,pnl,actual_loss,VaR_DN_full,VaR_DN_nodrift,mu_deltaV,sigma_deltaV,portfolio_value_linear,exception
2020-06-25,6966.87175052631,-6966.87175052631,32810.65005986104,33750.3454735633,939.6954137022617,14507.866966146948,2353241.9870069847,0
2020-06-26,-14987.926750671992,14987.926750671992,33038.37916019942,34008.894330341165,970.5151701417424,14619.0063445963,2360208.8587575112,0
2020-06-29,12697.658358369474,-12697.658358369474,32520.18360277735,33471.80615668599,951.6225539086402,14388.134522007593,2345220.932006839,0
2020-06-30,13282.818618408215,-13282.818618408215,32865.72754156863,33857.408615280314,991.6810737116855,14553.888948891536,2357918.5903652087,0
2020-07-01,1119.6624562727493,-1119.6624562727493,33233.23282100118,34240.25714671604,1007.0243257148582,14718.45957726051,2371201.408983617,0
2020-07-02,7197.599873830595,-7197.599873830595,33342.019653414995,34367.419121854444,1025.399468439452,14773.121210869727,2372321.0714398897,0
2020-07-03,-281.08318348339463,281.08318348339463,33493.49973677005,34535.30012789618,1041.8003911261362,14845.28625888988,2379518.6713137203,0
2020-07-06,16866.368620004472,-16866.368620004472,33502.119592823765,34531.30984842005,1029.1902555962845,14843.571004038853,2379237.588130237,0
2020-07-07,-590.9934678523277,590.9934678523277,33956.63602976608,35028.83307712291,1072.1970473568304,15057.435505670184,2396103.9567502416,0
2020-07-08,9678.204963770095,-9678.204963770095,33741.29542301884,34807.69084007019,1066.3954170513443,14962.37567411172,2395512.963282389,0
2020-07-09,-3890.129152648785,3890.129152648785,33990.95750789591,35075.472420429534,1084.5149125336272,15077.483815652999,2405191.1682461593,0
2020-07-10,4307.84329943782,-4307.84329943782,33826.82410693295,34902.60446388011,1075.7803569471557,15003.175085441831,2401301.0390935102,0
2020-07-13,-5260.322915033853,5260.322915033853,34049.32789187657,35145.03608035507,1095.7081884785002,15107.386333974433,2405608.8823929485,0
2020-07-14,15207.776699353359,-15207.776699353359,33753.26689430441,34873.36692840534,1120.1000341009294,14990.607087421831,2400348.5594779146,0
2020-07-15,9638.79978673785,-9638.79978673785,34141.45566114469,35286.76211004429,1145.3064488996024,15168.308447674926,2415556.3361772676,0
2020-07-16,-9852.770289553304,9852.770289553304,34281.636384003556,35488.60877004412,1206.9723860405625,15255.073914805696,2425195.1359640057,0
2020-07-17,8350.40258358089,-8350.40258358089,34163.21079684983,35331.2733085114,1168.0625116615718,15187.441956882127,2415342.3656744524,0
2020-07-20,12146.658600382189,-12146.658600382189,34304.742738223846,35473.45771326602,1168.7149750421763,15248.561106920355,2423692.7682580333,0
2020-07-21,12417.70779395126,-12417.70779395126,34564.953312393896,35745.82992897739,1180.8766165834977,15365.64257128375,2435839.4268584154,0
2020-07-22,19013.890195527812,-19013.890195527812,34721.312043423946,35926.512962168614,1205.200918744665,15443.310677248219,2448257.134652367,0
2020-07-23,-1779.1801448159913,1779.1801448159913,35019.24816196406,36266.77643919739,1247.5282772333273,15589.575765468986,2467271.0248478944,0
2020-07-24,1955.1368644737558,-1955.1368644737558,34740.043679843744,36005.13330050539,1265.0896206616428,15477.106284179617,2465491.8447030783,0
2020-07-27,23146.21557520977,-23146.21557520977,34628.86699575289,35864.70383916795,1235.836843415061,15416.741511178787,2467446.9815675523,0
2020-07-28,5424.554879063627,-5424.554879063627,35031.35100057806,36308.34231143084,1276.9913108527749,15607.443201675444,2490593.197142762,0
2020-07-29,16600.62997824697,-16600.62997824697,34905.52301538248,36212.972081703876,1307.4490663213933,15566.447514490746,2496017.752021826,0
2020-07-30,-7441.1247735952165,7441.1247735952165,35307.763841469074,36640.89416941657,1333.130327947498,15750.393386252994,2512618.3820000724,0
2020-07-31,16622.76800201584,-16622.76800201584,35149.44746590505,36473.64028350927,1324.1928176042238,15678.497911043267,2505177.2572264774,0
2020-08-03,4863.293118674485,-4863.293118674485,35441.08301569706,36811.94620399251,1370.8631882954471,15823.921527286702,2521800.0252284934,0
2020-08-04,23399.12164237167,-23399.12164237167,35625.616536808506,37011.614616565275,1385.998079756773,15909.75065662751,2526663.3183471677,0
2020-08-05,12992.309719842888,-12992.309719842888,35921.458676980736,37388.86370501874,1467.405028038007,16071.914317816403,2550062.4399895393,0
2020-08-06,19634.794122101182,-19634.794122101182,36174.889620509515,37677.90356254128,1503.0139420317648,16196.160506766848,2563054.7497093827,0
2020-08-07,-14924.81124820561,14924.81124820561,36494.60454263853,38049.542149910405,1554.9376072718705,16355.912447358427,2582689.5438314835,0
2020-08-10,-2978.2003475519623,2978.2003475519623,36406.25766651604,37929.648406292195,1523.3907397761577,16304.375123574624,2567764.732583278,0
2020-08-11,-58158.80815353289,58158.80815353289,36462.8780027552,37977.81586923919,1514.9378664839905,16325.080308506112,2564786.532235726,1
2020-08-12,6720.253754612748,-6720.253754612748,36342.597062210094,37685.94895417364,1343.3518919635458,16199.618885336164,2506627.7240821933,0
2020-08-13,18386.183467788644,-18386.183467788644,36686.54044702743,38027.811478292315,1341.2710312648874,16346.571337260244,2513347.977836806,0
2020-08-14,-2955.4816994857183,2955.4816994857183,36871.09421795684,38260.87276841609,1389.7785504592568,16446.75467300485,2531734.1613045945,0
2020-08-17,23094.280377088246,-23094.280377088246,36822.47958837784,38213.21635267833,1390.7367643004895,16426.269165970607,2528778.6796051087,0
2020-08-18,11256.87721976804,-11256.87721976804,37137.07856173602,38596.5318796353,1459.4533178992767,16591.04053625202,2551872.959982197,0
2020-08-19,-30906.14451636999,30906.14451636999,37281.63830756103,38768.376180058156,1486.737872497129,16664.909239355467,2563129.837201965,0
2020-08-20,8076.055306588363,-8076.055306588363,37061.72615193,38450.38022819023,1388.6540762602285,16528.21603219743,2532223.692685595,0
2020-08-21,-2721.077545917945,2721.077545917945,37211.46608114257,38603.30594762944,1391.8398664868669,16593.952425771953,2540299.747992183,0
2020-08-24,1937.9878555358982,-1937.9878555358982,37224.68732201403,38614.63705881299,1389.9497367989509,16598.823198243255,2537578.6704462655,0
2020-08-25,2866.3995921855317,-2866.3995921855317,37436.12375738411,38837.056757095386,1400.9329997112707,16694.43215714589,2539516.6583018014,0
2020-08-26,19822.751225826578,-19822.751225826578,37543.939729931866,38952.23904308888,1408.2993131570113,16743.944221647842,2542383.057893987,0
2020-08-27,-9692.880287966345,9692.880287966345,37936.07348829216,39407.98144088861,1471.9079525964503,16939.848885299074,2562205.809119813,0
2020-08-28,21176.78740754092,-21176.78740754092,37909.0147094419,39362.67700702328,1453.6622975813798,16920.37439725244,2552512.928831847,0
2020-08-31,1329.2344230648341,-1329.2344230648341,38279.26352891249,39785.76560380258,1506.5020748900956,17102.242552699197,2573689.716239388,0
2020-09-01,11920.869792916821,-11920.869792916821,38195.39119904319,39706.03730760953,1510.6461085663398,17067.97068085977,2575018.9506624527,0
2020-09-02,2477.589493174968,-2477.589493174968,38478.2192322829,39997.887874782464,1519.6686424995612,17193.425076751988,2586939.8204553695,0
2020-09-03,-40414.379064292254,40414.379064292254,38741.51648483262,40276.626129694094,1535.1096448614776,17313.243036061514,2589417.4099485446,1
2020-09-04,-8252.704197997757,8252.704197997757,37913.623410909364,39366.59631599522,1452.9729050858612,16922.059144841427,2549003.0308842524,0
2020-09-07,-110.63517319766709,110.63517319766709,37731.23579086391,39171.55068199283,1440.3148911289197,16838.217155352726,2540750.3266862547,0
2020-09-08,-25539.163729346437,25539.163729346437,37697.52424669239,39156.026052527755,1458.501805835365,16831.54376413798,2540639.691513057,0
2020-09-09,24362.79640319093,-24362.79640319093,37048.27783397349,38445.82542406759,1397.5475900940999,16526.25811172755,2515100.5277837105,0
2020-09-10,-16980.36841999059,16980.36841999059,37558.002983540726,39071.27644728466,1513.2734637439355,16795.113440802077,2539463.3241869016,0
2020-09-11,1610.813797108721,-1610.813797108721,37126.18873680773,38586.411124931234,1460.2223881235018,16586.69004558938,2522482.955766911,0
2020-09-14,18318.791683327196,-18318.791683327196,37145.45413645335,38592.119040580335,1446.664904126983,16589.14364064831,2524093.7695640195,0
2020-09-15,2757.704342942422,-2757.704342942422,37594.32486900087,39088.70122428568,1494.3763552848134,16802.60362625347,2542412.5612473465,0
2020-09-16,-1964.0542575248996,1964.0542575248996,37704.14994356971,39167.05901552346,1462.9090719537498,16836.286375128715,2545170.2655902887,0
2020-09-17,-13314.784350374786,13314.784350374786,37622.06112181945,39084.79106631929,1462.7299444998355,16800.922812300396,2543206.2113327645,0
2020-09-18,-8655.562709452806,8655.562709452806,37321.986332955305,38775.459008504185,1453.472675548878,16667.95385212601,2529891.4269823893,0
2020-09-21,-26185.80961606421,26185.80961606421,37046.302370282494,38481.39350477791,1435.0911344954156,16541.54734731747,2521235.8642729367,0
2020-09-22,3142.0571912863106,-3142.0571912863106,36675.660335448956,38049.04006292414,1373.3797274751855,16355.696621087618,2495050.0546568725,0
2020-09-23,-39756.86395204882,39756.86395204882,36897.069253928006,38275.01096000362,1377.941706075617,16452.83209235614,2498192.1118481588,1
2020-09-24,4572.342208792397,-4572.342208792397,36240.069778988545,37557.46651029779,1317.396731309242,16144.389637247537,2458435.2478961097,0
2020-09-25,12286.803727943457,-12286.803727943457,36348.43285835775,37657.41665554629,1308.9837971885386,16187.354039245974,2463007.590104902,0
2020-09-28,21914.333384948142,-21914.333384948142,36702.75139986536,38062.8160649343,1360.0646650689368,16361.618350233925,2475294.3938328456,0
2020-09-29,3475.5810943792303,-3475.5810943792303,37244.88305960215,38678.71272640403,1433.829666801881,16626.366657373357,2497208.727217794,0
2020-09-30,1524.1554922884816,-1524.1554922884816,37182.779590118495,38611.756263191564,1428.9766730730726,16597.584864263386,2500684.308312173,0
2020-10-01,13119.427829535343,-13119.427829535343,37337.39092411097,38762.40643009074,1425.0155059797721,16662.343092635096,2502208.4638044615,0
2020-10-02,-9390.552268640404,9390.552268640404,37590.37503838464,39011.04887396225,1420.6738355776106,16769.2241170279,2515327.8916339967,0
2020-10-05,15930.870567125618,-15930.870567125618,37330.608110510606,38740.021407714885,1409.4132972042758,16652.72070441636,2505937.3393653566,0
2020-10-06,-20036.592687519653,20036.592687519653,37882.12779345507,39327.02849185481,1444.9006983997444,16905.050586241083,2521868.209932482,0
2020-10-07,12436.765498833654,-12436.765498833654,37467.372430585536,38851.999598175564,1384.6271675900252,16700.855461780127,2501831.6172449626,0
2020-10-08,12575.292605077375,-12575.292605077375,37938.57337513653,39315.25229030084,1376.6789151643084,16899.988487968774,2514268.382743796,0
2020-10-09,23084.351999672966,-23084.351999672966,38205.89290458168,39623.11193970014,1417.219035118464,17032.324521128143,2526843.6753488733,0
2020-10-12,13984.569838184752,-13984.569838184752,38577.009858127974,40093.63162643296,1516.6217683049836,17234.581325445004,2549928.0273485463,0
2020-10-13,-18304.88375066707,18304.88375066707,38882.13921917581,40479.03339538204,1596.8941762062273,17400.24948421424,2563912.597186731,0
2020-10-14,-4617.49936790706,4617.49936790706,38609.47842753504,40160.586457974285,1551.108030439244,17263.36241716755,2545607.7134360643,0
2020-10-15,1383.029981550374,-1383.029981550374,38473.852647188105,40007.88757092187,1534.0349237337655,17197.72352938282,2540990.214068157,0
2020-10-16,-4549.313853468989,4549.313853468989,38482.4531101983,39999.20408978739,1516.7509795890874,17193.99086272906,2542373.2440497074,0
2020-10-19,-14309.647261056827,14309.647261056827,38453.80329867648,39937.36385709459,1483.5605584181112,17167.408323899483,2537823.9301962387,0
2020-10-20,7653.971227649489,-7653.971227649489,38028.82519405789,39501.100648330954,1472.2754542730622,16979.876951815455,2523514.2829351816,0
2020-10-21,5190.338969743177,-5190.338969743177,38109.6392078142,39634.90954394502,1525.2703361308188,17037.39581952531,2531168.254162831,0
2020-10-22,-4679.605414856234,4679.605414856234,38131.59485891989,39666.384184129434,1534.7893252095428,17050.925455628163,2536358.593132574,0
2020-10-23,2152.34977124135,-2152.34977124135,38206.57125798669,39726.25696138648,1519.685703399794,17076.662267360043,2531678.9877177184,0
2020-10-26,-15299.975981022853,15299.975981022853,38266.528039656485,39804.22837959135,1537.7003399348678,17110.178930570622,2533831.3374889595,0
2020-10-27,-521.0029817846316,521.0029817846316,37805.33163969241,39279.1318061592,1473.8001664667895,16884.461797165262,2518531.3615079364,0
2020-10-28,-44885.210657079806,44885.210657079806,37729.04961900898,39205.62744074969,1476.5778217407073,16852.86533378602,2518010.358526152,1
2020-10-29,2408.1922662463912,-2408.1922662463912,36971.06408962266,38286.351078870546,1315.2869892478873,16457.706736855125,2473125.147869072,0
2020-10-30,-8542.156199301611,8542.156199301611,37209.81896418634,38522.84713615062,1313.0281719642803,16559.36653585556,2475533.340135318,0
2020-11-02,17918.17321759761,-17918.17321759761,37009.98830998138,38293.49963453257,1283.5113245511907,16460.77960301663,2466991.1839360166,0
2020-11-03,19069.776361521268,-19069.776361521268,37413.673822885154,38708.57770136433,1294.9038784791805,16639.20436547951,2484909.3571536145,0
2020-11-04,26403.890973570284,-26403.890973570284,37851.998178372945,39238.47204993239,1386.473871559443,16866.983862467478,2503979.133515136,0
2020-11-05,36442.40091747827,-36442.40091747827,38500.720140937025,39952.69650556776,1451.9763646307345,17173.99919048666,2530383.024488706,0
2020-11-06,971.5659571972211,-971.5659571972211,39390.766621414135,40942.19867135278,1551.4320499386424,17599.34493384114,2566825.4254061845,0
2020-11-09,-28822.986973722524,28822.986973722524,39349.57211629364,40928.94699327332,1579.3748769796803,17593.648589701326,2567796.9913633815,0
2020-11-10,-1511.5103090836349,1511.5103090836349,39432.60998096231,40929.30402734848,1496.6940463861708,17593.802063770767,2538974.004389659,0
2020-11-11,4069.155523781592,-4069.155523781592,39419.01925503499,40919.40993009072,1500.390675055728,17589.549003698296,2537462.494080575,0
2020-11-12,-2014.4264932676415,2014.4264932676415,39594.996228496995,41096.94962394759,1501.9533954505941,17665.865919082273,2541531.649604357,0
2020-11-13,18416.148220646814,-18416.148220646814,39362.699153591406,40861.11876758184,1498.4196139904288,17564.492062232515,2539517.2231110893,0
2020-11-16,12302.90111925823,-12302.90111925823,39742.330441833525,41331.484757313774,1589.1543154802516,17766.682798614052,2557933.3713317364,0
2020-11-17,-6582.246585686116,6582.246585686116,40055.80638613169,41704.17751051269,1648.3711243809926,17926.88788116327,2570236.2724509947,0
2020-11-18,-16372.393947068009,16372.393947068009,39880.269967590466,41503.17604888069,1622.9060812902267,17840.485729587006,2563654.0258653085,0
2020-11-19,2671.0099075174085,-2671.0099075174085,39453.39614371784,41064.83432395156,1611.4381802337234,17652.060890026045,2547281.6319182403,0
2020-11-20,-2700.0704969867083,2700.0704969867083,39543.39946301802,41168.93048544328,1625.5310224252635,17696.80749162132,2549952.641825758,0
2020-11-23,-11680.185656560745,11680.185656560745,39264.36148405228,40924.002476384616,1659.6409923323358,17591.523147954682,2547252.5713287713,0
2020-11-24,1550.1394079000747,-1550.1394079000747,39208.3119998588,40870.755431510595,1662.4434316517913,17568.63446244544,2535572.3856722103,0
2020-11-25,-488.2070977769006,488.2070977769006,39535.34933084217,41204.60233547055,1669.2530046283782,17712.141333315987,2537122.5250801104,0
2020-11-26,404.94405233526993,-404.94405233526993,39347.723911646266,40928.818137486094,1581.0942258398302,17593.59319996849,2536634.3179823337,0
2020-11-27,-3911.6595880857394,3911.6595880857394,39355.63667295208,40910.44312423835,1554.8064512862668,17585.694547555933,2537039.2620346686,0
2020-11-30,-8748.3403443006,8748.3403443006,39358.568066687076,40890.24228440004,1531.6742177129613,17577.011048383807,2533127.602446583,0
2020-12-01,23533.03092480255,-23533.03092480255,39202.50119109189,40686.106568276395,1483.6053771845054,17489.261611422316,2524379.2621022826,0
2020-12-02,10020.183808615553,-10020.183808615553,39760.42851471199,41307.236663931035,1546.8081492190463,17756.259553813343,2547912.2930270853,0
2020-12-03,8331.400695533264,-8331.400695533264,39897.63661244618,41466.32769161748,1568.6910791713005,17824.6461564628,2557932.4768357007,0
2020-12-04,4666.910986914263,-4666.910986914263,39889.098564615575,41509.617771082354,1620.5192064667824,17843.254757501338,2566263.8775312337,0
2020-12-07,11199.327227394215,-11199.327227394215,40104.066172121384,41692.91084251699,1588.8446703956047,17922.044810132742,2570930.788518148,0
2020-12-08,6097.185026456638,-6097.185026456638,40190.73760051126,41790.418413963176,1599.6808134519167,17963.959251448356,2582130.115745542,0
2020-12-09,-23733.465023435416,23733.465023435416,40315.69382552652,41917.82055713001,1602.1267316034955,18018.724123283944,2588227.300771999,0
2020-12-10,-1352.4121970845058,1352.4121970845058,40005.242088828425,41523.50203798189,1518.2599491534643,17849.223025211624,2564493.8357485635,0
2020-12-11,2780.9587503274406,-2780.9587503274406,39977.54288070091,41491.02708140886,1513.4842007079505,17835.26339478171,2563141.423551479,0
2020-12-14,-9362.594835911497,9362.594835911497,39960.18326560007,41475.16638825988,1514.9831226598128,17828.445543794776,2565922.3823018065,0
2020-12-15,24187.493207033527,-24187.493207033527,39785.120576309695,41285.692843088276,1500.572266778584,17746.998763076426,2556559.7874658946,0
2020-12-16,5731.301679513237,-5731.301679513237,40367.144136189454,41914.842440416265,1547.6983042268148,18017.44395502236,2580747.2806729283,0
2020-12-17,14717.411479919747,-14717.411479919747,40471.01990898683,42027.53224444348,1556.5123354566445,18065.884605401734,2586478.5823524417,0
2020-12-18,-4489.296192937491,4489.296192937491,40755.89774929726,42342.35230610999,1586.4545568127282,18201.212629718095,2601195.9938323614,0
2020-12-21,-6773.223811512649,6773.223811512649,40637.96938672611,42203.8853908145,1565.916004088394,18141.691473471168,2596706.697639424,0
2020-12-22,-6884.086242614473,6884.086242614473,40513.70194995539,42062.73930777747,1549.0373578220726,18081.01865466705,2589933.473827911,0
2020-12-23,4194.618257267261,-4194.618257267261,40369.886707436075,41916.504434974326,1546.6177275382543,18018.15837721889,2583049.3875852968,0
2020-12-24,7957.618661182527,-7957.618661182527,40461.84352646997,42019.92336509582,1558.0798386258443,18062.613865271866,2587244.005842564,0
2020-12-25,-138.8945715899971,138.8945715899971,40613.7400430802,42190.43548804699,1576.6954449667874,18135.90992079902,2595201.6245037466,0
2020-12-28,5913.463548463357,-5913.463548463357,40616.65995490693,42158.14839091844,1541.4884360115107,18122.0310433152,2595062.729932157,0
2020-12-29,1410.7040928232784,-1410.7040928232784,40825.09665865564,42387.203538896436,1562.1068802407938,18220.492305508174,2600976.19348062,0
2020-12-30,8732.920063659947,-8732.920063659947,40811.36601452746,42366.58985940261,1555.2238448751446,18211.631343773322,2602386.897573443,0
2020-12-31,9476.703934284626,-9476.703934284626,40917.77726863876,42452.879417720986,1535.1021490822204,18248.72362875841,2611119.817637103,0
2021-01-01,-2485.4153269664407,2485.4153269664407,41113.18231877818,42648.003038558316,1534.8207197801403,18332.599141537332,2620596.5215713875,0
2021-01-04,6698.1198436777795,-6698.1198436777795,41102.444340587026,42641.73522303363,1539.2908824466072,18329.904868855836,2618111.1062444216,0
2021-01-05,8104.9815438214755,-8104.9815438214755,40921.74906899248,42474.59801285735,1552.848943864869,18258.05954768039,2624809.226088099,0
2021-01-06,-10124.551813693919,10124.551813693919,41165.03321329555,42726.610907029135,1561.5776937335804,18366.389388193038,2632914.2076319205,0
2021-01-07,11830.672287580666,-11830.672287580666,41185.16939760664,42733.6479505363,1548.4785529296662,18369.41431992646,2622789.6558182267,0
2021-01-08,-26077.203880723388,26077.203880723388,41589.53219604701,43184.21174366864,1594.679547621627,18563.09291725065,2634620.3281058073,0
2021-01-11,-11240.942606753739,11240.942606753739,41555.82272440446,43072.68775318222,1516.8650287777582,18515.15340152693,2608543.1242250837,0
2021-01-12,4866.701471548512,-4866.701471548512,41350.27879462546,42846.98661087747,1496.7078162520095,18418.13388659398,2597302.18161833,0
2021-01-13,1998.1722812967528,-1998.1722812967528,41425.2574212047,42909.477953090114,1484.2205318854194,18444.99631027101,2602168.8830898786,0
2021-01-14,-6125.3377649413205,6125.3377649413205,41458.487157891934,42947.004350367875,1488.5171924759431,18461.127344540007,2604167.0553711755,0
2021-01-15,-16307.218279812078,16307.218279812078,41368.84827354574,42835.3879796214,1466.5397060756636,18413.14811839246,2598041.7176062344,0
2021-01-18,-1727.4640833200995,1727.4640833200995,41083.678928262845,42474.459955001315,1390.7810267384666,18258.000202361673,2581734.499326422,0
2021-01-19,15194.267468639084,-15194.267468639084,41086.2247121431,42473.191347169995,1386.9666350269,18257.454880724494,2580007.0352431023,0
2021-01-20,28705.630186689064,-28705.630186689064,41419.898725130006,42816.71338851676,1396.8146633867532,18405.12068994419,2595201.302711741,0
2021-01-21,-814.9324486369657,814.9324486369657,42067.19898634835,43537.50578227407,1470.3067959257232,18714.959300841754,2623906.93289843,0
2021-01-22,-8278.775666239404,8278.775666239404,42031.88917916354,43529.612476067225,1497.7232969036831,18711.56629745867,2623092.000449793,0
2021-01-25,6913.765499391014,-6913.765499391014,41873.847652130855,43326.99058314843,1453.1429310175708,18624.467590004035,2614813.2247835537,0
2021-01-26,-4283.192898883513,4283.192898883513,41994.29923619206,43465.81315068825,1471.5139144961859,18684.141626328914,2621726.990282945,0
2021-01-27,-29240.292583872717,29240.292583872717,41935.872351739425,43390.73905653549,1454.8667047960619,18651.870401981734,2617443.7973840614,0
2021-01-28,6776.37954471897,-6776.37954471897,41236.09211616785,42627.227837305785,1391.1357211379373,18323.66874832987,2588203.5048001884,0
2021-01-29,-21114.30942325785,21114.30942325785,41478.75183197156,42905.28485878645,1426.53302681489,18443.193873777975,2594979.8843449075,0
2021-02-01,24791.63105671924,-24791.63105671924,40915.65305640263,42305.451360157196,1389.7983037545641,18185.35045090788,2573865.57492165,0
2021-02-02,1749.9975786641116,-1749.9975786641116,41537.35963043128,43001.25130594408,1463.8916755128034,18484.445849988628,2598657.2059783693,0
2021-02-03,-2316.478768879422,2316.478768879422,41852.04827798679,43323.26006496882,1471.211786982026,18622.863995708773,2600407.203557033,0
2021-02-04,-5940.488864656314,5940.488864656314,41850.27272712707,43328.36899355936,1478.0962664322838,18625.060111194143,2598090.7247881535,0
2021-02-05,9195.078885770303,-9195.078885770303,41991.891878192495,43469.61806691259,1477.7261887200957,18685.777201243054,2592150.2359234975,0
2021-02-08,17443.544872567247,-17443.544872567247,42216.272757191204,43710.465248209795,1494.1924910185885,18789.307367124416,2601345.3148092674,0
2021-02-09,2438.175268357543,-2438.175268357543,42563.542056731036,44081.16331160041,1517.6212548693761,18948.655015654178,2618788.8596818345,0
2021-02-10,5212.291341058657,-5212.291341058657,42580.43120694639,44082.64852509318,1502.2173181467897,18949.293447038126,2621227.034950192,0
2021-02-11,-5749.379816680387,5749.379816680387,42603.81781616467,44092.78497214437,1488.9671559797011,18953.650683186814,2626439.326291251,0
2021-02-12,1198.4786295235122,-1198.4786295235122,42551.20433672238,44044.74901717367,1493.544680451294,18933.00202805371,2620689.946474571,0
2021-02-15,-195.56197169666117,195.56197169666117,42696.277805473896,44173.992566098845,1477.71476062495,18988.55844348382,2621888.4251040937,0
2021-02-16,-15972.343675663433,15972.343675663433,42703.72942315862,44173.40391178452,1469.674488625897,18988.30540552639,2621692.8631323976,0
2021-02-17,-9221.904214769509,9221.904214769509,42611.89354656132,44035.62892619965,1423.7353796383336,18929.08168102574,2605720.519456734,0
2021-02-18,-5470.841184173795,5470.841184173795,42547.31825387267,43935.5150073362,1388.196753463534,18886.046879575537,2596498.615241965,0
2021-02-19,247.68478071085292,-247.68478071085292,42430.904667247305,43784.9512192053,1354.0465519579989,18821.325781836455,2591027.7740577906,0
2021-02-22,3640.0427922415593,-3640.0427922415593,42349.50596284017,43735.80526908008,1386.2993062399144,18800.19998604571,2591275.4588385015,0
2021-02-23,655.5563104041033,-655.5563104041033,42248.192588911086,43633.329280028236,1385.1366911171476,18756.1498290613,2594915.501630743,0
2021-02-24,9819.103752348381,-9819.103752348381,42270.386621290934,43649.37513439492,1378.9885131039855,18763.04727313909,2595571.0579411476,0
2021-02-25,-46582.41440708499,46582.41440708499,42583.16813163432,44007.58045013802,1424.4123185037033,18917.024810093142,2605390.1616934957,1
2021-02-26,-19818.964883233544,19818.964883233544,41957.00138721634,43275.229551100674,1318.228163884336,18602.217679478897,2558807.747286411,0
2021-03-01,21237.700874096732,-21237.700874096732,41645.251608237915,42898.500743042154,1253.2491348042422,18440.27766514899,2538988.782403177,0
2021-03-02,-3843.352182386174,3843.352182386174,42433.69824930681,43733.96484782501,1300.266598518195,18799.408865648107,2560226.483277274,0
2021-03-03,-24104.010730918355,24104.010730918355,42240.12974062413,43522.107494552394,1281.9777539282666,18708.34021867717,2556383.131094888,0
2021-03-04,-23265.285468522303,23265.285468522303,41824.84512321632,43046.70637303415,1221.8612498178254,18503.985088980906,2532279.1203639694,0
2021-03-05,16533.018961817368,-16533.018961817368,41458.906785357714,42609.53715162482,1150.6303662671064,18316.06425981877,2509013.834895447,0
2021-03-08,-15719.96734308585,15719.96734308585,42064.69434710323,43252.01660209175,1187.3222549885227,18592.239400104627,2525546.8538572644,0
2021-03-09,31152.20482356602,-31152.20482356602,41876.36604236654,43018.381155494746,1142.015113128203,18491.809258420275,2509826.8865141785,0
2021-03-10,12307.161795981438,-12307.161795981438,42593.378234657874,43814.84934815172,1221.4711134938452,18834.177741459538,2540979.0913377446,0
2021-03-11,10289.375004241725,-10289.375004241725,42850.84411262407,44089.02225499906,1238.178142374984,18952.033247898093,2553286.2531337263,0
2021-03-12,-1138.3199862731587,1138.3199862731587,43133.7494030425,44421.35363898748,1287.6042359449816,19094.888659892502,2563575.6281379675,0
2021-03-15,9478.738961786334,-9478.738961786334,43194.769830529345,44473.04873220955,1278.2789016802058,19117.110226064495,2562437.308151695,0
2021-03-16,-1219.5669665154292,1219.5669665154292,43426.594038158444,44731.04044623357,1304.4464080751254,19228.01011206301,2571916.047113481,0
2021-03-17,7722.512689251737,-7722.512689251737,43368.87274309092,44686.11395528857,1317.2412121976506,19208.698085926968,2570696.4801469655,0
2021-03-18,-21336.314712218576,21336.314712218576,43532.14627507971,44879.19367828629,1347.0474032065822,19291.695012204527,2578418.9928362174,0
2021-03-19,-382.33680065327076,382.33680065327076,43094.22448802594,44376.7089410903,1282.4844530643622,19075.69776484393,2557082.678123999,0
2021-03-22,8096.85385945431,-8096.85385945431,43068.921449542104,44353.77273464821,1284.8512851061118,19065.838445565838,2556700.3413233454,0
2021-03-23,-10366.758891280357,10366.758891280357,43311.49368281406,44616.90601151172,1305.412328697655,19178.948475153305,2564797.1951827994,0
2021-03-24,-3932.3882033247796,3932.3882033247796,43016.88467135624,44275.368308848796,1258.483637492559,19032.13565043605,2554430.436291519,0
2021-03-25,1834.0703342139027,-1834.0703342139027,42888.66731366484,44135.28473642581,1246.6174227609743,18971.919560664548,2550498.048088195,0
2021-03-26,16543.68369931504,-16543.68369931504,43033.75918707366,44290.31831428411,1256.559127210453,19038.562034727984,2552332.1184224086,0
2021-03-29,-11101.082582051991,11101.082582051991,43616.149958853544,44895.964743747885,1279.814784894344,19298.90419430869,2568875.802121724,0
2021-03-30,-16499.837611498682,16499.837611498682,43521.53198558159,44778.21557783454,1256.683592252948,19248.288735104466,2557774.719539671,0
2021-03-31,13841.055584340744,-13841.055584340744,43346.962706112536,44552.46290340677,1205.5001972942325,19151.24706865944,2541274.881928173,0
2021-04-01,23277.94122530368,-23277.94122530368,43572.521650712646,44839.491709686044,1266.9700589734014,19274.6287904914,2555115.9375125133,0
2021-04-02,1062.0679420332126,-1062.0679420332126,44052.40816628098,45393.82344785522,1341.4152815742439,19512.912902835396,2578393.8787378175,0
2021-04-05,13453.725274609018,-13453.725274609018,44059.00799086911,45372.62514384942,1313.6171529803078,19503.800635387204,2579455.94667985,0
2021-04-06,8956.317463106592,-8956.317463106592,44546.263413816785,45901.045345181294,1354.7819313645114,19730.946457913742,2592909.6719544595,0
2021-04-07,-66.82840687329485,66.82840687329485,44533.480312915926,45937.34179849327,1403.8614855773376,19746.54879053003,2601865.989417566,0
