,VaR_MC_GARCH_T_COPULA,actual_loss,exception
2009-03-30,25079.986317574476,16316.298655301887,0
2009-03-31,24090.566563675602,-2755.123606558125,0
2009-04-01,23871.62425823426,-5476.087947631853,0
2009-04-02,25785.50839182667,-7539.566736792115,0
2009-04-03,26210.560314741437,-5961.994899127626,0
2009-04-06,25717.463267050334,12355.4879317207,0
2009-04-07,25233.882499995063,-2741.1954848612118,0
2009-04-08,25417.285452931734,4312.335558975638,0
2009-04-09,19291.8688844963,-10622.574515772634,0
2009-04-13,20340.63215036583,-6552.474439035764,0
2009-04-14,20744.920531550797,13628.028468428376,0
2009-04-15,20437.203813983157,-3324.907269929044,0
2009-04-16,21352.675809424905,3652.645878193256,0
2009-04-17,20836.742999837275,-3086.981441969575,0
2009-04-20,19575.338468304322,9106.22137933834,0
2009-04-21,18401.46560776889,-7065.361377768364,0
2009-04-22,18974.5137001364,-5074.976222306735,0
2009-04-23,17991.389389953885,-9407.852516106346,0
2009-04-24,18009.683664649587,-14735.299120735584,0
2009-04-27,20591.737338463692,16018.084367060825,0
2009-04-28,22317.008490458935,-2278.273897152184,0
2009-04-29,20914.906527666855,-14315.060516878391,0
2009-04-30,22646.339942806353,2869.5111164881064,0
2009-05-01,21894.935459174685,-3366.0845299216526,0
2009-05-04,21551.66732133459,-19191.37925569368,0
2009-05-05,26079.8969663596,4458.351536358345,0
2009-05-06,24930.02830166693,-9762.394454848602,0
2009-05-07,25732.277865122156,-3164.49994285356,0
2009-05-08,25462.83075564761,-15399.85101202815,0
2009-05-11,27126.741028989494,15610.380303336173,0
2009-05-12,27208.509210018532,-4661.607296011558,0
2009-05-13,27009.48677737344,11001.147188566923,0
2009-05-14,25292.431823981107,-2447.68507251846,0
2009-05-15,25229.187576233515,386.66590546808857,0
2009-05-18,24109.16474599817,-9364.779654099148,0
2009-05-19,23754.69144648994,-6011.22399358542,0
2009-05-20,24575.253756535396,-366.52591043458415,0
2009-05-21,23286.980124270005,-17959.018802845247,0
2009-05-22,22008.09594814358,-9631.23327335886,0
2009-05-26,21559.233664570398,-3924.2202332312063,0
2009-05-27,21281.40082598532,-5320.266049009324,0
2009-05-28,21531.26292977454,-6455.09158346072,0
2009-05-29,20842.986850315854,-4030.844389060592,0
2009-06-01,21385.402051370398,-18147.4753052377,0
2009-06-02,24525.136554175744,-2139.5707838572407,0
2009-06-03,24123.366310373498,20882.2294847105,0
2009-06-04,26090.007369176965,-20272.46289235445,0
2009-06-05,30157.77871386874,10030.374035933066,0
2009-06-08,28190.321476959394,-529.2991758671697,0
2009-06-09,26568.3256453381,-2781.4089513687777,0
2009-06-10,27683.79055289147,-5154.9473519412095,0
2009-06-11,25645.740845686283,2893.253219546128,0
2009-06-12,25270.575236495286,12782.038931100817,0
2009-06-15,26033.31655757408,17855.315709216105,0
2009-06-16,27042.995915311523,3594.128718872643,0
2009-06-17,24799.182061220523,-3411.14997525681,0
2009-06-18,24945.4881261857,-7509.028867701763,0
2009-06-19,25405.67018213245,1867.649624322823,0
2009-06-22,24619.960747395253,18165.802111016957,0
2009-06-23,25228.230571890013,-1174.6985739351048,0
2009-06-24,23894.48849761831,-5143.479173348431,0
2009-06-25,23974.28499287512,616.4927263571017,0
2009-06-26,24885.130654110908,1787.849786299781,0
2009-06-29,24555.40397189284,-1566.078816250512,0
2009-06-30,23576.204146538712,6880.532998529727,0
2009-07-01,23727.321822334256,-10088.800229031134,0
2009-07-02,24875.225103639877,10086.010066303465,0
2009-07-06,22810.332641911275,754.2807197590284,0
2009-07-07,22741.277354723712,7528.290289933516,0
2009-07-08,21908.80576920753,15545.475122943028,0
2009-07-09,23480.922328787503,-11022.588454524292,0
2009-07-10,24399.75953943279,10355.889801971818,0
2009-07-13,24089.851253676465,-11267.216935438812,0
2009-07-14,24657.96489562235,-10805.050296193363,0
2009-07-15,26129.231722493245,-22736.574889954794,0
2009-07-16,30467.03770372059,2473.443766076239,0
2009-07-17,28289.544521860924,-5792.059795384413,0
2009-07-20,28106.94996576174,-7792.5302118582385,0
2009-07-21,27464.485608769442,5237.25876272015,0
2009-07-22,28030.787552314734,-5960.543679747687,0
2009-07-23,27420.126781261934,-13288.162675651409,0
2009-07-24,29568.83966575547,-2044.5136830216188,0
2009-07-27,27815.8746774009,-5670.037378388178,0
2009-07-28,27626.368570369592,13000.977126968968,0
2009-07-29,26453.021153948346,10062.28088951561,0
2009-07-30,27214.194494602594,-6525.093525618424,0
2009-07-31,26237.52206207209,-3308.115415782484,0
2009-08-03,24881.490485122387,-19250.63622085049,0
2009-08-04,28964.31891335962,-7151.052957416943,0
2009-08-05,27921.27221567366,-5382.192037414488,0
2009-08-06,26848.19924542072,4333.7662304701125,0
2009-08-07,26367.245048958972,-2707.8633055061728,0
2009-08-10,24865.91092394541,10961.460760098931,0
2009-08-11,24357.863501469146,9795.892260844092,0
2009-08-12,24652.68879497747,-5911.440861858928,0
2009-08-13,25612.386987571466,355.0176693100184,0
2009-08-14,24157.617891062386,16205.26767113811,0
2009-08-17,25305.935263522835,16018.830782299205,0
2009-08-18,23001.32478703076,-5355.846093882819,0
2009-08-19,22378.8254391344,-1994.2620173563475,0
2009-08-20,23001.612663204625,1106.5495116298791,0
2009-08-21,22973.243671303495,-20435.42953007827,0
2009-08-24,26692.017688468397,11450.327027977788,0
2009-08-25,25956.41793782726,-421.7386045011499,0
2009-08-26,26676.092334820958,1408.716749550997,0
2009-08-27,24778.642298670984,-6617.90594026353,0
2009-08-28,23710.85277776141,-2617.5955498559574,0
2009-08-31,23740.44835980821,8700.28112422278,0
2009-09-01,23555.992282711515,5595.619112805447,0
2009-09-02,22454.49230603333,-5254.259466223943,0
2009-09-03,21607.685925183992,-8722.593589537708,0
2009-09-04,21511.731165280948,-11503.433284476328,0
2009-09-08,22883.890080840247,-6074.23541050055,0
2009-09-09,21590.833819171945,-1911.193456301924,0
2009-09-10,22570.906984374524,1174.3725142660917,0
2009-09-11,22134.068803059225,-4190.767239381663,0
2009-09-14,21837.704137876855,-3453.133890440284,0
2009-09-15,22427.416589244458,-9563.718713760994,0
2009-09-16,22629.816674688693,-11376.422467670374,0
2009-09-17,22461.036339760372,6249.041273203078,0
2009-09-18,23350.511318587032,-638.895385263254,0
2009-09-21,22277.475965172816,3378.033706309584,0
2009-09-22,21789.656543015237,-9316.894615878522,0
2009-09-23,21680.597887767268,9921.6172921065,0
2009-09-24,22188.261601572485,14232.218812127798,0
2009-09-25,23827.77553741127,7616.080095439618,0
2009-09-28,22060.342036991507,-5624.10535488516,0
2009-09-29,22744.08634689497,-271.0521077148044,0
2009-09-30,18998.658723321605,-7342.333660513935,0
2009-10-01,18349.042793720913,17605.360039264466,0
2009-10-02,21568.500364991833,-5256.150596638963,0
2009-10-05,21001.872853095276,-10162.805222717436,0
2009-10-06,20796.780953444108,-16670.12330617702,0
2009-10-07,23068.102064627852,2757.1617528472666,0
2009-10-08,22368.77426077248,-12682.91469489083,0
2009-10-09,24070.740774118494,-3798.417373343558,0
2009-10-12,24078.517969314227,-6321.7515666092495,0
2009-10-13,23913.076186997972,549.9759291732134,0
2009-10-14,23641.23997844952,-12752.621786604026,0
2009-10-15,24940.807042801043,2916.553677127701,0
2009-10-16,24335.39548220464,5466.901650359863,0
2009-10-19,23015.4988733007,-7312.646389916616,0
2009-10-20,24302.233672278766,10636.421174691444,0
2009-10-21,23330.52680997934,-5542.979491224137,0
2009-10-22,23072.215811955273,-4639.566268425014,0
2009-10-23,23181.513418577124,1843.15934354817,0
2009-10-26,22874.92849413801,8766.02303160341,0
2009-10-27,19752.357485634195,7645.702987218515,0
2009-10-28,19779.221614890506,14060.783657741082,0
2009-10-29,20190.540642795357,-20979.43394395315,0
2009-10-30,25113.78083135398,15474.11075333258,0
2009-11-02,24768.160922681498,-10586.86244411253,0
2009-11-03,25592.666897003885,-14155.836425214064,0
2009-11-04,25403.100211157995,-10420.736056503778,0
2009-11-05,25286.032588053175,-2625.4421518339127,0
2009-11-06,26340.452880792604,132.66600372610765,0
2009-11-09,26464.374166344962,-18819.78837944674,0
2009-11-10,29316.98937260451,1077.6363975248564,0
2009-11-11,23435.08345495864,-7672.753585466994,0
2009-11-12,23948.061247475915,15321.065578267837,0
2009-11-13,24395.17048494276,-7636.334995536517,0
2009-11-16,25331.01311230488,-7322.761814494317,0
2009-11-17,24802.69510409018,-29.74714391536924,0
2009-11-18,25283.528431836457,-3924.079969785956,0
2009-11-19,24243.430813942687,4249.195843866733,0
2009-11-20,23143.27672253082,-1477.6724290955503,0
2009-11-23,22694.692924303836,-11407.26780589615,0
2009-11-24,23728.14979449602,319.65134115931505,0
2009-11-25,22626.079401541432,-10815.400792461143,0
2009-11-27,23719.76159491451,14414.15682497259,0
2009-11-30,24119.678328160728,-4757.422292235972,0
2009-12-01,24710.4512602997,-15489.016348410849,0
2009-12-02,25110.40471294187,-10103.333762345525,0
2009-12-03,24728.712051127342,92.72115495661546,0
2009-12-04,24249.36989994095,21715.304423658014,0
2009-12-07,23634.940407483147,6177.152501358466,0
2009-12-08,23851.413495759152,18065.91054880993,0
2009-12-09,24780.697039183277,-4141.428182844006,0
2009-12-10,24737.043031011708,-2982.4165621809566,0
2009-12-11,25480.382423719748,5352.615090922548,0
2009-12-14,23824.171115480363,-7629.304567288553,0
2009-12-15,24245.0804448429,2068.795924119783,0
2009-12-16,23700.99663512438,-6962.622622313502,0
2009-12-17,24387.326042140212,33545.13261641036,1
2009-12-18,28356.31461054685,-11075.15284340909,0
2009-12-21,29687.290715915005,-302.9967952482216,0
2009-12-22,30446.435766991766,-6027.903919154597,0
2009-12-23,29381.356744047465,-4562.378787820981,0
2009-12-24,25365.65065123385,-13323.917785571011,0
2009-12-28,27379.064954513524,-2521.402389859484,0
2009-12-29,25892.585147515394,7789.591202336073,0
2009-12-30,25508.25671779066,3854.857502628852,0
2009-12-31,24769.82189296613,-1944.3371802217089,0
2010-01-04,23963.56329012432,-16820.566374435795,0
2010-01-05,26384.698210264884,6260.4880378139815,0
2010-01-06,25817.30576715911,-14298.754864083778,0
2010-01-07,26215.65064325205,3964.13147754688,0
2010-01-08,26554.96120463739,-3916.4121855084622,0
2010-01-11,26935.07699885311,-10942.309170624529,0
2010-01-12,27016.886100933403,21141.325207434944,0
2010-01-13,27408.892503028157,-11500.247038251293,0
2010-01-14,28797.198960005502,-805.8407339322184,0
2010-01-15,29668.972423065894,14856.145544785646,0
2010-01-19,29444.19633426157,-6096.249625895052,0
2010-01-20,28386.33392772997,21865.157371088677,0
2010-01-21,29279.754245720145,15980.057929777631,0
2010-01-22,28572.80727124546,3571.8973920591625,0
2010-01-25,27212.87253756692,-4336.22548195823,0
2010-01-26,27666.49981331582,2489.1631102743518,0
2010-01-27,26969.805714319562,5606.932726633714,0
2010-01-28,25815.70453552145,2155.7314249952105,0
2010-01-29,26348.97413580836,8854.998383317668,0
2010-02-01,24457.341793133164,-16822.671760357873,0
2010-02-02,26615.550117151415,-5774.725710349774,0
2010-02-03,26634.364396609028,1540.1640044428427,0
2010-02-04,24529.051623425345,32609.567907582183,1
2010-02-05,29929.674050872265,-2762.37649931984,0
2010-02-08,29426.94820841594,3134.135018260815,0
2010-02-09,30648.31500220347,-13925.349805261154,0
2010-02-10,32569.646943035797,-196.2223718428304,0
2010-02-11,30135.75192966372,-10260.513119551946,0
2010-02-12,31592.798021103732,4724.279000165691,0
2010-02-16,30506.396338863244,-17907.31079084747,0
2010-02-17,34055.355036146,-680.9299447840185,0
2010-02-18,31584.938578958452,-4596.215400956397,0
2010-02-19,31807.50478566412,-535.8846611258473,0
2010-02-22,29120.800892566414,857.8708159416587,0
2010-02-23,30333.883203561363,17171.590575113078,0
2010-02-24,30508.923090788216,-1250.6839535634438,0
2010-02-25,30306.1636892582,-49.59969474730224,0
2010-02-26,28673.017230249716,-5241.040177735229,0
2010-03-01,28131.37094396404,-2310.8030216368097,0
2010-03-02,30020.646280349807,-10528.326275373898,0
2010-03-03,28796.90606116243,-5214.591041088704,0
2010-03-04,28358.42062289827,6225.007227209726,0
2010-03-05,28052.302360594113,-11157.22736976189,0
2010-03-08,28663.486486038506,3061.5170134274667,0
2010-03-09,28233.29740788153,308.0315164576234,0
2010-03-10,26560.411357301844,2265.9355744759314,0
2010-03-11,27607.08596188145,-2897.877231102554,0
2010-03-12,26129.228147797116,2387.488899985879,0
2010-03-15,26340.582493360474,-91.640809593893,0
2010-03-16,24103.7524712149,-12082.55930815429,0
2010-03-17,25285.89163878774,2365.0307577970925,0
2010-03-18,24128.420171914284,-2247.0719494889136,0
2010-03-19,23433.63979312098,12309.992724285752,0
2010-03-22,23041.137224432583,8388.872845751328,0
2010-03-23,22572.179622225507,-3092.7588054317257,0
2010-03-24,19638.46056073764,4632.27162141751,0
2010-03-25,17184.06377732644,-5859.729173342868,0
2010-03-26,17948.830048193257,-6903.403255998255,0
2010-03-29,18277.859080457987,-4825.569357616841,0
2010-03-30,18183.4578927111,4696.065904172033,0
2010-03-31,17680.657004143228,-3054.0427112307725,0
2010-04-01,17120.835383077345,-12718.073219320784,0
2010-04-05,18730.586009562445,-11254.407427150236,0
2010-04-06,18676.341567920485,2215.35459640624,0
2010-04-07,17600.20288106382,1137.022585343948,0
2010-04-08,17938.45909499861,-3108.7880718223905,0
2010-04-09,18166.387154584532,-9076.68495583145,0
2010-04-12,18292.910034962515,2226.9670786243214,0
2010-04-13,18251.964112027115,2705.7675297955243,0
2010-04-14,17579.60873293749,-8853.343343529225,0
2010-04-15,18653.846179300792,-443.4097983579845,0
2010-04-16,18208.451070187803,21985.39975233937,1
2010-04-19,21750.795467876353,-2487.8718540411546,0
2010-04-20,20988.50847484211,-2691.018548600904,0
2010-04-21,21654.207110564716,627.9061487917693,0
2010-04-22,21434.813997505797,2003.3848208105017,0
2010-04-23,21665.711235993993,-13593.923084055452,0
2010-04-26,22731.93457591577,3942.02835797794,0
2010-04-27,21918.68527647651,11057.412262751172,0
2010-04-28,19692.698265266732,-6873.139280363013,0
2010-04-29,21416.78997385928,-2841.1532817715224,0
2010-04-30,20879.63705961007,4798.30438919697,0
2010-05-03,20095.53469406447,-6247.918124505558,0
2010-05-04,21164.03509561872,14148.033144522524,0
2010-05-05,20255.22225867297,6064.913489644011,0
2010-05-06,20700.412417872518,2334.445848027633,0
2010-05-07,17054.91732497728,-4051.598829553359,0
2010-05-10,17001.373294680892,-8315.493098446972,0
2010-05-11,18808.070591846878,-9865.4735591011,0
2010-05-12,18560.22350748178,-4875.053493292259,0
2010-05-13,19342.803168603154,8781.785817730417,0
2010-05-14,19045.248814726026,13966.581075266353,0
2010-05-17,19395.936934974005,2654.007425076259,0
2010-05-18,19210.186692818468,10815.214344540684,0
2010-05-19,19004.71458022761,11113.666090449027,0
2010-05-20,19870.90479491524,11386.968196763592,0
2010-05-21,19239.315715457655,4737.382422679388,0
2010-05-24,19907.927590091,-2988.370557174233,0
2010-05-25,20514.33278561963,1572.866066446817,0
2010-05-26,19991.86758010194,-2597.752253013519,0
2010-05-27,17789.12894892091,-15231.14991257148,0
2010-05-28,20362.157178363388,3058.7338613029697,0
2010-06-01,20354.51874325201,-814.250481652482,0
2010-06-02,19370.510449376456,-4564.442796645011,0
2010-06-03,19337.57560368396,7100.1666247398825,0
2010-06-04,18924.08146722799,12799.944916373928,0
2010-06-07,18969.268372152696,-7520.491924015329,0
2010-06-08,18181.542372168555,833.9022893672391,0
2010-06-09,18108.53417016892,422.1081982604237,0
2010-06-10,18483.122017161902,-4726.415941515808,0
2010-06-11,17679.163664725394,71.81801249947239,0
2010-06-14,17164.897584984166,-3134.0425158205594,0
2010-06-15,15611.005109829226,-12552.559792707218,0
2010-06-16,18050.883965479312,2836.544560390382,0
2010-06-17,18161.639557657927,-5234.440115936748,0
2010-06-18,20647.9808045216,-6015.789014111371,0
2010-06-21,19578.7365518669,12184.55333645458,0
2010-06-22,20668.051728264072,3752.14370167876,0
2010-06-23,20296.16352101878,5342.234382852591,0
2010-06-24,19281.548434721906,-82.17056412368856,0
2010-06-25,18709.19881091203,-6586.8299567416925,0
2010-06-28,19247.10197139469,14041.203947839818,0
2010-06-29,20317.68569144436,10262.898116459157,0
2010-06-30,20809.63365201227,-1815.5936446983587,0
2010-07-01,20957.378169627253,18326.19664588318,0
2010-07-02,20082.877532109178,-9502.368832535674,0
2010-07-06,20024.209068505224,10444.991833183603,0
2010-07-07,21040.671811309177,-12436.782091601006,0
2010-07-08,22565.225610862093,-2429.112550306383,0
2010-07-09,22866.304244879968,-6845.169083297278,0
2010-07-12,22215.964554285045,4774.14353081615,0
2010-07-13,21888.087343321247,-14323.40138899743,0
2010-07-14,22722.54062670798,5157.171767324676,0
2010-07-15,22847.877006688428,800.9722588044006,0
2010-07-16,22437.608078969417,13420.747687879766,0
2010-07-19,21968.14824544432,2084.47021668453,0
2010-07-20,21467.14781427466,-3875.026284709405,0
2010-07-21,21202.750760576873,12891.366951703523,0
2010-07-22,22747.28437215422,-13590.994113563143,0
2010-07-23,24540.076458686864,-1601.221268770677,0
2010-07-26,23094.577228351587,-1550.8132795364354,0
2010-07-27,22816.825859161043,7145.980081634589,0
2010-07-28,22241.48601778739,3647.4067558245633,0
2010-07-29,21477.881073846125,-12613.049596132683,0
2010-07-30,19989.87189891175,1362.0072972984017,0
2010-08-02,20992.28527839638,-11528.428650122089,0
2010-08-03,22822.52943082942,833.9796798100897,0
2010-08-04,21910.70773225563,-7021.074454898751,0
2010-08-05,22837.736605871047,2484.321944036929,0
2010-08-06,21956.04065331868,1630.529481120684,0
2010-08-09,21653.312993155512,-1571.3842784366025,0
2010-08-10,20612.930039492385,5634.196565389714,0
2010-08-11,20336.1839413217,13165.561362622604,0
2010-08-12,21251.885019281504,969.3203270604808,0
2010-08-13,18780.624886445283,4881.146183479279,0
2010-08-16,18420.495589190486,3262.083951074327,0
2010-08-17,18697.817397130297,-6305.187155822163,0
2010-08-18,18315.992774464357,-3530.158829842813,0
2010-08-19,18137.819151288542,6887.656254315973,0
2010-08-20,17517.553660829817,1738.3460371654855,0
2010-08-23,17401.685351221327,5137.981979722441,0
2010-08-24,16787.343427645505,7181.838427920258,0
2010-08-25,17124.186867803095,-6796.845851912436,0
2010-08-26,16679.725343460716,4271.683748832402,0
2010-08-27,17448.366134382923,-12676.066060483308,0
2010-08-30,18004.888393706915,9266.728808585029,0
2010-08-31,18191.491162482846,1414.2550346656951,0
2010-09-01,18279.145420475663,-9545.71570413784,0
2010-09-02,18257.268204637086,-9485.517811727435,0
2010-09-03,19596.081828456332,-6689.995932386498,0
2010-09-07,20845.39017485234,6367.844949280872,0
2010-09-08,18509.6844196523,-453.1472912923928,0
2010-09-09,18409.029520083302,-3015.982403362372,0
2010-09-10,18465.469314952898,-11792.376364077376,0
2010-09-13,17814.167987101635,2086.47460629103,0
2010-09-14,16905.791729746496,-10821.013471907678,0
2010-09-15,18283.74449611304,-7279.577613335028,0
2010-09-16,18266.8391612089,-4718.374286455686,0
2010-09-17,17720.65208931674,70.73751836609313,0
2010-09-20,18406.016369797177,-3501.051086103802,0
2010-09-21,18649.81887059283,1095.7878692433003,0
2010-09-22,18027.820195515873,709.9885308457397,0
2010-09-23,16249.2223788571,-1691.7120975205676,0
2010-09-24,16290.923228286623,-9212.785029269708,0
2010-09-27,17260.61382866886,2419.630785810412,0
2010-09-28,16481.73977807723,-1244.2281479828134,0
2010-09-29,17072.546527158913,-5359.739905403161,0
2010-09-30,16597.510658107723,-418.46860801174273,0
2010-10-01,16343.53852633898,-6474.040814138859,0
2010-10-04,16999.02654550007,3611.4177919955846,0
2010-10-05,15623.90143442669,-16026.674350247904,0
2010-10-06,19972.555250594723,-1105.0565099771684,0
2010-10-07,19560.47760855579,5245.123199874738,0
2010-10-08,18262.718693089184,-8234.921447467057,0
2010-10-11,19379.6828512187,-4410.610639409155,0
2010-10-12,18973.525999086934,748.621415569628,0
2010-10-13,19527.56458992015,-15687.678023171651,0
2010-10-14,21585.030030645168,-5884.153022395941,0
2010-10-15,20703.578364312147,-2633.1227491194686,0
2010-10-18,20095.498551859833,1876.7124827626303,0
2010-10-19,20997.167799546478,26505.037702680187,1
2010-10-20,25884.00168215443,-6451.416031395225,0
2010-10-21,25663.67833468148,-273.8236304619113,0
2010-10-22,24228.11236735748,-900.8437517229912,0
2010-10-25,23229.688317276534,-6893.5148116259925,0
2010-10-26,20441.24088420035,-5005.526265399796,0
2010-10-27,19315.237436950185,4119.797385792224,0
2010-10-28,19386.721683514854,-3242.926236998268,0
2010-10-29,18287.83206838201,-2944.208335113268,0
2010-11-01,18465.617886930766,-3031.8544394554438,0
2010-11-02,17167.91713882145,-1791.7408689379454,0
2010-11-03,17355.857954027884,-3118.992011467583,0
2010-11-04,17203.767487329776,-19078.524061381715,0
2010-11-05,20608.742916621242,-7819.506998598062,0
2010-11-08,21443.22082909745,-4476.892135303628,0
2010-11-09,19473.481393755108,9517.23768608935,0
2010-11-10,19188.20205103681,-1962.7189867772013,0
2010-11-11,19997.048769526245,-176.2482825411937,0
2010-11-12,19444.560390532137,18734.506073310204,0
2010-11-15,20804.697280038632,-4035.521875203645,0
2010-11-16,19878.190844666562,16690.317352895938,0
2010-11-17,19444.260453839746,2492.151567385101,0
2010-11-18,21103.336580754873,-12431.143160289032,0
2010-11-19,21870.359304191566,-2119.1831819927675,0
2010-11-22,21116.396413390263,-2334.818376197561,0
2010-11-23,22052.835839196978,4549.319489582337,0
2010-11-24,20025.53864015283,-8320.575648482976,0
2010-11-26,20863.979178973423,12432.826212586622,0
2010-11-29,20821.73007456512,1760.4766822082263,0
2010-11-30,19234.68802007217,-2524.5454104948567,0
2010-12-01,19740.77984841722,-12721.470459156782,0
2010-12-02,22526.013871550665,-9463.059580668429,0
2010-12-03,24200.849810342614,-18287.245480897454,0
2010-12-06,25140.533297217633,-6437.105373331995,0
2010-12-07,25064.454928910996,3796.3550386355,0
2010-12-08,20762.86751379884,1901.093766451244,0
2010-12-09,20228.432482824723,-1849.2686159890309,0
2010-12-10,19645.559344534824,-6396.582902867947,0
2010-12-13,19629.535060510294,-701.6235035620398,0
2010-12-14,19235.357927430876,-17700.277511292366,0
2010-12-15,20631.24712194937,7308.60321070956,0
2010-12-16,20615.056643984684,8450.878685045385,0
2010-12-17,21227.83400479726,6727.041218226604,0
2010-12-20,21584.59346211383,-5944.139452899547,0
2010-12-21,21947.816225879673,-2044.0342213428655,0
2010-12-22,21082.832223973513,1281.925856080397,0
2010-12-23,20544.562455681513,-1212.2484516476784,0
2010-12-27,20680.24540662366,1747.0318261600155,0
2010-12-28,20370.921806742306,-20831.097721833223,0
2010-12-29,22852.90641203773,8290.135364523729,0
2010-12-30,24236.66511542722,-717.7017049454157,0
2010-12-31,22360.93714587199,-4619.725184615792,0
2011-01-03,21482.81091961388,-5652.04281483298,0
2011-01-04,22232.589573405232,14941.832584023978,0
2011-01-05,22817.978320185735,-7310.530407576097,0
2011-01-06,22642.624200026727,10047.396254685864,0
2011-01-07,23354.375022104403,11829.737961587456,0
2011-01-10,22982.69760830447,368.94789828846297,0
2011-01-11,23324.65801638808,-9394.057535868673,0
2011-01-12,24132.173620494446,-8598.82608189055,0
2011-01-13,22992.86172033251,7091.254361580668,0
2011-01-14,23349.25518847528,-1574.3002882916414,0
2011-01-18,22667.092413455128,-4724.253887367633,0
2011-01-19,21482.153557877442,2218.332355667864,0
2011-01-20,21604.261624130173,4988.548334219797,0
2011-01-21,19475.16770518988,1036.960997572236,0
2011-01-24,18355.637040137153,-360.05249196529644,0
2011-01-25,17574.949980354835,5595.018266003974,0
2011-01-26,18082.646249463236,-12605.124164137054,0
2011-01-27,18854.49587133777,15444.796529820322,0
2011-01-28,20400.74294161711,-4169.979834490688,0
2011-01-31,19941.099053052134,-266.9598308745517,0
2011-02-01,18958.2477652448,-14809.708468805766,0
2011-02-02,21339.22642993121,-2210.99948455707,0
2011-02-03,20134.633543151973,-11270.1874074947,0
2011-02-04,20902.233837170766,34.999457481510944,0
2011-02-07,20292.49330333673,-1292.1535558058931,0
2011-02-08,19388.5744735161,-12048.483694879456,0
2011-02-09,20798.176590810734,6742.085798518311,0
2011-02-10,20887.72377035551,-3864.931023661881,0
2011-02-11,20558.805713880585,5915.388910303217,0
2011-02-14,20514.00648076603,-541.877624004338,0
2011-02-15,20212.640834971317,-2687.575661228984,0
2011-02-16,19358.541733632497,-4053.6418088130654,0
2011-02-17,20318.173842262477,-5297.2242628014255,0
2011-02-18,19309.83459811347,-4398.141009585049,0
2011-02-22,18738.7795389899,12475.19618395536,0
2011-02-23,19458.557178161656,-4638.8238568779125,0
2011-02-24,19261.05271867865,5331.473122818098,0
2011-02-25,19192.794316843378,-7157.266084332018,0
2011-02-28,20707.06720333893,-2077.300399317428,0
2011-03-01,19002.81687199446,-4663.797995797368,0
2011-03-02,19969.962224856314,-1348.4088819168464,0
2011-03-03,18785.35989327566,-11508.425913255163,0
2011-03-04,19732.78444907886,-832.713817562254,0
2011-03-07,16683.334394195426,-1685.9043572140822,0
2011-03-08,15696.191949833164,-2760.913030434893,0
2011-03-09,15562.013326310243,6032.132006196932,0
2011-03-10,16484.91302730329,17943.692230027104,1
2011-03-11,19204.857054465592,-2294.251787820549,0
2011-03-14,19347.62493953224,-2100.529690739534,0
2011-03-15,18213.84537010345,13613.903790740826,0
2011-03-16,19806.714399436776,8448.322682682485,0
2011-03-17,19338.162761363557,-3961.655546874085,0
2011-03-18,18849.2062998847,-11703.793126694252,0
2011-03-21,18944.07180602247,-11251.821237130694,0
2011-03-22,20864.759697573256,411.2064119102248,0
2011-03-23,21188.20081275602,-6288.767561616086,0
2011-03-24,20187.010699210496,1855.62000346234,0
2011-03-25,20228.333053627986,-4408.127322380026,0
2011-03-28,19397.166836767745,5797.278044840522,0
2011-03-29,19759.404577319427,-2022.360672850833,0
2011-03-30,18491.27622961348,-3067.989881560363,0
2011-03-31,19675.096950947816,-4268.200327462733,0
2011-04-01,19464.491989426853,1551.966372171281,0
2011-04-04,19978.91607828575,-4290.129447101969,0
2011-04-05,18663.43885593053,-12236.069819794586,0
2011-04-06,19795.214343093216,-5511.571469112315,0
2011-04-07,20220.981737843234,-3515.090517708402,0
2011-04-08,19677.410658945562,-3211.961170219421,0
2011-04-11,18925.3755339499,2598.6919556812936,0
2011-04-12,18590.43724413218,11215.446834438906,0
2011-04-13,19189.913189514664,-531.1678201872846,0
2011-04-14,18993.13301431924,-15494.002224095006,0
2011-04-15,18606.298822635006,-2076.9145042071705,0
2011-04-18,18733.263287446935,502.22091888205705,0
2011-04-19,17666.64154986164,3406.5014500077286,0
2011-04-20,18084.926985647446,-10783.6230283914,0
2011-04-21,19507.181655289005,-5711.243623439076,0
2011-04-25,18864.79423459617,625.2774880626778,0
2011-04-26,17669.01199146551,1515.4464671502346,0
2011-04-27,18099.877059783994,-21022.867360138836,0
2011-04-28,22166.256899948552,-3012.2467281497084,0
2011-04-29,21644.19705617438,-13307.639163755794,0
2011-05-02,23076.435337711595,11623.188290865968,0
2011-05-03,23048.88181243468,4890.480358660554,0
2011-05-04,22001.350699265815,14269.464119141125,0
2011-05-05,23576.1413895755,27448.404687094207,1
2011-05-06,26586.7433765641,-5166.972085042295,0
2011-05-09,26530.093479725183,-5509.786823479559,0
2011-05-10,26655.104096597344,-9261.44740943122,0
2011-05-11,27401.844188098676,12078.45537338177,0
2011-05-12,28435.97871847209,698.1831066080208,0
2011-05-13,27214.36784471138,9023.657069136378,0
2011-05-16,26231.547355653016,8531.385581883653,0
2011-05-17,26071.85330377368,3336.197222019255,0
2011-05-18,26028.57368485317,-12255.688115897552,0
2011-05-19,25738.631531076066,-143.4509315399912,0
2011-05-20,25845.965276083134,-5815.331416266175,0
2011-05-23,25868.142187541427,8411.122584344535,0
