date,manual_linear,ref_linear,abs_err_linear,manual_irs,ref_irs,abs_err_irs,manual_straddle,ref_straddle,abs_err_straddle,manual_total,ref_total,abs_err_total
2013-09-23,-2291.818291886508,-2291.818291886508,0.0,-2629.3354039083933,-2629.3354039083933,0.0,-576.3740159016925,-576.3740159016925,0.0,-5497.5277116965935,-5497.5277116965935,0.0
2013-09-24,273.11908865226167,273.11908865226167,0.0,-4400.217598600986,-4400.217598600986,0.0,-670.6462692982095,-670.6462692982095,0.0,-4797.744779246934,-4797.744779246934,0.0
2013-09-25,4696.172314074408,4696.172314074408,0.0,-3536.4409843747417,-3536.4409843747417,0.0,-683.9300233552167,-683.9300233552167,0.0,475.8013063444496,475.8013063444496,0.0
2013-09-26,-3108.2476172823544,-3108.2476172823544,0.0,2653.6894129560023,2653.6894129560023,0.0,461.0705207906485,461.0705207906485,0.0,6.512316464296418,6.512316464296418,0.0
2013-09-27,3645.2395471599266,3645.2395471599266,0.0,-1768.2194565321406,-1768.2194565321406,0.0,-452.6630037200903,-452.6630037200903,0.0,1424.3570869076957,1424.3570869076957,0.0
2013-09-30,-4955.8194031504845,-4955.8194031504845,0.0,0.0,0.0,0.0,-516.9291424284384,-516.9291424284384,0.0,-5472.748545578923,-5472.748545578923,0.0
2013-10-01,-14071.56571810039,-14071.56571810039,0.0,1768.2194565321406,1768.2194565321406,0.0,465.27178197438843,465.27178197438843,0.0,-11838.07447959386,-11838.07447959386,0.0
2013-10-02,11870.341609861516,11870.341609861516,0.0,-2653.6894129560023,-2653.6894129560023,0.0,-80.45294184834347,-80.45294184834347,0.0,9136.19925505717,9136.19925505717,0.0
2013-10-03,-1103.4180659050135,-1103.4180659050135,0.0,-886.3781582276315,-886.3781582276315,0.0,-1206.9631906692557,-1206.9631906692557,0.0,-3196.7594148019007,-3196.7594148019007,0.0
2013-10-04,-507.43477194629577,-507.43477194629577,0.0,3540.067571183634,3540.067571183634,0.0,397.1410570988555,397.1410570988555,0.0,3429.7738563361936,3429.7738563361936,0.0
2013-10-07,1063.989391833451,1063.989391833451,0.0,-883.6566643142141,-883.6566643142141,0.0,-734.7690299499372,-734.7690299499372,0.0,-554.4363024307004,-554.4363024307004,0.0
2013-10-08,-5836.783562918156,-5836.783562918156,0.0,883.6566643142141,883.6566643142141,0.0,-993.5353503508532,-993.5353503508532,0.0,-5946.662248954795,-5946.662248954795,0.0
2013-10-09,-5903.279673535571,-5903.279673535571,0.0,1764.5990836582896,1764.5990836582896,0.0,-774.740127257317,-774.740127257317,0.0,-4913.420717134599,-4913.420717134599,0.0
2013-10-10,-2855.134991789875,-2855.134991789875,0.0,2640.1284994591188,2640.1284994591188,0.0,1561.8166934863566,1561.8166934863566,0.0,1346.8102011556002,1346.8102011556002,0.0
2013-10-11,-4625.833676971326,-4625.833676971326,0.0,-879.1415241034156,-879.1415241034156,0.0,1263.3712083312485,1263.3712083312485,0.0,-4241.603992743493,-4241.603992743493,0.0
2013-10-14,1973.8710117555884,1973.8710117555884,0.0,0.0,0.0,0.0,973.7028836012596,973.7028836012596,0.0,2947.573895356848,2947.573895356848,0.0
2013-10-15,1479.431327059831,1479.431327059831,0.0,4386.718514914126,4386.718514914126,0.0,-2030.8112061360935,-2030.8112061360935,0.0,3835.338635837863,3835.338635837863,0.0
2013-10-16,5713.509111488101,5713.509111488101,0.0,-5266.7610047838025,-5266.7610047838025,0.0,3535.705492904013,3535.705492904013,0.0,3982.4535996083114,3982.4535996083114,0.0
2013-10-17,23170.129901355547,23170.129901355547,0.0,-7072.898539254638,-7072.898539254638,0.0,-874.137370789329,-874.137370789329,0.0,15223.09399131158,15223.09399131158,0.0
2013-10-18,3067.544398325224,3067.544398325224,0.0,-888.1976798200485,-888.1976798200485,0.0,-23.296890902001905,-23.296890902001905,0.0,2156.0498276031735,2156.0498276031735,0.0
2013-10-21,676.5322482706428,676.5322482706428,0.0,2661.863236974368,2661.863236974368,0.0,-81.58245601721683,-81.58245601721683,0.0,3256.8130292277942,3256.8130292277942,0.0
2013-10-22,16052.594796293884,16052.594796293884,0.0,-8010.2236296790325,-8010.2236296790325,0.0,513.9868104075031,513.9868104075031,0.0,8556.357977022355,8556.357977022355,0.0
2013-10-23,-2181.5621221330357,-2181.5621221330357,0.0,-2686.553643300751,-2686.553643300751,0.0,-619.5510251739634,-619.5510251739634,0.0,-5487.66679060775,-5487.66679060775,0.0
2013-10-24,6281.037418761545,6281.037418761545,0.0,1791.954762285357,1791.954762285357,0.0,20.141066871432486,20.141066871432486,0.0,8093.133247918335,8093.133247918335,0.0
2013-10-25,5658.454934061325,5658.454934061325,0.0,0.0,0.0,0.0,324.9230625550008,324.9230625550008,0.0,5983.377996616326,5983.377996616326,0.0
2013-10-28,762.0351929564547,762.0351929564547,0.0,894.598881015394,894.598881015394,0.0,170.97350897593424,170.97350897593424,0.0,1827.607582947783,1827.607582947783,0.0
2013-10-29,-1334.5370612385987,-1334.5370612385987,0.0,-894.598881015394,-894.598881015394,0.0,713.7201128976176,713.7201128976176,0.0,-1515.415829356375,-1515.415829356375,0.0
2013-10-30,-4837.65732915461,-4837.65732915461,0.0,1788.2801632524279,1788.2801632524279,0.0,-846.2292108512192,-846.2292108512192,0.0,-3895.6063767534015,-3895.6063767534015,0.0
2013-10-31,-10768.997397355783,-10768.997397355783,0.0,1784.6139641787522,1784.6139641787522,0.0,-539.3870685978764,-539.3870685978764,0.0,-9523.770501774907,-9523.770501774907,0.0
2013-11-01,-7935.097691638684,-7935.097691638684,0.0,7101.961131905035,7101.961131905035,0.0,-66.46208391813889,-66.46208391813889,0.0,-899.5986436517887,-899.5986436517887,0.0
2013-11-04,-234.46107433981297,-234.46107433981297,0.0,-1770.0327486417882,-1770.0327486417882,0.0,251.5957138208414,251.5957138208414,0.0,-1752.8981091607598,-1752.8981091607598,0.0
2013-11-05,-3768.335293653482,-3768.335293653482,0.0,5299.232982100319,5299.232982100319,0.0,-573.690506730949,-573.690506730949,0.0,957.2071817158876,957.2071817158876,0.0
2013-11-06,5378.874623918783,5378.874623918783,0.0,-1762.791997725577,-1762.791997725577,0.0,510.95242498429616,510.95242498429616,0.0,4127.035051177502,4127.035051177502,0.0
2013-11-07,-8106.231444692137,-8106.231444692137,0.0,-3536.4409843747417,-3536.4409843747417,0.0,-1745.2806835514984,-1745.2806835514984,0.0,-13387.953112618377,-13387.953112618377,0.0
2013-11-08,-10078.303311340733,-10078.303311340733,0.0,12314.403369500109,12314.403369500109,0.0,1638.189399894798,1638.189399894798,0.0,3874.2894580541742,3874.2894580541742,0.0
2013-11-11,-3324.487040602883,-3324.487040602883,0.0,0.0,0.0,0.0,-224.91843907260227,-224.91843907260227,0.0,-3549.4054796754854,-3549.4054796754854,0.0
2013-11-12,-6588.0183437024625,-6588.0183437024625,0.0,2615.913174513611,2615.913174513611,0.0,-518.8758314849274,-518.8758314849274,0.0,-4490.981000673779,-4490.981000673779,0.0
2013-11-13,7425.749201439839,7425.749201439839,0.0,-4364.322557129599,-4364.322557129599,0.0,1630.7734673170326,1630.7734673170326,0.0,4692.200111627273,4692.200111627273,0.0
2013-11-14,11664.112955508073,11664.112955508073,0.0,-5266.7610047838025,-5266.7610047838025,0.0,1168.4942175042797,1168.4942175042797,0.0,7565.846168228551,7565.846168228551,0.0
2013-11-15,888.6791640749298,888.6791640749298,0.0,1759.184013973092,1759.184013973092,0.0,1114.5847581157977,1114.5847581157977,0.0,3762.4479361638196,3762.4479361638196,0.0
2013-11-18,-6026.905575636046,-6026.905575636046,0.0,-3521.976011698669,-3521.976011698669,0.0,-1004.7673887979654,-1004.7673887979654,0.0,-10553.648976132681,-10553.648976132681,0.0
2013-11-19,-1708.8435664244898,-1708.8435664244898,0.0,3521.976011698669,3521.976011698669,0.0,-663.795181064419,-663.795181064419,0.0,1149.3372642097602,1149.3372642097602,0.0
2013-11-20,-15463.822532284083,-15463.822532284083,0.0,7871.899547940309,7871.899547940309,0.0,-943.3632283017905,-943.3632283017905,0.0,-8535.286212645564,-8535.286212645564,0.0
2013-11-21,58.20383573002846,58.20383573002846,0.0,-871.078963982578,-871.078963982578,0.0,2201.9899042704255,2201.9899042704255,0.0,1389.114776017876,1389.114776017876,0.0
2013-11-22,3896.8278258438627,3896.8278258438627,0.0,-3493.243593147021,-3493.243593147021,0.0,1415.8805776275312,1415.8805776275312,0.0,1819.464810324373,1819.464810324373,0.0
2013-11-25,4105.725527140734,4105.725527140734,0.0,-875.5479338629193,-875.5479338629193,0.0,-321.5780514498674,-321.5780514498674,0.0,2908.599541827947,2908.599541827947,0.0
2013-11-26,-2562.6802244190667,-2562.6802244190667,0.0,-2632.029056947791,-2632.029056947791,0.0,50.150347871194754,50.150347871194754,0.0,-5144.558933495663,-5144.558933495663,0.0
2013-11-27,-726.6366499607001,-726.6366499607001,0.0,2632.029056947791,2632.029056947791,0.0,-3474.437370254278,-3474.437370254278,0.0,-1569.044963267187,-1569.044963267187,0.0
2013-11-29,6078.261958434565,6078.261958434565,0.0,875.5479338629193,875.5479338629193,0.0,378.75404465174324,378.75404465174324,0.0,7332.563936949227,7332.563936949227,0.0
2013-12-02,-17846.145739455496,-17846.145739455496,0.0,5234.5107834483915,5234.5107834483915,0.0,193.50933588580665,193.50933588580665,0.0,-12418.125620121298,-12418.125620121298,0.0
2013-12-03,-217.47946709066696,-217.47946709066696,0.0,-1741.2671903013706,-1741.2671903013706,0.0,73.20511016055752,73.20511016055752,0.0,-1885.54154723148,-1885.54154723148,0.0
2013-12-04,8599.94964823945,8599.94964823945,0.0,4346.497595027091,4346.497595027091,0.0,-90.76515313725577,-90.76515313725577,0.0,12855.682090129285,12855.682090129285,0.0
2013-12-05,-10694.602672124967,-10694.602672124967,0.0,3461.2316934759583,3461.2316934759583,0.0,193.35838481068095,193.35838481068095,0.0,-7040.012593838328,-7040.012593838328,0.0
2013-12-06,7891.347071802613,7891.347071802613,0.0,0.0,0.0,0.0,-1289.0856975360093,-1289.0856975360093,0.0,6602.2613742666035,6602.2613742666035,0.0
2013-12-09,7793.628431357292,7793.628431357292,0.0,-1728.8465225609689,-1728.8465225609689,0.0,-366.24610476340604,-366.24610476340604,0.0,5698.535804032917,5698.535804032917,0.0
2013-12-10,10700.19301936882,10700.19301936882,0.0,-4337.61557564071,-4337.61557564071,0.0,15.156618055072613,15.156618055072613,0.0,6377.734061783183,6377.734061783183,0.0
2013-12-11,-10221.192610366881,-10221.192610366881,0.0,4337.61557564071,4337.61557564071,0.0,1047.5629079524533,1047.5629079524533,0.0,-4836.014126773718,-4836.014126773718,0.0
2013-12-12,-14131.506444517912,-14131.506444517912,0.0,2591.945310515235,2591.945310515235,0.0,42.12674519560278,42.12674519560278,0.0,-11497.434388807074,-11497.434388807074,0.0
2013-12-13,4930.279173942579,4930.279173942579,0.0,-863.0987879542663,-863.0987879542663,0.0,-92.63309530895458,-92.63309530895458,0.0,3974.5472906793584,3974.5472906793584,0.0
2013-12-16,3596.6113748844637,3596.6113748844637,0.0,863.0987879542663,863.0987879542663,0.0,-437.899137237564,-437.899137237564,0.0,4021.811025601166,4021.811025601166,0.0
2013-12-17,-4488.4168952037835,-4488.4168952037835,0.0,-3457.6950603386485,-3457.6950603386485,0.0,0.618035228939334,0.618035228939334,0.0,-7945.493920313493,-7945.493920313493,0.0
2013-12-18,874.271875208673,874.271875208673,0.0,3457.6950603386485,3457.6950603386485,0.0,-1925.2885124318782,-1925.2885124318782,0.0,2406.6784231154434,2406.6784231154434,0.0
2013-12-19,-17031.16254830156,-17031.16254830156,0.0,4302.2893980126555,4302.2893980126555,0.0,-99.15271347898579,-99.15271347898579,0.0,-12828.025863767889,-12828.025863767889,0.0
2013-12-20,8306.395109117188,8306.395109117188,0.0,-4302.2893980126555,-4302.2893980126555,0.0,-178.13570726841044,-178.13570726841044,0.0,3825.9700038361216,3825.9700038361216,0.0
2013-12-23,-248.73667999816644,-248.73667999816644,0.0,4302.2893980126555,4302.2893980126555,0.0,-138.1967305885746,-138.1967305885746,0.0,3915.3559874259145,3915.3559874259145,0.0
2013-12-24,2368.113410422143,2368.113410422143,0.0,4280.373561865243,4280.373561865243,0.0,-211.78088325008594,-211.78088325008594,0.0,6436.7060890372995,6436.7060890372995,0.0
2013-12-26,4191.296247859334,4191.296247859334,0.0,853.4557789895483,853.4557789895483,0.0,533.372611983893,533.372611983893,0.0,5578.1246388327745,5578.1246388327745,0.0
2013-12-27,2108.731287520899,2108.731287520899,0.0,1704.3005683341544,1704.3005683341544,0.0,-183.01399465533268,-183.01399465533268,0.0,3630.0178611997208,3630.0178611997208,0.0
2013-12-30,-6045.055645740831,-6045.055645740831,0.0,-2557.756347323703,-2557.756347323703,0.0,79.707106609525,79.707106609525,0.0,-8523.104886455008,-8523.104886455008,0.0
2013-12-31,4964.085640755879,4964.085640755879,0.0,4258.582195337335,4258.582195337335,0.0,734.4067911342554,734.4067911342554,0.0,9957.074627227468,9957.074627227468,0.0
2014-01-02,5334.284444451014,5334.284444451014,0.0,-3405.1264163477867,-3405.1264163477867,0.0,-1925.0248848243036,-1925.0248848243036,0.0,4.133143278923399,4.133143278923399,0.0
2014-01-03,3689.8595827913996,3689.8595827913996,0.0,852.585118839535,852.585118839535,0.0,-496.8653253305174,-496.8653253305174,0.0,4045.5793763004176,4045.5793763004176,0.0
2014-01-06,-630.0660626139183,-630.0660626139183,0.0,-2560.3683290080467,-2560.3683290080467,0.0,-866.0094310510258,-866.0094310510258,0.0,-4056.443822672991,-4056.443822672991,0.0
2014-01-07,773.0033583605405,773.0033583605405,0.0,-1711.2737932642358,-1711.2737932642358,0.0,690.3410383634418,690.3410383634418,0.0,-247.9293965402535,-247.9293965402535,0.0
2014-01-08,-5420.023134288292,-5420.023134288292,0.0,4271.642122272282,4271.642122272282,0.0,-216.20079200915734,-216.20079200915734,0.0,-1364.581804025167,-1364.581804025167,0.0
2014-01-09,1963.5246932506057,1963.5246932506057,0.0,-3415.5684056515256,-3415.5684056515256,0.0,-55.68205423273139,-55.68205423273139,0.0,-1507.7257666336513,-1507.7257666336513,0.0
2014-01-10,13611.958125842128,13611.958125842128,0.0,-7736.234240009722,-7736.234240009722,0.0,653.7364458992952,653.7364458992952,0.0,6529.4603317317005,6529.4603317317005,0.0
2014-01-13,339.0432898991912,339.0432898991912,0.0,-3461.2316934759583,-3461.2316934759583,0.0,4270.139276709881,4270.139276709881,0.0,1147.9508731331143,1147.9508731331143,0.0
2014-01-14,-2216.573502020009,-2216.573502020009,0.0,3461.2316934759583,3461.2316934759583,0.0,-391.12101580097624,-391.12101580097624,0.0,853.537175654973,853.537175654973,0.0
2014-01-15,843.5227013121685,843.5227013121685,0.0,1725.315935077062,1725.315935077062,0.0,366.2236907698716,366.2236907698716,0.0,2935.062327159102,2935.062327159102,0.0
2014-01-16,-301.31772665732467,-301.31772665732467,0.0,-3454.162457638031,-3454.162457638031,0.0,-141.42461026232013,-141.42461026232013,0.0,-3896.904794557676,-3896.904794557676,0.0
2014-01-17,4866.036414279422,4866.036414279422,0.0,-1732.3851709149894,-1732.3851709149894,0.0,-645.9785577594212,-645.9785577594212,0.0,2487.672685605012,2487.672685605012,0.0
2014-01-21,-6390.496682928318,-6390.496682928318,0.0,866.6354210915761,866.6354210915761,0.0,387.54418787372924,387.54418787372924,0.0,-5136.317073963012,-5136.317073963012,0.0
2014-01-22,-2993.503095857479,-2993.503095857479,0.0,1730.614837872752,1730.614837872752,0.0,-140.46165055809433,-140.46165055809433,0.0,-1403.3499085428211,-1403.3499085428211,0.0
2014-01-23,10999.056767749644,10999.056767749644,0.0,-6943.747853991419,-6943.747853991419,0.0,-214.16980328598402,-214.16980328598402,0.0,3841.1391104722406,3841.1391104722406,0.0
2014-01-24,-2090.9780345911067,-2090.9780345911067,0.0,-3493.243593147021,-3493.243593147021,0.0,2860.3862943652275,2860.3862943652275,0.0,-2723.8353333729,-2723.8353333729,0.0
2014-01-27,-9529.692725172186,-9529.692725172186,0.0,2621.2728744243905,2621.2728744243905,0.0,-420.21431450639466,-420.21431450639466,0.0,-7328.6341652541905,-7328.6341652541905,0.0
2014-01-28,2724.2436452289717,2724.2436452289717,0.0,-872.8634918084026,-872.8634918084026,0.0,-1671.1261635317678,-1671.1261635317678,0.0,180.25398988880124,180.25398988880124,0.0
2014-01-29,4597.875568752375,4597.875568752375,0.0,-7015.17038739979,-7015.17038739979,0.0,1457.7283840825294,1457.7283840825294,0.0,-959.5664345648856,-959.5664345648856,0.0
2014-01-30,-8643.585941286852,-8643.585941286852,0.0,2637.425600875409,2637.425600875409,0.0,-1107.5366436564727,-1107.5366436564727,0.0,-7113.696984067916,-7113.696984067916,0.0
2014-01-31,-1465.4637047688534,-1465.4637047688534,0.0,-4400.217598600986,-4400.217598600986,0.0,755.1865753395068,755.1865753395068,0.0,-5110.494728030333,-5110.494728030333,0.0
2014-02-03,-2864.4568909123,-2864.4568909123,0.0,-5310.106541529061,-5310.106541529061,0.0,3910.6423281137813,3910.6423281137813,0.0,-4263.92110432758,-4263.92110432758,0.0
2014-02-04,852.5233884826434,852.5233884826434,0.0,2659.1355135781814,2659.1355135781814,0.0,-2325.043172323547,-2325.043172323547,0.0,1186.615729737278,1186.615729737278,0.0
2014-02-05,-723.021606214016,-723.021606214016,0.0,5293.805515546133,5293.805515546133,0.0,268.8798385342325,268.8798385342325,0.0,4839.66374786635,4839.66374786635,0.0
2014-02-06,4805.491510526392,4805.491510526392,0.0,2634.725787988358,2634.725787988358,0.0,-3242.3153242409917,-3242.3153242409917,0.0,4197.901974273758,4197.901974273758,0.0
2014-02-07,11729.24187995453,11729.24187995453,0.0,-1755.5842638849426,-1755.5842638849426,0.0,-2362.7311693156225,-2362.7311693156225,0.0,7610.926446753965,7610.926446753965,0.0
2014-02-10,5056.929606111462,5056.929606111462,0.0,-879.1415241034156,-879.1415241034156,0.0,-436.1558368547376,-436.1558368547376,0.0,3741.6322451533088,3741.6322451533088,0.0
2014-02-11,10176.979481699544,10176.979481699544,0.0,4386.718514914126,4386.718514914126,0.0,-871.3551399681592,-871.3551399681592,0.0,13692.342856645511,13692.342856645511,0.0
2014-02-12,-537.5366532757175,-537.5366532757175,0.0,4364.322557129599,4364.322557129599,0.0,-428.7917891312818,-428.7917891312818,0.0,3397.9941147225995,3397.9941147225995,0.0
2014-02-13,8019.359229443874,8019.359229443874,0.0,-6116.315284055367,-6116.315284055367,0.0,-151.74134264968598,-151.74134264968598,0.0,1751.3026027388214,1751.3026027388214,0.0
2014-02-14,11734.851057295476,11734.851057295476,0.0,1751.9927269257678,1751.9927269257678,0.0,28.82289331654465,28.82289331654465,0.0,13515.666677537789,13515.666677537789,0.0
2014-02-18,3191.1351396260575,3191.1351396260575,0.0,-3507.5769908107104,-3507.5769908107104,0.0,-78.14903951501128,-78.14903951501128,0.0,-394.5908906996642,-394.5908906996642,0.0
2014-02-19,-7738.207704694653,-7738.207704694653,0.0,1755.5842638849426,1755.5842638849426,0.0,-720.3216709279022,-720.3216709279022,0.0,-6702.945111737613,-6702.945111737613,0.0
2014-02-20,7692.188347009038,7692.188347009038,0.0,2626.64482503038,2626.64482503038,0.0,57.65794561990879,57.65794561990879,0.0,10376.491117659327,10376.491117659327,0.0
2014-02-21,-271.38972331387725,-271.38972331387725,0.0,-2626.64482503038,-2626.64482503038,0.0,-674.2456107453309,-674.2456107453309,0.0,-3572.2801590895883,-3572.2801590895883,0.0
2014-02-24,8971.862540997936,8971.862540997936,0.0,1751.9927269257678,1751.9927269257678,0.0,699.1391245915283,699.1391245915283,0.0,11422.994392515233,11422.994392515233,0.0
2014-02-25,2188.383702029638,2188.383702029638,0.0,-4386.718514914126,-4386.718514914126,0.0,-378.97053746485653,-378.97053746485653,0.0,-2577.3053503493447,-2577.3053503493447,0.0
2014-02-26,-3783.6527203736805,-3783.6527203736805,0.0,-2642.8344875952534,-2642.8344875952534,0.0,6676.102695178188,6676.102695178188,0.0,249.61548720925384,249.61548720925384,0.0
2014-02-27,1814.0121724278529,1814.0121724278529,0.0,-1766.4082357329535,-1766.4082357329535,0.0,-271.9381544789867,-271.9381544789867,0.0,-224.3342177840873,-224.3342177840873,0.0
2014-02-28,-1492.6616299127218,-1492.6616299127218,0.0,883.6566643142141,883.6566643142141,0.0,-94.07226389983407,-94.07226389983407,0.0,-703.0772294983417,-703.0772294983417,0.0
2014-03-03,12922.874251031575,12922.874251031575,0.0,-5315.5526499303705,-5315.5526499303705,0.0,1060.254770686286,1060.254770686286,0.0,8667.57637178749,8667.57637178749,0.0
2014-03-04,-5418.574810924691,-5418.574810924691,0.0,8841.138708944363,8841.138708944363,0.0,-846.2101905334694,-846.2101905334694,0.0,2576.3537074862033,2576.3537074862033,0.0
2014-03-05,1897.2765845392214,1897.2765845392214,0.0,0.0,0.0,0.0,-261.6396827907156,-261.6396827907156,0.0,1635.6369017485058,1635.6369017485058,0.0
2014-03-06,5173.153322524136,5173.153322524136,0.0,3511.1705810512067,3511.1705810512067,0.0,265.4175983780224,265.4175983780224,0.0,8949.741501953366,8949.741501953366,0.0
2014-03-07,-3925.361562410001,-3925.361562410001,0.0,5239.870490992518,5239.870490992518,0.0,-219.92363482570545,-219.92363482570545,0.0,1094.5852937568116,1094.5852937568116,0.0
2014-03-10,706.0336973270965,706.0336973270965,0.0,-871.078963982578,-871.078963982578,0.0,-219.72986601726006,-219.72986601726006,0.0,-384.7751326727415,-384.7751326727415,0.0
2014-03-11,1662.2953785477034,1662.2953785477034,0.0,-1744.834210531033,-1744.834210531033,0.0,-353.5975579934384,-353.5975579934384,0.0,-436.136389976768,-436.136389976768,0.0
2014-03-12,10178.435640616555,10178.435640616555,0.0,-3500.4021095417556,-3500.4021095417556,0.0,-428.8092715473085,-428.8092715473085,0.0,6249.224259527491,6249.224259527491,0.0
2014-03-13,521.1180701805033,521.1180701805033,0.0,-6160.311847002351,-6160.311847002351,0.0,210.51128955288368,210.51128955288368,0.0,-5428.682487268964,-5428.682487268964,0.0
2014-03-14,2203.8058404068474,2203.8058404068474,0.0,-883.6566643142141,-883.6566643142141,0.0,687.576938410075,687.576938410075,0.0,2007.7261145027082,2007.7261145027082,0.0
2014-03-17,-3583.6791577159293,-3583.6791577159293,0.0,4409.242723328207,4409.242723328207,0.0,-1350.4243120871706,-1350.4243120871706,0.0,-524.860746474893,-524.860746474893,0.0
2014-03-18,-452.7709916679228,-452.7709916679228,0.0,-1760.9869753557032,-1760.9869753557032,0.0,-307.0197210723363,-307.0197210723363,0.0,-2520.7776880959623,-2520.7776880959623,0.0
2014-03-19,-17831.511615846517,-17831.511615846517,0.0,8768.97836469422,8768.97836469422,0.0,-443.56214989736145,-443.56214989736145,0.0,-9506.095401049659,-9506.095401049659,0.0
2014-03-20,-786.8463980385709,-786.8463980385709,0.0,871.9707187226304,871.9707187226304,0.0,-25.071944519893805,-25.071944519893805,0.0,60.05237616416571,60.05237616416571,0.0
2014-03-21,1141.002953754442,1141.002953754442,0.0,-3493.243593147021,-3493.243593147021,0.0,-465.45831410868595,-465.45831410868595,0.0,-2817.698953501265,-2817.698953501265,0.0
2014-03-24,-12142.397817248691,-12142.397817248691,0.0,-875.5479338629193,-875.5479338629193,0.0,-606.1269717437353,-606.1269717437353,0.0,-13624.072722855346,-13624.072722855346,0.0
2014-03-25,3807.8326804745943,3807.8326804745943,0.0,875.5479338629193,875.5479338629193,0.0,-407.13122089637454,-407.13122089637454,0.0,4276.249393441139,4276.249393441139,0.0
2014-03-26,-6584.934241765131,-6584.934241765131,0.0,-3507.5769908107104,-3507.5769908107104,0.0,-499.57688127047095,-499.57688127047095,0.0,-10592.088113846312,-10592.088113846312,0.0
2014-03-27,-5150.872060753084,-5150.872060753084,0.0,-1759.184013973092,-1759.184013973092,0.0,-598.675239098412,-598.675239098412,0.0,-7508.731313824588,-7508.731313824588,0.0
2014-03-28,-255.88840544046025,-255.88840544046025,0.0,3514.7682778580347,3514.7682778580347,0.0,-166.00207139295253,-166.00207139295253,0.0,3092.877801024622,3092.877801024622,0.0
2014-03-31,-653.9658110442069,-653.9658110442069,0.0,0.0,0.0,0.0,466.9698101691747,466.9698101691747,0.0,-186.99600087503222,-186.99600087503222,0.0
2014-04-01,1524.064033027842,1524.064033027842,0.0,3500.4021095417556,3500.4021095417556,0.0,836.731755228243,836.731755228243,0.0,5861.197897797841,5861.197897797841,0.0
2014-04-02,4550.829667880686,4550.829667880686,0.0,4355.399905295515,4355.399905295515,0.0,616.4406146166675,616.4406146166675,0.0,9522.67018779287,9522.67018779287,0.0
2014-04-03,-2747.628802736691,-2747.628802736691,0.0,-1739.486730781904,-1739.486730781904,0.0,-512.5206756999205,-512.5206756999205,0.0,-4999.636209218515,-4999.636209218515,0.0
2014-04-04,4038.061895786899,4038.061895786899,0.0,-5239.870490992518,-5239.870490992518,0.0,-2985.1090327154643,-2985.1090327154643,0.0,-4186.917627921083,-4186.917627921083,0.0
2014-04-07,-7400.820926662562,-7400.820926662562,0.0,-2632.029056947791,-2632.029056947791,0.0,-1593.3118146997526,-1593.3118146997526,0.0,-11626.161798310106,-11626.161798310106,0.0
2014-04-08,8684.937918852953,8684.937918852953,0.0,-1759.184013973092,-1759.184013973092,0.0,-675.3639614439066,-675.3639614439066,0.0,6250.389943435954,6250.389943435954,0.0
2014-04-09,6662.691055908927,6662.691055908927,0.0,1759.184013973092,1759.184013973092,0.0,8941.0671362252,8941.0671362252,0.0,17362.94220610722,17362.94220610722,0.0
2014-04-10,-2989.167859052639,-2989.167859052639,0.0,-5288.3842474316225,-5288.3842474316225,0.0,2079.6306842336344,2079.6306842336344,0.0,-6197.921422250627,-6197.921422250627,0.0
2014-04-11,-2767.0241440730947,-2767.0241440730947,0.0,-1770.0327486417882,-1770.0327486417882,0.0,1446.653807319166,1446.653807319166,0.0,-3090.4030853957174,-3090.4030853957174,0.0
2014-04-14,6217.1921161209775,6217.1921161209775,0.0,1770.0327486417882,1770.0327486417882,0.0,-1600.1789292169797,-1600.1789292169797,0.0,6387.045935545786,6387.045935545786,0.0
2014-04-15,-8298.658324201326,-8298.658324201326,0.0,-884.5627922179265,-884.5627922179265,0.0,-1051.763334658901,-1051.763334658901,0.0,-10234.984451078153,-10234.984451078153,0.0
2014-04-16,4019.4446107185586,4019.4446107185586,0.0,884.5627922179265,884.5627922179265,0.0,-1642.7461730735613,-1642.7461730735613,0.0,3261.2612298629238,3261.2612298629238,0.0
2014-04-17,-5050.487763876692,-5050.487763876692,0.0,7043.968511316565,7043.968511316565,0.0,-838.9226617308068,-838.9226617308068,0.0,1154.5580857090663,1154.5580857090663,0.0
2014-04-21,-1204.116164423303,-1204.116164423303,0.0,0.0,0.0,0.0,-262.8090931064253,-262.8090931064253,0.0,-1466.9252575297282,-1466.9252575297282,0.0
2014-04-22,-752.411040179868,-752.411040179868,0.0,0.0,0.0,0.0,-112.07878408185934,-112.07878408185934,0.0,-864.4898242617273,-864.4898242617273,0.0
2014-04-23,199.73183087562575,199.73183087562575,0.0,-2634.725787988358,-2634.725787988358,0.0,-255.18201010095254,-255.18201010095254,0.0,-2690.175967213685,-2690.175967213685,0.0
2014-04-24,4727.860064554595,4727.860064554595,0.0,0.0,0.0,0.0,-115.7800087493979,-115.7800087493979,0.0,4612.080055805197,4612.080055805197,0.0
2014-04-25,1303.58369270302,1303.58369270302,0.0,-1760.9869753557032,-1760.9869753557032,0.0,121.48987013083024,121.48987013083024,0.0,-335.91341252185293,-335.91341252185293,0.0
2014-04-28,-1612.9903789879293,-1612.9903789879293,0.0,1760.9869753557032,1760.9869753557032,0.0,-307.6224591228529,-307.6224591228529,0.0,-159.62586275507897,-159.62586275507897,0.0
