,VaR,VaR_nodrift,ES,ES_nodrift,actual_loss,exception,mu_deltaV,sigma_deltaV
2020-11-30,11152.072063165791,11615.930660313905,12844.101026553444,13307.959623701558,11824.79718660736,1,463.8585971481135,4993.20449444956
2020-12-01,11132.002279467199,11602.852974425363,12822.126288017862,13292.976982976026,-39069.04793174104,0,470.85069495816447,4987.58294230146
2020-12-02,11134.809498726987,11616.592038483725,12826.934801448251,13308.717341204989,-14542.793671173566,0,481.78253975673846,4993.488793361687
2020-12-03,11124.445614463884,11620.987202495768,12817.211136641057,13313.75272467294,-4926.199098295494,0,496.541588031884,4995.378091201055
2020-12-04,11122.201741579638,11624.878130252917,12815.53403388071,13318.210422553988,-15768.165003572212,0,502.676388673278,4997.050638888599
2020-12-07,11113.892657028191,11622.451949145769,12806.871540822982,13315.43083294056,-6603.376352240661,0,508.55929211757814,4996.007724742258
2020-12-08,11111.751442580422,11626.498194950982,12805.319720828022,13320.066473198582,-5962.529704357519,0,514.7467523705603,4997.747037185751
2020-12-09,11110.25451990637,11627.127274142838,12803.91443267246,13320.787186908929,38154.41018232082,1,516.8727542364678,4998.0174521133185
2020-12-10,11122.486436075615,11636.40632906644,12817.497977922725,13331.41787091355,4768.308334549945,0,513.919892990825,5002.006131118356
2020-12-11,11108.341783439857,11628.48065147062,12802.198835264708,13322.33770329547,-1346.0886504962527,0,520.1388680307624,4998.599212624239
2020-12-14,11108.262789449036,11628.643161761036,12802.143513257328,13322.523885569328,7635.354822414425,0,520.3803723120008,4998.669069025438
2020-12-15,11102.677309810018,11625.042339238567,12796.033521534155,13318.398550962704,-22755.32000747671,0,522.365029428549,4997.121225488085
2020-12-16,11106.915972920942,11643.648154770111,12802.982391832727,13339.714573681897,-4434.63708550449,0,536.7321818491694,5005.119090183714
2020-12-17,11082.801236083797,11632.027954139832,12777.17500404907,13326.401722105105,-15781.739212878696,0,549.2267180560365,5000.124050207129
2020-12-18,11055.761734624231,11624.872768701742,12749.093245937524,13318.204280015034,5293.388078745131,0,569.1110340775108,4997.048334181192
2020-12-21,11030.607325874606,11577.754001273948,12717.075304549971,13264.221979949314,2167.9404477898097,0,547.146675399342,4976.793939748794
2020-12-22,11042.882741371603,11578.587460187644,12729.47212543953,13265.176844255571,11496.3380832338,1,535.7047188160421,4977.152209001212
2020-12-23,11050.872119766433,11576.303721780685,12737.12884417562,13262.560446189873,-5107.382961111876,0,525.4316020142516,4976.170525035352
2020-12-24,11052.893472482658,11571.57726483354,12738.461719809584,13257.145512160467,-2685.5388090251818,0,518.683792350882,4974.1388181698885
2020-12-28,11050.252882187813,11573.233701625466,12736.062413584861,13259.043233022514,-6647.864862482306,0,522.9808194376521,4974.850851314376
2020-12-29,11023.516055319376,11559.741892537737,12707.360308822426,13243.586146040787,-2068.916543012634,0,536.2258372183605,4969.05128486162
2020-12-30,11020.621633358664,11546.805587676512,12702.581526224198,13228.765480542046,-6590.153633508495,0,526.1839543178485,4963.490506525079
2020-12-31,11020.683496016296,11547.821027529699,12702.79130244058,13229.928833953983,-9623.154145020024,0,527.137531513403,4963.9270017992885
2021-01-04,11020.881863116525,11549.555508344345,12703.242321856034,13231.915967083854,-8559.597036820947,0,528.6736452278203,4964.672582816642
2021-01-05,11021.246352706325,11552.294477896512,12704.005782130804,13235.053907320991,-9014.561915457602,0,531.0481251901876,4965.849951679971
2021-01-06,11020.81697136506,11552.779141040799,12703.64699901379,13235.609168689529,1966.913311445864,0,531.9621696757387,4966.058288167259
2021-01-07,11033.65768224625,11558.860196006894,12717.373503847393,13242.576017608037,-17164.37073268051,0,525.202513760643,4968.672280267903
2021-01-08,11022.784461031688,11558.416629680953,12706.435670756899,13242.067839406163,19704.340759536783,1,535.6321686492645,4968.481609590104
2021-01-11,11091.02951534911,11602.919576258397,12781.163225423808,13293.053286333095,11326.981215136731,1,511.89006090928626,4987.611571653835
2021-01-12,11111.116624722823,11614.116042077367,12802.88126261616,13305.880679970704,-3409.8541570305088,0,502.99941735454433,4992.424465694279
2021-01-13,11110.453909515512,11614.26525388528,12802.24028227522,13306.051626644987,3498.22605539333,0,503.8113443697681,4992.4886056320665
2021-01-14,11108.20826944883,11614.6218841363,12800.046590582853,13306.460205270323,3080.486357569888,0,506.41361468746936,4992.641906114338
2021-01-15,11112.444791827535,11616.92506781449,12804.618605106392,13309.098881093349,24369.671826276404,1,504.4802759869566,4993.6319487919145
2021-01-19,11132.86975075632,11628.467635701425,12826.724906645399,13322.322791590504,-16314.928265566245,0,495.59788494510593,4998.5936176874975
2021-01-20,11133.151648220304,11635.421148435276,12828.019684203715,13330.289184418687,-36509.15857361403,0,502.269500214972,5001.582643022635
2021-01-21,11150.6738973115,11663.62211579828,12849.649813667922,13362.598032154701,-1708.936213600908,0,512.9482184867786,5013.705063610584
2021-01-22,11155.184136720187,11664.141595536756,12854.235722843336,13363.193181659904,12944.961621039854,1,508.95745881656944,5013.9283663007245
2021-01-25,11162.867159288238,11664.63417859293,12861.9904972858,13363.757516590493,-14589.82145188087,0,501.7670193046931,5014.140107228069
