,VaR_MC_GARCH_COPULA,actual_loss,exception
2020-11-11,14696.164648354788,-4694.36304817468,0
2020-11-12,12362.989790271398,14905.140562535194,1
2020-11-13,17191.502222987536,-21956.74073640977,0
2020-11-16,21058.16320613975,-19566.296470969875,0
2020-11-17,20141.527850751245,13971.438958834224,0
2020-11-18,16343.529566923471,20866.66816531537,1
2020-11-19,18856.278474116185,-1318.959689095872,0
2020-11-20,16606.927430336833,9354.34994275021,0
2020-11-23,20608.10487717455,6905.582272341533,0
2020-11-24,24608.383788301697,-11869.865085096331,0
2020-11-25,8909.359863451215,1817.0253463531812,0
2020-11-27,8977.185322552705,6724.401099208274,0
2020-11-30,9161.152225622334,11824.79718660736,1
2020-12-01,9764.063810603102,-39069.04793174104,0
2020-12-02,13167.413588584586,-14542.793671173566,0
2020-12-03,13349.755624184803,-4926.199098295494,0
2020-12-04,13133.088268645899,-15768.165003572212,0
2020-12-07,13082.05341341297,-6603.376352240661,0
2020-12-08,13017.329056197901,-5962.529704357519,0
2020-12-09,11973.369989441302,38154.41018232082,1
2020-12-10,11168.243988780341,4768.308334549945,0
2020-12-11,10468.984921263125,-1346.0886504962527,0
2020-12-14,10274.554934652037,7635.354822414425,0
2020-12-15,10782.894733268928,-22755.32000747671,0
2020-12-16,12710.005427409269,-4434.63708550449,0
2020-12-17,13343.748725788091,-15781.739212878696,0
2020-12-18,13577.130001219693,5293.388078745131,0
2020-12-21,12527.12778037468,2167.9404477898097,0
2020-12-22,11820.83782967289,11496.3380832338,0
2020-12-23,12249.09198621464,-5107.382961111876,0
2020-12-24,13288.185022990077,-2685.5388090251818,0
2020-12-28,14827.949757186474,-6647.864862482306,0
2020-12-29,14841.035520941696,-2068.916543012634,0
2020-12-30,15237.297656148156,-6590.153633508495,0
2020-12-31,15788.44375251121,-9623.154145020024,0
2021-01-04,13763.45806537462,-8559.597036820947,0
2021-01-05,16298.133359447362,-9014.561915457602,0
2021-01-06,18768.464118592477,1966.913311445864,0
2021-01-07,24616.11101301502,-17164.37073268051,0
2021-01-08,29986.248875995647,19704.340759536783,0
2021-01-11,13752.238000807645,11326.981215136731,0
2021-01-12,13299.187289279245,-3409.8541570305088,0
2021-01-13,12013.539017879775,3498.22605539333,0
2021-01-14,12115.465150860698,3080.486357569888,0
2021-01-15,12159.961370921017,24369.671826276404,1
2021-01-19,13110.152070015018,-16314.928265566245,0
2021-01-20,12722.494404910896,-36509.15857361403,0
2021-01-21,13474.102488822247,-1708.936213600908,0
2021-01-22,12941.323708031034,12944.961621039854,1
2021-01-25,12777.549474222817,-14589.82145188087,0
2021-01-26,12388.393134139964,5417.90064942832,0
2021-01-27,12327.778826656833,3553.73812598722,0
2021-01-28,15082.875574403426,4645.838876411159,0
2021-01-29,17065.231071804432,10627.10696879514,0
2021-02-01,12404.123280863278,-14670.97865075242,0
2021-02-02,11041.570487327157,5138.74051809216,0
2021-02-03,10701.86368781105,4708.714570156391,0
2021-02-04,12034.804062561083,8497.00569997301,0
2021-02-05,12981.73416070777,-11346.687668522523,0
2021-02-08,14888.083494919134,-18235.38657815838,0
2021-02-09,15170.913245365375,-1040.1042574771086,0
2021-02-10,14879.972816838435,-1691.8521164378344,0
2021-02-11,15740.993629300629,6407.744937246859,0
2021-02-12,16705.356538984477,-3803.769387067792,0
2021-02-16,16477.254427442716,4894.938539656647,0
2021-02-17,17077.106311012594,11084.658629351166,0
2021-02-18,16034.475511383409,6234.451584644777,0
2021-02-19,16223.013516227642,-3349.1245154094177,0
2021-02-22,16237.47915214109,-6020.8361090448425,0
2021-02-23,14416.403500823526,885.1246937056236,0
2021-02-24,10160.949489575025,-9893.829792891442,0
2021-02-25,11502.877495717772,27061.93529538453,1
2021-02-26,20544.29319799574,32143.12346714826,1
2021-03-01,16890.887566546426,-17360.953399626338,0
2021-03-02,15608.120002479978,9325.55302400215,0
2021-03-03,16118.605384565728,19235.072414721737,1
2021-03-04,16414.785967309508,14752.035680025216,0
2021-03-05,13967.375714724467,-9954.53644910012,0
2021-03-08,13010.754050678184,15369.822027196871,1
2021-03-09,11208.435302085332,-64877.746368533655,0
2021-03-10,10776.153677977192,-7026.625818548191,0
2021-03-11,10159.042818186546,-10521.599976438129,0
2021-03-12,9501.404018624948,-5995.59282912257,0
2021-03-15,11857.266702704112,-6912.568441374791,0
2021-03-16,11224.615651788634,2616.0040328474806,0
2021-03-17,10967.007919593898,-7979.655601891842,0
2021-03-18,10037.964849930777,13268.222995289603,1
2021-03-19,10604.804866847699,-431.2549555629853,0
2021-03-22,9818.103705101303,-368.6771202092969,0
2021-03-23,10631.903454267725,16070.31489721044,1
2021-03-24,11688.304710401802,4826.834608650643,0
2021-03-25,10358.788273677183,-378.0182489785443,0
2021-03-26,10400.200621328288,-21949.987908395626,0
2021-03-29,12195.749048166886,3755.5939890577447,0
2021-03-30,11936.956790688777,19569.86179197876,1
2021-03-31,12887.772681083223,-15026.647070919536,0
2021-04-01,16576.938460946298,-20223.65814524148,0
2021-04-05,22514.891216777767,-25383.06658273881,0
2021-04-06,25999.834766797914,-2389.1758618373715,0
2021-04-07,24691.032113677375,-872.4465562735811,0
2021-04-08,10868.210222396614,-14095.516521065976,0
2021-04-09,10115.431071551939,-9658.010435306029,0
2021-04-12,10442.063682964535,2771.8887789231794,0
2021-04-13,10082.242208220128,-8272.94280260168,0
2021-04-14,9938.981452069158,9604.322619503106,0
2021-04-15,10200.777096055283,-28374.034191218183,0
2021-04-16,10537.294429157442,-12279.007547384106,0
2021-04-19,10136.377817728691,10133.209235162312,0
2021-04-20,9219.36534215834,10968.211773633164,1
2021-04-21,9763.396981571486,-5529.195322967069,0
2021-04-22,9294.513433004226,12814.018349885398,1
2021-04-23,10568.222210900261,-5276.970372311165,0
2021-04-26,10497.089043631648,-5548.245781276579,0
2021-04-27,10366.392133467165,291.1223210537692,0
2021-04-28,10344.416569635132,-1580.6663591828617,0
2021-04-29,11259.616103290638,-6532.792005144824,0
2021-04-30,10517.53953702484,9308.457387487031,0
2021-05-03,10710.444054313228,-8214.187856462508,0
2021-05-04,9462.160517618779,12329.309351279191,1
2021-05-05,10278.139167392934,124.28952295724048,0
2021-05-06,11706.215697497366,-19522.241785436345,0
2021-05-07,15080.000399807901,-16462.012386088238,0
2021-05-10,13137.853992032375,2295.958027445464,0
2021-05-11,11763.586540364335,8137.61299612692,0
2021-05-12,10654.794924471711,19185.7307931194,1
2021-05-13,10139.039946832683,-4245.999530128418,0
2021-05-14,14180.16251014486,-14354.86902403616,0
2021-05-17,13965.218266788284,-8766.482475622934,0
2021-05-18,12523.546505664013,6415.810020179846,0
2021-05-19,8321.814917625872,-1597.2293914641596,0
2021-05-20,10619.563090553935,-7713.836041666844,0
2021-05-21,10480.505143198377,1203.11771347812,0
2021-05-24,9407.837025590092,-7865.264893130858,0
2021-05-25,9249.053925269402,-1306.3474529798068,0
2021-05-26,9031.342204676192,-405.84827391639374,0
2021-05-27,8785.369218014293,54.22277172438021,0
2021-05-28,8604.793194238033,-1073.8039600690072,0
2021-06-01,8817.28607262857,78.99385081805303,0
2021-06-02,9895.401194043665,-1418.8498282899363,0
2021-06-03,8995.06618411436,-11029.381514000212,0
2021-06-04,9434.187572345641,-10163.89559322188,0
2021-06-07,9005.735461244925,-2838.86927073727,0
2021-06-08,8662.452852912198,3606.588451167904,0
2021-06-09,8660.751311483587,4314.211299279975,0
2021-06-10,9041.700546303975,-2328.9802560364624,0
2021-06-11,9118.420819686817,7638.203364886707,0
2021-06-14,9099.640003446144,2.5630222301324466,0
2021-06-15,8980.609241493119,4794.328994969079,0
2021-06-16,8411.843220625213,17249.97674058992,1
2021-06-17,8441.625005062631,32529.592210438605,1
2021-06-18,14080.156687800794,21701.56019125609,1
2021-06-21,16621.482532712806,-23027.7780305608,0
2021-06-22,19059.219126701984,-680.9566555402171,0
2021-06-23,18230.096248523754,1956.3135887603169,0
2021-06-24,19929.9520151277,-5366.119056135525,0
2021-06-25,20806.82778493376,-10547.488674395116,0
2021-06-28,23146.88517446086,624.6863810325767,0
2021-06-29,22630.462183776926,7837.279811754243,0
2021-06-30,22726.07448754385,-415.2938337282194,0
2021-07-01,22072.26391279338,-12600.685358870423,0
2021-07-02,11838.666611293287,-15552.148404485944,0
2021-07-06,11279.323501272456,3438.519113789138,0
2021-07-07,11804.707446848215,-5547.615479291589,0
2021-07-08,10884.849615474212,17130.03666842623,1
2021-07-09,10597.806177142813,-26412.292521966425,0
2021-07-12,12341.816596911094,-7047.228982519803,0
2021-07-13,11181.993774113502,3544.47246890491,0
2021-07-14,11290.861383450929,-6689.385436016075,0
2021-07-15,11197.016453395916,9408.186563390744,0
2021-07-16,11140.938790629913,9022.40344606302,0
2021-07-19,10412.433342618646,15411.473341949488,1
2021-07-20,12178.147106735032,-11130.020724381471,0
2021-07-21,12238.220169517597,-6318.7097390806375,0
2021-07-22,12505.365698158948,-1427.3987484562622,0
2021-07-23,13570.00851344608,-11808.563876230832,0
2021-07-26,14245.963258386668,-377.7455570392449,0
2021-07-27,12479.157192995714,3865.836874394673,0
2021-07-28,12047.448727014313,-2495.2295152821134,0
2021-07-29,12404.339160308664,-13933.214994240583,0
2021-07-30,11884.260002280347,14882.283013044016,1
2021-08-02,11910.976797156549,5021.295055145104,0
2021-08-03,13639.001743626059,-7201.001200123172,0
2021-08-04,12547.758259291944,8253.052124228698,0
2021-08-05,14362.009587865421,-6019.766431639629,0
2021-08-06,15659.069134694766,14415.439853281874,0
2021-08-09,16357.44458215882,15927.603033470325,0
2021-08-10,17323.948017763112,-3393.514953366199,0
2021-08-11,19049.033849397234,-12439.810913937834,0
2021-08-12,20931.88203220669,-5016.598761635145,0
2021-08-13,19711.30914075986,-9327.851905921558,0
2021-08-16,8732.916547129787,-7367.604034600197,0
2021-08-17,8408.324562564627,13009.883382641872,1
2021-08-18,8195.83539516453,15937.413198916647,1
2021-08-19,9268.276485769056,3402.5518524938107,0
2021-08-20,8251.044919121392,-11223.646280342264,0
2021-08-23,7678.7645488867165,-24339.56656260626,0
2021-08-24,7920.4190554953575,-6040.7022440743895,0
2021-08-25,8603.850795395269,-2751.5268260960856,0
2021-08-26,9093.238879666882,11817.966694846444,1
2021-08-27,8825.32787034334,-30878.10322359294,0
2021-08-30,9475.082789108928,-417.71557004824535,0
2021-08-31,9105.240954052751,313.2091995555579,0
2021-09-01,8876.154373184105,-767.8257602476169,0
2021-09-02,9304.277038465149,-1122.7028493816842,0
2021-09-03,9239.274475288736,-11071.90097078203,0
2021-09-07,9986.552897455364,14774.35660977324,1
2021-09-08,9330.578955726049,6952.513158515954,0
2021-09-09,10029.520312209734,5055.985972947421,0
2021-09-10,10182.623668388147,6290.439694126932,0
2021-09-13,10202.091923692908,101.92151080552684,0
2021-09-14,10143.77262224344,4695.296857961635,0
2021-09-15,10249.571626130693,-3359.9323614076666,0
2021-09-16,9868.62959265218,18015.142676353604,1
2021-09-17,9854.35048259439,8718.408384103212,0
2021-09-20,10457.259469929591,8108.528482854865,0
2021-09-21,10480.536790547487,-3106.132518448084,0
2021-09-22,9466.382201942766,1059.4724989872047,0
2021-09-23,9431.211594162,-1891.5385105455864,0
2021-09-24,10295.675573295024,-3957.178004703144,0
2021-09-27,7791.821478250215,1798.6691143647213,0
2021-09-28,9683.602947559939,17369.603689146323,1
2021-09-29,9591.393593461076,2720.003371803451,0
2021-09-30,9559.672252835384,-1144.2949028619369,0
2021-10-01,8514.273755508251,-4023.476028724468,0
2021-10-04,8735.704553627907,2404.966681441605,0
2021-10-05,8053.349038116802,-3703.0837674879767,0
2021-10-06,8757.19112430657,-1822.2566475660387,0
2021-10-07,9099.97953459801,-880.4728080007044,0
2021-10-08,9132.312411392975,-502.7718655202452,0
2021-10-11,8124.478201349639,-13183.24758230615,0
2021-10-12,7943.6292048848745,477.11721486966326,0
2021-10-13,7372.882521205949,-12324.154965990228,0
2021-10-14,9556.278916497615,-18206.08136283305,0
2021-10-15,12464.716295636956,-1301.4536197987363,0
2021-10-18,14192.464635603726,-1532.6031203424818,0
2021-10-19,16355.806482517095,-18038.413054797173,0
2021-10-20,19736.584259731484,-12957.951120821115,0
2021-10-21,20003.05023119383,-4963.146607809922,0
2021-10-22,18562.796996103414,-1677.0106449280047,0
2021-10-25,18643.648735142262,-13556.269717571584,0
2021-10-26,19296.90374345043,4860.927210733121,0
2021-10-27,17610.97861863225,11906.835091873863,0
2021-10-28,21897.984025741323,-18513.264390908676,0
2021-10-29,25465.486277026634,3424.7816930104964,0
2021-11-01,24206.351417785307,-7503.75171546415,0
2021-11-02,22981.344394925884,-6025.20845852258,0
2021-11-03,23212.85386447805,-7412.102662144721,0
2021-11-04,23826.27326913068,-15163.283070664354,0
2021-11-05,23040.06203844193,-11166.055695091534,0
2021-11-08,22566.709829944077,-8697.278615307374,0
2021-11-09,9742.34592463841,5328.934401847099,0
2021-11-10,9054.885554117194,2573.2728345181717,0
2021-11-11,11908.891983823563,-963.7417834008784,0
2021-11-12,10678.963087431544,-19618.192603820207,0
2021-11-15,9645.11065673118,-2142.232890077292,0
2021-11-16,9938.20472125172,-466.6229766849228,0
2021-11-17,8946.369384950805,-89.44772346775608,0
2021-11-18,9039.399230583153,-3910.0357648041786,0
2021-11-19,8788.83626200806,12744.227158800271,1
2021-11-22,9606.441413892653,36526.95264114385,1
2021-11-23,10110.767362457556,4273.297768306542,0
2021-11-24,9655.936645663765,1189.8117717316743,0
2021-11-26,10997.778608051874,16236.93771873993,1
2021-11-29,10118.193663597474,-4180.646705973653,0
2021-11-30,12247.188722627892,25505.702119319045,1
2021-12-01,14295.543282145638,-144.24698115980027,0
2021-12-02,10918.312841538369,-3599.727433704549,0
2021-12-03,10890.84853028528,4936.2734315030175,0
2021-12-06,9853.93009125754,-8018.005377170593,0
2021-12-07,11464.781393176852,-18455.429255181203,0
2021-12-08,13776.446333180169,-1158.3019934241274,0
2021-12-09,12513.348360379712,11776.874119852531,0
2021-12-10,13618.298902042114,-7584.468220453553,0
2021-12-13,11623.270868634467,11169.970609667678,0
2021-12-14,11480.130843947401,13561.075585193072,1
2021-12-15,12908.60803157481,-19272.64909604682,0
2021-12-16,10751.482397863318,2268.731300035295,0
2021-12-17,10028.306141052697,14838.501279238126,1
2021-12-20,11081.130300657516,13881.30452626394,1
2021-12-21,6915.133802126021,-17775.832801583765,0
2021-12-22,10265.733063073028,-14008.197869238693,0
2021-12-23,10834.477454861237,-12264.22717747408,0
2021-12-27,13804.390673567746,-21984.94695186785,0
2021-12-28,14101.695621219405,5129.905240919212,0
2021-12-29,13821.34561736318,-3736.246374839808,0
2021-12-30,12604.617235745078,859.2458411453936,0
2021-12-31,11714.114629940956,1989.9203813633403,0
2022-01-03,12028.215692005357,-5189.822758467388,0
2022-01-04,13331.216690282674,-5822.011485635114,0
2022-01-05,10320.047692549875,-1092.1243138180398,0
2022-01-06,9928.712380700726,10736.711332138431,1
2022-01-07,9217.02303583788,3352.4898266567698,0
2022-01-10,8896.515234799908,-4524.650810307653,0
2022-01-11,9345.474964915291,-15981.307849205245,0
2022-01-12,9454.538442545869,-3118.6697669888035,0
2022-01-13,8549.27436779343,16339.864215899755,1
2022-01-14,8194.584089054872,467.4337726901485,0
2022-01-18,10072.345948477934,9805.45906636965,0
2022-01-19,13936.17724594967,734.971746269488,0
2022-01-20,14724.643597459131,8422.840516023827,0
2022-01-21,16685.001363152485,19516.57451161938,1
2022-01-24,16979.0770439027,-8023.023107034407,0
2022-01-25,17722.82551847618,3688.551293004321,0
2022-01-26,18227.778734520376,12161.954804151654,0
2022-01-27,17518.071903001706,18809.52422240336,1
2022-01-28,15162.874176637366,-5753.750289577361,0
2022-01-31,15819.623988370204,-14577.249876400918,0
2022-02-01,15748.77218058254,-4317.9579409340895,0
2022-02-02,14069.193707379996,-9253.89242473564,0
2022-02-03,20009.78999555433,16120.472433551253,0
2022-02-04,9837.39220188528,-11864.812583075902,0
2022-02-07,13196.066562860631,-2231.4845510197206,0
2022-02-08,12824.973333634143,-7524.68401290154,0
2022-02-09,13732.684286150012,-8904.894044772722,0
2022-02-10,11544.540182638944,9714.168703207277,0
2022-02-11,15056.589578942001,-430.6204612609581,0
2022-02-14,15606.624957975733,-3947.671957637647,0
2022-02-15,13356.012539051671,-1842.9942771379065,0
2022-02-16,12729.296324057103,-8812.293265641894,0
2022-02-17,13741.2762841971,-5490.916238834532,0
2022-02-18,14190.92953953481,13622.265091307752,0
2022-02-22,14987.928224666715,7539.577537559015,0
2022-02-23,15954.091789197184,8601.408194302301,0
2022-02-24,14676.679905727759,-5041.516283008528,0
2022-02-25,11551.034071743408,-13943.86902441553,0
2022-02-28,11905.15206676598,-1531.9283492705872,0
2022-03-01,15980.462718216919,2594.9387330327627,0
2022-03-02,13985.895193344355,-10202.153534282092,0
2022-03-03,14156.248857687631,1192.4082173030963,0
2022-03-04,14873.49832208551,2116.6417691573133,0
2022-03-07,18564.02091136263,13604.135659856487,0
2022-03-08,21506.371588940427,-17953.457347192467,0
2022-03-09,17193.658655006362,2633.9984775975354,0
2022-03-10,18769.183766119928,1622.419503027305,0
2022-03-11,22588.23406907181,17874.438694940665,0
2022-03-14,23110.659863323253,13979.453579688678,0
2022-03-15,20075.100250034724,383.5987391555136,0
2022-03-16,16417.09079097888,-25898.60001442834,0
2022-03-17,14595.13119562083,-17783.40013377111,0
2022-03-18,8426.672264175952,-1568.2432726907518,0
2022-03-21,9969.488723775348,-13280.215955631076,0
2022-03-22,15363.813076574539,-12941.929925994827,0
2022-03-23,14768.887863306141,12430.435574241685,0
2022-03-24,14126.370934698953,-26926.38161393263,0
2022-03-25,13422.093449880878,-12010.85050608306,0
2022-03-28,16102.750957023381,3807.421321877171,0
2022-03-29,16961.504905228347,-23847.02934918808,0
2022-03-30,15775.74598811059,8000.154081337079,0
2022-03-31,13452.847158016977,32640.384802271783,1
2022-04-01,13041.618839207385,-15507.014256056364,0
2022-04-04,14209.157201359294,-14113.056924198158,0
2022-04-05,11795.989091074976,13431.22170030763,1
2022-04-06,12393.387697415892,5226.486026880863,0
2022-04-07,12151.042332849307,-10000.407799883798,0
2022-04-08,11941.954649921485,-2710.258623295404,0
2022-04-11,11857.785706148732,4151.835621759808,0
2022-04-12,12353.617148673144,2187.5274292466,0
2022-04-13,11800.2283445007,-8003.208603905874,0
2022-04-14,11987.744710931987,5634.833413097776,0
2022-04-18,14115.33039627678,-1534.5391713868262,0
2022-04-19,12170.791744531172,-3190.132781178016,0
2022-04-20,11894.337882354113,2467.3244458148747,0
2022-04-21,13804.742330806564,11484.87713000235,0
2022-04-22,17587.220054690835,23454.42594316019,1
2022-04-25,15787.848619610108,18920.57238870211,1
2022-04-26,24247.421138555168,14322.707221172835,0
2022-04-27,24471.991088264676,6961.76690429787,0
2022-04-28,18020.698279820466,-17501.652173438153,0
2022-04-29,29821.699890501346,20206.413711622583,0
2022-05-02,30269.104660496505,8041.5472736624415,0
2022-05-03,12004.307547960403,-501.4351366178844,0
2022-05-04,14703.088133032521,-20288.969373748834,0
2022-05-05,12088.449733476642,10957.526761211928,0
2022-05-06,14467.141590646606,-126.0072481052748,0
2022-05-09,17452.15265811449,25817.995605724573,1
2022-05-10,16270.149473103438,8984.629977343458,0
2022-05-11,18184.812354892118,3252.9649837127,0
2022-05-12,17727.258171395057,17662.238835969845,0
2022-05-13,16908.170954299254,-3886.351473886844,0
2022-05-16,16869.51780243391,38415.55634562718,1
2022-05-17,14680.209160586492,-21882.860637094287,0
2022-05-18,17918.317743705582,39826.99448700303,1
2022-05-19,18292.410206884997,2579.9228372725447,0
2022-05-20,17018.753154016253,753.2037970422716,0
2022-05-23,15077.395442864825,-23453.023580957808,0
2022-05-24,15608.733460793143,3524.6520643551303,0
2022-05-25,14958.020343330858,-2332.9886194698383,0
2022-05-26,13375.255041556631,-17395.74764762339,0
2022-05-27,12855.388507253281,-29901.535762615786,0
2022-05-31,11604.51884471034,10816.16006301848,0
2022-06-01,12326.897298030279,3597.328053631678,0
2022-06-02,13990.157323999432,-32129.424077592637,0
2022-06-03,11849.691787886273,28982.62000094159,1
2022-06-06,11660.826783206472,-2885.6532861801616,0
2022-06-07,12600.23544524781,-13010.51104347831,0
2022-06-08,12060.635192262802,15442.794228765246,1
2022-06-09,13879.520797281983,31372.359981069545,1
2022-06-10,20506.066024408392,14858.839804646244,0
2022-06-13,29735.520863021244,31330.65921092412,1
2022-06-14,41844.078589656434,10441.027036202002,0
2022-06-15,18851.788608772746,-8518.849117965652,0
2022-06-16,21667.928722342516,7111.4230426474605,0
2022-06-17,18507.585872594278,7423.200321768103,0
2022-06-21,15795.534510575468,-9536.203862511087,0
2022-06-22,14249.17853509739,5406.079597083481,0
2022-06-23,15555.187191747174,4331.127350086068,0
2022-06-24,16535.3656328516,-14538.555003375805,0
2022-06-27,16857.60714241713,1305.0476105984926,0
2022-06-28,13374.485366844787,9677.516581857712,0
2022-06-29,12523.918149993158,-14895.34375870104,0
2022-06-30,14042.583938624866,21638.203830082675,1
2022-07-01,16253.831107450642,-2659.5192306579047,0
2022-07-05,16470.774170100893,17572.302583190838,1
2022-07-06,15748.899085997895,9022.01356675909,0
2022-07-07,16629.499553778667,-18719.30899138317,0
2022-07-08,17648.373350510632,422.4695744835704,0
2022-07-11,15954.405424721544,21377.46687865423,1
2022-07-12,16396.69741262408,15891.108846417968,0
2022-07-13,15124.933819172833,6457.911915318994,0
2022-07-14,14559.647760026759,13199.554293790496,0
2022-07-15,15033.875186211444,-13747.946458669809,0
2022-07-18,14054.36225581205,5556.757668153787,0
2022-07-19,18893.18885290963,-35984.80234491146,0
2022-07-20,27288.189804964913,-4093.0806822533514,0
2022-07-21,31286.953609882185,-17099.182542767532,0
2022-07-22,27831.06895000413,19405.07199974253,0
2022-07-25,29925.499332128933,-569.9765851183674,0
2022-07-26,24816.73096383931,17047.552288578365,0
2022-07-27,33319.63353072864,-40821.87163291431,0
2022-07-28,47263.486964398995,-27098.853509168253,0
2022-07-29,13614.767796531314,-26946.954726068736,0
2022-08-01,12595.756108436362,4326.284429327262,0
2022-08-02,13106.586257329596,9161.638252846416,0
2022-08-03,15435.498295249257,-28526.620108782743,0
2022-08-04,13784.029215911254,-9383.36385128356,0
2022-08-05,13182.841841826694,3979.894106099573,0
2022-08-08,14303.655261352082,-185.12659273612556,0
2022-08-09,13707.581390982241,3479.792604919956,0
2022-08-10,13420.764539280106,-36642.796652326986,0
2022-08-11,13597.784213811492,26502.32853616487,1
2022-08-12,17073.920409502807,-26186.1749702094,0
2022-08-15,18421.240915783797,8421.433861290672,0
2022-08-16,18092.04532777181,-305.42608954958814,0
2022-08-17,15786.681250968944,12278.530411320466,0
2022-08-18,16101.922618543238,-801.5166443902249,0
2022-08-19,12643.201738261148,19660.96965088546,1
2022-08-22,11485.212611766749,22640.418389981005,1
2022-08-23,10697.584669772625,-1039.6657118188857,0
2022-08-24,10452.710525337543,-6338.417082573076,0
2022-08-25,12340.208693419649,-11119.589109496876,0
2022-08-26,11585.524327235322,37999.41509727129,1
2022-08-29,10615.489971995123,1482.405852415406,0
2022-08-30,12680.513548189201,14806.437169447578,1
2022-08-31,13485.205160415879,10301.872883866195,0
2022-09-01,12533.55288524764,-94.11775795162066,0
2022-09-02,15674.059765678994,4613.274876261552,0
2022-09-06,16232.474639980062,-689.461797206588,0
2022-09-07,16089.382770483513,-11696.176301089978,0
2022-09-08,15972.725465055173,291.45880804299486,0
2022-09-09,10029.364810528286,-16141.846019941697,0
2022-09-12,12914.11644017238,-15608.054882525394,0
2022-09-13,14467.381152001915,33626.04544205617,1
2022-09-14,12388.089921618583,5895.18666680575,0
2022-09-15,13411.56033951205,17225.151689621045,1
2022-09-16,13597.820851884859,-1558.1779196924344,0
2022-09-19,12506.981250688086,-5759.144192688062,0
2022-09-20,12965.15832644006,4072.904789180469,0
2022-09-21,15424.547499447439,6376.986396979846,0
2022-09-22,15644.98584306842,-2752.6059354859863,0
2022-09-23,19522.000470235256,56054.63970650208,1
2022-09-26,19975.194886975765,10558.46260003011,0
2022-09-27,21144.090444475976,-1201.0928150325751,0
2022-09-28,20063.901423663076,-19033.514444190118,0
2022-09-29,26040.49645301609,16540.9060547635,0
2022-09-30,26525.046061285007,8737.60468382875,0
2022-10-03,25061.041943624157,-30326.149897160343,0
2022-10-04,23523.78368854712,-40321.01382917624,0
2022-10-05,23500.30440249857,-1211.498364215856,0
2022-10-06,25387.066888763115,9634.846977346033,0
2022-10-07,26123.33761743675,37802.06792243105,1
2022-10-10,27509.38990184609,21558.66767217209,0
2022-10-11,24744.810252266558,2937.995956852424,0
2022-10-12,21979.611404537904,602.7355924268104,0
2022-10-13,20447.195357767218,-17989.822222107327,0
2022-10-14,24049.961221043886,30521.282138110157,1
2022-10-17,24166.20642808709,-24788.651836510013,0
2022-10-18,24721.726017919336,-13957.20099703435,0
2022-10-19,23499.699220284714,12782.4680920485,0
2022-10-20,22146.65336570261,9782.44447841313,0
2022-10-21,21446.219960500563,-35940.93601562565,0
2022-10-24,12861.249239966328,-15974.840494317456,0
2022-10-25,14733.296472032413,-16314.012632005475,0
2022-10-26,15547.936914770517,9772.452527808764,0
2022-10-27,14610.33798357758,10909.650699349157,0
2022-10-28,16039.728075859144,-28173.318022410906,0
2022-10-31,15082.950539149027,15091.83505521032,1
2022-11-01,14269.099104335326,4841.87393291719,0
2022-11-02,11872.737432728229,45773.38448238033,1
2022-11-03,10790.60260495278,20415.420030662164,1
2022-11-04,11222.047077054884,-74863.19544614707,0
2022-11-07,12566.704190142389,-12604.52313444226,0
2022-11-08,14121.570233368459,-23308.285893359294,0
2022-11-09,12830.709509173346,25703.67323852088,1
2022-11-10,21951.431668921723,-69492.90856404204,0
2022-11-11,29846.68759263942,-20352.664698859648,0
2022-11-14,24426.894551117144,3943.7024619876247,0
2022-11-15,26204.509803595043,-12713.625243660816,0
2022-11-16,21862.704014379837,21149.72841223184,0
2022-11-17,21256.43000723332,5503.120557979157,0
2022-11-18,21235.285386279273,-1509.9713589071216,0
2022-11-21,19798.885209860495,11636.49967017226,0
2022-11-22,22744.61093887112,-15721.861044790448,0
2022-11-23,24815.770063973418,-13911.662607803157,0
2022-11-25,23903.40635399652,2808.271651018409,0
2022-11-28,18157.96992952891,32111.880400308663,1
2022-11-29,21705.583228628184,-2475.032176606949,0
2022-11-30,27177.986869161887,-60070.887336640415,0
2022-12-01,46311.83851823886,-7225.777932823257,0
2022-12-02,43070.91615184865,3862.044935079084,0
2022-12-05,35409.13514624786,43150.92137267591,1
2022-12-06,14251.144714876393,28031.93548436865,1
2022-12-07,14222.693555471784,347.01204441352274,0
2022-12-08,14712.03226626216,-16106.846917163384,0
2022-12-09,14302.76139865576,5566.680744865727,0
2022-12-12,15403.161130490305,-20059.197527724875,0
2022-12-13,16877.28703253954,-22677.499851294717,0
2022-12-14,16020.805194272965,12691.443083968275,0
2022-12-15,13878.181612268796,60110.8668415266,1
2022-12-16,13753.920876255967,13347.83155137629,0
2022-12-19,13839.347352637917,-19161.445850581906,0
2022-12-20,13044.507840501417,-18907.18291531976,0
2022-12-21,14962.707036091557,-12814.007300791847,0
2022-12-22,14517.783794591916,25044.858154586556,1
2022-12-23,14502.405242682764,-10305.351293796875,0
2022-12-27,14210.767562392495,-5595.429848883667,0
2022-12-28,14712.393440203488,14866.2314893167,1
2022-12-29,14300.301754242553,-19973.166686092794,0
2022-12-30,13987.522458247042,-2949.916388412378,0
2023-01-03,14167.070363359788,1240.940456463284,0
2023-01-04,13855.450436382953,-6769.205328476837,0
2023-01-05,15202.026026496951,21112.61769334272,1
2023-01-06,14211.655907581346,-30212.27911372197,0
2023-01-09,14216.947952280761,-3676.254542251073,0
2023-01-10,13748.282622928973,-15011.43143141567,0
