,pnl,actual_loss,VaR_HistSim,ES_HistSim,tail_scenarios,snapshot_date,current_portfolio_value,exception
2019-12-06,4255.117897622287,-4255.117897622287,21049.99484829558,22384.214977432137,5,2019-12-05,2089507.132714209,0
2019-12-09,-3525.9398840120994,3525.9398840120994,24250.338186867302,26231.39083118993,5,2019-12-06,2093762.2506118312,0
2019-12-10,1429.0163579604123,-1429.0163579604123,22966.38173583336,24634.402117268044,5,2019-12-09,2090236.310727819,0
2019-12-11,3058.2662322253454,-3058.2662322253454,22704.899099280126,24345.64290751992,5,2019-12-10,2091665.3270857795,0
2019-12-12,13909.657529953634,-13909.657529953634,23874.139986254508,25762.345874900602,5,2019-12-11,2094723.5933180049,0
2019-12-13,-1224.5685678720474,1224.5685678720474,28468.80684101209,30402.017399399076,5,2019-12-12,2108633.2508479585,0
2019-12-16,11613.145286397543,-11613.145286397543,30612.651863025036,32006.531806333736,5,2019-12-13,2107408.6822800864,0
2019-12-17,276.8023729072884,-276.8023729072884,34742.471969177015,36746.578032196776,5,2019-12-16,2119021.827566484,0
2019-12-18,1839.624263615813,-1839.624263615813,35381.309055736056,37482.2460572165,5,2019-12-17,2119298.6299393913,0
2019-12-19,6835.194379211403,-6835.194379211403,35943.12207569345,38135.272890901426,5,2019-12-18,2121138.254203007,0
2019-12-20,6957.2394581404515,-6957.2394581404515,38682.5271576494,41413.842329661406,5,2019-12-19,2127973.4485822185,0
2019-12-23,3702.711627548095,-3702.711627548095,41229.02445350634,44660.95394892576,5,2019-12-20,2134930.688040359,0
2019-12-24,4466.983440700453,-4466.983440700453,42573.89768525446,46542.955025927724,5,2019-12-23,2138633.399667907,0
2019-12-26,13515.318445395213,-13515.318445395213,43530.720706127584,48107.60501819504,5,2019-12-24,2143100.3831086075,0
2019-12-27,-7827.898027235642,7827.898027235642,28885.597149318084,31339.599493632464,5,2019-12-26,2156615.7015540027,0
2019-12-30,1856.4825058649294,-1856.4825058649294,19041.368297843263,20212.91426548092,5,2019-12-27,2148787.803526767,0
2019-12-31,1839.2957083582878,-1839.2957083582878,18130.826962073334,19145.330496726372,5,2019-12-30,2150644.286032632,0
2020-01-02,9684.857343935408,-9684.857343935408,18395.19330168562,19521.31774903154,5,2019-12-31,2152483.5817409903,0
2020-01-03,-1424.582601913251,1424.582601913251,20689.59499964444,22017.48374165157,5,2020-01-02,2162168.4390849257,0
2020-01-06,10138.941877589561,-10138.941877589561,18766.21986666182,19916.355121939258,5,2020-01-03,2160743.8564830124,0
2020-01-07,1708.788530442398,-1708.788530442398,19542.326698962133,20798.69880034346,5,2020-01-06,2170882.798360602,0
2020-01-08,480.6127896718681,-480.6127896718681,19017.210903550964,20149.276470562538,5,2020-01-07,2172591.5868910444,0
2020-01-09,-1343.7693424141034,1343.7693424141034,20294.07051924523,21518.76908450397,5,2020-01-08,2173072.1996807163,0
2020-01-10,-67.28795593045652,67.28795593045652,22271.725048800465,24011.6600684206,5,2020-01-09,2171728.430338302,0
2020-01-13,2805.3232997842133,-2805.3232997842133,21349.33854670776,22941.230228232966,5,2020-01-10,2171661.1423823717,0
2020-01-14,-4106.743652141653,4106.743652141653,23694.302120372187,25740.27490956746,5,2020-01-13,2174466.465682156,0
2020-01-15,4323.47924230434,-4323.47924230434,23248.02478184551,25182.47084134985,5,2020-01-14,2170359.7220300143,0
2020-01-16,9528.41356803244,-9528.41356803244,24062.88793560723,26182.58066173615,5,2020-01-15,2174683.2012723186,0
2020-01-17,6838.095427857712,-6838.095427857712,27275.47051456105,29998.848809180316,5,2020-01-16,2184211.614840351,0
2020-01-21,-6231.607415257022,6231.607415257022,28840.614284876734,31750.476406470778,5,2020-01-17,2191049.7102682088,0
2020-01-22,-1057.758148053661,1057.758148053661,27915.773586302064,30667.259372585173,5,2020-01-21,2184818.1028529517,0
2020-01-23,1205.143010403961,-1205.143010403961,28235.266534907743,30952.358120932615,5,2020-01-22,2183760.344704898,0
2020-01-24,-8947.691375209484,8947.691375209484,29165.029275117908,31775.36814096961,5,2020-01-23,2184965.487715302,0
2020-01-27,-14885.886652696412,14885.886652696412,25147.75571713224,27211.65820245566,5,2020-01-24,2176017.7963400926,0
2020-01-28,3377.4013302903622,-3377.4013302903622,19822.61228971323,20936.400596175903,5,2020-01-27,2161131.909687396,0
2020-01-29,-255.75040263077244,255.75040263077244,23146.238200427964,24761.061309158056,5,2020-01-28,2164509.3110176865,0
2020-01-30,-501.0436947909184,501.0436947909184,23130.887571071275,24539.493159112335,5,2020-01-29,2164253.5606150557,0
2020-01-31,-14975.650284947362,14975.650284947362,24900.37653984176,26332.655858506543,5,2020-01-30,2163752.516920265,0
2020-02-03,3917.5091949282214,-3917.5091949282214,19151.892257830128,19658.05667474866,5,2020-01-31,2148776.8666353174,0
2020-02-04,8555.152965371497,-8555.152965371497,20894.18111862801,21538.512709673123,5,2020-02-03,2152694.3758302457,0
2020-02-05,17743.342945100274,-17743.342945100274,28096.892185838893,29574.809761429857,5,2020-02-04,2161249.528795617,0
2020-02-06,6709.099477021489,-6709.099477021489,33204.314187879674,36149.833649279084,5,2020-02-05,2178992.8717407174,0
2020-02-07,-10086.465395422652,10086.465395422652,35984.0628220886,39379.45480855191,5,2020-02-06,2185701.971217739,0
2020-02-10,9962.9644839908,-9962.9644839908,35096.52236107644,38322.00201776139,5,2020-02-07,2175615.5058223163,0
2020-02-11,4116.465708965436,-4116.465708965436,16796.052802678663,18655.010884266532,5,2020-02-10,2185578.470306307,0
2020-02-12,4507.906221578363,-4507.906221578363,19466.47619766416,20101.89659257261,5,2020-02-11,2189694.9360152725,0
2020-02-13,1725.150550480932,-1725.150550480932,20832.561735085677,21654.806534381863,5,2020-02-12,2194202.842236851,0
2020-02-14,1954.086318151094,-1954.086318151094,20687.056702136528,21339.393738284336,5,2020-02-13,2195927.992787332,0
2020-02-18,4565.356157649308,-4565.356157649308,20967.25235095434,21846.02105842028,5,2020-02-14,2197882.079105483,0
2020-02-19,7672.854991428088,-7672.854991428088,20617.361741301604,21109.439007350058,5,2020-02-18,2202447.435263132,0
2020-02-20,-2056.9900572346523,2056.9900572346523,21465.20706563117,22399.529256642145,5,2020-02-19,2210120.2902545603,0
2020-02-21,-1257.551354242023,1257.551354242023,20733.660002590157,21270.985165233258,5,2020-02-20,2208063.3001973256,0
2020-02-24,-10758.598942997865,10758.598942997865,19126.31772403,19555.98551871935,5,2020-02-21,2206805.7488430836,0
2020-02-25,-31131.1365524102,31131.1365524102,15537.42720439611,17381.74958164068,5,2020-02-24,2196047.1499000858,1
2020-02-26,986.4929112540558,-986.4929112540558,14510.974589382764,18837.793806738686,5,2020-02-25,2164916.0133476756,0
2020-02-27,-11589.09327856917,11589.09327856917,14102.23265500879,18646.068192116916,5,2020-02-26,2165902.5062589296,0
2020-02-28,-37539.71682894835,37539.71682894835,13458.33234017063,17983.480433887056,5,2020-02-27,2154313.4129803604,1
2020-03-02,13738.414660478942,-13738.414660478942,15686.175319290254,22327.10927698724,5,2020-02-28,2116773.696151412,0
2020-03-03,11169.07820153376,-11169.07820153376,16301.196814690717,23137.28238175586,5,2020-03-02,2130512.110811891,0
2020-03-04,14304.800772342365,-14304.800772342365,16133.13847906841,23000.747775676566,5,2020-03-03,2141681.189013425,0
2020-03-05,-1454.0368090593256,1454.0368090593256,17061.707059585955,23930.40813203454,5,2020-03-04,2155985.989785767,0
2020-03-06,-17727.894394831266,17727.894394831266,16676.23570480803,23682.246155662742,5,2020-03-05,2154531.952976708,1
2020-03-09,-33847.74904193776,33847.74904193776,16974.657697828952,23717.59675806053,5,2020-03-06,2136804.0585818766,1
2020-03-10,10632.965430803597,-10632.965430803597,16854.056343234377,25858.15190806235,5,2020-03-09,2102956.309539939,0
2020-03-11,-15872.828156406991,15872.828156406991,16844.006532775937,26058.08149447562,5,2020-03-10,2113589.2749707424,0
2020-03-12,-44650.7424377366,44650.7424377366,16664.73828379973,25246.774750866043,5,2020-03-11,2097716.4468143354,1
2020-03-13,-3289.7130329336505,3289.7130329336505,17556.980912978295,28958.872799152603,5,2020-03-12,2053065.7043765988,0
2020-03-16,-40804.4040780263,40804.4040780263,17111.177641369402,29298.16763283452,5,2020-03-13,2049775.9913436652,1
2020-03-17,37029.228543231264,-37029.228543231264,21498.674505548785,32290.957582919113,5,2020-03-16,2008971.5872656389,0
2020-03-18,-17466.797379135387,17466.797379135387,21878.24838623684,32972.99532193444,5,2020-03-17,2046000.8158088701,0
2020-03-19,-17764.150801487966,17764.150801487966,21119.196837210096,31814.53084188397,5,2020-03-18,2028534.0184297347,0
2020-03-20,-12751.057282520691,12751.057282520691,20921.44979442237,31633.38820755724,5,2020-03-19,2010769.8676282468,0
2020-03-23,14366.903309948742,-14366.903309948742,20930.16601604782,31466.518502040904,5,2020-03-20,1998018.810345726,0
2020-03-24,55961.04872350837,-55961.04872350837,21386.605047092075,31925.44014420598,5,2020-03-23,2012385.7136556748,0
2020-03-25,-80983.90192594565,80983.90192594565,130460.43071520538,142678.88176295994,5,2020-03-24,2068346.7623791832,0
2020-03-26,45055.77497806796,-45055.77497806796,39395.34755612584,46471.751303765646,5,2020-03-25,1987362.8604532375,0
2020-03-27,-29090.869675572263,29090.869675572263,45224.75909444783,56273.290493429966,5,2020-03-26,2032418.6354313055,0
2020-03-30,18203.669553439133,-18203.669553439133,42606.26539140567,50754.828065128255,5,2020-03-27,2003327.7657557332,0
2020-03-31,-41873.683728354285,41873.683728354285,45248.796083135996,58022.16400830149,5,2020-03-30,2021531.4353091724,0
2020-04-01,-31333.138262355933,31333.138262355933,43245.54690664983,55805.16021308256,5,2020-03-31,1979657.751580818,0
2020-04-02,19166.779706118163,-19166.779706118163,38707.34984155302,47647.93964701812,5,2020-04-01,1948324.6133184622,0
2020-04-03,-15526.238150737714,15526.238150737714,39448.49212508951,52248.21392413708,5,2020-04-02,1967491.3930245803,0
2020-04-06,71755.44364412641,-71755.44364412641,39463.331034471514,50388.62599916537,5,2020-04-03,1951965.1548738426,0
2020-04-07,3582.004611031618,-3582.004611031618,45681.09400155721,65155.9386798339,5,2020-04-06,2023720.598517969,0
2020-04-08,25546.613307897467,-25546.613307897467,45820.51495340769,65281.07038650741,5,2020-04-07,2027302.6031290006,0
2020-04-09,29575.305270587327,-29575.305270587327,50715.163524606265,75410.28846661346,5,2020-04-08,2052849.216436898,0
2020-04-13,5271.285284501268,-5271.285284501268,52685.9404699225,81113.20539946384,5,2020-04-09,2082424.5217074854,0
2020-04-14,37493.227979838615,-37493.227979838615,51502.39322926686,79509.12467080056,5,2020-04-13,2087695.8069919867,0
2020-04-15,-36150.213798001874,36150.213798001874,56673.4598973142,90583.34396600975,5,2020-04-14,2125189.0349718253,0
2020-04-16,587.4944511456415,-587.4944511456415,53007.54139778926,83243.23870142968,5,2020-04-15,2089038.8211738234,0
2020-04-17,18010.85667670658,-18010.85667670658,53873.09114093776,85749.66312345964,5,2020-04-16,2089626.315624969,0
2020-04-20,-15492.797777514905,15492.797777514905,59670.025465325685,95495.6922500033,5,2020-04-17,2107637.1723016757,0
2020-04-21,-44015.58080242574,44015.58080242574,55236.43556285533,88075.26202933044,5,2020-04-20,2092144.3745241608,0
2020-04-22,40945.93090237188,-40945.93090237188,51343.01145645883,79104.05511126792,5,2020-04-21,2048128.793721735,0
2020-04-23,3964.1533795257565,-3964.1533795257565,55682.3300101629,88602.74712690264,5,2020-04-22,2089074.724624107,0
2020-04-24,10629.301599796861,-10629.301599796861,56654.7997347957,90178.89726967765,5,2020-04-23,2093038.8780036326,0
2020-04-27,18487.928764509037,-18487.928764509037,61420.41419521463,98522.5241324881,5,2020-04-24,2103668.1796034295,0
2020-04-28,-12437.28638410801,12437.28638410801,64425.7507330263,104755.94986688075,5,2020-04-27,2122156.1083679385,0
2020-04-29,38637.36972089717,-38637.36972089717,64290.06468310789,104550.9359096711,5,2020-04-28,2109718.8219838305,0
2020-04-30,-25342.465549988206,25342.465549988206,66948.5912761665,111638.22027264466,5,2020-04-29,2148356.1917047277,0
2020-05-01,-27626.358362406492,27626.358362406492,66254.419422223,109955.29308861765,5,2020-04-30,2123013.7261547395,0
2020-05-04,6473.009683428332,-6473.009683428332,64271.90414497,104880.06447537694,5,2020-05-01,2095387.367792333,0
2020-05-05,15539.953817163128,-15539.953817163128,64878.1079639364,107532.93382885796,5,2020-05-04,2101860.3774757613,0
2020-05-06,-15265.550929051358,15265.550929051358,65545.92623190046,110791.77410405976,5,2020-05-05,2117400.3312929245,0
2020-05-07,-9981.943086721934,9981.943086721934,61453.23319664621,83983.64063638049,5,2020-05-06,2102134.780363873,0
2020-05-08,8825.265824883245,-8825.265824883245,41071.67931742803,55289.72427703198,5,2020-05-07,2092152.8372771512,0
2020-05-11,-2901.467137805186,2901.467137805186,41227.46973218047,59474.1767893835,5,2020-05-08,2100978.1031020344,0
2020-05-12,-9884.805073009804,9884.805073009804,41039.2935340316,59464.058202086344,5,2020-05-11,2098076.6359642292,0
2020-05-13,-7143.566425231751,7143.566425231751,40754.70175734768,54370.99326344491,5,2020-05-12,2088191.8308912194,0
2020-05-14,10076.480771329952,-10076.480771329952,39142.15196564817,50814.66248247144,5,2020-05-13,2081048.2644659877,0
2020-05-15,6345.30151921534,-6345.30151921534,40987.3124482492,53253.90906088245,5,2020-05-14,2091124.7452373176,0
2020-05-18,21868.80691328924,-21868.80691328924,41576.57610998931,54339.4294948366,5,2020-05-15,2097470.046756533,0
2020-05-19,-912.6048398646526,912.6048398646526,41975.51257292973,62544.71130978134,5,2020-05-18,2119338.853669822,0
2020-05-20,11587.43845671229,-11587.43845671229,42047.73975890246,59575.802971184065,5,2020-05-19,2118426.2488299576,0
2020-05-21,-15389.4906409611,15389.4906409611,43361.7633272931,65337.128434149505,5,2020-05-20,2130013.68728667,0
2020-05-22,2118.285615696106,-2118.285615696106,42073.62385403621,62583.048408745744,5,2020-05-21,2114624.1966457088,0
2020-05-26,973.6025888402946,-973.6025888402946,42393.63897240069,63446.960754687105,5,2020-05-22,2116742.482261405,0
2020-05-27,17060.50526284147,-17060.50526284147,45630.42729645595,68472.88340691826,5,2020-05-26,2117716.084850245,0
2020-05-28,2997.6477489252575,-2997.6477489252575,49921.63393872045,75378.3079664519,5,2020-05-27,2134776.5901130866,0
2020-05-29,6601.301646044478,-6601.301646044478,49398.34002173366,74581.4175830658,5,2020-05-28,2137774.237862012,0
2020-06-01,9730.364270985126,-9730.364270985126,50958.42305721692,77426.41530275233,5,2020-05-29,2144375.5395080564,0
2020-06-02,4952.059080419131,-4952.059080419131,52121.97189795738,79551.051116603,5,2020-06-01,2154105.9037790415,0
2020-06-03,9745.291956268251,-9745.291956268251,55230.65749476338,84728.48704603626,5,2020-06-02,2159057.9628594606,0
2020-06-04,8349.662751586176,-8349.662751586176,60752.350470294245,92807.43976842352,5,2020-06-03,2168803.254815729,0
2020-06-05,27834.554829945788,-27834.554829945788,60611.74373616511,92312.97660764497,5,2020-06-04,2177152.917567315,0
2020-06-08,22138.57727862848,-22138.57727862848,68738.20853526797,106334.40867164992,5,2020-06-05,2204987.472397261,0
2020-06-09,-6122.346107534599,6122.346107534599,71125.57382843038,111536.57940303962,5,2020-06-08,2227126.0496758893,0
2020-06-10,-2349.8657794413157,2349.8657794413157,69792.48873437336,108660.05933389817,5,2020-06-09,2221003.7035683547,0
2020-06-11,-85514.15437349072,85514.15437349072,69488.524504486,107779.78563335053,5,2020-06-10,2218653.8377889134,1
2020-06-12,13883.201358559076,-13883.201358559076,55815.27312393952,74640.02239146657,5,2020-06-11,2133139.6834154227,0
2020-06-15,7725.290294440463,-7725.290294440463,63969.534062499646,83528.44127433957,5,2020-06-12,2147022.8847739818,0
2020-06-16,29830.90154373087,-29830.90154373087,69494.54044795525,91759.62253183578,5,2020-06-15,2154748.175068422,0
2020-06-17,-6228.1179910930805,6228.1179910930805,77287.44541930733,106689.0183139992,5,2020-06-16,2184579.076612153,0
2020-06-18,-3550.7855335706845,3550.7855335706845,78263.3539038417,107944.21968269363,5,2020-06-17,2178350.95862106,0
2020-06-19,12885.522380108945,-12885.522380108945,37456.5346610737,61886.91632040842,5,2020-06-18,2174800.1730874893,0
2020-06-22,4318.001972009428,-4318.001972009428,42313.42422232637,58349.340471905845,5,2020-06-19,2187685.6954675983,0
2020-06-23,12195.902301318478,-12195.902301318478,42447.693500762805,60122.99086152371,5,2020-06-22,2192003.6974396077,0
2020-06-24,-23068.900249274913,23068.900249274913,42954.9790404737,61584.282589419374,5,2020-06-23,2204199.599740926,0
2020-06-25,2476.912124034483,-2476.912124034483,41637.9781688638,54919.84463133318,5,2020-06-24,2181130.6994916513,0
2020-06-26,-15727.938570552971,15727.938570552971,41911.6829977571,57367.851100870685,5,2020-06-25,2183607.6116156857,0
2020-06-29,6792.277966557071,-6792.277966557071,40248.666238713544,52069.6352456403,5,2020-06-26,2167879.673045133,0
2020-06-30,12562.734493960626,-12562.734493960626,41969.69778242614,54935.40954917623,5,2020-06-29,2174671.95101169,0
2020-07-01,1284.0405215029605,-1284.0405215029605,42398.09413336357,58172.853763912615,5,2020-06-30,2187234.6855056505,0
2020-07-02,4392.869292131625,-4392.869292131625,42445.39286582172,59937.02625520537,5,2020-07-01,2188518.7260271534,0
2020-07-06,19162.63537033461,-19162.63537033461,42716.58689365024,61648.84654076062,5,2020-07-02,2192911.595319285,0
2020-07-07,-5523.074906812981,5523.074906812981,46975.00836805301,67992.821235976,5,2020-07-06,2212074.2306896197,0
2020-07-08,10367.721320067998,-10367.721320067998,43539.51700592926,63714.72201514915,5,2020-07-07,2206551.1557828067,0
2020-07-09,-9768.98311486328,9768.98311486328,46939.64931387175,67187.57794909719,5,2020-07-08,2216918.8771028747,0
2020-07-10,6133.8587391143665,-6133.8587391143665,45028.34731173189,64708.07260318566,5,2020-07-09,2207149.8939880114,0
2020-07-13,-3587.135701460764,3587.135701460764,49757.3276151414,69542.1824117493,5,2020-07-10,2213283.752727126,0
2020-07-14,12596.716120700352,-12596.716120700352,45255.92224679189,65403.864163336155,5,2020-07-13,2209696.617025665,0
2020-07-15,10607.428641230334,-10607.428641230334,51379.43581145955,71763.72935539465,5,2020-07-14,2222293.3331463654,0
2020-07-16,-13763.750116097275,13763.750116097275,56621.173960061744,77209.6949636667,5,2020-07-15,2232900.7617875957,0
2020-07-17,8754.224441935308,-8754.224441935308,55791.56874865573,75565.5655941478,5,2020-07-16,2219137.0116714984,0
2020-07-20,11507.188928195741,-11507.188928195741,59188.98546183342,78225.97077239529,5,2020-07-17,2227891.2361134337,0
2020-07-21,11763.603103438392,-11763.603103438392,64948.95972823957,84362.10354523323,5,2020-07-20,2239398.4250416295,0
2020-07-22,19774.75970168505,-19774.75970168505,66839.19495385699,86445.03347122754,5,2020-07-21,2251162.028145068,0
2020-07-23,-8413.393806724343,8413.393806724343,70669.25240671448,91668.01183301173,5,2020-07-22,2270936.787846753,0
2020-07-24,-1737.3412217977457,1737.3412217977457,64939.27911937656,83219.41611386808,5,2020-07-23,2262523.3940400286,0
2020-07-27,28461.72483093152,-28461.72483093152,62134.69051261246,79081.9420723767,5,2020-07-24,2260786.052818231,0
2020-07-28,-1493.0278799789958,1493.0278799789958,67986.53431258537,85995.35743490215,5,2020-07-27,2289247.7776491623,0
2020-07-29,21153.552104482893,-21153.552104482893,64880.338965000585,81252.2453948645,5,2020-07-28,2287754.7497691833,0
2020-07-30,-13038.909290104639,13038.909290104639,75127.12063767249,93863.03799259532,5,2020-07-29,2308908.3018736662,0
2020-07-31,21211.550840599462,-21211.550840599462,75038.76689471304,91764.03600115488,5,2020-07-30,2295869.3925835616,0
2020-08-03,13490.223354036454,-13490.223354036454,39892.32818160625,68412.68579893521,5,2020-07-31,2317080.943424161,0
2020-08-04,17597.230362784117,-17597.230362784117,45597.36063995864,62187.34326816527,5,2020-08-03,2330571.1667781975,0
2020-08-05,14787.29437446827,-14787.29437446827,46482.54706360074,63722.43912924286,5,2020-08-04,2348168.3971409816,0
2020-08-06,19163.99676117208,-19163.99676117208,46966.93873080192,65922.899325955,5,2020-08-05,2362955.69151545,0
2020-08-07,-13957.63366533909,13957.63366533909,47765.91314548114,68675.98978139069,5,2020-08-06,2382119.688276622,0
2020-08-10,-1104.3188875163905,1104.3188875163905,47801.3530068784,68696.95318278205,5,2020-08-07,2368162.054611283,0
2020-08-11,-51676.47947778227,51676.47947778227,49141.86266612774,70108.36184518291,5,2020-08-10,2367057.7357237665,1
2020-08-12,11059.307842929382,-11059.307842929382,48432.427866914775,66176.6169930663,5,2020-08-11,2315381.256245984,0
2020-08-13,19307.6526669967,-19307.6526669967,51318.97303806292,72202.08910438744,5,2020-08-12,2326440.5640889136,0
2020-08-14,-3743.403937128838,3743.403937128838,51138.31835568976,71638.00267947427,5,2020-08-13,2345748.2167559103,0
2020-08-17,20047.832198977005,-20047.832198977005,51480.54858623259,71648.7688368626,5,2020-08-14,2342004.8128187815,0
2020-08-18,9137.225269118324,-9137.225269118324,53676.42286663409,73793.22759487564,5,2020-08-17,2362052.6450177585,0
2020-08-19,-30300.82626808388,30300.82626808388,54965.9784896113,75227.79566585114,5,2020-08-18,2371189.870286877,0
2020-08-20,4992.08738240134,-4992.08738240134,52734.84760867059,72396.5225337294,5,2020-08-19,2340889.044018793,0
2020-08-21,-3825.0236881785095,3825.0236881785095,54460.909261610825,74334.44691312798,5,2020-08-20,2345881.1314011943,0
2020-08-24,5426.259261182044,-5426.259261182044,56581.03177205194,76477.41718925955,5,2020-08-21,2342056.1077130158,0
2020-08-25,7626.720730302855,-7626.720730302855,62124.76696395874,83041.9747710188,5,2020-08-24,2347482.366974198,0
2020-08-26,24438.82493707817,-24438.82493707817,64839.182495862246,85839.6989120054,5,2020-08-25,2355109.0877045006,0
2020-08-27,-3116.9823531629518,3116.9823531629518,69893.23903259262,92647.96785457693,5,2020-08-26,2379547.912641579,0
2020-08-28,23112.795518155675,-23112.795518155675,70813.26350233192,93899.40338592828,5,2020-08-27,2376430.930288416,0
2020-08-31,-1647.6560111930594,1647.6560111930594,76861.05333532859,100300.84307992738,5,2020-08-28,2399543.7258065715,0
2020-09-01,11774.789071573876,-11774.789071573876,73029.38911764976,96500.56401860034,5,2020-08-31,2397896.0697953785,0
2020-09-02,8422.323324031662,-8422.323324031662,79613.63035131712,104117.14306024862,5,2020-09-01,2409670.8588669524,0
2020-09-03,-60099.36661549704,60099.36661549704,85368.21143803792,114458.25927173141,5,2020-09-02,2418093.182190984,0
2020-09-04,-4669.950269124471,4669.950269124471,66783.98540863581,88609.92848661038,5,2020-09-03,2357993.815575487,0
2020-09-08,-38092.141279325355,38092.141279325355,65393.69146308396,84381.35275750281,5,2020-09-04,2353323.8653063625,0
2020-09-09,28725.988171962555,-28725.988171962555,50905.68417191878,65117.23661577785,5,2020-09-08,2315231.724027037,0
2020-09-10,-27436.09928072989,27436.09928072989,63157.36396406358,79054.62679808587,5,2020-09-09,2343957.7121989997,0
2020-09-11,-2874.706508731935,2874.706508731935,52762.203570181504,64605.22807321222,5,2020-09-10,2316521.61291827,0
2020-09-14,23384.034616110846,-23384.034616110846,52230.32089587953,63033.59827273376,5,2020-09-11,2313646.906409538,0
2020-09-15,28806.853037444875,-28806.853037444875,21543.548086239025,51190.18593865381,5,2020-09-14,2337030.9410256487,0
2020-09-16,-919.5706069166772,919.5706069166772,48221.34400226688,64134.948111476006,5,2020-09-15,2365837.7940630936,0
2020-09-17,-13196.197115992196,13196.197115992196,48185.775764379185,62925.05508670546,5,2020-09-16,2364918.223456177,0
2020-09-18,-8413.842904159334,8413.842904159334,46773.041311578825,60083.762416403275,5,2020-09-17,2351722.0263401847,0
2020-09-21,-24592.05260761734,24592.05260761734,44438.098534313496,56797.72490827525,5,2020-09-18,2343308.1834360254,0
2020-09-22,-456.22433024970815,456.22433024970815,43611.37219188642,54334.4269696556,5,2020-09-21,2318716.130828408,0
2020-09-23,-33962.69777965825,33962.69777965825,43735.58820461808,56025.703594532606,5,2020-09-22,2318259.9064981584,0
2020-09-24,2017.7814970691688,-2017.7814970691688,42572.57574048638,51279.50228673164,5,2020-09-23,2284297.2087185,0
2020-09-25,4462.608530125115,-4462.608530125115,42784.27201493969,51687.7774024792,5,2020-09-24,2286314.9902155693,0
2020-09-28,19975.937547571957,-19975.937547571957,43067.50294798985,54025.20574523164,5,2020-09-25,2290777.5987456944,0
2020-09-29,2089.11627313029,-2089.11627313029,44108.21456787456,58059.620789597,5,2020-09-28,2310753.5362932663,0
2020-09-30,3383.212498744484,-3383.212498744484,43994.04516887944,56689.13111392548,5,2020-09-29,2312842.6525663966,0
2020-10-01,11281.74347474752,-11281.74347474752,44411.404371404555,58473.93354152292,5,2020-09-30,2316225.865065141,0
2020-10-02,-6563.068820734974,6563.068820734974,46657.20673426427,60805.16084571862,5,2020-10-01,2327507.6085398886,0
2020-10-05,23539.469734547194,-23539.469734547194,44263.62447025906,57740.97533100415,5,2020-10-02,2320944.5397191537,0
2020-10-06,-21318.100101446267,21318.100101446267,48482.02417837409,63917.910855101516,5,2020-10-05,2344484.009453701,0
2020-10-07,14925.212296579499,-14925.212296579499,44630.10428027483,58635.78708767258,5,2020-10-06,2323165.9093522546,0
2020-10-08,7140.104129131418,-7140.104129131418,48407.72900310857,64532.8288890278,5,2020-10-07,2338091.121648834,0
2020-10-09,23255.400805029552,-23255.400805029552,49680.077535859775,68066.54646086348,5,2020-10-08,2345231.2257779655,0
2020-10-12,17859.34279835224,-17859.34279835224,54615.53245111974,73294.63578362828,5,2020-10-09,2368486.626582995,0
2020-10-13,-26138.308533691335,26138.308533691335,63377.672059459146,83998.11600841637,5,2020-10-12,2386345.9693813473,0
2020-10-14,-8455.971102529205,8455.971102529205,60102.23620639322,79424.70017586407,5,2020-10-13,2360207.660847656,0
2020-10-15,1308.6244743019342,-1308.6244743019342,57392.7853425662,75271.60900871642,5,2020-10-14,2351751.6897451268,0
2020-10-16,-3608.084515581373,3608.084515581373,57269.122832414694,74512.58262226517,5,2020-10-15,2353060.3142194287,0
2020-10-19,-15524.454841229133,15524.454841229133,57522.108180669136,74024.97934755878,5,2020-10-16,2349452.2297038473,0
2020-10-20,9655.566257515922,-9655.566257515922,49536.49888289394,63861.63967961287,5,2020-10-19,2333927.774862618,0
2020-10-21,4489.477287648246,-4489.477287648246,51869.906501935795,65734.39062443077,5,2020-10-20,2343583.341120134,0
2020-10-22,-1705.1883607003838,1705.1883607003838,51061.3071921044,63764.883804766185,5,2020-10-21,2348072.8184077824,0
2020-10-23,-1322.273544141557,1322.273544141557,53651.82490351703,66202.54362866384,5,2020-10-22,2346367.630047082,0
2020-10-26,-25772.12066500401,25772.12066500401,55265.10367195122,67730.09617923787,5,2020-10-23,2345045.3565029404,0
2020-10-27,44557.005955642555,-44557.005955642555,2180.4662733664736,30035.66258914573,5,2020-10-26,2319273.2358379364,0
2020-10-28,-33238.26287150243,33238.26287150243,46335.02524303645,63879.54030081248,5,2020-10-27,2363830.241793579,0
2020-10-29,2619.04697791161,-2619.04697791161,43985.345955771394,55519.16477716919,5,2020-10-28,2330591.9789220765,0
2020-10-30,-4899.917049745098,4899.917049745098,44403.884886136744,57471.17543854406,5,2020-10-29,2333211.025899988,0
2020-11-02,13445.80022568535,-13445.80022568535,44388.596703938674,55330.928046084475,5,2020-10-30,2328311.108850243,0
2020-11-03,18108.85515619442,-18108.85515619442,45287.52419324452,57877.936580941736,5,2020-11-02,2341756.9090759284,0
2020-11-04,4468.946691288613,-4468.946691288613,46383.1085819453,62270.949835440886,5,2020-11-03,2359865.764232123,0
2020-11-05,37016.25251016999,-37016.25251016999,48004.36708905641,69045.98416540344,5,2020-11-04,2364334.7109234114,0
2020-11-06,668.7584343734197,-668.7584343734197,52472.333140678704,77616.69538286756,5,2020-11-05,2401350.9634335814,0
