,VaR_MC,actual_loss,exception
2018-04-25,11920.932365695708,1093.0584397397088,False
2018-04-26,11718.619780259743,2783.2191129793846,False
2018-04-27,11264.075642141097,-5752.507771165187,False
2018-04-30,11345.00100751677,9326.377387649154,False
2018-05-01,14391.554629349966,3690.009296137948,False
2018-05-02,14649.130847447968,6099.124040051156,False
2018-05-03,14034.693664711078,1104.679715803484,False
2018-05-04,14019.919873937335,-9439.967328788867,False
2018-05-07,15172.920861378483,-1221.510388030757,False
2018-05-08,15380.071405963454,-245.9906602191388,False
2018-05-09,15510.326412392931,-4615.920416724657,False
2018-05-10,17000.01137601944,-9415.275963451624,False
2018-05-11,18134.832307215907,-2684.5334692148285,False
2018-05-14,19387.31063554098,-350.63617593658773,False
2018-05-15,19113.53374889001,10644.451932093029,False
2018-05-16,17896.273714004357,823.1957026789264,False
2018-05-17,19210.139440124,-563.8098653283687,False
2018-05-18,18076.86578655509,5482.748363244081,False
2018-05-21,18453.972745437182,-6575.489725897964,False
2018-05-22,19564.395557264095,2948.423946879326,False
2018-05-23,19801.859524827683,-240.4149139424508,False
2018-05-24,20808.040029539578,582.004476181864,False
2018-05-25,20736.35456102013,6504.991709319475,False
2018-05-29,19624.29308054093,19081.90053678226,False
2018-05-30,16902.036903325497,-13394.74847513866,False
2018-05-31,20509.9735800586,5876.904619278464,False
2018-06-01,19075.761254500598,-9882.698396314408,False
2018-06-04,21811.50038392986,-6607.874370175305,False
2018-06-05,23201.536931599283,-2934.875068229981,False
2018-06-06,23580.164014407022,-13157.035529487384,False
2018-06-07,24169.028883665018,860.5292066506026,False
2018-06-08,24593.82764013479,-3790.819057434733,False
2018-06-11,25979.82616290291,-47.40609934759141,False
2018-06-12,25010.28416839494,1711.0099642198434,False
2018-06-13,14937.433291911233,-535.065414054181,False
2018-06-14,14305.08608127577,-548.4133843432737,False
2018-06-15,14497.46089052736,16552.121757580964,True
2018-06-18,14000.65045097991,2500.2280052673427,False
2018-06-19,14160.536201274232,3892.66871918354,False
2018-06-20,13973.566652058102,1197.7030223059028,False
2018-06-21,13473.601461552558,4969.475704680564,False
2018-06-22,13087.133594887451,-1823.853765906124,False
2018-06-25,13241.686823274013,7612.673885405749,False
2018-06-26,12527.725947447912,1630.148348735835,False
2018-06-27,12704.007837558183,9795.15854026928,False
2018-06-28,11936.763219131,1547.7843922683817,False
2018-06-29,12388.490373325629,-2194.859849414947,False
2018-07-02,12426.990955446112,1495.1779367204442,False
2018-07-03,12387.100515811593,-713.2150050304231,False
