,pnl,actual_loss,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,snapshot_date,current_portfolio_value,avg_vol_ratio,exception
2020-01-31,-14975.650284947362,14975.650284947362,17848.00003014924,20071.264650280867,5,2020-01-30,2163752.516920265,0.8690656818273478,0
2020-02-03,3917.5091949282214,-3917.5091949282214,16308.019951540045,17310.32401583912,5,2020-01-31,2148776.8666353174,0.8874058835949813,0
2020-02-04,8555.152965371497,-8555.152965371497,16527.340222227387,18077.1345826556,5,2020-02-03,2152694.3758302457,0.8746677042300764,0
2020-02-05,17743.342945100274,-17743.342945100274,21839.259672541637,23663.280851301923,5,2020-02-04,2161249.528795617,0.8950439353374705,0
2020-02-06,6709.099477021489,-6709.099477021489,26967.20256394148,29453.755694459564,5,2020-02-05,2178992.8717407174,0.873172298183023,0
2020-02-07,-10086.465395422652,10086.465395422652,29529.458767571952,32147.664820066653,5,2020-02-06,2185701.971217739,0.8697619003288262,0
2020-02-10,9962.9644839908,-9962.9644839908,29678.4806490778,32059.13860672731,5,2020-02-07,2175615.5058223163,0.8756791018617607,0
2020-02-11,4116.46570896497,-4116.46570896497,11897.86209239671,13769.14095349023,5,2020-02-10,2185578.470306307,0.8786213573442746,0
2020-02-12,4507.906221578829,-4507.906221578829,14824.898568552453,16643.566395009497,5,2020-02-11,2189694.936015272,0.8806256501043834,0
2020-02-13,1725.150550480932,-1725.150550480932,15741.42054678686,17694.603218522017,5,2020-02-12,2194202.842236851,0.8801704556197013,0
2020-02-14,1954.086318151094,-1954.086318151094,15299.403381573036,17450.80486227013,5,2020-02-13,2195927.992787332,0.8799379933809742,0
2020-02-18,4565.356157649308,-4565.356157649308,16059.791591573507,17889.636158268248,5,2020-02-14,2197882.079105483,0.8798308993758917,0
2020-02-19,7672.854991427623,-7672.854991427623,15518.84875365207,17565.96447952902,5,2020-02-18,2202447.435263132,0.8871282375525252,0
2020-02-20,-2056.9900572341867,2056.9900572341867,16469.257077548187,18367.183248951565,5,2020-02-19,2210120.29025456,0.8854888286865962,0
2020-02-21,-1257.5513542424887,1257.5513542424887,15625.68398395367,17611.127734880614,5,2020-02-20,2208063.3001973256,0.8855798560742394,0
2020-02-24,-10758.598942996934,10758.598942996934,14927.536495721433,17158.076820621638,5,2020-02-21,2206805.748843083,0.900949128096601,0
2020-02-25,-31131.13655241113,31131.13655241113,13932.781065660529,16087.284291468653,5,2020-02-24,2196047.149900086,0.9695741952877013,1
2020-02-26,986.4929112540558,-986.4929112540558,14129.96171608381,19016.086390760447,5,2020-02-25,2164916.013347675,1.0057017372123342,0
2020-02-27,-11589.093278568704,11589.093278568704,14008.243995301891,18772.16150985295,5,2020-02-26,2165902.506258929,1.0032413999492533,0
2020-02-28,-37539.71682894835,37539.71682894835,13749.279895752203,18745.31260149656,5,2020-02-27,2154313.4129803604,1.0588186120796381,1
2020-03-02,13738.414660478942,-13738.414660478942,18423.27938811062,25912.958443437703,5,2020-02-28,2116773.696151412,1.1412044972985669,0
2020-03-03,11169.078201533295,-11169.078201533295,19580.24735450605,27244.334364093327,5,2020-03-02,2130512.110811891,1.155403110423317,0
2020-03-04,14304.80077234283,-14304.80077234283,20340.461094086524,28984.590718119405,5,2020-03-03,2141681.1890134243,1.2078901578008672,0
2020-03-05,-1454.0368090593256,1454.0368090593256,21908.005986477714,30725.32423478877,5,2020-03-04,2155985.989785767,1.2320911780706865,0
2020-03-06,-17727.894394831732,17727.894394831732,21900.98340377817,31065.57206296958,5,2020-03-05,2154531.952976708,1.2645540823783428,0
2020-03-09,-33847.74904193729,33847.74904193729,22221.1358769075,31359.63592774486,5,2020-03-06,2136804.058581876,1.2967381118057386,1
2020-03-10,10632.965430803597,-10632.965430803597,24672.972752403468,33628.299964268364,5,2020-03-09,2102956.309539939,1.414347220764989,0
2020-03-11,-15872.828156406991,15872.828156406991,25565.46447272133,36427.60916336337,5,2020-03-10,2113589.2749707424,1.526160074338721,0
2020-03-12,-44650.74243773683,44650.74243773683,25115.87746741087,35305.92476525875,5,2020-03-11,2097716.4468143354,1.545689906750284,1
2020-03-13,-3289.7130329336505,3289.7130329336505,33159.467463821406,40258.31804308332,5,2020-03-12,2053065.7043765986,1.6608198061345185,0
2020-03-16,-40804.40407802607,40804.40407802607,35291.110623958055,43459.641132073106,5,2020-03-13,2049775.991343665,1.7374179057398098,1
2020-03-17,37029.2285432308,-37029.2285432308,37947.266822268255,44176.49685499412,5,2020-03-16,2008971.5872656389,1.896114217556167,0
2020-03-18,-17466.79737913492,17466.79737913492,41049.17102137697,47234.29392845165,5,2020-03-17,2046000.8158088697,2.0098171341300177,0
2020-03-19,-17764.150801487966,17764.150801487966,40464.31844364852,46624.22223099335,5,2020-03-18,2028534.0184297347,2.066287027925491,0
2020-03-20,-12751.057282520924,12751.057282520924,40681.521445036866,46780.54128659544,5,2020-03-19,2010769.8676282468,2.0714456277392843,0
2020-03-23,14366.903309948277,-14366.903309948277,40103.33522615163,46633.07133244537,5,2020-03-20,1998018.8103457259,2.184282904027576,0
2020-03-24,55961.04872350884,-55961.04872350884,41405.584859354654,49420.81150775896,5,2020-03-23,2012385.7136556741,2.2252322712298818,0
2020-03-25,-80983.90192594542,80983.90192594542,162784.64866574784,181249.77158637866,5,2020-03-24,2068346.762379183,2.2997628816519886,0
2020-03-26,45055.77497806796,-45055.77497806796,67508.8827797845,79093.49131891745,5,2020-03-25,1987362.8604532375,2.3004078275879802,0
2020-03-27,-29090.869675572263,29090.869675572263,76465.28341448237,93866.41027588458,5,2020-03-26,2032418.6354313055,2.31254340135258,0
2020-03-30,18203.6695534389,-18203.6695534389,75440.4125608292,86921.18354477687,5,2020-03-27,2003327.7657557332,2.325435348730862,0
2020-03-31,-41873.68372835405,41873.68372835405,77077.50944737624,96618.94010115322,5,2020-03-30,2021531.4353091721,2.3282057615661667,0
2020-04-01,-31333.1382623557,31333.1382623557,76505.7003320579,93571.76340141943,5,2020-03-31,1979657.751580818,2.336221589902693,0
2020-04-02,19166.77970611793,-19166.77970611793,73853.23464654712,83270.6921078864,5,2020-04-01,1948324.6133184624,2.3378802697678984,0
2020-04-03,-15526.238150737714,15526.238150737714,77806.96478864388,89747.4013589392,5,2020-04-02,1967491.3930245803,2.340948700586321,0
2020-04-06,71755.44364412595,-71755.44364412595,77301.4156512327,85911.98188446923,5,2020-04-03,1951965.1548738426,2.3373725574640893,0
2020-04-07,3582.0046110320836,-3582.0046110320836,86621.4477242434,110028.73025517413,5,2020-04-06,2023720.5985179686,2.3611285541499933,0
2020-04-08,25546.613307897234,-25546.613307897234,87057.28911424591,110396.77546685407,5,2020-04-07,2027302.6031290006,2.3605026500450745,0
2020-04-09,29575.305270588025,-29575.305270588025,103700.3540115594,127693.22131816391,5,2020-04-08,2052849.2164368979,2.3642402153421447,0
2020-04-13,5271.285284500802,-5271.285284500802,114011.4774163405,138198.16969648725,5,2020-04-09,2082424.521707486,2.366885896179294,0
2020-04-14,37493.227979837684,-37493.227979837684,109910.43841883261,134787.48922245664,5,2020-04-13,2087695.8069919867,2.3669721053867305,0
2020-04-15,-36150.21379800071,36150.21379800071,133861.99217357417,155592.19501013128,5,2020-04-14,2125189.0349718244,2.3639508386983135,0
2020-04-16,587.4944511458743,-587.4944511458743,117711.4975860808,141842.2912301945,5,2020-04-15,2089038.8211738237,2.367686635051821,0
2020-04-17,18010.85667670658,-18010.85667670658,122958.40080672083,146255.2183343629,5,2020-04-16,2089626.3156249695,2.36241589111114,0
2020-04-20,-15492.79777751537,15492.79777751537,145662.55444265902,165578.7500637908,5,2020-04-17,2107637.172301676,2.367644229824292,0
2020-04-21,-44015.58080242528,44015.58080242528,128860.55314856092,151682.19404021706,5,2020-04-20,2092144.3745241608,2.363889708547958,0
2020-04-22,40945.93090237165,-40945.93090237165,109228.68745154189,134054.3167521932,5,2020-04-21,2048128.7937217355,2.358778336829477,0
2020-04-23,3964.1533795255236,-3964.1533795255236,129044.09098696802,151742.87790999547,5,2020-04-22,2089074.7246241071,2.35177060078482,0
2020-04-24,10629.301599796861,-10629.301599796861,131329.3071036979,153761.18117533188,5,2020-04-23,2093038.8780036326,2.340665496723224,0
2020-04-27,18487.92876450857,-18487.92876450857,148488.48448089487,168638.6142371522,5,2020-04-24,2103668.1796034295,2.337825697880893,0
2020-04-28,-12437.286384107545,12437.286384107545,164853.3236354629,182413.2810446797,5,2020-04-27,2122156.108367938,2.339293283275795,0
2020-04-29,38637.36972089717,-38637.36972089717,163093.61408759747,180997.98348015227,5,2020-04-28,2109718.8219838305,2.3263872706573405,0
2020-04-30,-25342.46554998774,25342.46554998774,189505.97720903927,202022.15465834248,5,2020-04-29,2148356.1917047277,2.3193098905340914,0
2020-05-01,-27626.35836240719,27626.35836240719,182240.13550321967,196313.54386423962,5,2020-04-30,2123013.72615474,2.3085581738397005,0
2020-05-04,6473.009683428565,-6473.009683428565,159526.2042421985,178801.26550809824,5,2020-05-01,2095387.3677923328,2.3020445774065634,0
2020-05-05,15539.953817163128,-15539.953817163128,165205.4379204493,184580.55501568568,5,2020-05-04,2101860.3774757613,2.2943654558227653,0
2020-05-06,-15265.550929051824,15265.550929051824,177351.39350357838,196165.45154077583,5,2020-05-05,2117400.3312929245,2.2891233922426686,0
2020-05-07,-9981.943086721469,9981.943086721469,126965.05695324624,146519.97421279247,5,2020-05-06,2102134.7803638726,2.288369327712758,0
2020-05-08,8825.265824883245,-8825.265824883245,87460.85063899169,98065.60142537416,5,2020-05-07,2092152.8372771512,2.286875018647639,0
2020-05-11,-2901.4671378047206,2901.4671378047206,88464.61910665152,103201.44554942656,5,2020-05-08,2100978.1031020344,2.2839994945498683,0
2020-05-12,-9884.805073010735,9884.805073010735,88214.18814822799,102829.36437448459,5,2020-05-11,2098076.6359642297,2.278506293477714,0
2020-05-13,-7143.566425231518,7143.566425231518,86986.9434046296,96670.02967287945,5,2020-05-12,2088191.830891219,2.276093162254248,0
2020-05-14,10076.48077133065,-10076.48077133065,82703.1895374991,91646.53601958723,5,2020-05-13,2081048.2644659874,2.2697266209379183,0
2020-05-15,6345.30151921534,-6345.30151921534,86196.50243468676,94617.11716745934,5,2020-05-14,2091124.745237318,2.263496795709893,0
2020-05-18,21868.80691328924,-21868.80691328924,87700.60787508194,95923.09771501394,5,2020-05-15,2097470.0467565334,2.2564572729975385,0
2020-05-19,-912.6048398646526,912.6048398646526,90489.45821861364,107498.33245028369,5,2020-05-18,2119338.8536698227,2.2567298785371923,0
2020-05-20,11587.438456711825,-11587.438456711825,90115.57242100686,103343.52338749613,5,2020-05-19,2118426.248829958,2.227579349293492,0
2020-05-21,-15389.490640961565,15389.490640961565,91342.50994227268,110162.26901871618,5,2020-05-20,2130013.68728667,2.2140104083177863,0
2020-05-22,2118.2856156965718,-2118.2856156965718,90157.89788871468,106595.24869357268,5,2020-05-21,2114624.1966457083,2.210934711022468,0
2020-05-26,973.6025888402946,-973.6025888402946,90860.28156860289,106893.26279805675,5,2020-05-22,2116742.482261405,2.180473013334361,0
2020-05-27,17060.505262841936,-17060.505262841936,88598.81376185245,111558.88084238977,5,2020-05-26,2117716.084850245,2.1435073425612807,0
2020-05-28,2997.647748924326,-2997.647748924326,98769.21478221519,121790.10726699093,5,2020-05-27,2134776.590113087,2.1287884283267853,0
2020-05-29,6601.301646044012,-6601.301646044012,97230.40290834242,119793.58402069211,5,2020-05-28,2137774.2378620114,2.098104479407036,0
2020-06-01,9730.364270986058,-9730.364270986058,100152.70636641234,122825.27305972409,5,2020-05-29,2144375.5395080554,2.0866195621184516,0
2020-06-02,4952.059080419131,-4952.059080419131,103645.08321104478,125759.58113104306,5,2020-06-01,2154105.9037790415,2.0589968767734192,0
2020-06-03,9745.291956267785,-9745.291956267785,111291.8408776857,132479.46677334787,5,2020-06-02,2159057.9628594606,2.034193172846355,0
2020-06-04,8349.662751586642,-8349.662751586642,122755.39956764481,142352.51733702415,5,2020-06-03,2168803.2548157284,1.9755934597868805,0
2020-06-05,27834.554829945788,-27834.554829945788,119762.1925371564,139006.47083121762,5,2020-06-04,2177152.917567315,1.921566186598881,0
2020-06-08,22138.577278628945,-22138.577278628945,146556.06897318526,163231.56159621626,5,2020-06-05,2204987.472397261,1.9104877627077173,0
2020-06-09,-6122.346107535064,6122.346107535064,154262.87563901604,167153.49211729591,5,2020-06-08,2227126.04967589,1.8254022963038417,0
2020-06-10,-2349.86577944085,2349.86577944085,143550.54526706552,156744.40581372738,5,2020-06-09,2221003.7035683547,1.7700692505023508,0
2020-06-11,-85514.15437349118,85514.15437349118,130020.7249768097,142954.9902232972,5,2020-06-10,2218653.837788914,1.6234575003638596,0
2020-06-12,13883.201358559076,-13883.201358559076,75699.59806598583,95076.18197171172,5,2020-06-11,2133139.6834154227,1.583514108064293,0
2020-06-15,7725.290294440463,-7725.290294440463,83903.16624040972,102178.97384360903,5,2020-06-12,2147022.8847739818,1.5278899013127336,0
2020-06-16,29830.901543730404,-29830.901543730404,93557.71403712942,110973.40225796048,5,2020-06-15,2154748.175068422,1.517422226714049,0
2020-06-17,-6228.117991092615,6228.117991092615,113635.77942581056,128637.15508169941,5,2020-06-16,2184579.0766121526,1.3803642056587495,0
2020-06-18,-3550.7855335706845,3550.7855335706845,111339.73452295898,126351.97940603504,5,2020-06-17,2178350.95862106,1.3257130793862943,0
2020-06-19,12885.522380108945,-12885.522380108945,59948.78612919105,72940.51676569102,5,2020-06-18,2174800.1730874893,1.2491736574459538,0
2020-06-22,4318.001972009428,-4318.001972009428,57080.84272961132,67683.88247370422,5,2020-06-19,2187685.6954675983,1.245720038520559,0
2020-06-23,12195.902301318012,-12195.902301318012,56905.80198724242,66996.7937935195,5,2020-06-22,2192003.6974396077,1.2238027169882628,0
2020-06-24,-23068.900249274448,23068.900249274448,56817.41799593298,67324.74292969107,5,2020-06-23,2204199.5997409257,1.1923215158483496,0
2020-06-25,2476.912124034483,-2476.912124034483,54507.94020366296,60986.39796137884,5,2020-06-24,2181130.6994916513,1.1858733119360025,0
2020-06-26,-15727.938570553437,15727.938570553437,53324.8858331684,61635.600124664044,5,2020-06-25,2183607.6116156857,1.1592826307639732,0
2020-06-29,6792.277966557536,-6792.277966557536,48838.91175662493,55012.96821925137,5,2020-06-26,2167879.6730451323,1.1441713977015875,0
2020-06-30,12562.734493960626,-12562.734493960626,51982.13213853305,57295.90641095517,5,2020-06-29,2174671.95101169,1.1336230178158602,0
2020-07-01,1284.0405215029605,-1284.0405215029605,52773.87097318331,60316.87054394717,5,2020-06-30,2187234.6855056505,1.1228659532847651,0
2020-07-02,4392.869292132091,-4392.869292132091,50388.57706408249,57804.90263593635,5,2020-07-01,2188518.7260271534,1.0823355371432895,0
2020-07-06,19162.635370334145,-19162.635370334145,50263.41979957465,59154.42108304426,5,2020-07-02,2192911.5953192855,1.0739011499150222,0
2020-07-07,-5523.074906812981,5523.074906812981,50873.32888417551,63279.258171431255,5,2020-07-06,2212074.2306896197,1.0607711512426474,0
2020-07-08,10367.721320067998,-10367.721320067998,48812.304780109785,59148.819287412894,5,2020-07-07,2206551.1557828067,1.0518121796792907,0
2020-07-09,-9768.98311486328,9768.98311486328,48625.63933473546,61287.51463024532,5,2020-07-08,2216918.8771028747,1.044330562397028,0
2020-07-10,6133.858739114832,-6133.858739114832,48232.2705672048,58795.07683231505,5,2020-07-09,2207149.8939880114,1.0420497004753468,0
2020-07-13,-3587.135701461695,3587.135701461695,48591.43982870737,61560.0325750608,5,2020-07-10,2213283.7527271262,1.0163320180920061,0
2020-07-14,12596.716120700352,-12596.716120700352,47403.885661922395,58252.3698880882,5,2020-07-13,2209696.6170256645,1.0170491556430858,0
2020-07-15,10607.4286412308,-10607.4286412308,49623.79899167549,62218.48578038784,5,2020-07-14,2222293.333146365,1.0021154564917119,0
2020-07-16,-13763.750116097275,13763.750116097275,55369.70867221663,66921.02630584026,5,2020-07-15,2232900.7617875957,0.9959275267297788,0
2020-07-17,8754.224441935308,-8754.224441935308,52121.36270571686,63922.49504674748,5,2020-07-16,2219137.0116714984,0.9855626273356316,0
2020-07-20,11507.188928195741,-11507.188928195741,54783.134014650714,65695.53892141627,5,2020-07-17,2227891.2361134337,0.9741448897394319,0
2020-07-21,11763.603103437927,-11763.603103437927,61310.657545334194,71236.11653046458,5,2020-07-20,2239398.4250416295,0.9716343222975943,0
2020-07-22,19774.759701685514,-19774.759701685514,63348.084555957,73164.52767843156,5,2020-07-21,2251162.0281450674,0.9676456221994371,0
2020-07-23,-8413.39380672481,8413.39380672481,68500.52137910249,77704.14148466344,5,2020-07-22,2270936.787846753,0.9616996387148493,0
2020-07-24,-1737.34122179728,1737.34122179728,60297.91911013704,70988.09753013607,5,2020-07-23,2262523.394040028,0.95983824974175,0
2020-07-27,28461.724830931053,-28461.724830931053,55729.734089410864,67194.45032236539,5,2020-07-24,2260786.052818231,0.9553779738316251,0
2020-07-28,-1493.02787997853,1493.02787997853,62813.502061121166,73535.2149743,5,2020-07-27,2289247.777649162,0.9514956677603753,0
2020-07-29,21153.552104482427,-21153.552104482427,57267.59253703803,69007.84658363741,5,2020-07-28,2287754.7497691833,0.9496232113530582,0
2020-07-30,-13038.909290104173,13038.909290104173,70632.35082853213,80812.20570610352,5,2020-07-29,2308908.301873666,0.9536286874165074,0
2020-07-31,21211.550840599462,-21211.550840599462,69241.81321688369,80673.66381027475,5,2020-07-30,2295869.3925835616,0.9531369461112105,0
2020-08-03,13490.22335403692,-13490.22335403692,37229.083051326685,48517.40134351495,5,2020-07-31,2317080.943424161,0.9416096238158048,0
2020-08-04,17597.230362783186,-17597.230362783186,44132.36367485346,49581.90968012428,5,2020-08-03,2330571.166778198,0.9291794334988731,0
2020-08-05,14787.294374469202,-14787.294374469202,45273.576060929336,51236.44447243372,5,2020-08-04,2348168.397140981,0.9283806719464095,0
2020-08-06,19163.996761171613,-19163.996761171613,46178.37742370274,52930.2119258075,5,2020-08-05,2362955.6915154504,0.9279699110058445,0
2020-08-07,-13957.63366533909,13957.63366533909,47189.90269853268,54908.98835998531,5,2020-08-06,2382119.688276622,0.9152457335147722,0
2020-08-10,-1104.3188875163905,1104.3188875163905,47663.21571129095,54914.08334427532,5,2020-08-07,2368162.054611283,0.9152313114710294,0
2020-08-11,-51676.47947778227,51676.47947778227,47608.703973708674,55730.82916684933,5,2020-08-10,2367057.7357237665,0.9193150617871058,1
2020-08-12,11059.307842929382,-11059.307842929382,48432.427866914775,58199.35573771084,5,2020-08-11,2315381.256245984,0.9822171025478541,0
2020-08-13,19307.652666996233,-19307.652666996233,50483.19351798622,60862.62942751711,5,2020-08-12,2326440.5640889136,0.9659751815347141,0
2020-08-14,-3743.4039371283725,3743.4039371283725,51405.9342518216,61728.11791379498,5,2020-08-13,2345748.21675591,0.9657134114614099,0
2020-08-17,20047.832198977005,-20047.832198977005,51379.39654355869,61556.94998985324,5,2020-08-14,2342004.8128187815,0.9622329975356775,0
2020-08-18,9137.225269118324,-9137.225269118324,53080.46359522175,63464.979683089165,5,2020-08-17,2362052.6450177585,0.961793187074523,0
2020-08-19,-30300.82626808388,30300.82626808388,53856.535694736056,64541.68541270401,5,2020-08-18,2371189.870286877,0.960012982506254,0
2020-08-20,4992.08738240134,-4992.08738240134,54403.00753540732,63942.90644615013,5,2020-08-19,2340889.044018793,0.9692644933848965,0
2020-08-21,-3825.0236881785095,3825.0236881785095,55072.379015784245,64963.98073064433,5,2020-08-20,2345881.1314011943,0.9750051226514791,0
2020-08-24,5426.259261181578,-5426.259261181578,55375.53150405269,66028.26372237047,5,2020-08-21,2342056.1077130158,0.9747947986776659,0
2020-08-25,7626.720730303321,-7626.720730303321,58046.86959211668,69397.36868498512,5,2020-08-24,2347482.3669741973,0.974336724299867,0
2020-08-26,24438.82493707817,-24438.82493707817,60524.04140838003,71269.38148933575,5,2020-08-25,2355109.0877045006,0.9753813111552082,0
2020-08-27,-3116.9823531629518,3116.9823531629518,62262.84428519895,75243.22370203045,5,2020-08-26,2379547.912641579,0.9753141422143706,0
2020-08-28,23112.795518155675,-23112.795518155675,60705.97881690413,74857.79994406943,5,2020-08-27,2376430.930288416,0.9598739925079073,0
2020-08-31,-1647.6560111930594,1647.6560111930594,65423.99033246422,79762.76213199199,5,2020-08-28,2399543.7258065715,0.9571267757097875,0
2020-09-01,11774.789071574342,-11774.789071574342,59837.07393097179,74413.45108640734,5,2020-08-31,2397896.0697953785,0.9348782749658863,0
2020-09-02,8422.323324031197,-8422.323324031197,66406.15641877474,79581.41266995351,5,2020-09-01,2409670.858866953,0.9342909326611472,0
2020-09-03,-60099.36661549751,60099.36661549751,75711.2838167008,86482.85713216531,5,2020-09-02,2418093.182190984,0.9333016623106993,0
2020-09-04,-4669.950269124005,4669.950269124005,59231.42011637194,72264.4677856776,5,2020-09-03,2357993.8155754865,0.9413065748015078,0
2020-09-08,-38092.141279325355,38092.141279325355,55380.492093964946,64726.24364928967,5,2020-09-04,2353323.8653063625,0.876169355847122,0
2020-09-09,28725.988171962555,-28725.988171962555,47588.03132217564,58696.81109345621,5,2020-09-08,2315231.724027037,0.8744781509723271,0
2020-09-10,-27436.09928072989,27436.09928072989,57166.785905178636,66520.18491949727,5,2020-09-09,2343957.7121989997,0.8798149658669522,0
2020-09-11,-2874.706508731935,2874.706508731935,49634.470165167935,60590.86629531458,5,2020-09-10,2316521.61291827,0.8754528219292386,0
2020-09-14,23384.034616111312,-23384.034616111312,49502.810306632426,60753.01584627088,5,2020-09-11,2313646.906409538,0.8732422604130156,0
2020-09-15,28806.853037444875,-28806.853037444875,20447.920535651967,31649.307072457763,5,2020-09-14,2337030.941025649,0.8725314553380503,0
2020-09-16,-919.5706069166772,919.5706069166772,42468.94319987763,55360.32472765846,5,2020-09-15,2365837.794063094,0.8685955873175808,0
2020-09-17,-13196.197115993127,13196.197115993127,41760.91763078328,54924.33299356066,5,2020-09-16,2364918.2234561774,0.865050494945224,0
2020-09-18,-8413.842904159334,8413.842904159334,39940.8013840653,53563.89005634291,5,2020-09-17,2351722.0263401843,0.8614262332344742,0
2020-09-21,-24592.052607616875,24592.052607616875,36576.9932518499,51259.74194915304,5,2020-09-18,2343308.183436025,0.8524746799527381,0
2020-09-22,-456.22433024970815,456.22433024970815,34842.54695920693,50261.784193487,5,2020-09-21,2318716.130828408,0.8576684152446453,0
2020-09-23,-33962.69777965825,33962.69777965825,35477.356344487984,50621.196975651386,5,2020-09-22,2318259.9064981584,0.850719152854024,0
2020-09-24,2017.7814970687032,-2017.7814970687032,32663.671387812123,48787.62822058089,5,2020-09-23,2284297.2087185,0.8631906048003285,0
2020-09-25,4462.608530125581,-4462.608530125581,32858.675445278175,49011.024483004774,5,2020-09-24,2286314.990215569,0.8616576244402796,0
2020-09-28,19975.937547571957,-19975.937547571957,35371.94681068277,50616.010500852855,5,2020-09-25,2290777.5987456944,0.8619084486737312,0
2020-09-29,2089.11627313029,-2089.11627313029,39327.62230389472,53718.901541389896,5,2020-09-28,2310753.5362932663,0.8652079092290927,0
2020-09-30,3383.212498744484,-3383.212498744484,37918.219539749436,53025.14874037392,5,2020-09-29,2312842.6525663966,0.8637516778737616,0
2020-10-01,11281.743474747054,-11281.743474747054,39418.6804544488,53928.50726018483,5,2020-09-30,2316225.865065141,0.8602256010694926,0
2020-10-02,-6563.068820734508,6563.068820734508,41147.991671949625,55426.10553469164,5,2020-10-01,2327507.608539888,0.8577863138893265,0
2020-10-05,23539.469734547194,-23539.469734547194,38791.925600939896,53848.56703362856,5,2020-10-02,2320944.5397191537,0.8510635849932499,0
2020-10-06,-21318.100101446267,21318.100101446267,44045.90662119631,57542.33953458397,5,2020-10-05,2344484.009453701,0.863507853044689,0
2020-10-07,14925.212296579964,-14925.212296579964,40856.60856722575,55248.64830061961,5,2020-10-06,2323165.9093522546,0.8630445608213954,0
2020-10-08,7140.104129130952,-7140.104129130952,46049.659383524675,58670.96693712044,5,2020-10-07,2338091.1216488346,0.8679161365440328,0
2020-10-09,23255.400805029087,-23255.400805029087,49233.754627574235,60875.743545348385,5,2020-10-08,2345231.2257779655,0.8676442894328615,0
2020-10-12,17859.342798352707,-17859.342798352707,53244.62652062625,64336.489815211855,5,2020-10-09,2368486.6265829946,0.8700714928498123,0
2020-10-13,-26138.308533691335,26138.308533691335,59167.48139567487,69171.18734109103,5,2020-10-12,2386345.9693813473,0.8695011335169597,0
2020-10-14,-8455.971102529205,8455.971102529205,58408.977828344796,67477.0848632751,5,2020-10-13,2360207.660847656,0.874425670540976,0
2020-10-15,1308.6244743019342,-1308.6244743019342,56102.45277038729,65908.23391387565,5,2020-10-14,2351751.6897451268,0.8765432822705446,0
2020-10-16,-3608.0845155809075,3608.0845155809075,55726.882134881336,65537.25629325164,5,2020-10-15,2353060.3142194287,0.8704875992624906,0
2020-10-19,-15524.454841229599,15524.454841229599,55447.655801303685,65196.549471088685,5,2020-10-16,2349452.229703848,0.8667427820765088,0
2020-10-20,9655.566257515922,-9655.566257515922,48698.02476118319,60763.72398500117,5,2020-10-19,2333927.774862618,0.869021324091149,0
2020-10-21,4489.47728764778,-4489.47728764778,50494.68574690074,61669.53445899281,5,2020-10-20,2343583.341120134,0.8634973337669445,0
2020-10-22,-1705.1883607003838,1705.1883607003838,49264.60853194399,61196.99814213002,5,2020-10-21,2348072.818407782,0.8547522486907061,0
2020-10-23,-1322.2735441410914,1322.2735441410914,52412.508955382276,63171.269344457796,5,2020-10-22,2346367.6300470815,0.8543417499166783,0
2020-10-26,-25772.120665004477,25772.120665004477,55143.58618658921,65065.84388700193,5,2020-10-23,2345045.3565029404,0.8512443916483723,0
2020-10-27,44557.00595564302,-44557.00595564302,1878.5717013250105,12994.93498861296,5,2020-10-26,2319273.235837936,0.8601059644628123,0
2020-10-28,-33238.2628715029,33238.2628715029,43629.911965752486,56748.21021992927,5,2020-10-27,2363830.241793579,0.8573422768598835,0
2020-10-29,2619.04697791161,-2619.04697791161,38392.30180139793,52603.223926129096,5,2020-10-28,2330591.978922076,0.8694183048423355,0
2020-10-30,-4899.917049744632,4899.917049744632,40231.36184722837,53475.229507025055,5,2020-10-29,2333211.0258999877,0.8723924591680383,0
2020-11-02,13445.80022568535,-13445.80022568535,38624.100155803375,52235.63298219415,5,2020-10-30,2328311.108850243,0.8728448211134302,0
2020-11-03,18108.85515619442,-18108.85515619442,40794.00921521755,53818.356889737675,5,2020-11-02,2341756.9090759284,0.8734594530163896,0
2020-11-04,4468.946691288613,-4468.946691288613,44822.89265099028,56752.34893527757,5,2020-11-03,2359865.764232123,0.872512148290633,0
2020-11-05,37016.25251016999,-37016.25251016999,48209.812671741005,55929.22807315411,5,2020-11-04,2364334.7109234114,0.8740628176713222,0
2020-11-06,668.7584343734197,-668.7584343734197,52677.63014547946,62961.61586689074,5,2020-11-05,2401350.9634335814,0.8796184717230564,0
2020-11-09,-10950.638754641172,10950.638754641172,51097.35168719618,62728.332157773526,5,2020-11-06,2402019.721867955,0.8788002367446507,0
2020-11-10,-1749.9826351054944,1749.9826351054944,56612.79080317775,69571.1576991004,5,2020-11-09,2391069.0831133137,0.9347175999693116,0
2020-11-11,4694.363048173953,-4694.363048173953,55411.18120498443,69044.49574759789,5,2020-11-10,2389319.100478208,0.9300508438558198,0
2020-11-12,-14905.140562534798,14905.140562534798,56963.0291967839,72565.9409886649,5,2020-11-11,2394013.463526382,0.9287592209357814,0
2020-11-13,21956.74073641002,-21956.74073641002,53495.3316548788,67738.17622180787,5,2020-11-12,2379108.3229638473,0.9283373302147773,0
2020-11-16,19566.296470969915,-19566.296470969915,60703.1488448889,75588.13421849953,5,2020-11-13,2401065.0637002573,0.9232379667026148,0
2020-11-17,-13971.438958834391,13971.438958834391,68308.29900955455,82601.97563782586,5,2020-11-16,2420631.3601712273,0.9237902221382419,0
