,VaR_full,VaR_diagonal,ES_full,ES_diagonal,diversif_benefit,sigma_full,sigma_diagonal
2008-02-22,11390.137578182315,9915.264544338439,13120.974495405604,11431.26478910213,-1474.8730338438763,5107.727386022599,4473.740934425385
2008-02-25,11376.79638867217,9905.380889449378,13106.93242585388,11421.183894292275,-1471.4154992227923,5105.65907782611,4473.158876268997
2008-02-26,11379.442371103423,9911.041245587583,13108.7337715144,11426.438700958715,-1468.4011255158402,5103.166541225933,4471.962093300764
2008-02-27,11390.745010070645,9904.29030186849,13123.469941814905,11420.491522117554,-1486.4547082021545,5113.298947027575,4474.334016292517
2008-02-28,11392.432053929075,9901.043262605466,13125.665422251148,11417.034198583073,-1491.3887913236085,5114.799351488971,4473.71346404898
2008-02-29,11376.150005784844,9892.675607099032,13109.510124214923,11409.946139388912,-1483.474398685812,5115.173393082034,4477.489573203009
2008-03-03,11343.2447782321,9889.132639029362,13073.188960267335,11407.264274356598,-1454.112139202738,5105.092910224727,4480.030702018969
2008-03-04,11322.02580657078,9875.829709164887,13050.572448831743,11393.71689114608,-1446.196097405893,5100.968748030662,4479.309316290616
2008-03-05,11350.684154566126,9889.223759929399,13082.234927066303,11407.891605621327,-1461.4603946367279,5109.833984345718,4481.61306736902
2008-03-06,11358.807728324027,9892.337224904524,13094.117854132863,11414.034628814377,-1466.470503419503,5120.9278960004185,4490.553342055371
2008-03-07,11380.264137128905,9920.086771703338,13117.322345331668,11444.448944931977,-1460.1773654255667,5126.08651506363,4498.417118874291
2008-03-10,11398.114184325617,9937.154987249223,13135.663661967183,11461.894544784565,-1460.959197076394,5127.536259023627,4499.530785990601
2008-03-11,11397.106257122936,9956.618931981888,13131.680229327716,11481.365009478352,-1440.4873251410481,5118.755494957703,4499.550026499997
2008-03-12,11403.374329791592,9992.126189777086,13139.896730346027,11523.07980748834,-1411.2481400145061,5124.505338135998,4517.868576814835
2008-03-13,11406.550337652066,10000.876154496444,13143.865384804556,11533.434346555816,-1405.6741831556228,5126.844450906262,4522.603701342878
2008-03-14,11401.089751661482,9996.898773957186,13139.038559576476,11530.306777189115,-1404.1909777042965,5128.714689038241,4525.111507685475
2008-03-17,11401.566537178636,10008.116636761624,13139.535530203222,11543.109418969927,-1393.449900417012,5128.774255619027,4529.788215755349
2008-03-18,11372.58342217648,9995.491618558846,13108.437983722642,11530.752763606275,-1377.0918036176336,5122.534534556494,4530.58015877965
2008-03-19,11373.898975358705,10076.875000299327,13109.75448057603,11623.800130828162,-1297.0239750593773,5122.537319345167,4565.0007662214675
2008-03-20,11476.017204377498,10160.781227547912,13223.850389376565,11717.031195363328,-1315.2359768295864,5157.883643677296,4592.518509981691
2008-03-24,11506.277078552854,10233.099888893279,13254.50819408091,11795.874260280416,-1273.1771896595747,5159.057943023723,4611.772129123466
2008-03-25,11521.379398085417,10270.408973455444,13270.411799781034,11837.219368777782,-1250.9704246299734,5161.422551301576,4623.682500215815
2008-03-26,11531.769030830783,10264.410599531353,13286.799640946678,11834.832052149555,-1267.3584312994299,5179.123360147553,4634.3387879683105
2008-03-27,11526.545635595296,10273.50297570822,13279.987255438733,11844.420738024435,-1253.0426598870763,5174.434224475675,4635.803405813738
2008-03-28,11523.498236485566,10270.964235698704,13273.450817948631,11838.467053218197,-1252.5340007868617,5164.138016491561,4625.725849178328
2008-03-31,11547.25321094657,10288.450202050944,13299.63757995879,11857.471635062877,-1258.8030088956257,5171.314260387338,4630.207307750415
2008-04-01,11560.192931715694,10305.65976030624,13313.18571994566,11875.9115763636,-1254.5331714094536,5173.109715216011,4633.838187767993
2008-04-02,11577.534022391932,10407.582036069092,13330.991230027834,11990.618749254689,-1169.9519863228397,5174.480224300193,4671.566623381752
2008-04-03,11579.5090929671,10426.707922117865,13333.684784460145,12012.961384463291,-1152.8011708492359,5176.600481637572,4681.059301527293
2008-04-04,11578.08821098927,10420.887247911636,13332.26793644509,12006.503850597013,-1157.2009630776338,5176.612385926145,4679.17991849917
2008-04-07,11518.14487516282,10384.6588349432,13267.70711723993,11969.112377103591,-1133.486040219619,5162.986118729475,4675.747708314627
2008-04-08,11517.237961220064,10390.401074846217,13265.264862428978,11974.28782194142,-1126.836886373847,5158.455303306409,4674.075087024937
2008-04-09,11523.893845609702,10391.763726281957,13272.567984266301,11975.526674587642,-1132.130119327745,5160.3653113516,4673.7097548198735
2008-04-10,11539.827973610702,10396.78386183375,13293.13925372223,11983.59417012353,-1143.0441117769515,5174.049589845149,4682.702562802501
2008-04-11,11549.059314957498,10402.715670508214,13303.124625722829,11989.799384609027,-1146.3436444492836,5176.274746347186,4683.5093877174395
2008-04-14,11541.767272190467,10420.984965163225,13290.629297743446,12006.588773996502,-1120.7823070272425,5160.919768583563,4679.142163637293
2008-04-15,11526.217533905818,10431.68440521458,13269.296877058117,12015.329105608533,-1094.533128691237,5143.854980463604,4673.360803343806
2008-04-16,11517.651366520337,10420.555598195882,13257.38072802606,12000.477031271286,-1097.0957683244542,5133.969131121813,4662.373382022255
2008-04-17,11454.071031657486,10341.134011705073,13191.679772525024,11916.627315828526,-1112.9370199524128,5127.711145749971,4649.305902763138
2008-04-18,11442.578266678423,10331.35627053213,13174.654658446761,11901.5670436758,-1111.2219961462943,5111.385095200765,4633.717069474194
2008-04-21,11444.23660257402,10333.0448135165,13176.489469117958,11903.436461536856,-1111.1917890575187,5111.905875082046,4634.250834124053
2008-04-22,11444.453415838754,10327.249258234142,13176.507379960185,11896.566215053825,-1117.2041576046122,5111.318910856546,4631.079403226915
2008-04-23,11446.262925593745,10329.953333151412,13177.579891318494,11898.66359797934,-1116.3095924423324,5109.144016817292,4629.289045469729
2008-04-24,11473.894157664374,10342.872612291523,13207.433186003936,11911.661930173137,-1131.0215453728506,5115.7013590823,4629.522332293723
2008-04-25,11503.861474591535,10374.16044157413,13235.585868982645,11941.327477305633,-1129.7010330174053,5110.346345318794,4624.734951759186
2008-04-28,11483.305730647195,10361.977445726472,13213.666489487692,11929.000458239514,-1121.3282849207226,5106.322235030229,4624.309936941299
2008-04-29,11468.57682441852,10360.053848899886,13194.94841233334,11924.952969734095,-1108.5229755186338,5094.550127917275,4618.042298676267
2008-04-30,11505.774432366217,10388.268260318038,13235.865245933173,11955.578073794306,-1117.506172048179,5105.525622216699,4625.156291164296
2008-05-01,11500.086998732722,10391.33056823594,13228.34076777151,11958.077864086796,-1108.7564304967818,5100.104474474527,4623.4962926677
2008-05-02,11509.444117022822,10447.470701210463,13236.757090623367,12020.091826998818,-1061.9734158123592,5097.328172110776,4640.8300586245405
2008-05-05,11511.105598838594,10455.246827922241,13238.554188979046,12028.894257063934,-1055.858770916353,5097.728378685977,4643.858696211388
2008-05-06,11492.75847004928,10446.81487846203,13216.30145174121,12018.000988992377,-1045.943591587251,5086.202865777695,4636.595305679446
2008-05-07,11492.862487624045,10446.362862525004,13216.529599241332,12017.592108626137,-1046.4996250990407,5086.569175169908,4636.722599437757
2008-05-08,11544.112609590375,10472.247652996824,13272.732112131163,12044.73446118598,-1071.8649565935502,5101.183759880085,4640.433685244114
2008-05-09,11539.746926359607,10457.751718877065,13270.276817707829,12030.673297740954,-1081.9952074825414,5106.82134776175,4641.716700448996
2008-05-12,11398.909914922871,10330.14920671233,13113.535335980881,11889.094112269222,-1068.7607082105405,5059.887001924121,4600.471314297784
2008-05-13,11393.056984291597,10333.325640274885,13105.60491475328,11891.50831323618,-1059.7313440167127,5053.756293994631,4598.221953734517
2008-05-14,11376.742190093128,10328.19492453079,13087.37990262424,11886.096502980636,-1048.547265562338,5048.119210373318,4597.392439341855
2008-05-15,11377.584494080445,10321.222579595176,13088.2431662545,11878.006800604038,-1056.3619144852692,5048.181062614387,4594.0950996881365
2008-05-16,11356.399517705095,10277.685538583259,13068.78770705352,11832.943374001352,-1078.713979121836,5053.284895418175,4589.590711431787
2008-05-19,11364.673950689015,10275.326378910195,13080.909743901826,11832.88288102297,-1089.3475717788206,5064.639235872285,4596.37411355993
2008-05-20,11364.299890788507,10265.068935949408,13080.54920602343,11821.199301835355,-1099.2309548390986,5064.679139575496,4592.165562777652
2008-05-21,11326.893738287368,10210.799178536445,13041.086618184783,11762.416680170805,-1116.0945597509235,5058.6105660510675,4578.848028296007
2008-05-22,11324.737192188775,10230.231516318208,13036.959555093426,11783.023235366458,-1094.5056758705668,5052.79553893418,4582.313162637885
2008-05-23,11352.118781603764,10247.172739235311,13066.345495748239,11800.448018549385,-1104.9460423684523,5058.710411454507,4583.740156705301
2008-05-27,11345.608796415952,10237.889076877405,13059.380139348154,11790.304958625731,-1107.719719538547,5057.366603734327,4581.204060763293
2008-05-28,11367.97130678547,10252.078084218185,13083.950748306026,11805.511475159889,-1115.8932225672852,5063.882737934235,4584.20674664365
2008-05-29,11357.95006636856,10225.154961861861,13073.048249185471,11775.245089580992,-1132.7951045066984,5061.282129425142,4574.340723478384
2008-05-30,11411.503098365749,10284.649497863296,13129.193335607042,11838.197146335357,-1126.8536005024525,5068.931323429342,4584.543922440546
2008-06-02,11384.66087362555,10260.886231902972,13101.31047291513,11813.841737475932,-1123.7746417225771,5065.860384213751,4582.796499288152
2008-06-03,11361.26021084141,10249.25044192733,13076.042681473917,11802.05254339312,-1112.0097689140803,5060.3504577267095,4582.3438013178675
2008-06-04,11368.130722905178,10257.217909424367,13083.595382148585,11810.861986987651,-1110.9128134808107,5062.363607212751,4584.828486228817
2008-06-05,11321.672679227011,10223.56630089006,13032.25174027563,11774.190223486032,-1098.1063783369518,5047.946128911754,4575.9159606852145
2008-06-06,11315.018441452232,10221.586334400312,13026.903275487868,11774.196905466146,-1093.43210705192,5051.799485851021,4581.778592048651
2008-06-09,11285.123850312339,10261.747962233612,12995.657459488546,11823.21201394614,-1023.3758880787263,5047.811999710353,4607.9053548365
2008-06-10,11061.35434886338,10073.488428891715,12743.559092229421,11611.796157251774,-987.8659199716658,4964.213064262602,4539.570674792383
2008-06-11,11167.638846368285,10127.557808660124,12861.588907486694,11670.004964713418,-1040.0810377081616,4998.873684534987,4551.7861920261585
2008-06-12,11118.642521344655,10123.670950299675,12802.39595836379,11662.492331060314,-994.97157104498,4968.783283967155,4541.086471230062
2008-06-13,11156.933943742966,10148.126930498413,12844.341958003994,11688.587555454667,-1008.8070132445537,4979.567999775441,4545.9239070317935
2008-06-16,11090.859000557608,10110.90476944349,12771.866526603506,11649.167732842821,-979.9542311141176,4960.680056830029,4539.438572678328
2008-06-17,11091.615278208279,10108.600550897092,12772.824754945877,11646.619659278775,-983.014727311187,4961.276016546604,4538.718952626624
2008-06-18,11080.295127230598,10111.468766696444,12757.932334658257,11647.982347403613,-968.8263605341544,4950.73419276005,4534.276116414266
2008-06-19,11045.772148644155,10096.705665521386,12720.74372457922,11633.431927793328,-949.0664831227696,4942.867871652454,4534.903743108664
2008-06-20,11048.409112930216,10098.421715452789,12723.521055416228,11635.154199728291,-949.9873974774273,4943.282095586095,4534.922104340542
2008-06-23,11050.115248789747,10114.506531203662,12724.591965008813,11652.698252716084,-935.6087175860848,4941.407532727105,4539.228336732251
2008-06-24,11072.76463405656,10130.530183746749,12749.715114200528,11670.230535007564,-942.234450309812,4948.707649578119,4543.680327214177
2008-06-25,11069.191029060321,10124.0503574634,12746.456275651433,11663.64214184271,-945.1406715969206,4949.636530390796,4543.359944612926
2008-06-26,10972.521142226618,10103.612693253768,12631.579504747808,11636.101923676284,-868.9084489728502,4895.90772471725,4522.400194451123
2008-06-27,10945.84789476636,10153.175164037826,12599.396756061811,11691.259732535576,-792.6727307285346,4879.649098607535,4538.912126474614
2008-06-30,10942.639925321942,10155.587361961369,12594.881660659985,11693.183463483394,-787.0525633605739,4875.791749031035,4537.470652627911
2008-07-01,10933.65652291516,10147.175867582162,12585.454191311426,11684.411208870702,-786.4806553329981,4874.481300393636,4536.406043417176
2008-07-02,10932.420043850132,10152.319925677304,12583.781095137827,11690.048067739725,-780.1001181728279,4873.192836333008,4537.860306371442
2008-07-03,10928.7141046245,10158.878889180238,12579.86797927772,11697.895086736455,-769.8352154442618,4872.581454775844,4541.661378705248
2008-07-07,10942.841328766843,10167.712378682161,12595.429044113314,11707.391307616499,-775.1289500846815,4876.812741561579,4543.617109586602
2008-07-08,10940.390422917253,10174.504861272491,12588.979149014018,11711.531234696919,-765.8855616447618,4865.011660417602,4535.789375912736
2008-07-09,10949.454662010774,10198.37717182507,12598.49929676452,11738.016464526923,-751.0774901857039,4866.357054145701,4543.500142431509
2008-07-10,10944.299577176282,10209.894712732874,12594.332666694072,11752.951070223802,-734.4048644434079,4869.273999941064,4553.583955198205
2008-07-11,10950.919820325951,10207.302051590292,12604.264614254796,11752.328120211212,-743.6177687356594,4879.046892549508,4559.396604201186
2008-07-14,10871.53510890565,10170.155226303168,12516.820602576752,11713.274556073568,-701.3798826024813,4855.263768773359,4553.769787400662
2008-07-15,10853.007117180689,10156.098539197043,12496.834812590887,11698.411381147384,-696.908577983646,4850.961782822852,4551.389828963207
2008-07-16,10823.758952607219,10171.417158462413,12459.464651861064,11712.099803429926,-652.341794144806,4826.99364244858,4546.57909163091
2008-07-17,10795.220964318432,10175.884193976366,12428.058753717341,11718.50659003705,-619.3367703420663,4818.530394663109,4552.30332808674
2008-07-18,10776.712479093609,10161.09958508065,12408.32986890586,11703.044018212504,-615.6128940129583,4814.928975991807,4550.302648655971
2008-07-21,10776.805493608197,10147.74218433366,12408.421971877442,11687.726457640323,-629.0633092745375,4814.926286013835,4544.518185706007
2008-07-22,10777.700425282863,10143.68239058731,12410.21822893562,11683.846261577557,-634.0180346955531,4817.586111615701,4545.0481813386305
2008-07-23,10804.158038359754,10183.759962909824,12437.395703822505,11726.627640535296,-620.3980754499298,4819.710435313951,4553.027157901831
2008-07-24,10851.202920240321,10225.845980732198,12488.258622600584,11771.809364702658,-625.3569395081231,4830.977523176601,4562.162636767594
2008-07-25,10853.833470044558,10252.305301849236,12489.47995978449,11800.330479733602,-601.528168195322,4826.818914227384,4568.247023536559
2008-07-28,10857.552705347713,10256.906668642947,12493.281138859353,11805.142285559125,-600.6460367047657,4827.060731606422,4568.868032480367
2008-07-29,10861.855119321195,10265.154420961795,12496.654701081221,11813.035881942467,-596.7006983594001,4824.319675252662,4567.822912658451
2008-07-30,10867.223504924084,10293.546606961854,12501.646363070522,11844.40509516118,-573.6768979622302,4823.207957852291,4576.608167526969
2008-07-31,10859.746514788725,10298.406659279173,12494.02304094001,11850.915884849797,-561.3398555095519,4822.776129797519,4581.479519873695
2008-08-01,10861.334165464206,10309.89188988129,12495.128218278283,11863.36036834337,-551.4422755829164,4821.352343273808,4584.310290476663
2008-08-04,10867.151203791256,10313.53462574733,12501.389551159516,11867.130680039387,-553.616578043926,4822.663463599055,4584.686768788446
2008-08-05,10885.824506942303,10326.665135213045,12522.0502145022,11881.441161315393,-559.159371729258,4828.528195264823,4588.168884446014
2008-08-08,10889.240871209186,10371.667765274082,12524.727209052324,11931.76206510302,-517.5731059351037,4826.346303422151,4603.863195151639
2008-08-11,10921.707925064467,10418.575820006194,12560.964311720369,11984.543710108192,-503.13210505827374,4837.47177768028,4621.196253854886
2008-08-12,10953.8573818792,10477.04770104425,12596.739467686857,12050.47553358637,-476.8096808349492,4848.171273783365,4643.210663138863
2008-08-13,10956.920741289721,10483.169618987,12600.057640606761,12057.297788498834,-473.75112230272134,4848.923232519195,4645.27736872161
2008-08-26,10955.457915211598,10489.675334343247,12597.396998985114,12063.76642207428,-465.78258086835194,4845.38845971987,4645.167939794235
2008-08-27,10990.604449897366,10542.365400088744,12633.882270026515,12120.350694205425,-448.23904980862244,4849.33909208638,4656.659805032877
2008-08-28,10962.537232317405,10507.457863365504,12604.657640694144,12083.289353925478,-455.0793689519014,4845.9235515199325,4650.303896338512
2008-08-29,10965.585640506612,10507.807594659875,12609.040813533467,12084.580748395581,-457.77804584673686,4849.862463320026,4653.082759409457
2008-09-02,10987.578462496544,10518.79549126754,12631.046284541071,12093.978266848046,-468.78297122900403,4849.899790773197,4648.389528073435
2008-09-03,11037.543932274732,10563.338338668222,12686.444951320815,12143.164427564803,-474.20559360650986,4865.933241898696,4662.092019827803
2008-09-04,11032.266300884716,10560.575378202626,12680.786715927896,12140.387161429337,-471.6909226820899,4864.810073407475,4662.0498035675355
2008-09-05,11124.119818983689,10621.589881323556,12782.768243062346,12207.03752327329,-502.5299376601324,4894.697989826192,4678.6813126698025
2008-09-08,11122.688371548447,10620.253475863878,12781.609277379846,12205.987443810098,-502.4348956845697,4895.502087830353,4679.526265258363
2008-09-09,11231.108009046595,10674.426379213863,12911.433049999536,12273.662657793167,-556.6816298327321,4958.6660324207005,4719.371799582779
2008-09-10,11700.436733023123,10910.583840521083,13440.258518757575,12535.352083839429,-789.85289250204,5134.241876496899,4794.71703530018
2008-09-11,11771.396267597103,10967.654308640624,13517.846517076601,12597.0278715064,-803.7419589564797,5153.802578872108,4808.30740683647
2008-09-12,11775.025716538228,10983.114352954395,13520.927245002562,12613.662492800668,-791.911363583833,5152.183294392708,4811.773602265154
2008-09-15,11820.784216226011,11003.186401352013,13576.482194537824,12639.789386449405,-817.5978148739978,5181.092774352282,4829.641547303491
2008-09-16,11823.433992076321,11101.896176424365,13578.284425680959,12751.644150487497,-721.5378156519564,5178.591656385221,4868.432619680769
2008-09-17,11808.590663278574,11105.996386163917,13562.169632588364,12757.232297379362,-702.5942771146565,5174.839544944497,4872.82354598117
2008-09-18,11899.392918158961,11425.809211540807,13674.953888872356,13132.385838974322,-473.5837066181539,5239.7087821623545,5036.134883390481
2008-09-19,11906.019350610846,11483.43597658491,13682.176502018383,13198.037723676816,-422.5833740259368,5241.468120912405,5059.817139672048
2008-09-22,11939.681944752485,11488.689719616577,13728.05093204456,13211.365140933804,-450.9922251359076,5277.505443643614,5083.642681256088
2008-09-23,11959.565417802269,11541.05319090428,13752.948770601643,13273.474161080054,-418.5122268979885,5292.302916340374,5112.401951584387
2008-09-24,12028.674707975892,11584.630733550837,13828.485693953928,13319.7602671583,-444.04397442505433,5311.27096450671,5120.394965529929
2008-09-25,12015.337467939957,11573.45558372379,13813.776020895551,13307.527624141176,-441.88188421616724,5307.220892738282,5117.274286236726
2008-09-26,12012.190638947304,11574.536970358406,13810.925052881272,13309.520772753749,-437.65366858889865,5308.093983210673,5119.964910395481
2008-09-29,12013.866595314968,11578.857847053489,13811.418422546005,13313.044333795693,-435.0087482614799,5304.6041509631605,5117.612019169098
2008-09-30,12081.387194617466,11803.178743290891,13886.80538855619,13568.071836721563,-278.2084513265745,5327.81792475174,5208.227705923749
2008-10-01,12165.242260277128,11970.450032861412,13978.689280096753,13755.522736384863,-194.7922274157154,5351.511118155126,5267.778057597264
2008-10-02,12161.90686189138,11973.115973465512,13974.202774749909,13757.911752190868,-188.79088842586862,5348.114183128531,5266.960848095306
2008-10-03,12431.236582548947,12118.41242393097,14275.445051132941,13917.05351162164,-312.82415861797745,5442.288644751664,5307.818575976178
2008-10-06,12440.134234088793,12128.858896392121,14284.543698176609,13927.926587842598,-311.27533769667207,5442.881785693545,5309.077490484681
2008-10-07,12519.320651222439,12248.032981061324,14371.641085072812,14060.836426669777,-271.2876701611149,5466.2271838094075,5349.611920379398
2008-10-08,12523.051784371255,12341.299422943317,14374.014812620891,14165.78758071608,-181.752361427938,5462.221458202433,5384.093692593485
2008-10-09,12655.335393744968,12580.917231493904,14531.671737243785,14446.413489112983,-74.41816225106413,5537.098516741451,5505.109250182705
2008-10-10,13499.037559209983,13036.046846235857,15486.483504541511,14956.051471621478,-462.9907129741259,5864.984726287676,5665.9643140180715
2008-10-13,13968.852105523054,13276.660614613866,16015.463184423268,15222.443952278476,-692.1914909091884,6039.581980378638,5742.037705666679
2008-10-14,14260.798098675648,13639.373991753657,16361.884265295437,15649.940714154336,-621.4241069219916,6200.338834263882,5933.2145086820055
2008-10-15,14277.780849525072,13645.745624388806,16379.972665576102,15655.87233277993,-632.0352251362656,6203.601623393867,5931.916020312318
2008-10-16,14540.11167477839,13961.741120671859,16673.10793843932,16010.489315216613,-578.3705541065319,6294.506040270298,6045.888642777674
2008-10-17,14532.953955269048,14057.849668880757,16665.468749407326,16121.158625216893,-475.10428638829035,6293.085216019374,6088.857683374808
2008-10-20,14573.871248115865,14095.694849098232,16709.686385954636,16161.856651323478,-478.17639901763323,6302.824582989501,6097.276477156539
2008-10-21,14632.83587989754,14143.256532111565,16783.172654357495,16222.278965899663,-489.5793477859752,6345.6781645845285,6135.228406296409
2008-10-22,14781.397766053175,14233.199307042614,16948.586317780126,16320.534793401383,-548.1984590105603,6395.408028440147,6159.760357200701
2008-10-23,15201.756498605586,14466.400114412396,17419.358120945093,16576.88640205747,-735.35638419319,6544.177804967866,6228.078741539367
2008-10-24,15201.695302999588,14472.718533661988,17418.766201985592,16583.60338148895,-728.9767693375998,6542.611631875458,6229.25489900155
2008-10-27,15311.040352601734,14594.55594575071,17538.5473262399,16717.69656221446,-716.4844068510247,6573.408654849146,6265.421867986312
2008-10-28,15384.19858938205,14645.292891226758,17619.46852506137,16772.930483097203,-738.9056981552912,6596.317279815305,6278.692514232924
2008-10-29,15808.51049433692,14882.828465768178,18116.670091363354,17056.149034478356,-925.6820285687427,6811.415834575646,6413.503708492438
2008-10-30,15806.65310562607,14888.16632034628,18113.597977428522,17061.32025549207,-918.4867852797906,6807.831161039224,6413.011970182618
2008-10-31,15797.16490679588,14915.956148682482,18103.69088263235,17094.121273794102,-881.2087581133983,6806.594992353392,6427.800071805783
2008-11-03,15809.180714121316,14924.44532768103,18116.897535859305,17103.287594071902,-884.7353864402849,6810.109197627855,6429.798326535515
2008-11-04,15815.597565789447,14933.531887359877,18122.970714544816,17112.419362503908,-882.0656784295697,6809.095013167314,6429.931738288123
2008-11-05,16126.689749155708,15001.31803177266,18487.53620322486,17198.237754865786,-1125.3717173830482,6966.895591173543,6483.14518997998
2008-11-06,16297.816891398585,15119.958663405583,18676.26805679754,17326.837675456754,-1177.8582279930015,7018.847375473663,6512.535210755549
2008-11-07,16492.718458260882,15242.08917844929,18893.141048425838,17460.339454937173,-1250.629279811592,7083.685400865038,6546.091993719416
2008-11-10,16502.033989262873,15251.722761746592,18905.858848733296,17473.421636474854,-1250.3112275162803,7093.725551923305,6556.268862204538
2008-11-11,16502.9544169365,15262.899288703456,18906.290873756698,17485.603710560128,-1240.0551282330434,7092.284267902188,6559.236247840131
2008-11-12,16631.167193073154,15333.860743872938,19047.268593012082,17560.990622663256,-1297.3064492002159,7129.953818915215,6572.2958419305405
2008-11-13,16775.483043263925,15435.046955314396,19206.779239953146,17671.089172731037,-1340.4360879495289,7174.7939068022915,6598.596295556297
2008-11-14,16957.620791759953,15491.520096640335,19424.082502342055,17744.422953271933,-1466.1006951196177,7278.567899930649,6648.3523111618815
2008-11-17,17013.221690528146,15578.883825953195,19484.309199351937,17841.03919828997,-1434.3378645749508,7292.218704420771,6675.656632780332
2008-11-18,17027.329658022845,15597.69920207036,19498.420790590506,17860.543900568195,-1429.6304559524851,7292.2293981468,6677.690845290888
2008-11-19,17017.96827476719,15583.72726627239,19490.330083403413,17847.171046916013,-1434.2410084948006,7295.979183519167,6679.458746271087
2008-11-20,17144.71956704617,15711.344679864476,19628.307064108616,17986.140312079617,-1433.3748871816933,7329.106369351074,6712.958241559706
2008-11-21,17207.715107084572,15870.924653066666,19697.338320940264,18165.824927166337,-1336.790454017906,7346.917866004727,6772.287360853356
2008-11-24,17457.17897707203,15977.396078456484,19992.712144924004,18297.377380753886,-1479.7828986155473,7482.398873478288,6846.301875635408
2008-11-25,17632.636838063503,16046.574038457176,20201.699927331654,18384.604051412774,-1586.0627996063267,7581.346207085742,6899.563909044755
2008-11-26,17638.7217868493,16040.617708108719,20210.748655755284,18379.857513557497,-1598.10407874058,7590.092368131684,6903.134026013793
2008-11-28,17631.503921930795,16054.640610473762,20205.28355228079,18398.727203536244,-1576.863311457033,7595.264795146424,6917.436973670164
2008-12-01,17635.62753341869,16070.597090530495,20208.72147323595,18415.72162217993,-1565.0304428881955,7593.241311433112,6920.499947017242
2008-12-02,18117.41702680293,16399.906250659602,20750.099537645307,18782.408378788983,-1717.5107761433283,7769.088136220747,7030.80183118932
2008-12-03,18175.68574540745,16409.229529785443,20820.9618978299,18797.19568554958,-1766.4562156220054,7806.252173657333,7046.926264005785
2008-12-04,18175.705394597353,16422.383070995573,20821.013662055495,18812.29448387158,-1753.3223236017802,7806.346945640569,7052.6667488107305
2008-12-05,18195.78666082814,16450.582100416053,20840.810219993957,18841.391275077814,-1745.2045604120867,7805.506766922821,7055.316058178696
2008-12-08,18191.081664953657,16469.280597991543,20836.02413706857,18863.4177442409,-1721.8010669621144,7805.267477740551,7065.136955484923
2008-12-09,18911.394639908587,16917.89367610634,21676.0467226889,19392.163397977878,-1993.5009638022457,8158.532450703283,7301.609465947973
2008-12-10,19382.511454749463,17400.049982549812,22204.992193715203,19933.756422851537,-1982.4614721996513,8329.185738691287,7477.008171302736
2008-12-11,19407.62198919324,17418.36549115092,22235.486954868047,19956.466363984306,-1989.256498042323,8345.074677701543,7489.976211887397
2008-12-12,19405.34581977353,17434.690479703186,22233.912526380413,19976.202622215118,-1970.6553400703451,8347.145526399649,7500.042923190379
2008-12-15,19404.70867802927,17430.97802925719,22234.008274937274,19972.77509870451,-1973.7306487720816,8349.30829738329,7500.883747127298
2008-12-16,19406.926892575244,17435.290878662567,22239.350976373717,19980.51754898162,-1971.6360139126773,8358.528708098422,7511.004554074128
2008-12-17,19541.625627033794,17431.64359377822,22403.35168842296,19986.020135193627,-2109.9820332555755,8444.999311952151,7538.005969812587
2008-12-18,19540.83214231351,17428.784642442435,22405.133474431394,19985.435589383535,-2112.0474998710743,8452.598977002379,7544.717776843577
2008-12-19,19583.023859497713,17456.230610488223,22451.06190425716,20014.470337601364,-2126.79324900949,8463.626075686892,7549.406292505766
2008-12-22,19650.044795830403,17496.777314766216,22524.04705428524,20057.1248992715,-2153.2674810641875,8481.2265655568,7555.6266133347
2008-12-23,19653.109289282016,17504.347137222838,22527.12633900643,20065.365779584423,-2148.7621520591783,8481.27021482955,7557.606915786144
2008-12-24,19666.533318643356,17513.390305302764,22541.586084986742,20074.806528227804,-2153.143013340592,8484.326631113625,7558.780182378679
2008-12-26,19661.33248272192,17501.828879631074,22537.30973898896,20063.24308022721,-2159.503603090845,8487.05481564341,7558.774214453783
2008-12-29,19646.11505497054,17477.881187336247,22524.20963385812,20040.141020759176,-2168.233867634295,8493.303068512505,7561.269690431308
2008-12-30,19642.309176209517,17474.204822383883,22520.576420322217,20036.656186598695,-2168.1043538256345,8493.812606349473,7561.834900857102
2008-12-31,19643.905701141077,17480.795207876286,22522.774099627975,20044.575154766582,-2163.1104932647904,8495.586622508803,7565.755569551322
2009-01-02,19641.33345103237,17488.741808273084,22520.126575811875,20053.978704765286,-2152.5916427592856,8495.364488596098,7570.055051095568
2009-01-05,19636.226181165963,17505.709575458586,22515.053531130146,20074.19624681047,-2130.5166057073766,8495.465487662685,7579.6451886088325
2009-01-06,19684.38603365122,17537.47888966852,22567.779098265277,20108.143755780708,-2146.9071439826985,8508.938984513761,7586.07307613457
2009-01-07,19686.14717257171,17543.234466552756,22569.34054163783,20114.28148500546,-2142.912706018953,8508.349679762452,7587.200813794811
2009-01-08,19760.254306314437,17605.770951462306,22649.87134893171,20181.556210458384,-2154.483354852131,8527.306043004764,7601.18343731303
2009-01-09,19765.429582598787,17599.681242376562,22657.653491450445,20176.432458920866,-2165.748340222224,8534.998946896842,7604.033993465202
2009-01-12,19817.64077191826,17637.36077517262,22714.157075356452,20216.287639531925,-2180.2799967456413,8547.66587187579,7610.454364914659
2009-01-13,19899.699731128767,17693.555411204517,22805.115216687092,20277.613943464356,-2206.1443199242494,8573.92750044166,7625.5979988473
