,VaR,actual_loss,exception,cvm_pvalue
2021-10-11,23292.817428997176,-2883.9813045863484,0,0.846
2021-10-12,24138.236375703196,1917.1351497263947,0,0.846
2021-10-13,24029.44562094719,684.4255053270767,0,0.846
2021-10-14,24256.182152274698,-1905.7162140430216,0,0.846
2021-10-15,24413.23350269996,-4509.662109325464,0,0.846
2021-10-18,23986.90589272517,-550.4112548742897,0,0.846
2021-10-19,24870.86103991933,-10413.77905262886,0,0.846
2021-10-20,24077.741079822612,-4832.494149662328,0,0.846
2021-10-21,24602.595680051032,-3770.902316519201,0,0.846
2021-10-22,25325.17324677831,1394.841843954748,0,0.846
2021-10-25,23362.041007452655,-4458.19611844517,0,0.846
2021-10-26,23249.641682435515,2125.424769032352,0,0.846
2021-10-27,23313.177371610745,10742.23634602775,0,0.846
2021-10-28,23327.552333667405,-10194.468610151403,0,0.846
2021-10-29,25759.66672698891,885.3302310085522,0,0.846
2021-11-01,24529.16087276069,-2924.101168678857,0,0.846
2021-11-02,23057.190655239803,-2574.149392964881,0,0.846
2021-11-03,23378.360738070412,-6598.541150306661,0,0.846
2021-11-04,23556.746817441483,-2921.319926527077,0,0.846
2021-11-05,23407.928855413855,966.0107765578846,0,0.846
2021-11-08,23899.78244259187,-6897.3638948898615,0,0.846
2021-11-09,24274.14020590302,5989.870549822951,0,0.846
2021-11-10,23887.233434156547,-1662.2339359480193,0,0.846
2021-11-11,23836.7297791696,1907.979047838034,0,0.846
2021-11-12,23719.62700870555,-10292.464940533357,0,0.846
2021-11-15,24352.688566002907,-3624.611805635647,0,0.846
2021-11-16,24582.102919260316,-608.056818870984,0,0.846
2021-11-17,24187.577989081314,3734.059761534458,0,0.846
2021-11-18,24392.594420917343,-2025.6042034618615,0,0.846
2021-11-19,23360.025895172723,7383.535036524452,0,0.846
2021-11-22,24617.329836108853,3915.6305096073256,0,0.846
2021-11-23,23922.110709687997,-209.6880768123342,0,0.846
2021-11-24,24039.589929172464,4145.729858426323,0,0.846
2021-11-26,23301.974215234684,-3623.72772745106,0,0.846
2021-11-29,25255.210257359533,6428.827465203389,0,0.846
2021-11-30,23822.507812786505,4284.021596432081,0,0.846
2021-12-01,24042.72068428146,-8465.898501948324,0,0.846
2021-12-02,24435.173424174576,7517.939312363006,0,0.846
2021-12-03,24815.819118501076,2363.7322884304904,0,0.846
2021-12-06,23900.385187784897,815.7078833339037,0,0.846
2021-12-07,24120.48041697466,2743.055289222735,0,0.846
2021-12-08,24594.53114138366,988.5041862457884,0,0.322
2021-12-09,24249.419380864412,2253.612747527937,0,0.322
2021-12-10,24389.466082842995,4356.767529548819,0,0.322
2021-12-13,24168.61242263949,4762.535132296236,0,0.322
2021-12-14,24671.033196104494,1205.0710100087497,0,0.322
2021-12-15,24570.84840746178,-1822.497978549973,0,0.322
2021-12-16,25468.419567121156,461.6102790901259,0,0.322
2021-12-17,24618.183812293326,3533.2531744553035,0,0.322
2021-12-20,24971.65289947418,962.3842778438556,0,0.322
2021-12-21,23884.100813572357,-1867.5569292199843,0,0.322
2021-12-22,24296.147147069503,1362.8089003716625,0,0.322
2021-12-23,23469.480684557304,-5292.269692426061,0,0.322
2021-12-27,23976.454764119146,-5775.267466596689,0,0.322
2021-12-28,24995.72538141643,1904.8526133841876,0,0.322
2021-12-29,25200.656707347836,-3720.6061948038823,0,0.322
2021-12-30,24976.52357332616,2601.2168710300025,0,0.322
2021-12-31,25024.063866158864,2817.9080054370093,0,0.322
2022-01-03,24721.118638995857,-9485.97573176684,0,0.322
2022-01-04,25248.22786515418,-1873.4755483914716,0,0.322
2022-01-05,24715.729130069605,14633.57260001178,0,0.322
2022-01-06,24535.52918817912,2450.937290910211,0,0.322
2022-01-07,23572.642791280254,1129.23953623598,0,0.322
2022-01-10,24606.062600548565,-4308.427991365692,0,0.322
2022-01-11,23127.781884289438,33.99207141806983,0,0.322
2022-01-12,24839.586899891485,984.7753557055868,0,0.322
2022-01-13,24916.005792332777,1792.185202485432,0,0.322
2022-01-14,25072.319018557908,-2639.770543386399,0,0.322
2022-01-18,24513.362213236443,-10497.380327989204,0,0.322
2022-01-19,25085.96447737596,398.2656655242108,0,0.322
2022-01-20,23211.339280695844,-2965.965651685883,0,0.322
2022-01-21,24943.97970959213,1001.455882432314,0,0.322
2022-01-24,24341.84698530276,-1543.7678155436586,0,0.322
2022-01-25,24527.22300074322,-6145.519180958444,0,0.322
2022-01-26,24280.51501804715,-1237.7898568290502,0,0.322
2022-01-27,24537.644388551886,8726.129127298294,0,0.322
2022-01-28,24646.95410604315,15761.40411323792,0,0.322
2022-01-31,24684.104131018943,5209.64710862989,0,0.322
2022-02-01,25692.215867374245,2134.102157476247,0,0.322
2022-02-02,24608.10367219305,2222.880075988997,0,0.322
2022-02-03,25520.540703999908,-8219.898079108967,0,0.322
2022-02-04,23460.018855981867,-9082.771427891486,0,0.322
2022-02-07,23733.00196380093,-1026.3797396969392,0,0.322
2022-02-08,25209.928169980318,897.7689297736315,0,0.322
2022-02-09,25022.0219066768,6972.96600480406,0,0.322
2022-02-10,25017.60390041274,-12208.28827613706,0,0.322
2022-02-11,24486.945377686538,-5268.591012076791,0,0.322
2022-02-14,25684.48788469256,-5712.691289806971,0,0.322
2022-02-15,24902.492516337326,6715.359222619381,0,0.322
2022-02-16,22865.486632355045,-1022.9232573854443,0,0.322
2022-02-17,24383.83429885486,-11753.90935462502,0,0.322
2022-02-18,25450.381216226127,8609.808734217058,0,0.322
2022-02-22,25151.446437738254,-537.9611266193197,0,0.322
2022-02-23,24325.657426656184,-5378.693274119405,0,0.322
2022-02-24,24536.230904392673,4395.910101902861,0,0.322
2022-02-25,24581.140390221706,2830.843176635034,0,0.322
2022-02-28,23101.126111986512,5534.268983383659,0,0.322
2022-03-01,23275.30819540066,2741.2360848041817,0,0.322
2022-03-02,24196.294424917316,-4825.811732389432,0,0.322
2022-03-03,22581.326614716945,1499.8044753751433,0,0.322
2022-03-04,22951.79679895848,7555.596988256578,0,0.322
2022-03-07,23794.524381756386,-3418.640543179634,0,0.322
2022-03-08,23573.21125187641,-8667.087512913908,0,0.322
2022-03-09,21779.995490148078,3544.91453765602,0,0.322
2022-03-10,21910.035963223145,-1658.9357789428486,0,0.322
2022-03-11,22642.396509328537,2889.9922521934504,0,0.322
2022-03-14,23175.84604663488,-5019.6300952030615,0,0.322
2022-03-15,21866.824152478606,6794.98623949064,0,0.322
2022-03-16,21469.300676128627,-4400.271342463628,0,0.322
2022-03-17,21090.38108539707,-4989.463469635952,0,0.322
2022-03-18,20800.81151508422,3344.1412587954696,0,0.322
2022-03-21,20700.58567274558,-13170.261616088095,0,0.322
2022-03-22,20574.331503185484,-8707.60442500233,0,0.322
2022-03-23,20006.067823964335,10814.770784051256,0,0.322
2022-03-24,20828.11219018715,-10728.33102116745,0,0.322
2022-03-25,20500.069133849644,-13476.47657499052,0,0.322
2022-03-28,21313.741304062758,259.2982071208144,0,0.322
2022-03-29,21038.818573128865,-9842.65675520783,0,0.322
2022-03-30,20775.753999465454,7816.700816430435,0,0.322
2022-03-31,20543.067791767073,18138.56665147391,0,0.322
2022-04-01,20227.790000836372,-4507.711877423446,0,0.322
2022-04-04,20439.58903901893,-2641.591373238164,0,0.322
2022-04-05,19523.184819062717,-7133.039535616499,0,0.322
2022-04-06,20798.94092570344,-4929.628745653895,0,0.322
2022-04-07,21365.946892012158,-3659.237245357734,0,0.322
2022-04-08,20298.539581732937,-3329.447658710814,0,0.322
2022-04-11,20012.507101161165,-12027.085332802586,0,0.322
2022-04-12,19822.290799322007,4882.925963805137,0,0.322
2022-04-13,20346.69142032479,6959.083739785995,0,0.322
2022-04-14,19407.24877727828,-12418.153911176598,0,0.322
2022-04-18,20487.633594851242,-153.41824658881933,0,0.322
2022-04-19,19720.50527971504,1310.62357392782,0,0.322
2022-04-20,21241.775996533062,7052.855320555118,0,0.322
2022-04-21,20394.1852600242,-7789.980451230036,0,0.322
2022-04-22,19847.503945802502,-9054.505272166289,0,0.322
2022-04-25,20511.46519664375,15862.752105685058,0,0.322
2022-04-26,19857.745234625145,-9772.22233603086,0,0.322
2022-04-27,20075.8467022354,3358.8560936907043,0,0.322
2022-04-28,20453.149524092114,8013.412882556312,0,0.322
2022-04-29,20337.373988487718,-15623.73834264966,0,0.322
2022-05-02,20117.89780002899,-378.4727408337421,0,0.322
2022-05-03,19611.24557823767,5448.3572814559175,0,0.322
2022-05-04,19655.219513242577,14244.565784091712,0,0.322
2022-05-05,21477.54453774814,-27938.239667164693,0,0.322
2022-05-06,22116.66867689572,-6284.890931172629,0,0.322
2022-05-09,20744.476622473325,-7749.30465942694,0,0.322
2022-05-10,21717.299293776166,7416.734852738011,0,0.322
2022-05-11,21313.668770560376,-3143.3197092002083,0,0.322
2022-05-12,21956.974549993134,9652.559292532284,0,0.322
2022-05-13,21883.44182663611,9445.366870930904,0,0.322
2022-05-16,21050.79145253821,-1301.919554333619,0,0.322
2022-05-17,21149.23797847958,-8481.885938390164,0,0.322
2022-05-18,20404.566407548005,3201.7927381548034,0,0.322
2022-05-19,22107.62767368436,6438.074536265356,0,0.322
2022-05-20,21146.883749091216,2742.210396963581,0,0.322
2022-05-23,22026.079155137595,-5931.813267535394,0,0.322
2022-05-24,21526.67091934157,3096.9363979634845,0,0.322
2022-05-25,20982.397569064135,2790.3145144348105,0,0.322
2022-05-26,20849.198450460677,710.9050859882623,0,0.322
2022-05-27,21005.722967578295,-4690.032012892886,0,0.322
2022-05-31,21708.373333952943,-3955.241364268326,0,0.322
2022-06-01,21996.182670908973,-3055.7313341682498,0,0.322
2022-06-02,21492.241858825408,-4747.468140374237,0,0.322
2022-06-03,21011.810014362127,4994.693769340478,0,0.322
2022-06-06,21711.81893892558,-4606.608106462374,0,0.322
2022-06-07,19928.854990699736,2652.8388825238167,0,0.322
2022-06-08,20463.850177451688,2099.327984948248,0,0.322
2022-06-09,20281.90502358155,3729.402367808134,0,0.322
2022-06-10,19526.928430563195,-10061.354906625324,0,0.322
2022-06-13,19956.989355772228,-24920.217277794312,0,0.322
2022-06-14,19680.606275535032,799.3733543951154,0,0.322
2022-06-15,19781.803759147602,14778.03986067078,0,0.322
2022-06-16,21088.178951057667,-12404.321535363028,0,0.322
2022-06-17,20898.78154456025,4237.044988715007,0,0.322
2022-06-21,21917.784033948148,6003.5950632235945,0,0.322
2022-06-22,21419.334995262612,10027.844681817123,0,0.322
2022-06-23,21425.95018945129,10466.77036272326,0,0.322
2022-06-24,21141.813937247825,11142.190245687474,0,0.322
2022-06-27,22001.725652919966,-6439.15197672059,0,0.322
2022-06-28,22225.809321412344,-9149.60434976047,0,0.322
2022-06-29,20664.130459916087,8745.691272445887,0,0.322
2022-06-30,21560.150774501766,15675.74451137201,0,0.322
2022-07-01,21601.60780140925,7712.053037544191,0,0.322
2022-07-05,20908.014626119486,8903.651079245696,0,0.322
2022-07-06,21986.78667267461,741.0779848162078,0,0.322
2022-07-07,21838.31697702591,-9479.727165501125,0,0.322
2022-07-08,21324.24148896398,-2223.044697457029,0,0.322
2022-07-11,21403.73423539616,13037.54905124652,0,0.322
2022-07-12,20777.15566546187,8860.929317069555,0,0.322
2022-07-13,21773.46739170916,6638.514705502981,0,0.322
2022-07-14,21680.941526007242,2597.331288459039,0,0.322
2022-07-15,21508.260769942943,-233.9104209173449,0,0.322
2022-07-18,22627.460704327907,-1173.7166018040928,0,0.322
2022-07-19,21767.442660158467,-17123.013517820837,0,0.322
2022-07-20,22657.770100410624,-4972.516145869067,0,0.322
2022-07-21,21492.02950186986,1602.6656409232664,0,0.322
2022-07-22,21430.15487055479,17113.933311582525,0,0.322
2022-07-25,21365.09107653659,-2175.1323031454285,0,0.322
2022-07-26,22644.751382517185,7450.679193719945,0,0.322
2022-07-27,22013.91983573798,-15003.412242771095,0,0.322
2022-07-28,21684.245713492914,-7978.123871973651,0,0.322
2022-07-29,21535.648094824464,-13002.535232292965,0,0.322
2022-08-01,22222.15256100106,6647.148313260389,0,0.322
2022-08-02,22182.949585627626,-4249.602282693646,0,0.322
2022-08-03,21930.29053807231,-12323.524582775812,0,0.322
2022-08-04,21189.907649619567,359.38411915953645,0,0.322
2022-08-05,22118.814193339487,-8456.89041899831,0,0.322
2022-08-08,21845.75687974664,5507.852166382696,0,0.322
2022-08-09,22698.827779171806,656.1346299510824,0,0.322
2022-08-10,22251.530142667143,-19299.064146997447,0,0.322
2022-08-11,21529.986740571614,-8558.368417635327,0,0.322
2022-08-12,21653.211350506663,-2752.748400564751,0,0.322
2022-08-15,21642.662892724875,7174.621259064463,0,0.322
2022-08-16,21861.13402510061,701.4289430605927,0,0.322
2022-08-17,21618.038100190486,-894.7507321995358,0,0.322
2022-08-18,21938.479597479363,1451.2522495702488,0,0.322
2022-08-19,21687.02287356683,-1134.7298820482692,0,0.322
2022-08-22,22097.533626486485,-3601.0507658104207,0,0.322
2022-08-23,21522.09756618484,-302.19045587045025,0,0.322
2022-08-24,22054.348596662272,-3363.325259016458,0,0.322
2022-08-25,22680.383121943203,7024.55046010452,0,0.322
2022-08-26,21809.49546380761,-3049.4573021224987,0,0.322
2022-08-29,22147.01357309247,-6651.588561259603,0,0.322
2022-08-30,22040.365408116082,-201.71967338340343,0,0.322
2022-08-31,21850.28196634721,-2232.0484939259327,0,0.322
2022-09-01,21743.10361087005,-5056.063840215968,0,0.322
2022-09-02,21007.848384274977,1524.2718225652616,0,0.322
2022-09-06,21723.711011956035,-11158.362385526456,0,0.322
2022-09-07,22062.6863025295,11013.337213542827,0,0.322
2022-09-08,20949.99174179053,1397.909895439911,0,0.322
2022-09-09,21749.74476521507,232.61383047653,0,0.322
2022-09-12,22076.470872745544,-3712.1336095841,0,0.322
2022-09-13,21782.04548238736,-16940.90161712133,0,0.322
2022-09-14,21722.92866457589,7732.469434134517,0,0.322
2022-09-15,21835.723230154916,-3220.204850840628,0,0.322
2022-09-16,22191.723071032182,-5249.8224732184335,0,0.322
2022-09-19,22014.057953872976,-516.2551370639803,0,0.322
2022-09-20,21295.410044324242,-10567.827980702088,0,0.322
2022-09-21,21835.14476252896,-3444.4474893304105,0,0.322
2022-09-22,22257.39208794131,-14854.710815879136,0,0.322
2022-09-23,22928.147876100767,-3173.887456727254,0,0.322
2022-09-26,21932.416649176466,-7319.974779843913,0,0.322
2022-09-27,21889.47978678356,-4498.528503986623,0,0.322
2022-09-28,20751.40163169683,12600.49629241486,0,0.322
2022-09-29,22393.146575489332,-255.0877021633587,0,0.322
2022-09-30,23297.936715421307,-3946.6508810733058,0,0.322
2022-10-03,23245.540988900804,3998.102372265651,0,0.322
2022-10-04,24229.177573740817,-10825.296981164687,0,0.322
2022-10-05,22710.92732934929,-10460.347677821455,0,0.322
2022-10-06,23398.078711656664,-148.38983720841816,0,0.322
2022-10-07,22758.980916349832,11436.521280336705,0,0.322
2022-10-10,22702.709279402876,8114.720388060492,0,0.322
2022-10-11,22287.92511934155,-2487.452197200205,0,0.322
2022-10-12,22153.27407237285,1991.9900817790783,0,0.322
2022-10-13,23010.905985825902,-5774.249904850414,0,0.322
2022-10-14,22304.9801128875,7509.961203899526,0,0.322
2022-10-17,22644.48799779822,-6743.107228827585,0,0.322
2022-10-18,22859.69421203277,-4935.325431262128,0,0.322
2022-10-19,22915.767059707792,-2783.955404351351,0,0.322
2022-10-20,22735.211431215947,651.1357405873418,0,0.322
2022-10-21,23173.048726394507,-10667.265403819703,0,0.322
2022-10-24,22691.56241105374,-10488.865563096366,0,0.322
2022-10-25,23047.257634462247,979.6506541824148,0,0.322
2022-10-26,22934.292528097896,8546.789343765744,0,0.322
2022-10-27,23351.910419810345,8178.445328006404,0,0.322
2022-10-28,22456.909348174733,-16953.066427770835,0,0.322
2022-10-31,23131.32780688233,3167.5306770296875,0,0.322
2022-11-01,23401.121732168507,6801.974888885219,0,0.322
2022-11-02,23532.339951997823,22218.26651226676,0,0.322
2022-11-03,23494.7587671233,9427.923545038848,0,0.322
2022-11-04,22612.055989523076,-18349.68305179058,0,0.322
2022-11-07,22853.923264320834,-8919.097345284063,0,0.322
2022-11-08,23217.876893632892,-5317.709497531248,0,0.322
2022-11-09,22688.58734982687,6381.37733136538,0,0.322
2022-11-10,22171.201435057046,1483.9383954786144,0,0.322
2022-11-11,24229.141811064463,-9181.868531285134,0,0.322
2022-11-14,24992.695133585345,-4613.591562147987,0,0.322
2022-11-15,24317.28416529923,-624.9699838535184,0,0.322
2022-11-16,24221.426251936013,16565.526937414565,0,0.322
2022-11-17,24846.064032964205,-3971.19165773732,0,0.322
2022-11-18,24309.06605449019,-2217.245580446579,0,0.322
2022-11-21,24570.640349584686,5514.00644687839,0,0.322
2022-11-22,24129.68562166189,-268.9549421998136,0,0.322
2022-11-23,24275.081872677594,-3159.0049475702835,0,0.322
2022-11-25,23577.8304638934,3580.0894396254525,0,0.322
2022-11-28,24213.22302037537,13277.14348400803,0,0.322
2022-11-29,24457.200781733824,-3015.517153814625,0,0.322
2022-11-30,23558.18441234853,-22079.32086337809,0,0.322
2022-12-01,23895.72359850984,6124.580688163704,0,0.322
2022-12-02,23370.99365918492,1580.5718530809363,0,0.322
2022-12-05,23523.633226000737,14113.639592547925,0,0.322
2022-12-06,22908.701252769628,18769.356528944747,0,0.098
2022-12-07,23467.987997435925,6729.877227362678,0,0.098
2022-12-08,23940.260883248066,-10280.867139635711,0,0.098
2022-12-09,22560.843061214076,-2258.957859740801,0,0.098
2022-12-12,23172.086324832388,-12201.276707298251,0,0.098
2022-12-13,22781.856422741737,-2876.7210760659127,0,0.098
2022-12-14,22892.383345436818,6729.796893270633,0,0.098
2022-12-15,23796.61286196336,29840.98397728057,1,0.098
2022-12-16,23576.30725124512,5847.394589687598,0,0.098
2022-12-19,23298.944151154938,3177.390007887506,0,0.098
2022-12-20,24122.000847206215,-12308.562380502412,0,0.098
2022-12-21,22971.663558277778,-1410.2863954011864,0,0.098
2022-12-22,23876.44891959319,7023.502300912616,0,0.098
2022-12-23,23200.462288155897,-6237.741343467232,0,0.098
2022-12-27,23436.530193331688,-7266.069608620069,0,0.098
2022-12-28,23261.273234149503,1358.3507026953207,0,0.098
2022-12-29,23457.84230079166,-959.8069377230664,0,0.098
2022-12-30,23494.414365937042,-4258.511183693265,0,0.098
2023-01-03,23202.59936405111,5459.433835040089,0,0.098
2023-01-04,23812.728791431924,8115.243001413055,0,0.098
2023-01-05,23250.842781706106,4123.290506209874,0,0.098
2023-01-06,23153.525736498064,3770.814143999294,0,0.098
2023-01-09,24249.177621566992,-2497.078973715744,0,0.098
2023-01-10,24024.90672466764,-9715.00275390992,0,0.098
2023-01-11,23490.458261727683,-2618.4437101817703,0,0.098
2023-01-12,23374.258796079477,5180.291206390021,0,0.098
2023-01-13,24138.589932361676,-11674.097427290431,0,0.098
2023-01-17,23731.76512257343,-187.57296207828915,0,0.098
2023-01-18,23414.342773306245,25080.440214078808,1,0.098
2023-01-19,24223.16512538967,-256.8977324954312,0,0.098
2023-01-20,24239.839486943427,-18119.70392256508,0,0.098
2023-01-23,24284.621423127028,-13678.7865603362,0,0.098
2023-01-24,23948.29282189552,4975.959151072472,0,0.098
2023-01-25,24022.787164184687,-1550.8047241397055,0,0.098
2023-01-26,23824.173809942185,-10728.450995884894,0,0.098
2023-01-27,24198.619679781525,-3589.7719195121454,0,0.098
2023-01-30,23785.70143631234,11952.38797839922,0,0.098
2023-01-31,24516.37153741851,-13354.552000023405,0,0.098
2023-02-01,24107.25957533137,-3420.139866349492,0,0.098
2023-02-02,23798.29247015327,-14026.621234309005,0,0.098
2023-02-03,24111.609688368062,4575.474917423224,0,0.098
2023-02-06,23855.62622103003,-5167.661106990563,0,0.098
2023-02-07,23852.842907287133,-4013.2672474526394,0,0.098
2023-02-08,23845.10857912483,4764.724262088637,0,0.098
2023-02-09,24500.80017139598,263.2270919778148,0,0.098
2023-02-10,24535.525184392234,-5932.905922635795,0,0.098
2023-02-13,24142.765699475523,2107.5450080964097,0,0.098
2023-02-14,23722.011342379596,-1376.0057357437736,0,0.098
2023-02-15,23982.356217570963,241.0314512190016,0,0.098
2023-02-16,23935.93367118575,-1522.9855573666364,0,0.098
2023-02-17,24481.743202414764,4574.268259401046,0,0.098
2023-02-21,24060.99470891447,-10892.088000419131,0,0.098
2023-02-22,23869.4061733195,5276.522807717152,0,0.098
2023-02-23,24781.167860062185,7639.804364785418,0,0.098
2023-02-24,24621.95310682266,-3740.0620396815048,0,0.098
2023-02-27,23793.29337425834,4175.665656237022,0,0.098
2023-02-28,23911.72578244614,-2312.639111198792,0,0.098
2023-03-01,24101.584076054394,-7106.412021557647,0,0.098
2023-03-02,24276.276557829682,-4502.078529668408,0,0.098
2023-03-03,24046.610220476476,11028.568847819242,0,0.098
2023-03-06,23737.191903224713,961.4817870223934,0,0.098
2023-03-07,24343.372971614182,1892.655557742356,0,0.098
2023-03-08,24399.322887859857,3975.672650532594,0,0.098
2023-03-09,24219.90231904215,-6195.297713025188,0,0.098
2023-03-10,24495.27041894755,5275.006806603613,0,0.098
2023-03-13,23953.586727139475,2745.595653683011,0,0.098
2023-03-14,24054.801476522236,2157.590023252605,0,0.098
2023-03-15,24068.03316279027,4094.5115282275337,0,0.098
2023-03-16,24717.53816731352,8984.97942251137,0,0.098
2023-03-17,24378.186167453587,-274.05650095655983,0,0.098
2023-03-20,24234.038082868756,-7349.755934548208,0,0.098
2023-03-21,24182.170006359305,-3915.530843238792,0,0.098
2023-03-22,24465.18390581794,6927.93616037698,0,0.098
2023-03-23,23956.650437020453,2182.164107091099,0,0.098
2023-03-24,24570.13129960023,3914.613000953655,0,0.098
2023-03-27,23713.234469168357,-5422.467927299263,0,0.098
2023-03-28,23719.09822429451,-1686.7606300389402,0,0.098
2023-03-29,24013.6954579131,-5007.07799943022,0,0.098
2023-03-30,23433.163384535506,-3070.596413560057,0,0.098
2023-03-31,24380.81369491833,-2616.337048003121,0,0.098
2023-04-03,23861.239455203442,2201.6026764414373,0,0.098
2023-04-04,24594.190331710422,3186.3697265540222,0,0.098
2023-04-05,23911.91020138187,5336.243003163595,0,0.098
2023-04-06,23955.768530055517,1716.9238456452413,0,0.098
2023-04-10,24382.02979632769,-6807.350222834605,0,0.098
2023-04-11,23495.779821569256,-2005.1087151545587,0,0.098
2023-04-12,24205.087463973385,2699.8551599338853,0,0.098
2023-04-13,23684.17032680584,-17307.157470029484,0,0.098
2023-04-14,24401.1405281383,888.701163343952,0,0.098
2023-04-17,23661.472646046535,-6161.11466997799,0,0.098
2023-04-18,24100.579491412398,1820.9744449485852,0,0.098
2023-04-19,24493.025207678886,-631.9513528351924,0,0.098
2023-04-20,24590.84385843287,9339.728377038526,0,0.098
2023-04-21,23826.26783566749,-376.3987512826493,0,0.098
2023-04-24,24450.079637632258,1703.5095726834666,0,0.098
2023-04-25,23570.487902709847,21310.44423460228,0,0.098
2023-04-26,25059.68737660132,5826.147563468436,0,0.098
2023-04-27,24421.485703839608,-27642.69798217457,0,0.098
2023-04-28,24610.475658763113,-1624.1530503296726,0,0.098
2023-05-01,24179.659734690817,-8642.560502494378,0,0.098
2023-05-02,24243.046917527903,8780.29168275429,0,0.098
2023-05-03,24709.766318947957,2575.838373080887,0,0.098
2023-05-04,24895.061512399694,-3432.9657196895478,0,0.098
2023-05-05,24265.32561277697,1164.8586259604908,0,0.098
2023-05-08,24574.523356797756,-5381.519312585386,0,0.098
2023-05-09,24468.532035935732,-1121.1877541584515,0,0.098
2023-05-10,24652.354281582135,9380.662149206846,0,0.098
2023-05-11,24192.307252226798,6009.438257863088,0,0.098
2023-05-12,24931.38157848664,-2173.9821698371534,0,0.098
2023-05-15,24467.580352818335,-3143.032455836405,0,0.098
2023-05-16,23981.757983906467,1136.158700047276,0,0.098
2023-05-17,24274.78327281547,-2839.8772873451253,0,0.098
2023-05-18,24610.843346446953,-5278.504613016377,0,0.098
2023-05-19,24359.194360013455,-4357.57072246424,0,0.098
2023-05-22,24899.07546972454,-1974.7026470881424,0,0.098
2023-05-23,24714.870816956216,6045.182479346137,0,0.098
2023-05-24,24873.997372593272,2152.4967571116945,0,0.098
2023-05-25,24772.018824625873,-6142.161102260473,0,0.098
2023-05-26,24163.115301591646,-2198.4438704020044,0,0.098
2023-05-30,24189.499783859203,8604.349442171484,0,0.098
2023-05-31,24580.250923390704,6808.798847426451,0,0.098
2023-06-01,24321.953185924533,-2303.571145770331,0,0.098
2023-06-02,25097.203276703374,-15258.958311367189,0,0.098
2023-06-05,24569.614592627775,2313.413755277773,0,0.098
2023-06-06,24520.490979865204,-3360.1249313493063,0,0.098
2023-06-07,24594.827034451388,462.7898975454205,0,0.098
2023-06-08,24164.386065774124,-5498.829877156813,0,0.098
2023-06-09,24716.202313891783,-3830.288001877566,0,0.098
2023-06-12,24614.829062322708,-7139.925752897113,0,0.098
2023-06-13,24089.185452319973,-14157.045610785462,0,0.098
2023-06-14,24710.381065469148,1703.3745347298282,0,0.098
2023-06-15,24090.252708536536,-527.9581818082902,0,0.098
2023-06-16,24507.580687939655,-1380.1461313344437,0,0.098
2023-06-20,24734.37669665829,7248.057462421092,0,0.098
2023-06-21,24075.822270388246,6018.825355644107,0,0.098
2023-06-22,24252.20508874493,-5492.68444637937,0,0.098
2023-06-23,24479.92031113512,6656.347469096118,0,0.098
2023-06-26,24995.75061982506,1900.0451758165975,0,0.098
2023-06-27,24096.129001522462,-4172.310328113412,0,0.098
2023-06-28,24174.358317821352,5294.071919997141,0,0.098
2023-06-29,24528.641758850732,-10735.98931343194,0,0.098
2023-06-30,24822.346126048993,-2984.649863768389,0,0.098
2023-07-03,24335.294617327054,-4949.212895085588,0,0.098
2023-07-05,24236.68774107042,-5151.859617534579,0,0.098
2023-07-06,23854.821018379964,-2963.541790829931,0,0.098
2023-07-07,24602.385331818055,-331.6046792116076,0,0.098
2023-07-10,24856.045687803544,746.9130622114276,0,0.098
2023-07-11,24123.425674426988,-2709.6633673587367,0,0.098
2023-07-12,24461.767763838256,3066.1995769057858,0,0.098
2023-07-13,24294.61791566059,-1868.3320682893816,0,0.098
2023-07-14,24399.970524260283,-5106.120038986202,0,0.098
2023-07-17,24588.636337489104,-1671.9885578525736,0,0.098
2023-07-18,24754.686340749384,-9566.228731714536,0,0.098
2023-07-19,24210.576583050697,1927.2546847553472,0,0.098
2023-07-20,24137.58671396341,1699.1028598618775,0,0.098
2023-07-21,24836.981639885544,3474.357167409998,0,0.098
2023-07-24,24499.20378499893,-4625.112801723649,0,0.098
2023-07-25,24523.857416300074,-7138.336415534423,0,0.098
2023-07-26,25219.94421499767,2988.271441789497,0,0.098
2023-07-27,24156.678680669564,-570.6239619391936,0,0.098
2023-07-28,24351.129536384873,4621.806075572633,0,0.098
2023-07-31,24395.679227020388,-3829.241971259272,0,0.098
2023-08-01,24435.35074215154,-2033.892332519016,0,0.098
2023-08-02,23940.642083361712,-2461.0494981108486,0,0.098
2023-08-03,24634.005530814833,-6655.649793425099,0,0.098
2023-08-04,24479.30680182517,9001.93970966751,0,0.098
2023-08-07,24783.728189429774,-1139.2675735965204,0,0.098
2023-08-08,23978.470098041595,7654.6853381317505,0,0.098
2023-08-09,24148.53971051267,4820.410513552657,0,0.098
2023-08-10,24364.29291018077,-5970.729018881197,0,0.098
2023-08-11,24441.694566834674,-3058.7915703844674,0,0.098
2023-08-14,24210.572282132056,-15.796992335941468,0,0.098
2023-08-15,24770.566965120728,-2882.229132505624,0,0.098
2023-08-16,24119.252250054567,-5346.764172735215,0,0.098
2023-08-17,24774.718318724324,-3355.5818523049966,0,0.098
2023-08-18,24386.414013598605,4248.330354278882,0,0.098
2023-08-21,24414.116990320068,-4093.9439795296257,0,0.098
2023-08-22,24475.307074003656,-1187.9724779253715,0,0.098
