,VaR_MC_T_COPULA,actual_loss,exception
2009-03-11,30278.177189039463,-6158.193773523488,0
2009-03-12,34090.78268369172,-10700.452716462734,0
2009-03-13,31322.181014044225,-2496.670289803741,0
2009-03-16,30794.152244609057,-3204.68718788905,0
2009-03-17,31252.121153233762,-5213.527767579016,0
2009-03-18,31912.161467589838,6127.510201975203,0
2009-03-19,36821.28111243822,-15408.325371534098,0
2009-03-20,33290.378806384324,5413.047348024509,0
2009-03-23,33279.05698126729,-8517.704583412726,0
2009-03-24,32157.360437608415,13700.256487026778,0
2009-03-25,34773.36693502356,-18238.87220848522,0
2009-03-26,34633.13692542875,113.8024023642938,0
2009-03-27,36340.48056647224,14154.532405526532,0
2009-03-30,34818.24621347873,16316.298655301887,0
2009-03-31,34840.78155732414,-2755.123606558125,0
2009-04-01,35164.38823796619,-5476.087947631853,0
2009-04-02,37129.92193826802,-7539.566736792115,0
2009-04-03,36406.585566480535,-5961.994899127626,0
2009-04-06,39723.6047965193,12355.4879317207,0
2009-04-07,37267.98522550194,-2741.1954848612118,0
2009-04-08,36381.04389148164,4312.335558975638,0
2009-04-09,32834.41482408257,-10622.574515772634,0
2009-04-13,31824.01972509465,-6552.474439035764,0
2009-04-14,32498.34321836791,13628.028468428376,0
2009-04-15,32246.271670470152,-3324.907269929044,0
2009-04-16,32635.248454936544,3652.645878193256,0
2009-04-17,37024.75068082997,-3086.981441969575,0
2009-04-20,33717.796193679256,9106.22137933834,0
2009-04-21,32043.30141704752,-7065.361377768364,0
2009-04-22,30574.421606909873,-5074.976222306735,0
2009-04-23,33544.287218695994,-9407.852516106346,0
2009-04-24,37208.69371228609,-14735.299120735584,0
2009-04-27,32349.65778423217,16018.084367060825,0
2009-04-28,31036.887007005545,-2278.273897152184,0
2009-04-29,30552.874277535546,-14315.060516878391,0
2009-04-30,33813.83893741658,2869.5111164881064,0
2009-05-01,35383.97864497918,-3366.0845299216526,0
2009-05-04,37492.86738288985,-19191.37925569368,0
2009-05-05,36833.01820390343,4458.351536358345,0
2009-05-06,35640.14753374228,-9762.394454848602,0
2009-05-07,36580.384766621326,-3164.49994285356,0
2009-05-08,38357.76173236912,-15399.85101202815,0
2009-05-11,38984.34859793993,15610.380303336173,0
2009-05-12,34335.00012152596,-4661.607296011558,0
2009-05-13,37061.73737138139,11001.147188566923,0
2009-05-14,35547.406050762984,-2447.68507251846,0
2009-05-15,32925.773157958974,386.66590546808857,0
2009-05-18,37375.131086515205,-9364.779654099148,0
2009-05-19,35338.84502713886,-6011.22399358542,0
2009-05-20,41778.62728233467,-366.52591043458415,0
2009-05-21,37792.801562718916,-17959.018802845247,0
2009-05-22,30546.93358103475,-9631.23327335886,0
2009-05-26,33360.00712403294,-3924.2202332312063,0
2009-05-27,33166.171111586154,-5320.266049009324,0
2009-05-28,30961.229504401832,-6455.09158346072,0
2009-05-29,32305.616509604963,-4030.844389060592,0
2009-06-01,33142.03707749355,-18147.4753052377,0
2009-06-02,33610.46037273572,-2139.5707838572407,0
2009-06-03,33560.61168145324,20882.2294847105,0
2009-06-04,33884.96183133559,-20272.46289235445,0
