,VaR_MC_COPULA,actual_loss,exception
2021-01-05,26525.751798261557,-9014.561915457602,0
2021-01-06,31186.955483481728,1966.913311445864,0
2021-01-07,40835.19184714253,-17164.37073268051,0
2021-01-08,44576.50016663891,19704.340759536783,0
2021-01-11,17768.48825097876,11326.981215136731,0
2021-01-12,19019.82452169942,-3409.8541570305088,0
2021-01-13,17752.506350675943,3498.22605539333,0
2021-01-14,17018.972950658466,3080.486357569888,0
2021-01-15,16780.52508659657,24369.671826276404,1
2021-01-19,19144.31118465508,-16314.928265566245,0
2021-01-20,20824.633285165848,-36509.15857361403,0
2021-01-21,19413.807554337604,-1708.936213600908,0
2021-01-22,18528.62976398972,12944.961621039854,0
2021-01-25,21477.417107779645,-14589.82145188087,0
2021-01-26,20745.27660775393,5417.90064942832,0
2021-01-27,18484.285566577993,3553.73812598722,0
2021-01-28,17661.54232219024,4645.838876411159,0
2021-01-29,17502.292569728754,10627.10696879514,0
2021-02-01,17470.88785442573,-14670.97865075242,0
2021-02-02,19766.57173055577,5138.74051809216,0
2021-02-03,19348.389789467215,4708.714570156391,0
2021-02-04,21960.002444922124,8497.00569997301,0
2021-02-05,23023.4598179217,-11346.687668522523,0
2021-02-08,26331.444648837114,-18235.38657815838,0
2021-02-09,25761.154857094247,-1040.1042574771086,0
2021-02-10,25472.11843324294,-1691.8521164378344,0
2021-02-11,25844.684863232735,6407.744937246859,0
2021-02-12,30786.509066644772,-3803.769387067792,0
2021-02-16,28879.725352186168,4894.938539656647,0
2021-02-17,29749.136106169277,11084.658629351166,0
2021-02-18,29884.827240604885,6234.451584644777,0
2021-02-19,29260.890889452883,-3349.1245154094177,0
2021-02-22,25327.76404538517,-6020.8361090448425,0
2021-02-23,25670.4716266405,885.1246937056236,0
2021-02-24,17725.120598696823,-9893.829792891442,0
2021-02-25,17725.153325107854,27061.93529538453,1
2021-02-26,17443.2154542434,32143.12346714826,1
2021-03-01,17107.192683287918,-17360.953399626338,0
2021-03-02,18484.38240830271,9325.55302400215,0
2021-03-03,15408.939892413598,19235.072414721737,1
2021-03-04,16239.810040753338,14752.035680025216,0
2021-03-05,15552.100545904614,-9954.53644910012,0
2021-03-08,15918.58126029798,15369.822027196871,0
2021-03-09,16836.57710197367,-64877.746368533655,0
2021-03-10,17469.69619522799,-7026.625818548191,0
2021-03-11,20063.60839238338,-10521.599976438129,0
2021-03-12,19632.905108903546,-5995.59282912257,0
2021-03-15,21673.583300609767,-6912.568441374791,0
2021-03-16,17506.74929441226,2616.0040328474806,0
2021-03-17,20845.119123020537,-7979.655601891842,0
2021-03-18,17120.921414883687,13268.222995289603,0
2021-03-19,16253.134195735667,-431.2549555629853,0
2021-03-22,17918.5667901778,-368.6771202092969,0
2021-03-23,15944.222066422839,16070.31489721044,1
2021-03-24,15455.356374895278,4826.834608650643,0
2021-03-25,17636.21764978849,-378.0182489785443,0
2021-03-26,19665.586521688954,-21949.987908395626,0
2021-03-29,21028.541066471043,3755.5939890577447,0
2021-03-30,20275.051878223676,19569.86179197876,0
2021-03-31,21285.240857574023,-15026.647070919536,0
2021-04-01,28121.009670967123,-20223.65814524148,0
2021-04-05,36225.87761853641,-25383.06658273881,0
2021-04-06,36720.765675195405,-2389.1758618373715,0
2021-04-07,37734.910745328154,-872.4465562735811,0
2021-04-08,18312.68349882532,-14095.516521065976,0
2021-04-09,19702.218670477745,-9658.010435306029,0
2021-04-12,18924.568417750917,2771.8887789231794,0
2021-04-13,18547.591315661048,-8272.94280260168,0
2021-04-14,17949.336005020035,9604.322619503106,0
2021-04-15,21487.541197591807,-28374.034191218183,0
2021-04-16,20952.480241224606,-12279.007547384106,0
2021-04-19,21584.46346533564,10133.209235162312,0
2021-04-20,19135.69591152759,10968.211773633164,0
2021-04-21,21327.45985012917,-5529.195322967069,0
2021-04-22,20347.912544840554,12814.018349885398,0
2021-04-23,21381.426702570134,-5276.970372311165,0
2021-04-26,21564.040629893563,-5548.245781276579,0
2021-04-27,21107.84542679846,291.1223210537692,0
2021-04-28,23839.01332417954,-1580.6663591828617,0
2021-04-29,24620.214459767547,-6532.792005144824,0
2021-04-30,21767.764785573094,9308.457387487031,0
2021-05-03,22597.59120325222,-8214.187856462508,0
2021-05-04,20860.723483474292,12329.309351279191,0
2021-05-05,21063.45373600723,124.28952295724048,0
2021-05-06,23725.38580103609,-19522.241785436345,0
2021-05-07,29624.94336786382,-16462.012386088238,0
2021-05-10,23567.36404998578,2295.958027445464,0
2021-05-11,21123.113067662674,8137.61299612692,0
2021-05-12,16538.596792734737,19185.7307931194,1
2021-05-13,16859.43388335531,-4245.999530128418,0
2021-05-14,23539.808376870642,-14354.86902403616,0
2021-05-17,24030.11474561034,-8766.482475622934,0
2021-05-18,20203.94599659193,6415.810020179846,0
2021-05-19,15628.607363314744,-1597.2293914641596,0
2021-05-20,16991.75492231856,-7713.836041666844,0
2021-05-21,17942.796500317636,1203.11771347812,0
2021-05-24,19243.441906301287,-7865.264893130858,0
2021-05-25,17255.984382283918,-1306.3474529798068,0
2021-05-26,19322.51978106392,-405.84827391639374,0
2021-05-27,19347.69573508212,54.22277172438021,0
2021-05-28,19073.28967220611,-1073.8039600690072,0
2021-06-01,20053.5989796823,78.99385081805303,0
2021-06-02,19830.18492687331,-1418.8498282899363,0
2021-06-03,18533.58468309887,-11029.381514000212,0
2021-06-04,21683.86823113126,-10163.89559322188,0
2021-06-07,19591.07102184581,-2838.86927073727,0
2021-06-08,21749.480173791304,3606.588451167904,0
2021-06-09,21096.22831417423,4314.211299279975,0
2021-06-10,22497.753145485138,-2328.9802560364624,0
2021-06-11,23112.512823936486,7638.203364886707,0
2021-06-14,24099.718945225162,2.5630222301324466,0
2021-06-15,23294.196423558078,4794.328994969079,0
2021-06-16,20325.84935393561,17249.97674058992,0
2021-06-17,20364.423023603904,32529.592210438605,1
2021-06-18,17258.927514897492,21701.56019125609,1
2021-06-21,22354.636003198095,-23027.7780305608,0
2021-06-22,23092.57168578385,-680.9566555402171,0
2021-06-23,23362.099095441616,1956.3135887603169,0
2021-06-24,25028.895736576455,-5366.119056135525,0
2021-06-25,31339.70585037543,-10547.488674395116,0
2021-06-28,32563.149053833837,624.6863810325767,0
2021-06-29,33606.15078825848,7837.279811754243,0
2021-06-30,36091.27968107313,-415.2938337282194,0
2021-07-01,41357.91188155465,-12600.685358870423,0
2021-07-02,16573.950863223356,-15552.148404485944,0
2021-07-06,16021.91805575157,3438.519113789138,0
2021-07-07,17775.35262864142,-5547.615479291589,0
2021-07-08,17685.039648321363,17130.03666842623,0
2021-07-09,17630.75237314589,-26412.292521966425,0
2021-07-12,19039.618760812198,-7047.228982519803,0
2021-07-13,17649.338099940906,3544.47246890491,0
2021-07-14,17569.622755468394,-6689.385436016075,0
2021-07-15,17002.13220085642,9408.186563390744,0
2021-07-16,15980.557484971614,9022.40344606302,0
2021-07-19,15824.671737506893,15411.473341949488,0
2021-07-20,16054.286640327413,-11130.020724381471,0
2021-07-21,17274.932481478918,-6318.7097390806375,0
2021-07-22,17565.951894148577,-1427.3987484562622,0
2021-07-23,19948.856826008316,-11808.563876230832,0
2021-07-26,22387.05462272976,-377.7455570392449,0
2021-07-27,19186.522922165062,3865.836874394673,0
2021-07-28,20281.231772009727,-2495.2295152821134,0
2021-07-29,21107.31494792475,-13933.214994240583,0
2021-07-30,18931.454117483645,14882.283013044016,0
2021-08-02,18127.519190653766,5021.295055145104,0
2021-08-03,21124.47659153708,-7201.001200123172,0
2021-08-04,18872.791943899076,8253.052124228698,0
2021-08-05,22107.761280223807,-6019.766431639629,0
2021-08-06,22912.91562668271,14415.439853281874,0
2021-08-09,23121.80652592831,15927.603033470325,0
2021-08-10,24332.562374704055,-3393.514953366199,0
2021-08-11,26703.7371606098,-12439.810913937834,0
2021-08-12,30690.31708985969,-5016.598761635145,0
2021-08-13,33023.211124388676,-9327.851905921558,0
2021-08-16,17305.674018447273,-7367.604034600197,0
2021-08-17,15621.120155384207,13009.883382641872,0
2021-08-18,16735.220573569073,15937.413198916647,0
2021-08-19,16425.326835467116,3402.5518524938107,0
2021-08-20,16327.826131994052,-11223.646280342264,0
2021-08-23,17096.921762524675,-24339.56656260626,0
2021-08-24,18120.086602749718,-6040.7022440743895,0
2021-08-25,17627.745807751864,-2751.5268260960856,0
2021-08-26,18545.530537143808,11817.966694846444,0
2021-08-27,18999.802446356327,-30878.10322359294,0
2021-08-30,19763.06590401466,-417.71557004824535,0
2021-08-31,19001.48597143804,313.2091995555579,0
2021-09-01,20847.722879346315,-767.8257602476169,0
2021-09-02,20476.9685822378,-1122.7028493816842,0
2021-09-03,18733.07760373582,-11071.90097078203,0
2021-09-07,18885.028121982657,14774.35660977324,0
2021-09-08,19827.2836200732,6952.513158515954,0
2021-09-09,18585.67592953825,5055.985972947421,0
2021-09-10,16231.850679360543,6290.439694126932,0
2021-09-13,17852.221268517125,101.92151080552684,0
2021-09-14,16571.30414994396,4695.296857961635,0
2021-09-15,17384.858356297573,-3359.9323614076666,0
2021-09-16,16315.221593676215,18015.142676353604,1
2021-09-17,14612.209361285486,8718.408384103212,0
2021-09-20,14710.991511849197,8108.528482854865,0
2021-09-21,14895.446751450094,-3106.132518448084,0
2021-09-22,14605.654100262771,1059.4724989872047,0
2021-09-23,14512.54003204095,-1891.5385105455864,0
2021-09-24,13492.8127031556,-3957.178004703144,0
2021-09-27,12759.266255061724,1798.6691143647213,0
2021-09-28,19862.52112489635,17369.603689146323,0
2021-09-29,18043.788016815317,2720.003371803451,0
2021-09-30,17982.149865648127,-1144.2949028619369,0
2021-10-01,18200.111616742048,-4023.476028724468,0
2021-10-04,16675.558433266102,2404.966681441605,0
2021-10-05,18576.642201821203,-3703.0837674879767,0
2021-10-06,17629.708051744325,-1822.2566475660387,0
2021-10-07,18581.957029961093,-880.4728080007044,0
2021-10-08,17972.23021436349,-502.7718655202452,0
2021-10-11,17341.221695470307,-13183.24758230615,0
2021-10-12,17144.137202567184,477.11721486966326,0
2021-10-13,17432.611619332343,-12324.154965990228,0
2021-10-14,22599.968970844544,-18206.08136283305,0
2021-10-15,25668.257642483466,-1301.4536197987363,0
2021-10-18,26408.02838515904,-1532.6031203424818,0
2021-10-19,30824.33304969529,-18038.413054797173,0
2021-10-20,31897.112999618137,-12957.951120821115,0
2021-10-21,35032.36180616434,-4963.146607809922,0
2021-10-22,35354.94327058743,-1677.0106449280047,0
2021-10-25,36651.613877911404,-13556.269717571584,0
2021-10-26,38804.48631374327,4860.927210733121,0
2021-10-27,38221.99564485142,11906.835091873863,0
2021-10-28,42368.433449127544,-18513.264390908676,0
2021-10-29,44787.14004931251,3424.7816930104964,0
2021-11-01,49311.84097405401,-7503.75171546415,0
2021-11-02,50330.06008133186,-6025.20845852258,0
2021-11-03,58418.876479648905,-7412.102662144721,0
2021-11-04,59236.857512296716,-15163.283070664354,0
2021-11-05,56245.03211318832,-11166.055695091534,0
2021-11-08,57187.2062473526,-8697.278615307374,0
2021-11-09,17415.034970899567,5328.934401847099,0
2021-11-10,16644.54727486067,2573.2728345181717,0
2021-11-11,16410.071388358658,-963.7417834008784,0
2021-11-12,16982.082469227615,-19618.192603820207,0
2021-11-15,16107.102091091718,-2142.232890077292,0
2021-11-16,18891.294611443518,-466.6229766849228,0
2021-11-17,18264.26858632176,-89.44772346775608,0
2021-11-18,15257.7590222599,-3910.0357648041786,0
2021-11-19,18881.51163993624,12744.227158800271,0
2021-11-22,16616.107747182115,36526.95264114385,1
2021-11-23,16201.039089244408,4273.297768306542,0
2021-11-24,17504.523965468437,1189.8117717316743,0
2021-11-26,16229.861124004634,16236.93771873993,1
2021-11-29,16419.48905046506,-4180.646705973653,0
2021-11-30,15197.906066253332,25505.702119319045,1
2021-12-01,16290.567068864264,-144.24698115980027,0
2021-12-02,15596.342130886333,-3599.727433704549,0
2021-12-03,16631.118093045232,4936.2734315030175,0
2021-12-06,15440.471959572566,-8018.005377170593,0
2021-12-07,17842.258866057924,-18455.429255181203,0
2021-12-08,17336.718548415443,-1158.3019934241274,0
2021-12-09,16752.736400672984,11776.874119852531,0
2021-12-10,18071.928751345076,-7584.468220453553,0
2021-12-13,16918.294562821673,11169.970609667678,0
2021-12-14,14842.964612889806,13561.075585193072,0
2021-12-15,17706.37255310071,-19272.64909604682,0
2021-12-16,14889.124087505528,2268.731300035295,0
2021-12-17,14290.666014173214,14838.501279238126,1
2021-12-20,15812.568675983688,13881.30452626394,0
2021-12-21,10923.559489909014,-17775.832801583765,0
2021-12-22,17614.141940971014,-14008.197869238693,0
2021-12-23,18194.811662571512,-12264.22717747408,0
2021-12-27,18908.48969010315,-21984.94695186785,0
2021-12-28,19885.79742486186,5129.905240919212,0
2021-12-29,20883.624397047533,-3736.246374839808,0
2021-12-30,20702.221851317347,859.2458411453936,0
2021-12-31,19316.41739921321,1989.9203813633403,0
2022-01-03,21424.123279170966,-5189.822758467388,0
2022-01-04,22321.978942404858,-5822.011485635114,0
2022-01-05,16645.36273379086,-1092.1243138180398,0
2022-01-06,17378.51490926571,10736.711332138431,0
2022-01-07,15570.325123141376,3352.4898266567698,0
2022-01-10,16511.342762262713,-4524.650810307653,0
2022-01-11,17427.79834906841,-15981.307849205245,0
2022-01-12,17404.3428515778,-3118.6697669888035,0
2022-01-13,15350.77372859942,16339.864215899755,1
2022-01-14,14856.593425940784,467.4337726901485,0
2022-01-18,14513.844430353776,9805.45906636965,0
2022-01-19,15207.655068119051,734.971746269488,0
2022-01-20,15465.859106145628,8422.840516023827,0
2022-01-21,17544.757952613596,19516.57451161938,1
2022-01-24,16561.86923870102,-8023.023107034407,0
2022-01-25,18784.80149989037,3688.551293004321,0
2022-01-26,19125.176161214975,12161.954804151654,0
2022-01-27,20120.771414095958,18809.52422240336,0
2022-01-28,17343.51209111481,-5753.750289577361,0
2022-01-31,15382.913561747602,-14577.249876400918,0
2022-02-01,14903.864645593578,-4317.9579409340895,0
2022-02-02,14560.78587311834,-9253.89242473564,0
2022-02-03,18470.146595888185,16120.472433551253,0
2022-02-04,17583.707326717577,-11864.812583075902,0
2022-02-07,16780.34606464851,-2231.4845510197206,0
2022-02-08,17956.779955016707,-7524.68401290154,0
2022-02-09,19780.128721720648,-8904.894044772722,0
2022-02-10,16779.221721517642,9714.168703207277,0
2022-02-11,16263.741420047281,-430.6204612609581,0
2022-02-14,16645.588928749916,-3947.671957637647,0
2022-02-15,16883.982772222706,-1842.9942771379065,0
2022-02-16,17253.31040076253,-8812.293265641894,0
2022-02-17,15894.995326319,-5490.916238834532,0
2022-02-18,15699.859402204793,13622.265091307752,0
2022-02-22,15671.20750047457,7539.577537559015,0
2022-02-23,16413.148747833584,8601.408194302301,0
2022-02-24,15942.65402861407,-5041.516283008528,0
2022-02-25,16590.621534121376,-13943.86902441553,0
2022-02-28,16429.893621636416,-1531.9283492705872,0
2022-03-01,16121.785878676932,2594.9387330327627,0
2022-03-02,15970.299905162403,-10202.153534282092,0
2022-03-03,15655.733862786745,1192.4082173030963,0
2022-03-04,15378.473772178466,2116.6417691573133,0
2022-03-07,17776.187616319756,13604.135659856487,0
2022-03-08,16897.931534596693,-17953.457347192467,0
2022-03-09,16416.410936845732,2633.9984775975354,0
2022-03-10,15933.640716033658,1622.419503027305,0
2022-03-11,17263.186589160683,17874.438694940665,1
2022-03-14,19271.324970303045,13979.453579688678,0
2022-03-15,17360.88177131006,383.5987391555136,0
2022-03-16,15933.278286813185,-25898.60001442834,0
2022-03-17,14491.949494528442,-17783.40013377111,0
2022-03-18,10994.701096695204,-1568.2432726907518,0
2022-03-21,17551.08920051068,-13280.215955631076,0
2022-03-22,18796.669785349422,-12941.929925994827,0
2022-03-23,17890.383776368624,12430.435574241685,0
2022-03-24,17879.15343807913,-26926.38161393263,0
2022-03-25,21323.052034738383,-12010.85050608306,0
2022-03-28,21829.311634873655,3807.421321877171,0
2022-03-29,24420.91938303498,-23847.02934918808,0
2022-03-30,22523.960083295526,8000.154081337079,0
2022-03-31,18758.64524742128,32640.384802271783,1
2022-04-01,19930.890053971634,-15507.014256056364,0
2022-04-04,22736.315133659355,-14113.056924198158,0
2022-04-05,18962.860385916683,13431.22170030763,0
2022-04-06,17638.16921912869,5226.486026880863,0
2022-04-07,16577.41493847133,-10000.407799883798,0
2022-04-08,17467.986515611767,-2710.258623295404,0
2022-04-11,16335.306011840505,4151.835621759808,0
2022-04-12,15773.114159389712,2187.5274292466,0
2022-04-13,16045.55462590181,-8003.208603905874,0
2022-04-14,14528.093984632465,5634.833413097776,0
2022-04-18,14528.408757573985,-1534.5391713868262,0
2022-04-19,16382.607879450701,-3190.132781178016,0
2022-04-20,15678.64408580817,2467.3244458148747,0
2022-04-21,15247.952195424723,11484.87713000235,0
2022-04-22,14661.630936643303,23454.42594316019,1
2022-04-25,14697.536431197614,18920.57238870211,1
2022-04-26,17699.144070751066,14322.707221172835,0
2022-04-27,17735.465241377286,6961.76690429787,0
2022-04-28,16351.233883751514,-17501.652173438153,0
2022-04-29,21592.06189274109,20206.413711622583,0
2022-05-02,21343.109458623716,8041.5472736624415,0
2022-05-03,17898.508297286222,-501.4351366178844,0
2022-05-04,20325.069274569298,-20288.969373748834,0
2022-05-05,18707.23113667937,10957.526761211928,0
2022-05-06,16911.646419013294,-126.0072481052748,0
2022-05-09,17581.1503748708,25817.995605724573,1
2022-05-10,17493.51793877116,8984.629977343458,0
2022-05-11,16704.1043544135,3252.9649837127,0
2022-05-12,15592.034043578517,17662.238835969845,1
2022-05-13,16263.644712784986,-3886.351473886844,0
2022-05-16,15217.538833432534,38415.55634562718,1
2022-05-17,16720.228910672566,-21882.860637094287,0
2022-05-18,17042.9137128959,39826.99448700303,1
2022-05-19,16638.960182021725,2579.9228372725447,0
2022-05-20,15643.596802505304,753.2037970422716,0
2022-05-23,15066.444189320036,-23453.023580957808,0
2022-05-24,16895.75148622301,3524.6520643551303,0
2022-05-25,16000.405605119417,-2332.9886194698383,0
2022-05-26,15037.855535327557,-17395.74764762339,0
2022-05-27,17147.366486341667,-29901.535762615786,0
2022-05-31,16712.230793117134,10816.16006301848,0
2022-06-01,14815.484488537471,3597.328053631678,0
2022-06-02,17149.746612610976,-32129.424077592637,0
2022-06-03,14293.189222850675,28982.62000094159,1
2022-06-06,13701.541124385023,-2885.6532861801616,0
2022-06-07,16557.90610877784,-13010.51104347831,0
2022-06-08,14956.596410279988,15442.794228765246,1
2022-06-09,14315.220539753356,31372.359981069545,1
2022-06-10,18532.870478789773,14858.839804646244,0
2022-06-13,21881.756627335555,31330.65921092412,1
2022-06-14,20908.273723852806,10441.027036202002,0
2022-06-15,16504.97928281146,-8518.849117965652,0
2022-06-16,17619.978010792238,7111.4230426474605,0
2022-06-17,16015.537982070582,7423.200321768103,0
2022-06-21,18267.011479224842,-9536.203862511087,0
2022-06-22,17205.09630497278,5406.079597083481,0
2022-06-23,17645.92969878234,4331.127350086068,0
2022-06-24,21889.27533061608,-14538.555003375805,0
2022-06-27,20968.98961124807,1305.0476105984926,0
2022-06-28,17626.70560054875,9677.516581857712,0
2022-06-29,17572.207375143986,-14895.34375870104,0
2022-06-30,17436.518447075792,21638.203830082675,1
2022-07-01,17696.157284021658,-2659.5192306579047,0
2022-07-05,18291.246340649283,17572.302583190838,0
2022-07-06,18408.01793613671,9022.01356675909,0
2022-07-07,21281.504960419163,-18719.30899138317,0
2022-07-08,21039.768889093302,422.4695744835704,0
2022-07-11,18199.956000182803,21377.46687865423,1
2022-07-12,18103.772579230303,15891.108846417968,0
2022-07-13,16033.615046832903,6457.911915318994,0
2022-07-14,17514.29890082521,13199.554293790496,0
2022-07-15,20064.24208004815,-13747.946458669809,0
2022-07-18,18492.897120926762,5556.757668153787,0
2022-07-19,26697.14561972836,-35984.80234491146,0
2022-07-20,30402.557967505178,-4093.0806822533514,0
2022-07-21,34990.18681651441,-17099.182542767532,0
2022-07-22,33704.45193739982,19405.07199974253,0
2022-07-25,34134.41562199737,-569.9765851183674,0
2022-07-26,28596.281589785325,17047.552288578365,0
2022-07-27,47132.530249812866,-40821.87163291431,0
2022-07-28,49235.577095467386,-27098.853509168253,0
2022-07-29,15697.421676355274,-26946.954726068736,0
2022-08-01,15817.12042692109,4326.284429327262,0
2022-08-02,16953.501944739113,9161.638252846416,0
2022-08-03,18163.81214817666,-28526.620108782743,0
2022-08-04,16096.234263399363,-9383.36385128356,0
2022-08-05,16250.239153914592,3979.894106099573,0
2022-08-08,16604.374277822604,-185.12659273612556,0
2022-08-09,15804.154371008775,3479.792604919956,0
2022-08-10,20140.64763559222,-36642.796652326986,0
2022-08-11,18506.343069452465,26502.32853616487,1
2022-08-12,25075.40859048833,-26186.1749702094,0
2022-08-15,25659.961974011436,8421.433861290672,0
2022-08-16,28346.669855360757,-305.42608954958814,0
2022-08-17,25305.86774904099,12278.530411320466,0
2022-08-18,24763.409355295204,-801.5166443902249,0
2022-08-19,22045.82498174247,19660.96965088546,0
2022-08-22,15657.074863126432,22640.418389981005,1
2022-08-23,16100.25730554747,-1039.6657118188857,0
2022-08-24,17359.533272947094,-6338.417082573076,0
2022-08-25,19823.206991760613,-11119.589109496876,0
2022-08-26,14407.458632261025,37999.41509727129,1
2022-08-29,15218.788038053177,1482.405852415406,0
2022-08-30,14334.72222941242,14806.437169447578,1
2022-08-31,15656.625420280128,10301.872883866195,0
2022-09-01,14742.180218293961,-94.11775795162066,0
2022-09-02,15336.44881214811,4613.274876261552,0
2022-09-06,16868.846841690338,-689.461797206588,0
2022-09-07,15007.079767661713,-11696.176301089978,0
2022-09-08,13446.010321322816,291.45880804299486,0
2022-09-09,11878.159457051292,-16141.846019941697,0
2022-09-12,17083.465423470545,-15608.054882525394,0
2022-09-13,15963.602730813187,33626.04544205617,1
2022-09-14,15137.561559016236,5895.18666680575,0
2022-09-15,15719.318930566855,17225.151689621045,1
2022-09-16,15472.08257289304,-1558.1779196924344,0
2022-09-19,14419.513352191952,-5759.144192688062,0
2022-09-20,14887.04973901538,4072.904789180469,0
2022-09-21,17316.771453841255,6376.986396979846,0
2022-09-22,16106.759116260277,-2752.6059354859863,0
2022-09-23,17700.472158904773,56054.63970650208,1
2022-09-26,17992.30977758826,10558.46260003011,0
2022-09-27,17194.225476793486,-1201.0928150325751,0
2022-09-28,16386.551739990307,-19033.514444190118,0
2022-09-29,18265.498497529574,16540.9060547635,0
2022-09-30,20215.342066706016,8737.60468382875,0
2022-10-03,17294.865030630863,-30326.149897160343,0
2022-10-04,17223.834490264413,-40321.01382917624,0
2022-10-05,16278.74322291617,-1211.498364215856,0
2022-10-06,16612.33959377387,9634.846977346033,0
2022-10-07,19764.008694142332,37802.06792243105,1
2022-10-10,20266.60616222988,21558.66767217209,1
2022-10-11,20498.43576780874,2937.995956852424,0
2022-10-12,20009.000723555793,602.7355924268104,0
2022-10-13,19983.154203464852,-17989.822222107327,0
2022-10-14,20629.085329549784,30521.282138110157,1
2022-10-17,19891.028936590654,-24788.651836510013,0
2022-10-18,21294.66668939496,-13957.20099703435,0
2022-10-19,21145.232155388552,12782.4680920485,0
2022-10-20,20660.105216278986,9782.44447841313,0
2022-10-21,20281.32382807503,-35940.93601562565,0
2022-10-24,17930.06797565706,-15974.840494317456,0
2022-10-25,17745.74655348468,-16314.012632005475,0
2022-10-26,17926.102094350754,9772.452527808764,0
2022-10-27,16663.316207040498,10909.650699349157,0
2022-10-28,19288.18147166458,-28173.318022410906,0
2022-10-31,17317.78372816822,15091.83505521032,0
2022-11-01,19003.97322465267,4841.87393291719,0
2022-11-02,15797.909533614424,45773.38448238033,1
2022-11-03,15201.478959554885,20415.420030662164,1
2022-11-04,15934.1378058065,-74863.19544614707,0
2022-11-07,16172.218502169902,-12604.52313444226,0
2022-11-08,17674.121505596442,-23308.285893359294,0
2022-11-09,14709.923573892698,25703.67323852088,1
2022-11-10,25579.888223244394,-69492.90856404204,0
2022-11-11,29150.95284709319,-20352.664698859648,0
2022-11-14,25952.41419081446,3943.7024619876247,0
2022-11-15,27875.530647417912,-12713.625243660816,0
2022-11-16,26932.056984164745,21149.72841223184,0
2022-11-17,26179.588852617162,5503.120557979157,0
2022-11-18,27364.96105912213,-1509.9713589071216,0
2022-11-21,26729.87384422704,11636.49967017226,0
2022-11-22,34611.91624797738,-15721.861044790448,0
2022-11-23,40090.62719641346,-13911.662607803157,0
2022-11-25,37458.69720749611,2808.271651018409,0
2022-11-28,32140.399747939027,32111.880400308663,0
2022-11-29,32963.99677556569,-2475.032176606949,0
2022-11-30,46976.7881867888,-60070.887336640415,0
2022-12-01,48215.11180364919,-7225.777932823257,0
2022-12-02,50243.633692312535,3862.044935079084,0
2022-12-05,43227.15687580996,43150.92137267591,0
2022-12-06,20429.378052322074,28031.93548436865,1
2022-12-07,18851.11898732529,347.01204441352274,0
2022-12-08,21936.671638348183,-16106.846917163384,0
2022-12-09,19677.14518782306,5566.680744865727,0
2022-12-12,22777.665519766426,-20059.197527724875,0
2022-12-13,22090.057635552144,-22677.499851294717,0
2022-12-14,20466.08624522303,12691.443083968275,0
2022-12-15,19637.441208665183,60110.8668415266,1
2022-12-16,19959.819608369482,13347.83155137629,0
2022-12-19,20900.992678724237,-19161.445850581906,0
2022-12-20,19945.25762189477,-18907.18291531976,0
2022-12-21,19894.60667366783,-12814.007300791847,0
2022-12-22,20204.452172017332,25044.858154586556,1
2022-12-23,20475.838016699676,-10305.351293796875,0
2022-12-27,20135.751179159382,-5595.429848883667,0
2022-12-28,20281.485171943972,14866.2314893167,0
2022-12-29,20019.08677856834,-19973.166686092794,0
2022-12-30,21085.46253786445,-2949.916388412378,0
2023-01-03,20560.52259146804,1240.940456463284,0
2023-01-04,19961.235282683432,-6769.205328476837,0
2023-01-05,20762.438472190697,21112.61769334272,1
2023-01-06,17930.19675516994,-30212.27911372197,0
2023-01-09,19914.025173110265,-3676.254542251073,0
2023-01-10,20225.725702492527,-15011.43143141567,0
2023-01-11,20360.75844499937,-15093.4445289664,0
2023-01-12,20776.310699779304,-8028.925118061506,0
2023-01-13,23248.68151092105,-19904.06277775612,0
2023-01-17,20828.44640925704,6512.152132020372,0
2023-01-18,20661.261269285522,35276.52925358823,1
2023-01-19,17777.727490668683,-2712.1860654080883,0
2023-01-20,19027.13156100279,-29179.57818442119,0
2023-01-23,21774.060900854845,-23907.46025604334,0
2023-01-24,19330.846445352992,1617.413838796685,0
2023-01-25,21204.493565355264,-4928.581543789804,0
2023-01-26,21039.570675249404,-13697.76170229766,0
2023-01-27,20793.303379455614,-4164.975204525623,0
2023-01-30,21847.369885800457,25410.73612152473,1
2023-01-31,21585.90823779769,-29759.89565088788,0
2023-02-01,23658.185604551567,-23534.673910187827,0
2023-02-02,25550.957404993835,15436.610910875606,0
2023-02-03,23566.851432267755,31200.792003172646,1
2023-02-06,21781.822854643156,1332.720484523452,0
2023-02-07,25251.486498807364,-13471.757442855112,0
2023-02-08,22271.878774074103,10384.382632413724,0
2023-02-09,23138.757493875164,12887.971953809903,0
2023-02-10,21087.57187573472,-6655.527902391403,0
2023-02-13,23580.263559473697,-4822.331830713785,0
2023-02-14,24161.788880524433,331.6358749460228,0
2023-02-15,25266.424229000495,4645.183159289238,0
2023-02-16,21437.0821752567,10734.4607143193,0
2023-02-17,23492.648431191647,3434.193132655145,0
2023-02-21,19293.028378776384,10863.691673188332,0
2023-02-22,19116.646920309442,8431.780882853891,0
2023-02-23,20841.794513288827,1985.8483900699796,0
2023-02-24,19835.341251277678,10386.87881545235,0
2023-02-27,21135.224582603176,-1945.697903551677,0
2023-02-28,19144.51436784061,-2441.8379574454016,0
2023-03-01,20041.650671488947,-4664.522266615075,0
2023-03-02,20106.489296518834,-7927.453639839146,0
2023-03-03,22940.06868683838,-10289.156817497656,0
2023-03-06,22662.118352090038,3763.8200854377474,0
