,VaR,actual_loss,exception,xi,threshold_u
2021-10-21,19885.63882728167,-3770.902316519201,0,0.22575409421849058,7313.270134836532
2021-10-22,19885.63882728167,1394.841843954748,0,0.22575409421849058,7313.270134836532
2021-10-25,19885.63882728167,-4458.19611844517,0,0.22575409421849058,7313.270134836532
2021-10-26,19885.63882728167,2125.424769032352,0,0.22575409421849058,7313.270134836532
2021-10-27,19885.63882728167,10742.23634602775,0,0.22575409421849058,7313.270134836532
2021-10-28,19870.820449530824,-10194.468610151403,0,0.23369552280681324,7443.569526556113
2021-10-29,19870.820449530824,885.3302310085522,0,0.23369552280681324,7443.569526556113
2021-11-01,19870.820449530824,-2924.101168678857,0,0.23369552280681324,7443.569526556113
2021-11-02,19870.820449530824,-2574.149392964881,0,0.23369552280681324,7443.569526556113
2021-11-03,19870.820449530824,-6598.541150306661,0,0.23369552280681324,7443.569526556113
2021-11-04,19870.820449530824,-2921.319926527077,0,0.23369552280681324,7443.569526556113
2021-11-05,19870.820449530824,966.0107765578846,0,0.23369552280681324,7443.569526556113
2021-11-08,19870.820449530824,-6897.3638948898615,0,0.23369552280681324,7443.569526556113
2021-11-09,19870.820449530824,5989.870549822951,0,0.23369552280681324,7443.569526556113
2021-11-10,19870.820449530824,-1662.2339359480193,0,0.23369552280681324,7443.569526556113
2021-11-11,19870.820449530824,1907.979047838034,0,0.23369552280681324,7443.569526556113
2021-11-12,19870.820449530824,-10292.464940533357,0,0.23369552280681324,7443.569526556113
2021-11-15,19870.820449530824,-3624.611805635647,0,0.23369552280681324,7443.569526556113
2021-11-16,19870.820449530824,-608.056818870984,0,0.23369552280681324,7443.569526556113
2021-11-17,19870.820449530824,3734.059761534458,0,0.23369552280681324,7443.569526556113
2021-11-18,19870.820449530824,-2025.6042034618615,0,0.23369552280681324,7443.569526556113
2021-11-19,19870.820449530824,7383.535036524452,0,0.23369552280681324,7443.569526556113
2021-11-22,19870.820449530824,3915.6305096073256,0,0.23369552280681324,7443.569526556113
2021-11-23,19870.820449530824,-209.6880768123342,0,0.23369552280681324,7443.569526556113
2021-11-24,19870.820449530824,4145.729858426323,0,0.23369552280681324,7443.569526556113
2021-11-26,19870.820449530824,-3623.72772745106,0,0.23369552280681324,7443.569526556113
2021-11-29,19870.820449530824,6428.827465203389,0,0.23369552280681324,7443.569526556113
2021-11-30,19870.820449530824,4284.021596432081,0,0.23369552280681324,7443.569526556113
2021-12-01,19870.820449530824,-8465.898501948324,0,0.23369552280681324,7443.569526556113
2021-12-02,19870.820449530824,7517.939312363006,0,0.23369552280681324,7443.569526556113
2021-12-03,19866.99151765175,2363.7322884304904,0,0.23454578624557287,7449.408409869963
2021-12-06,19866.99151765175,815.7078833339037,0,0.23454578624557287,7449.408409869963
2021-12-07,19866.99151765175,2743.055289222735,0,0.23454578624557287,7449.408409869963
2021-12-08,19866.99151765175,988.5041862457884,0,0.23454578624557287,7449.408409869963
2021-12-09,19866.99151765175,2253.612747527937,0,0.23454578624557287,7449.408409869963
2021-12-10,19866.99151765175,4356.767529548819,0,0.23454578624557287,7449.408409869963
2021-12-13,19866.99151765175,4762.535132296236,0,0.23454578624557287,7449.408409869963
2021-12-14,19866.99151765175,1205.0710100087497,0,0.23454578624557287,7449.408409869963
2021-12-15,19866.99151765175,-1822.497978549973,0,0.23454578624557287,7449.408409869963
2021-12-16,19866.99151765175,461.6102790901259,0,0.23454578624557287,7449.408409869963
2021-12-17,19866.99151765175,3533.2531744553035,0,0.23454578624557287,7449.408409869963
2021-12-20,19866.99151765175,962.3842778438556,0,0.23454578624557287,7449.408409869963
2021-12-21,19866.99151765175,-1867.5569292199843,0,0.23454578624557287,7449.408409869963
2021-12-22,19866.99151765175,1362.8089003716625,0,0.23454578624557287,7449.408409869963
2021-12-23,19866.99151765175,-5292.269692426061,0,0.23454578624557287,7449.408409869963
2021-12-27,19866.99151765175,-5775.267466596689,0,0.23454578624557287,7449.408409869963
2021-12-28,19866.99151765175,1904.8526133841876,0,0.23454578624557287,7449.408409869963
2021-12-29,19866.99151765175,-3720.6061948038823,0,0.23454578624557287,7449.408409869963
2021-12-30,19866.99151765175,2601.2168710300025,0,0.23454578624557287,7449.408409869963
2021-12-31,19866.99151765175,2817.9080054370093,0,0.23454578624557287,7449.408409869963
2022-01-03,19866.99151765175,-9485.97573176684,0,0.23454578624557287,7449.408409869963
2022-01-04,19866.99151765175,-1873.4755483914716,0,0.23454578624557287,7449.408409869963
2022-01-05,19866.99151765175,14633.57260001178,0,0.23454578624557287,7449.408409869963
2022-01-06,20106.746507666692,2450.937290910211,0,0.19546176582059527,7490.076407283528
2022-01-07,20106.746507666692,1129.23953623598,0,0.19546176582059527,7490.076407283528
2022-01-10,20106.746507666692,-4308.427991365692,0,0.19546176582059527,7490.076407283528
2022-01-11,20106.746507666692,33.99207141806983,0,0.19546176582059527,7490.076407283528
2022-01-12,20106.746507666692,984.7753557055868,0,0.19546176582059527,7490.076407283528
2022-01-13,20106.746507666692,1792.185202485432,0,0.19546176582059527,7490.076407283528
2022-01-14,20106.746507666692,-2639.770543386399,0,0.19546176582059527,7490.076407283528
2022-01-18,20106.746507666692,-10497.380327989204,0,0.19546176582059527,7490.076407283528
2022-01-19,20138.671484661252,398.2656655242108,0,0.18689685257518995,7449.408409869963
2022-01-20,20014.259369343094,-2965.965651685883,0,0.22643015744143674,7443.569526556113
2022-01-21,20014.259369343094,1001.455882432314,0,0.22643015744143674,7443.569526556113
2022-01-24,20014.259369343094,-1543.7678155436586,0,0.22643015744143674,7443.569526556113
2022-01-25,20014.259369343094,-6145.519180958444,0,0.22643015744143674,7443.569526556113
2022-01-26,20011.078005075527,-1237.7898568290502,0,0.23438717163443867,7389.519994378541
2022-01-27,20011.078005075527,8726.129127298294,0,0.23438717163443867,7389.519994378541
2022-01-28,19994.404141244064,15761.40411323792,0,0.23473176808077062,7443.569526556113
2022-01-31,20314.186099457715,5209.64710862989,0,0.1805136044797329,7449.408409869963
2022-02-01,20314.186099457715,2134.102157476247,0,0.1805136044797329,7449.408409869963
2022-02-02,20270.074439158798,2222.880075988997,0,0.20207790883864551,7443.569526556113
2022-02-03,20270.074439158798,-8219.898079108967,0,0.20207790883864551,7443.569526556113
2022-02-04,20270.074439158798,-9082.771427891486,0,0.20207790883864551,7443.569526556113
2022-02-07,20270.074439158798,-1026.3797396969392,0,0.20207790883864551,7443.569526556113
2022-02-08,20270.074439158798,897.7689297736315,0,0.20207790883864551,7443.569526556113
2022-02-09,20270.074439158798,6972.96600480406,0,0.20207790883864551,7443.569526556113
2022-02-10,20270.074439158798,-12208.28827613706,0,0.20207790883864551,7443.569526556113
2022-02-11,20270.074439158798,-5268.591012076791,0,0.20207790883864551,7443.569526556113
2022-02-14,20270.074439158798,-5712.691289806971,0,0.20207790883864551,7443.569526556113
2022-02-15,20270.074439158798,6715.359222619381,0,0.20207790883864551,7443.569526556113
2022-02-16,20270.074439158798,-1022.9232573854443,0,0.20207790883864551,7443.569526556113
2022-02-17,20270.074439158798,-11753.90935462502,0,0.20207790883864551,7443.569526556113
2022-02-18,20270.074439158798,8609.808734217058,0,0.20207790883864551,7443.569526556113
2022-02-22,20293.905592130403,-537.9611266193197,0,0.18765340303382122,7449.408409869963
2022-02-23,19729.19922386466,-5378.693274119405,0,0.23416807189772296,7443.569526556113
2022-02-24,19649.41750404734,4395.910101902861,0,0.2605375876099104,7389.519994378541
2022-02-25,19649.41750404734,2830.843176635034,0,0.2605375876099104,7389.519994378541
2022-02-28,19687.22479613391,5534.268983383659,0,0.2493231386325897,7307.285176982442
2022-03-01,19687.22479613391,2741.2360848041817,0,0.2493231386325897,7307.285176982442
2022-03-02,19624.012029691163,-4825.811732389432,0,0.2858543740828958,7284.088174106741
2022-03-03,19624.012029691163,1499.8044753751433,0,0.2858543740828958,7284.088174106741
2022-03-04,19624.012029691163,7555.596988256578,0,0.2858543740828958,7284.088174106741
2022-03-07,19610.967352648935,-3418.640543179634,0,0.2911630104287943,7307.285176982442
2022-03-08,19610.967352648935,-8667.087512913908,0,0.2911630104287943,7307.285176982442
2022-03-09,18868.58382029096,3544.91453765602,0,0.3174764217019549,7284.088174106741
2022-03-10,18868.58382029096,-1658.9357789428486,0,0.3174764217019549,7284.088174106741
2022-03-11,18868.58382029096,2889.9922521934504,0,0.3174764217019549,7284.088174106741
2022-03-14,18868.58382029096,-5019.6300952030615,0,0.3174764217019549,7284.088174106741
2022-03-15,18798.89209894074,6794.98623949064,0,0.33384825190993406,7202.114914516539
2022-03-16,18794.917902957757,-4400.271342463628,0,0.36123315068331513,7174.339623261943
2022-03-17,18794.917902957757,-4989.463469635952,0,0.36123315068331513,7174.339623261943
2022-03-18,18794.917902957757,3344.1412587954696,0,0.36123315068331513,7174.339623261943
2022-03-21,18794.917902957757,-13170.261616088095,0,0.36123315068331513,7174.339623261943
2022-03-22,18794.917902957757,-8707.60442500233,0,0.36123315068331513,7174.339623261943
2022-03-23,18736.40422406539,10814.770784051256,0,0.41257273215216184,7143.48659967754
2022-03-24,18780.49128104504,-10728.33102116745,0,0.36369575490700035,7174.339623261943
2022-03-25,18203.38455027588,-13476.47657499052,0,0.39771750188121,7143.48659967754
2022-03-28,18117.34360156143,259.2982071208144,0,0.3684218579934657,6994.455175575725
2022-03-29,18117.34360156143,-9842.65675520783,0,0.3684218579934657,6994.455175575725
2022-03-30,18053.073494414737,7816.700816430435,0,0.41737282688852595,6973.494521733229
2022-03-31,18036.740750301557,18138.56665147391,1,0.40568623334800286,6994.455175575725
2022-04-01,18527.06232449639,-4507.711877423446,0,0.4591998156071447,7143.48659967754
2022-04-04,18527.06232449639,-2641.591373238164,0,0.4591998156071447,7143.48659967754
2022-04-05,18527.06232449639,-7133.039535616499,0,0.4591998156071447,7143.48659967754
2022-04-06,18527.06232449639,-4929.628745653895,0,0.4591998156071447,7143.48659967754
2022-04-07,18527.06232449639,-3659.237245357734,0,0.4591998156071447,7143.48659967754
2022-04-08,17875.172617360062,-3329.447658710814,0,0.3911794569589315,6994.455175575725
2022-04-11,17875.172617360062,-12027.085332802586,0,0.3911794569589315,6994.455175575725
2022-04-12,17875.172617360062,4882.925963805137,0,0.3911794569589315,6994.455175575725
2022-04-13,17887.823016928494,6959.083739785995,0,0.38474789977282947,6973.494521733229
2022-04-14,17173.083362079844,-12418.153911176598,0,0.4112384377652908,6963.092029035593
2022-04-18,17173.083362079844,-153.41824658881933,0,0.4112384377652908,6963.092029035593
2022-04-19,17173.083362079844,1310.62357392782,0,0.4112384377652908,6963.092029035593
2022-04-20,17173.083362079844,7052.855320555118,0,0.4112384377652908,6963.092029035593
2022-04-21,17166.979815677485,-7789.980451230036,0,0.41564488978363334,6973.494521733229
2022-04-22,17164.528204801776,-9054.505272166289,0,0.45929206376143505,6963.092029035593
2022-04-25,17164.528204801776,15862.752105685058,0,0.45929206376143505,6963.092029035593
2022-04-26,17490.199958446483,-9772.22233603086,0,0.46418785729994316,6963.092029035593
2022-04-27,17082.619910143367,3358.8560936907043,0,0.5325054109017426,6959.374857869083
2022-04-28,17082.619910143367,8013.412882556312,0,0.5325054109017426,6959.374857869083
2022-04-29,17042.241647155046,-15623.73834264966,0,0.49176737305979756,6963.092029035593
2022-05-02,17042.241647155046,-378.4727408337421,0,0.49176737305979756,6963.092029035593
2022-05-03,17042.241647155046,5448.3572814559175,0,0.49176737305979756,6963.092029035593
2022-05-04,17042.241647155046,14244.565784091712,0,0.49176737305979756,6963.092029035593
2022-05-05,17327.78064377726,-27938.239667164693,0,0.42665531603635176,6973.494521733229
2022-05-06,17327.78064377726,-6284.890931172629,0,0.42665531603635176,6973.494521733229
2022-05-09,17327.78064377726,-7749.30465942694,0,0.42665531603635176,6973.494521733229
2022-05-10,17327.78064377726,7416.734852738011,0,0.42665531603635176,6973.494521733229
2022-05-11,17314.847904204387,-3143.3197092002083,0,0.41957360396994253,6985.711588741692
2022-05-12,17314.847904204387,9652.559292532284,0,0.41957360396994253,6985.711588741692
2022-05-13,17329.15716167587,9445.366870930904,0,0.4177790633648169,7061.598907389151
2022-05-16,17332.173417597383,-1301.919554333619,0,0.4247354041329008,7143.48659967754
2022-05-17,17332.173417597383,-8481.885938390164,0,0.4247354041329008,7143.48659967754
2022-05-18,17332.173417597383,3201.7927381548034,0,0.4247354041329008,7143.48659967754
2022-05-19,17332.173417597383,6438.074536265356,0,0.4247354041329008,7143.48659967754
2022-05-20,17332.173417597383,2742.210396963581,0,0.4247354041329008,7143.48659967754
2022-05-23,17332.173417597383,-5931.813267535394,0,0.4247354041329008,7143.48659967754
2022-05-24,17332.173417597383,3096.9363979634845,0,0.4247354041329008,7143.48659967754
2022-05-25,17332.173417597383,2790.3145144348105,0,0.4247354041329008,7143.48659967754
2022-05-26,17332.173417597383,710.9050859882623,0,0.4247354041329008,7143.48659967754
2022-05-27,17332.173417597383,-4690.032012892886,0,0.4247354041329008,7143.48659967754
2022-05-31,17332.173417597383,-3955.241364268326,0,0.4247354041329008,7143.48659967754
2022-06-01,17332.173417597383,-3055.7313341682498,0,0.4247354041329008,7143.48659967754
2022-06-02,17332.173417597383,-4747.468140374237,0,0.4247354041329008,7143.48659967754
2022-06-03,17368.91250170071,4994.693769340478,0,0.3687642793107442,7061.598907389151
2022-06-06,17412.95028387235,-4606.608106462374,0,0.34699900243000326,6985.711588741692
2022-06-07,15765.812205375121,2652.8388825238167,0,0.19952134750406042,6973.494521733229
2022-06-08,15765.812205375121,2099.327984948248,0,0.19952134750406042,6973.494521733229
2022-06-09,15765.812205375121,3729.402367808134,0,0.19952134750406042,6973.494521733229
2022-06-10,15765.812205375121,-10061.354906625324,0,0.19952134750406042,6973.494521733229
2022-06-13,15765.812205375121,-24920.217277794312,0,0.19952134750406042,6973.494521733229
2022-06-14,15765.812205375121,799.3733543951154,0,0.19952134750406042,6973.494521733229
2022-06-15,15765.812205375121,14778.03986067078,0,0.19952134750406042,6973.494521733229
2022-06-16,16051.832411255298,-12404.321535363028,0,0.13947475137278498,6985.711588741692
2022-06-17,16051.832411255298,4237.044988715007,0,0.13947475137278498,6985.711588741692
2022-06-21,16051.832411255298,6003.5950632235945,0,0.13947475137278498,6985.711588741692
2022-06-22,16051.832411255298,10027.844681817123,0,0.13947475137278498,6985.711588741692
2022-06-23,16078.797317892739,10466.77036272326,0,0.1310666324540754,7061.598907389151
2022-06-24,16106.020121389574,11142.190245687474,0,0.12793815657976657,7154.5072785692255
2022-06-27,16127.21706257447,-6439.15197672059,0,0.13985407962102997,7284.088174106741
2022-06-28,16127.21706257447,-9149.60434976047,0,0.13985407962102997,7284.088174106741
2022-06-29,16127.21706257447,8745.691272445887,0,0.13985407962102997,7284.088174106741
2022-06-30,16144.646910898551,15675.74451137201,0,0.12419415542366657,7307.285176982442
2022-07-01,16404.550525818595,7712.053037544191,0,0.10266625446859767,7386.855018145809
2022-07-05,16385.93636392981,8903.651079245696,0,0.11209964005818748,7419.399828970743
2022-07-06,16404.710760351296,741.0779848162078,0,0.09818730484376433,7443.569526556113
2022-07-07,16404.710760351296,-9479.727165501125,0,0.09818730484376433,7443.569526556113
2022-07-08,16404.710760351296,-2223.044697457029,0,0.09818730484376433,7443.569526556113
2022-07-11,16404.710760351296,13037.54905124652,0,0.09818730484376433,7443.569526556113
2022-07-12,16599.783096961586,8860.929317069555,0,0.04939907439226304,7449.408409869963
2022-07-13,16605.598449813682,6638.514705502981,0,0.04601744714368601,7490.076407283528
2022-07-14,16605.598449813682,2597.331288459039,0,0.04601744714368601,7490.076407283528
2022-07-15,16605.598449813682,-233.9104209173449,0,0.04601744714368601,7490.076407283528
2022-07-18,16605.598449813682,-1173.7166018040928,0,0.04601744714368601,7490.076407283528
2022-07-19,16605.598449813682,-17123.013517820837,0,0.04601744714368601,7490.076407283528
2022-07-20,16605.598449813682,-4972.516145869067,0,0.04601744714368601,7490.076407283528
2022-07-21,16605.598449813682,1602.6656409232664,0,0.04601744714368601,7490.076407283528
2022-07-22,16605.598449813682,17113.933311582525,1,0.04601744714368601,7490.076407283528
2022-07-25,16964.752489020728,-2175.1323031454285,0,0.012312891089384461,7521.705079952364
2022-07-26,16964.752489020728,7450.679193719945,0,0.012312891089384461,7521.705079952364
2022-07-27,16964.752489020728,-15003.412242771095,0,0.012312891089384461,7521.705079952364
2022-07-28,16964.752489020728,-7978.123871973651,0,0.012312891089384461,7521.705079952364
2022-07-29,16964.752489020728,-13002.535232292965,0,0.012312891089384461,7521.705079952364
2022-08-01,16964.752489020728,6647.148313260389,0,0.012312891089384461,7521.705079952364
2022-08-02,16964.752489020728,-4249.602282693646,0,0.012312891089384461,7521.705079952364
2022-08-03,16964.752489020728,-12323.524582775812,0,0.012312891089384461,7521.705079952364
2022-08-04,16964.752489020728,359.38411915953645,0,0.012312891089384461,7521.705079952364
2022-08-05,16964.752489020728,-8456.89041899831,0,0.012312891089384461,7521.705079952364
2022-08-08,16855.075127271448,5507.852166382696,0,0.03864365931230135,7490.076407283528
2022-08-09,16855.075127271448,656.1346299510824,0,0.03864365931230135,7490.076407283528
2022-08-10,16855.075127271448,-19299.064146997447,0,0.03864365931230135,7490.076407283528
2022-08-11,16855.075127271448,-8558.368417635327,0,0.03864365931230135,7490.076407283528
2022-08-12,16855.075127271448,-2752.748400564751,0,0.03864365931230135,7490.076407283528
2022-08-15,16855.075127271448,7174.621259064463,0,0.03864365931230135,7490.076407283528
2022-08-16,16855.075127271448,701.4289430605927,0,0.03864365931230135,7490.076407283528
2022-08-17,16855.075127271448,-894.7507321995358,0,0.03864365931230135,7490.076407283528
2022-08-18,16855.075127271448,1451.2522495702488,0,0.03864365931230135,7490.076407283528
2022-08-19,16855.075127271448,-1134.7298820482692,0,0.03864365931230135,7490.076407283528
2022-08-22,16855.075127271448,-3601.0507658104207,0,0.03864365931230135,7490.076407283528
2022-08-23,16855.075127271448,-302.19045587045025,0,0.03864365931230135,7490.076407283528
2022-08-24,16855.075127271448,-3363.325259016458,0,0.03864365931230135,7490.076407283528
2022-08-25,16855.075127271448,7024.55046010452,0,0.03864365931230135,7490.076407283528
2022-08-26,16855.075127271448,-3049.4573021224987,0,0.03864365931230135,7490.076407283528
2022-08-29,16855.075127271448,-6651.588561259603,0,0.03864365931230135,7490.076407283528
2022-08-30,16855.075127271448,-201.71967338340343,0,0.03864365931230135,7490.076407283528
2022-08-31,15455.411466212092,-2232.0484939259327,0,-0.3252271149548098,7454.309327242087
2022-09-01,15455.411466212092,-5056.063840215968,0,-0.3252271149548098,7454.309327242087
2022-09-02,15051.648868783304,1524.2718225652616,0,-0.25911647602456456,7445.778276347821
2022-09-06,15051.648868783304,-11158.362385526456,0,-0.25911647602456456,7445.778276347821
2022-09-07,14910.0041236533,11013.337213542827,0,-0.14745972976692093,7443.569526556113
2022-09-08,14985.636244863406,1397.909895439911,0,-0.22656031961547668,7445.778276347821
2022-09-09,14985.636244863406,232.61383047653,0,-0.22656031961547668,7445.778276347821
2022-09-12,14985.636244863406,-3712.1336095841,0,-0.22656031961547668,7445.778276347821
2022-09-13,14985.636244863406,-16940.90161712133,0,-0.22656031961547668,7445.778276347821
2022-09-14,14985.636244863406,7732.469434134517,0,-0.22656031961547668,7445.778276347821
2022-09-15,14986.48402854363,-3220.204850840628,0,-0.2272248639411785,7454.309327242087
2022-09-16,14986.48402854363,-5249.8224732184335,0,-0.2272248639411785,7454.309327242087
2022-09-19,14986.48402854363,-516.2551370639803,0,-0.2272248639411785,7454.309327242087
2022-09-20,14984.904768243592,-10567.827980702088,0,-0.2257706680176844,7445.778276347821
2022-09-21,14984.904768243592,-3444.4474893304105,0,-0.2257706680176844,7445.778276347821
2022-09-22,14984.904768243592,-14854.710815879136,0,-0.2257706680176844,7445.778276347821
2022-09-23,14984.904768243592,-3173.887456727254,0,-0.2257706680176844,7445.778276347821
2022-09-26,14984.904768243592,-7319.974779843913,0,-0.2257706680176844,7445.778276347821
2022-09-27,14984.904768243592,-4498.528503986623,0,-0.2257706680176844,7445.778276347821
2022-09-28,14984.904768243592,12600.49629241486,0,-0.2257706680176844,7445.778276347821
2022-09-29,15112.631277409,-255.0877021633587,0,-0.30836271289158085,7454.309327242087
2022-09-30,15112.631277409,-3946.6508810733058,0,-0.30836271289158085,7454.309327242087
2022-10-03,15112.631277409,3998.102372265651,0,-0.30836271289158085,7454.309327242087
2022-10-04,15112.631277409,-10825.296981164687,0,-0.30836271289158085,7454.309327242087
2022-10-05,15112.631277409,-10460.347677821455,0,-0.30836271289158085,7454.309327242087
2022-10-06,15112.631277409,-148.38983720841816,0,-0.30836271289158085,7454.309327242087
2022-10-07,15112.631277409,11436.521280336705,0,-0.30836271289158085,7454.309327242087
2022-10-10,15071.358366913224,8114.720388060492,0,-0.2899017674222623,7454.309327242087
2022-10-11,15063.776810751116,-2487.452197200205,0,-0.28207709678702464,7490.076407283528
2022-10-12,15063.776810751116,1991.9900817790783,0,-0.28207709678702464,7490.076407283528
2022-10-13,15063.776810751116,-5774.249904850414,0,-0.28207709678702464,7490.076407283528
2022-10-14,15063.776810751116,7509.961203899526,0,-0.28207709678702464,7490.076407283528
2022-10-17,15051.69151755796,-6743.107228827585,0,-0.2712134798280239,7510.759014745874
2022-10-18,15051.69151755796,-4935.325431262128,0,-0.2712134798280239,7510.759014745874
2022-10-19,15051.69151755796,-2783.955404351351,0,-0.2712134798280239,7510.759014745874
2022-10-20,15051.69151755796,651.1357405873418,0,-0.2712134798280239,7510.759014745874
2022-10-21,14926.731615932727,-10667.265403819703,0,-0.19063665936424912,7489.278596437181
2022-10-24,14926.731615932727,-10488.865563096366,0,-0.19063665936424912,7489.278596437181
2022-10-25,14926.731615932727,979.6506541824148,0,-0.19063665936424912,7489.278596437181
2022-10-26,14926.731615932727,8546.789343765744,0,-0.19063665936424912,7489.278596437181
2022-10-27,14935.744624471012,8178.445328006404,0,-0.1997078444113206,7510.759014745874
2022-10-28,14942.883630920613,-16953.066427770835,0,-0.20703811040325304,7521.705079952364
2022-10-31,14942.883630920613,3167.5306770296875,0,-0.20703811040325304,7521.705079952364
2022-11-01,14942.883630920613,6801.974888885219,0,-0.20703811040325304,7521.705079952364
2022-11-02,14942.883630920613,22218.26651226676,1,-0.20703811040325304,7521.705079952364
2022-11-03,15689.210235771636,9427.923545038848,0,-0.08253126238122138,7559.278200495618
2022-11-04,15710.720699342144,-18349.68305179058,0,-0.09410737910851867,7595.43194439031
2022-11-07,15710.720699342144,-8919.097345284063,0,-0.09410737910851867,7595.43194439031
2022-11-08,15710.720699342144,-5317.709497531248,0,-0.09410737910851867,7595.43194439031
2022-11-09,15490.260706952682,6381.37733136538,0,-0.04042056110014744,7559.278200495618
2022-11-10,15490.260706952682,1483.9383954786144,0,-0.04042056110014744,7559.278200495618
2022-11-11,15490.260706952682,-9181.868531285134,0,-0.04042056110014744,7559.278200495618
2022-11-14,15481.903987367095,-4613.591562147987,0,-0.03416462654054747,7521.705079952364
2022-11-15,15408.522248882418,-624.9699838535184,0,0.016116860573206302,7510.759014745874
2022-11-16,15408.522248882418,16565.526937414565,1,0.016116860573206302,7510.759014745874
2022-11-17,15723.03502914993,-3971.19165773732,0,-0.05484272613058134,7521.705079952364
2022-11-18,15723.03502914993,-2217.245580446579,0,-0.05484272613058134,7521.705079952364
2022-11-21,15723.03502914993,5514.00644687839,0,-0.05484272613058134,7521.705079952364
2022-11-22,15723.03502914993,-268.9549421998136,0,-0.05484272613058134,7521.705079952364
2022-11-23,15723.03502914993,-3159.0049475702835,0,-0.05484272613058134,7521.705079952364
2022-11-25,15723.03502914993,3580.0894396254525,0,-0.05484272613058134,7521.705079952364
2022-11-28,15723.03502914993,13277.14348400803,0,-0.05484272613058134,7521.705079952364
2022-11-29,15865.173890174246,-3015.517153814625,0,-0.1088020582953935,7559.278200495618
2022-11-30,15865.173890174246,-22079.32086337809,0,-0.1088020582953935,7559.278200495618
2022-12-01,15865.173890174246,6124.580688163704,0,-0.1088020582953935,7559.278200495618
2022-12-02,15865.173890174246,1580.5718530809363,0,-0.1088020582953935,7559.278200495618
2022-12-05,15865.173890174246,14113.639592547925,0,-0.1088020582953935,7559.278200495618
2022-12-06,15997.299022855743,18769.356528944747,1,-0.1420148722034336,7559.278200495618
2022-12-07,16394.64645352632,6729.877227362678,0,-0.18645529972498553,7595.43194439031
2022-12-08,16394.64645352632,-10280.867139635711,0,-0.18645529972498553,7595.43194439031
2022-12-09,16394.64645352632,-2258.957859740801,0,-0.18645529972498553,7595.43194439031
2022-12-12,16394.64645352632,-12201.276707298251,0,-0.18645529972498553,7595.43194439031
2022-12-13,16394.64645352632,-2876.7210760659127,0,-0.18645529972498553,7595.43194439031
2022-12-14,16394.64645352632,6729.796893270633,0,-0.18645529972498553,7595.43194439031
2022-12-15,16394.64645352632,29840.98397728057,1,-0.18645529972498553,7595.43194439031
2022-12-16,17648.53056476933,5847.394589687598,0,0.01241320456791397,7631.579007026703
2022-12-19,17648.53056476933,3177.390007887506,0,0.01241320456791397,7631.579007026703
2022-12-20,17648.53056476933,-12308.562380502412,0,0.01241320456791397,7631.579007026703
2022-12-21,17648.53056476933,-1410.2863954011864,0,0.01241320456791397,7631.579007026703
2022-12-22,17648.53056476933,7023.502300912616,0,0.01241320456791397,7631.579007026703
2022-12-23,17648.53056476933,-6237.741343467232,0,0.01241320456791397,7631.579007026703
2022-12-27,17648.53056476933,-7266.069608620069,0,0.01241320456791397,7631.579007026703
2022-12-28,17648.53056476933,1358.3507026953207,0,0.01241320456791397,7631.579007026703
2022-12-29,17648.53056476933,-959.8069377230664,0,0.01241320456791397,7631.579007026703
2022-12-30,17648.53056476933,-4258.511183693265,0,0.01241320456791397,7631.579007026703
2023-01-03,17648.53056476933,5459.433835040089,0,0.01241320456791397,7631.579007026703
2023-01-04,17648.53056476933,8115.243001413055,0,0.01241320456791397,7631.579007026703
2023-01-05,17590.999691697984,4123.290506209874,0,0.034585375289290704,7714.094677203224
2023-01-06,17590.999691697984,3770.814143999294,0,0.034585375289290704,7714.094677203224
2023-01-09,17590.999691697984,-2497.078973715744,0,0.034585375289290704,7714.094677203224
2023-01-10,17590.999691697984,-9715.00275390992,0,0.034585375289290704,7714.094677203224
2023-01-11,17590.999691697984,-2618.4437101817703,0,0.034585375289290704,7714.094677203224
2023-01-12,17512.53899413732,5180.291206390021,0,0.05240513465971454,7631.579007026703
2023-01-13,17512.53899413732,-11674.097427290431,0,0.05240513465971454,7631.579007026703
2023-01-17,17512.53899413732,-187.57296207828915,0,0.05240513465971454,7631.579007026703
2023-01-18,17512.53899413732,25080.440214078808,1,0.05240513465971454,7631.579007026703
2023-01-19,18248.824675590975,-256.8977324954312,0,0.07811794801781197,7714.094677203224
2023-01-20,18248.824675590975,-18119.70392256508,0,0.07811794801781197,7714.094677203224
2023-01-23,18248.824675590975,-13678.7865603362,0,0.07811794801781197,7714.094677203224
2023-01-24,18248.824675590975,4975.959151072472,0,0.07811794801781197,7714.094677203224
2023-01-25,18221.419352262725,-1550.8047241397055,0,0.0883973307643966,7631.579007026703
2023-01-26,18221.419352262725,-10728.450995884894,0,0.0883973307643966,7631.579007026703
2023-01-27,18221.419352262725,-3589.7719195121454,0,0.0883973307643966,7631.579007026703
2023-01-30,18238.903415026085,11952.38797839922,0,0.07842294403763764,7595.43194439031
2023-01-31,18335.115577414865,-13354.552000023405,0,0.041196972743167165,7631.579007026703
2023-02-01,18335.115577414865,-3420.139866349492,0,0.041196972743167165,7631.579007026703
2023-02-02,18335.115577414865,-14026.621234309005,0,0.041196972743167165,7631.579007026703
2023-02-03,18335.115577414865,4575.474917423224,0,0.041196972743167165,7631.579007026703
2023-02-06,18335.115577414865,-5167.661106990563,0,0.041196972743167165,7631.579007026703
