,VaR_MC_GARCH_COPULA
2019-03-19,14259.030731570034
2019-03-20,12881.021708165434
2019-03-21,14834.72538541005
2019-03-22,12433.744384597343
2019-03-25,15540.332073998916
2019-03-26,19313.511177925797
2019-03-27,18002.31790772091
2019-03-28,19170.073577815565
2019-03-29,8937.822716263363
2019-04-01,10109.788230500924
2019-04-02,10809.316201810658
2019-04-03,10762.985316967022
2019-04-04,11228.780348532824
2019-04-05,11806.844793035756
2019-04-08,11912.935534703252
2019-04-09,10962.74100126538
2019-04-10,11080.890207749208
2019-04-11,10995.531109637206
2019-04-12,11558.884986562132
2019-04-15,11929.014912407705
2019-04-16,11566.216863640602
2019-04-17,11283.795685049965
2019-04-18,11044.30803658669
2019-04-22,11040.894258010989
2019-04-23,12025.136020051603
2019-04-24,12607.241937437024
2019-04-25,12279.290187351939
2019-04-26,12256.489827997291
2019-04-29,12507.881595315932
2019-04-30,12531.531547112878
2019-05-01,11440.53003083891
2019-05-02,11250.28784143438
2019-05-03,12886.233806557662
2019-05-06,13154.889661918116
2019-05-07,10010.984917880149
2019-05-08,12035.041660149187
2019-05-09,12180.718954217691
2019-05-10,13056.662804147745
2019-05-13,6996.75653645758
2019-05-14,7614.630613970141
2019-05-15,8599.2035239123
2019-05-16,10245.400724626292
2019-05-17,9124.104358632427
2019-05-20,8732.903621213523
2019-05-21,10178.572143354995
2019-05-22,9673.963021520281
2019-05-23,8076.819892773817
2019-05-24,8622.840477153273
2019-05-28,7303.594051531576
2019-05-29,7511.578032537907
2019-05-30,7742.2359690768835
2019-05-31,7098.390723309535
2019-06-03,6398.293904264663
2019-06-04,7548.48858107155
2019-06-05,10299.51435666072
2019-06-06,11557.957669676452
2019-06-07,14169.884693109865
2019-06-10,15316.78607125178
2019-06-11,15646.252334864233
2019-06-12,14913.369517388535
2019-06-13,15647.884931410932
2019-06-14,15551.576753219153
2019-06-17,15788.366860088643
2019-06-18,18044.838832307134
2019-06-19,19183.800622571714
2019-06-20,18659.247087842778
2019-06-21,21042.262038093457
2019-06-24,18976.365675681544
2019-06-25,9322.911382283895
2019-06-26,9287.821633109184
2019-06-27,9313.41838235883
2019-06-28,9218.851542813165
2019-07-01,10059.304103266893
2019-07-02,10609.733756857153
2019-07-03,11436.574957098894
2019-07-05,11121.906651213994
2019-07-08,10074.989649914776
2019-07-09,10421.539681973534
2019-07-10,10942.859063895443
2019-07-11,11128.616477902724
2019-07-12,12047.223777245574
2019-07-15,11702.498836251549
2019-07-16,10755.981741119971
2019-07-17,9749.28544717959
2019-07-18,11259.786633992839
2019-07-19,10158.436283476209
2019-07-22,10934.711447039921
2019-07-23,12067.700096705847
2019-07-24,13065.478152442683
2019-07-25,12108.604880491208
2019-07-26,13267.150330378468
2019-07-29,13276.206182180522
2019-07-30,12850.280060723653
2019-07-31,10807.045388280445
2019-08-01,11120.695833107531
2019-08-02,10063.034383826045
2019-08-05,6950.96022446039
2019-08-06,5100.0067326515455
2019-08-07,7796.362472502181
2019-08-08,10094.15377918927
2019-08-09,9285.109222694462
2019-08-12,7638.063256283429
2019-08-13,9942.680960215392
2019-08-14,6427.618112269101
2019-08-15,7069.929131149467
2019-08-16,8772.653351830619
2019-08-19,11124.769740677568
2019-08-20,9367.1550665546
2019-08-21,11558.084706816575
2019-08-22,10888.03845092547
2019-08-23,7106.031489098832
2019-08-26,8418.606411826617
2019-08-27,8165.836174326612
2019-08-28,9125.535090578382
2019-08-29,12047.313170983594
2019-08-30,11764.8024249699
2019-09-03,10447.947186345085
2019-09-04,13613.81849885903
2019-09-05,17454.819362630547
2019-09-06,18904.724654515194
2019-09-09,18887.027342292946
2019-09-10,18991.179786203364
2019-09-11,21949.326045580743
2019-09-12,22153.267157051374
2019-09-13,22277.514572875076
2019-09-16,21487.3743522019
2019-09-17,20658.687862906714
2019-09-18,19723.463837429776
2019-09-19,8050.752391206469
2019-09-20,7778.493730732245
2019-09-23,7678.866245277819
2019-09-24,7094.6292658506245
2019-09-25,7493.261236506342
2019-09-26,7299.988054713492
2019-09-27,7108.0177177417145
2019-09-30,7357.132861261123
2019-10-01,7340.881630386074
2019-10-02,6884.960828370371
2019-10-03,6749.007268449115
2019-10-04,7110.335395672473
2019-10-07,6885.763801003079
2019-10-08,6982.1814924289465
2019-10-09,6884.7177671611835
2019-10-10,6861.690733396239
2019-10-11,7188.352383933852
2019-10-14,7054.034627144714
2019-10-15,8203.644366308332
2019-10-16,7714.114496068003
2019-10-17,7936.142410190766
2019-10-18,7925.899800685889
2019-10-21,8192.677598924365
2019-10-22,8040.154526595402
2019-10-23,8544.015948121278
2019-10-24,8869.587070786098
2019-10-25,9722.437414036096
2019-10-28,11668.468072195643
2019-10-29,12042.298383979749
2019-10-30,12732.35288909959
2019-10-31,7592.800051530122
2019-11-01,7707.524026781391
2019-11-04,8806.418346559487
2019-11-05,8982.7438310735
2019-11-06,9068.053808637997
2019-11-07,9228.249828877986
2019-11-08,10071.302404688855
2019-11-11,9333.402796893039
2019-11-12,9460.638597466266
2019-11-13,9220.684796862646
2019-11-14,9151.799447836089
2019-11-15,9925.75292815175
2019-11-18,10224.842795001987
2019-11-19,9962.010859409962
2019-11-20,9591.220900594373
2019-11-21,10023.917812618263
2019-11-22,10009.669101135865
2019-11-25,10600.67958494427
2019-11-26,11876.28737013195
2019-11-27,11862.13336711834
2019-11-29,11203.38041852978
2019-12-02,9870.96361663744
2019-12-03,9138.77548224382
2019-12-04,10364.763623871315
2019-12-05,11546.334986620977
2019-12-06,12920.193828170397
2019-12-09,14256.362880603789
2019-12-10,14405.329945941836
2019-12-11,14833.692443022292
2019-12-12,14119.884979356197
2019-12-13,9891.932787188183
2019-12-16,9890.199602638992
2019-12-17,9496.939009228021
2019-12-18,8852.477562761691
2019-12-19,9224.426615613529
2019-12-20,10105.443282281953
2019-12-23,10020.417502392578
2019-12-24,10011.473169880312
2019-12-26,10438.927284272204
2019-12-27,11017.206833058684
2019-12-30,9923.11580900029
2019-12-31,10310.204354098389
2020-01-02,11888.729944972583
2020-01-03,10601.898237710093
2020-01-06,11867.484051561521
2020-01-07,11165.240104301469
2020-01-08,11919.813164486777
2020-01-09,13878.159097888185
2020-01-10,13296.452070921832
2020-01-13,14072.40809694707
2020-01-14,14842.577201587477
2020-01-15,15303.287762537559
2020-01-16,15297.422897732453
2020-01-17,17460.36247577081
2020-01-21,17250.246109872143
2020-01-22,16778.503831820384
2020-01-23,17033.59502696951
2020-01-24,15851.295481836103
2020-01-27,15670.06477633479
2020-01-28,22798.836620381688
2020-01-29,7393.5719610559445
2020-01-30,7549.534702863163
2020-01-31,6525.077195309713
2020-02-03,6390.417286175527
2020-02-04,7727.1054937135505
2020-02-05,10326.330308257708
2020-02-06,11612.683402686453
2020-02-07,9722.374024569968
2020-02-10,11925.855912386378
2020-02-11,11488.174140912455
2020-02-12,13515.989084546218
2020-02-13,12808.045013252886
2020-02-14,12679.452104684782
2020-02-18,11571.65922504936
2020-02-19,12657.23933447388
2020-02-20,11455.987264818968
2020-02-21,9392.640425990554
2020-02-24,6261.170452237937
2020-02-25,7071.50639826373
2020-02-26,7423.701825208206
2020-02-27,10349.401868879046
2020-02-28,12895.08126451988
2020-03-02,13837.709074013805
2020-03-03,15088.274331097004
2020-03-04,11755.736803793501
2020-03-05,14837.121323680201
2020-03-06,17569.155323678267
2020-03-09,19317.601414469125
2020-03-10,26058.29025838438
2020-03-11,27703.927819261626
2020-03-12,14704.166019044469
2020-03-13,24364.640384652677
2020-03-16,14835.543273659046
2020-03-17,19100.669330354693
2020-03-18,19942.99289981944
2020-03-19,17714.609152628396
2020-03-20,12963.554040876383
2020-03-23,15564.63984310157
2020-03-24,19289.01512358579
2020-03-25,23619.26307132846
2020-03-26,32310.76052226825
2020-03-27,26317.418866129312
2020-03-30,32217.070409278032
2020-03-31,27442.50317860286
2020-04-01,19488.852741769642
2020-04-02,23189.187768197837
2020-04-03,18591.92862175894
2020-04-06,32836.491677942955
2020-04-07,37442.13153503665
2020-04-08,48464.28830338649
2020-04-09,53922.2718177931
2020-04-13,48611.94466691934
2020-04-14,53231.90317533244
2020-04-15,49340.87685726845
2020-04-16,51558.0993227375
2020-04-17,50759.84736556219
2020-04-20,49494.69152232616
2020-04-21,43731.4858232705
2020-04-22,51266.801789374724
2020-04-23,49432.89835501189
2020-04-24,15273.3629706802
2020-04-27,16689.40742358996
2020-04-28,15863.98233576591
2020-04-29,17982.96778997531
2020-04-30,17269.60023308238
2020-05-01,14310.515807818887
2020-05-04,13839.038398912631
2020-05-05,14587.473938331086
2020-05-06,13495.253752406199
2020-05-07,14475.540836706125
2020-05-08,16034.522172622675
2020-05-11,15472.392339467875
2020-05-12,12712.957813985662
2020-05-13,11031.079281278984
2020-05-14,11769.710202087912
2020-05-15,12151.933480268894
2020-05-18,15377.67225457923
2020-05-19,17077.84045929595
2020-05-20,20127.048933510978
2020-05-21,18449.55583980091
2020-05-22,18818.13556009207
2020-05-26,20635.962220054018
2020-05-27,24463.01234167512
2020-05-28,24856.04107668847
2020-05-29,25571.103259026848
2020-06-01,24110.72086018659
2020-06-02,24619.03250369707
2020-06-03,24018.49229628899
2020-06-04,26362.123372982354
2020-06-05,25288.825461622684
2020-06-08,11311.038799588814
2020-06-09,10131.530453981155
2020-06-10,9404.349230140864
2020-06-11,10773.979823055015
2020-06-12,10461.124954534942
2020-06-15,9311.237480656062
2020-06-16,8294.672497268577
2020-06-17,8341.561617566966
2020-06-18,7661.909570168125
2020-06-19,8406.243390288322
2020-06-22,7620.544484310418
2020-06-23,7955.68797407291
2020-06-24,8113.843802673634
2020-06-25,8012.4136667780385
2020-06-26,8300.081049001707
2020-06-29,7495.671667272093
2020-06-30,7483.967724725456
2020-07-01,7333.343253682285
2020-07-02,7429.248539786328
2020-07-06,8345.59380824671
2020-07-07,7916.419699183585
2020-07-08,7860.6360876691815
2020-07-09,7634.728586901716
2020-07-10,8305.30552695891
2020-07-13,7730.923643980348
2020-07-14,8857.99580223863
2020-07-15,9988.58104788075
2020-07-16,9659.90012702414
2020-07-17,10760.674390663451
2020-07-20,10360.51970598893
2020-07-21,9069.849185633146
2020-07-22,9537.382463816713
2020-07-23,8900.911715960985
2020-07-24,8922.029248718325
2020-07-27,9429.937404337468
2020-07-28,10044.004137948821
2020-07-29,10313.02054664166
2020-07-30,10185.03094339103
2020-07-31,10241.129497993421
2020-08-03,10979.370869450251
2020-08-04,11538.764497790617
2020-08-05,12152.14047096171
2020-08-06,12414.50062463041
2020-08-07,13396.403374897509
2020-08-10,13613.694370710928
2020-08-11,12178.801894385466
2020-08-12,14607.312398617836
2020-08-13,16194.771999801053
2020-08-14,16221.989044303984
2020-08-17,16401.26803966962
2020-08-18,16796.072821076432
2020-08-19,15393.029176746197
2020-08-20,16003.866167420307
2020-08-21,16154.90087985674
2020-08-24,17796.06564358329
2020-08-25,21063.18536932307
2020-08-26,21161.413125905106
2020-08-27,24464.176749093713
2020-08-28,22688.059713526935
2020-08-31,21927.586613364816
2020-09-01,11519.579178456635
2020-09-02,11940.144470427465
2020-09-03,11584.796891973574
2020-09-04,10377.32517677455
2020-09-08,10567.734163140325
2020-09-09,9459.774263769927
2020-09-10,9312.622706376178
2020-09-11,8660.229409824275
2020-09-14,8638.927886085537
2020-09-15,8898.605320126157
2020-09-16,8565.48665576304
2020-09-17,8334.82321826949
2020-09-18,8518.285324732702
2020-09-21,8525.607946049826
2020-09-22,8935.645262063386
2020-09-23,9706.074674183064
2020-09-24,9586.64723205649
2020-09-25,9231.4410655181
2020-09-28,8986.978250594513
2020-09-29,9297.142360595486
2020-09-30,9106.136620342642
2020-10-01,9243.97424917253
2020-10-02,9212.315523449044
2020-10-05,9662.629379455328
2020-10-06,9910.98509563453
2020-10-07,9545.119742934441
2020-10-08,9253.714277407102
2020-10-09,9906.872239468843
2020-10-12,13509.883281968154
2020-10-13,8373.412143247166
2020-10-14,12619.044829195542
2020-10-15,12611.528440671751
2020-10-16,12163.717381322265
2020-10-19,11198.323234208805
2020-10-20,11695.027608739858
2020-10-21,11520.30198420345
2020-10-22,12148.094483368342
2020-10-23,11419.677373864815
2020-10-26,11185.269452144703
2020-10-27,11093.816320838243
2020-10-28,11749.647748078725
2020-10-29,10920.0886172833
2020-10-30,10422.839650455526
2020-11-02,9507.999308924545
2020-11-03,9516.96254163091
2020-11-04,10132.438806985205
2020-11-05,13952.009464923365
2020-11-06,12474.412380330772
2020-11-09,14602.636410469846
2020-11-10,14696.844279248007
2020-11-11,14696.164648354788
2020-11-12,12362.989790271398
2020-11-13,17191.502222987536
2020-11-16,21058.16320613975
2020-11-17,20141.527850751245
2020-11-18,16343.529566923471
2020-11-19,18856.278474116185
2020-11-20,16606.927430336833
2020-11-23,20608.10487717455
2020-11-24,24608.383788301697
2020-11-25,8909.359863451215
2020-11-27,8977.185322552705
2020-11-30,9161.152225622334
2020-12-01,9764.063810603102
2020-12-02,13167.413588584586
2020-12-03,13349.755624184803
2020-12-04,13133.088268645899
2020-12-07,13082.05341341297
2020-12-08,13017.329056197901
2020-12-09,11973.369989441302
2020-12-10,11168.243988780341
2020-12-11,10468.984921263125
2020-12-14,10274.554934652037
2020-12-15,10782.894733268928
2020-12-16,12710.005427409269
2020-12-17,13343.748725788091
2020-12-18,13577.130001219693
2020-12-21,12527.12778037468
2020-12-22,11820.83782967289
2020-12-23,12249.09198621464
2020-12-24,13288.185022990077
2020-12-28,14827.949757186474
2020-12-29,14841.035520941696
2020-12-30,15237.297656148156
2020-12-31,15788.44375251121
2021-01-04,13763.45806537462
2021-01-05,16298.133359447362
2021-01-06,18768.464118592477
2021-01-07,24616.11101301502
2021-01-08,29986.248875995647
2021-01-11,13752.238000807645
2021-01-12,13299.187289279245
2021-01-13,12013.539017879775
2021-01-14,12115.465150860698
2021-01-15,12159.961370921017
2021-01-19,13110.152070015018
2021-01-20,12722.494404910896
2021-01-21,13474.102488822247
2021-01-22,12941.323708031034
2021-01-25,12777.549474222817
2021-01-26,12388.393134139964
2021-01-27,12327.778826656833
2021-01-28,15082.875574403426
2021-01-29,17065.231071804432
2021-02-01,12404.123280863278
2021-02-02,11041.570487327157
2021-02-03,10701.86368781105
2021-02-04,12034.804062561083
2021-02-05,12981.73416070777
2021-02-08,14888.083494919134
2021-02-09,15170.913245365375
2021-02-10,14879.972816838435
2021-02-11,15740.993629300629
2021-02-12,16705.356538984477
2021-02-16,16477.254427442716
2021-02-17,17077.106311012594
2021-02-18,16034.475511383409
2021-02-19,16223.013516227642
2021-02-22,16237.47915214109
2021-02-23,14416.403500823526
2021-02-24,10160.949489575025
2021-02-25,11502.877495717772
2021-02-26,20544.29319799574
2021-03-01,16890.887566546426
2021-03-02,15608.120002479978
2021-03-03,16118.605384565728
2021-03-04,16414.785967309508
2021-03-05,13967.375714724467
2021-03-08,13010.754050678184
2021-03-09,11208.435302085332
2021-03-10,10776.153677977192
2021-03-11,10159.042818186546
2021-03-12,9501.404018624948
2021-03-15,11857.266702704112
2021-03-16,11224.615651788634
2021-03-17,10967.007919593898
2021-03-18,10037.964849930777
2021-03-19,10604.804866847699
2021-03-22,9818.103705101303
2021-03-23,10631.903454267725
2021-03-24,11688.304710401802
2021-03-25,10358.788273677183
2021-03-26,10400.200621328288
2021-03-29,12195.749048166886
2021-03-30,11936.956790688777
2021-03-31,12887.772681083223
2021-04-01,16576.938460946298
2021-04-05,22514.891216777767
2021-04-06,25999.834766797914
2021-04-07,24691.032113677375
2021-04-08,10868.210222396614
2021-04-09,10115.431071551939
2021-04-12,10442.063682964535
2021-04-13,10082.242208220128
2021-04-14,9938.981452069158
2021-04-15,10200.777096055283
2021-04-16,10537.294429157442
2021-04-19,10136.377817728691
2021-04-20,9219.36534215834
2021-04-21,9763.396981571486
2021-04-22,9294.513433004226
2021-04-23,10568.222210900261
2021-04-26,10497.089043631648
2021-04-27,10366.392133467165
2021-04-28,10344.416569635132
2021-04-29,11259.616103290638
2021-04-30,10517.53953702484
2021-05-03,10710.444054313228
2021-05-04,9462.160517618779
2021-05-05,10278.139167392934
2021-05-06,11706.215697497366
2021-05-07,15080.000399807901
2021-05-10,13137.853992032375
2021-05-11,11763.586540364335
2021-05-12,10654.794924471711
2021-05-13,10139.039946832683
2021-05-14,14180.16251014486
2021-05-17,13965.218266788284
2021-05-18,12523.546505664013
2021-05-19,8321.814917625872
2021-05-20,10619.563090553935
2021-05-21,10480.505143198377
2021-05-24,9407.837025590092
2021-05-25,9249.053925269402
2021-05-26,9031.342204676192
2021-05-27,8785.369218014293
2021-05-28,8604.793194238033
2021-06-01,8817.28607262857
2021-06-02,9895.401194043665
2021-06-03,8995.06618411436
2021-06-04,9434.187572345641
2021-06-07,9005.735461244925
2021-06-08,8662.452852912198
2021-06-09,8660.751311483587
2021-06-10,9041.700546303975
2021-06-11,9118.420819686817
2021-06-14,9099.640003446144
2021-06-15,8980.609241493119
2021-06-16,8411.843220625213
2021-06-17,8441.625005062631
2021-06-18,14080.156687800794
2021-06-21,16621.482532712806
2021-06-22,19059.219126701984
2021-06-23,18230.096248523754
2021-06-24,19929.9520151277
2021-06-25,20806.82778493376
2021-06-28,23146.88517446086
2021-06-29,22630.462183776926
2021-06-30,22726.07448754385
2021-07-01,22072.26391279338
2021-07-02,11838.666611293287
2021-07-06,11279.323501272456
2021-07-07,11804.707446848215
2021-07-08,10884.849615474212
2021-07-09,10597.806177142813
2021-07-12,12341.816596911094
2021-07-13,11181.993774113502
2021-07-14,11290.861383450929
2021-07-15,11197.016453395916
2021-07-16,11140.938790629913
2021-07-19,10412.433342618646
2021-07-20,12178.147106735032
2021-07-21,12238.220169517597
2021-07-22,12505.365698158948
2021-07-23,13570.00851344608
2021-07-26,14245.963258386668
2021-07-27,12479.157192995714
2021-07-28,12047.448727014313
2021-07-29,12404.339160308664
2021-07-30,11884.260002280347
2021-08-02,11910.976797156549
2021-08-03,13639.001743626059
2021-08-04,12547.758259291944
2021-08-05,14362.009587865421
2021-08-06,15659.069134694766
2021-08-09,16357.44458215882
2021-08-10,17323.948017763112
2021-08-11,19049.033849397234
2021-08-12,20931.88203220669
2021-08-13,19711.30914075986
2021-08-16,8732.916547129787
2021-08-17,8408.324562564627
2021-08-18,8195.83539516453
2021-08-19,9268.276485769056
2021-08-20,8251.044919121392
2021-08-23,7678.7645488867165
2021-08-24,7920.4190554953575
2021-08-25,8603.850795395269
2021-08-26,9093.238879666882
2021-08-27,8825.32787034334
2021-08-30,9475.082789108928
2021-08-31,9105.240954052751
2021-09-01,8876.154373184105
2021-09-02,9304.277038465149
2021-09-03,9239.274475288736
2021-09-07,9986.552897455364
2021-09-08,9330.578955726049
2021-09-09,10029.520312209734
2021-09-10,10182.623668388147
2021-09-13,10202.091923692908
2021-09-14,10143.77262224344
2021-09-15,10249.571626130693
2021-09-16,9868.62959265218
2021-09-17,9854.35048259439
2021-09-20,10457.259469929591
2021-09-21,10480.536790547487
2021-09-22,9466.382201942766
2021-09-23,9431.211594162
2021-09-24,10295.675573295024
2021-09-27,7791.821478250215
2021-09-28,9683.602947559939
2021-09-29,9591.393593461076
2021-09-30,9559.672252835384
2021-10-01,8514.273755508251
2021-10-04,8735.704553627907
2021-10-05,8053.349038116802
2021-10-06,8757.19112430657
2021-10-07,9099.97953459801
2021-10-08,9132.312411392975
2021-10-11,8124.478201349639
2021-10-12,7943.6292048848745
2021-10-13,7372.882521205949
2021-10-14,9556.278916497615
2021-10-15,12464.716295636956
2021-10-18,14192.464635603726
2021-10-19,16355.806482517095
2021-10-20,19736.584259731484
2021-10-21,20003.05023119383
2021-10-22,18562.796996103414
2021-10-25,18643.648735142262
2021-10-26,19296.90374345043
2021-10-27,17610.97861863225
2021-10-28,21897.984025741323
2021-10-29,25465.486277026634
2021-11-01,24206.351417785307
2021-11-02,22981.344394925884
2021-11-03,23212.85386447805
2021-11-04,23826.27326913068
2021-11-05,23040.06203844193
2021-11-08,22566.709829944077
2021-11-09,9742.34592463841
2021-11-10,9054.885554117194
2021-11-11,11908.891983823563
2021-11-12,10678.963087431544
2021-11-15,9645.11065673118
2021-11-16,9938.20472125172
2021-11-17,8946.369384950805
2021-11-18,9039.399230583153
2021-11-19,8788.83626200806
2021-11-22,9606.441413892653
2021-11-23,10110.767362457556
2021-11-24,9655.936645663765
2021-11-26,10997.778608051874
2021-11-29,10118.193663597474
2021-11-30,12247.188722627892
2021-12-01,14295.543282145638
2021-12-02,10918.312841538369
2021-12-03,10890.84853028528
2021-12-06,9853.93009125754
2021-12-07,11464.781393176852
2021-12-08,13776.446333180169
2021-12-09,12513.348360379712
2021-12-10,13618.298902042114
2021-12-13,11623.270868634467
2021-12-14,11480.130843947401
2021-12-15,12908.60803157481
2021-12-16,10751.482397863318
2021-12-17,10028.306141052697
2021-12-20,11081.130300657516
2021-12-21,6915.133802126021
2021-12-22,10265.733063073028
2021-12-23,10834.477454861237
2021-12-27,13804.390673567746
2021-12-28,14101.695621219405
2021-12-29,13821.34561736318
2021-12-30,12604.617235745078
2021-12-31,11714.114629940956
2022-01-03,12028.215692005357
2022-01-04,13331.216690282674
2022-01-05,10320.047692549875
2022-01-06,9928.712380700726
2022-01-07,9217.02303583788
2022-01-10,8896.515234799908
2022-01-11,9345.474964915291
2022-01-12,9454.538442545869
2022-01-13,8549.27436779343
2022-01-14,8194.584089054872
2022-01-18,10072.345948477934
2022-01-19,13936.17724594967
2022-01-20,14724.643597459131
2022-01-21,16685.001363152485
2022-01-24,16979.0770439027
2022-01-25,17722.82551847618
2022-01-26,18227.778734520376
2022-01-27,17518.071903001706
2022-01-28,15162.874176637366
2022-01-31,15819.623988370204
2022-02-01,15748.77218058254
2022-02-02,14069.193707379996
2022-02-03,20009.78999555433
2022-02-04,9837.39220188528
2022-02-07,13196.066562860631
2022-02-08,12824.973333634143
2022-02-09,13732.684286150012
2022-02-10,11544.540182638944
2022-02-11,15056.589578942001
2022-02-14,15606.624957975733
2022-02-15,13356.012539051671
2022-02-16,12729.296324057103
2022-02-17,13741.2762841971
2022-02-18,14190.92953953481
2022-02-22,14987.928224666715
2022-02-23,15954.091789197184
2022-02-24,14676.679905727759
2022-02-25,11551.034071743408
2022-02-28,11905.15206676598
2022-03-01,15980.462718216919
2022-03-02,13985.895193344355
2022-03-03,14156.248857687631
2022-03-04,14873.49832208551
2022-03-07,18564.02091136263
2022-03-08,21506.371588940427
2022-03-09,17193.658655006362
2022-03-10,18769.183766119928
2022-03-11,22588.23406907181
2022-03-14,23110.659863323253
2022-03-15,20075.100250034724
2022-03-16,16417.09079097888
2022-03-17,14595.13119562083
2022-03-18,8426.672264175952
2022-03-21,9969.488723775348
2022-03-22,15363.813076574539
2022-03-23,14768.887863306141
2022-03-24,14126.370934698953
2022-03-25,13422.093449880878
2022-03-28,16102.750957023381
2022-03-29,16961.504905228347
2022-03-30,15775.74598811059
2022-03-31,13452.847158016977
2022-04-01,13041.618839207385
2022-04-04,14209.157201359294
2022-04-05,11795.989091074976
2022-04-06,12393.387697415892
2022-04-07,12151.042332849307
2022-04-08,11941.954649921485
2022-04-11,11857.785706148732
2022-04-12,12353.617148673144
2022-04-13,11800.2283445007
2022-04-14,11987.744710931987
2022-04-18,14115.33039627678
2022-04-19,12170.791744531172
2022-04-20,11894.337882354113
2022-04-21,13804.742330806564
2022-04-22,17587.220054690835
2022-04-25,15787.848619610108
2022-04-26,24247.421138555168
2022-04-27,24471.991088264676
2022-04-28,18020.698279820466
2022-04-29,29821.699890501346
2022-05-02,30269.104660496505
2022-05-03,12004.307547960403
2022-05-04,14703.088133032521
2022-05-05,12088.449733476642
2022-05-06,14467.141590646606
2022-05-09,17452.15265811449
2022-05-10,16270.149473103438
2022-05-11,18184.812354892118
2022-05-12,17727.258171395057
2022-05-13,16908.170954299254
2022-05-16,16869.51780243391
2022-05-17,14680.209160586492
2022-05-18,17918.317743705582
2022-05-19,18292.410206884997
2022-05-20,17018.753154016253
2022-05-23,15077.395442864825
2022-05-24,15608.733460793143
2022-05-25,14958.020343330858
2022-05-26,13375.255041556631
2022-05-27,12855.388507253281
2022-05-31,11604.51884471034
2022-06-01,12326.897298030279
2022-06-02,13990.157323999432
2022-06-03,11849.691787886273
2022-06-06,11660.826783206472
2022-06-07,12600.23544524781
2022-06-08,12060.635192262802
2022-06-09,13879.520797281983
2022-06-10,20506.066024408392
2022-06-13,29735.520863021244
2022-06-14,41844.078589656434
2022-06-15,18851.788608772746
2022-06-16,21667.928722342516
2022-06-17,18507.585872594278
2022-06-21,15795.534510575468
2022-06-22,14249.17853509739
2022-06-23,15555.187191747174
2022-06-24,16535.3656328516
2022-06-27,16857.60714241713
2022-06-28,13374.485366844787
2022-06-29,12523.918149993158
2022-06-30,14042.583938624866
2022-07-01,16253.831107450642
2022-07-05,16470.774170100893
2022-07-06,15748.899085997895
2022-07-07,16629.499553778667
2022-07-08,17648.373350510632
2022-07-11,15954.405424721544
2022-07-12,16396.69741262408
2022-07-13,15124.933819172833
2022-07-14,14559.647760026759
2022-07-15,15033.875186211444
2022-07-18,14054.36225581205
2022-07-19,18893.18885290963
2022-07-20,27288.189804964913
2022-07-21,31286.953609882185
2022-07-22,27831.06895000413
2022-07-25,29925.499332128933
2022-07-26,24816.73096383931
2022-07-27,33319.63353072864
2022-07-28,47263.486964398995
2022-07-29,13614.767796531314
2022-08-01,12595.756108436362
2022-08-02,13106.586257329596
2022-08-03,15435.498295249257
2022-08-04,13784.029215911254
2022-08-05,13182.841841826694
2022-08-08,14303.655261352082
2022-08-09,13707.581390982241
2022-08-10,13420.764539280106
2022-08-11,13597.784213811492
2022-08-12,17073.920409502807
2022-08-15,18421.240915783797
2022-08-16,18092.04532777181
2022-08-17,15786.681250968944
2022-08-18,16101.922618543238
2022-08-19,12643.201738261148
2022-08-22,11485.212611766749
2022-08-23,10697.584669772625
2022-08-24,10452.710525337543
2022-08-25,12340.208693419649
2022-08-26,11585.524327235322
2022-08-29,10615.489971995123
2022-08-30,12680.513548189201
2022-08-31,13485.205160415879
2022-09-01,12533.55288524764
2022-09-02,15674.059765678994
2022-09-06,16232.474639980062
2022-09-07,16089.382770483513
2022-09-08,15972.725465055173
2022-09-09,10029.364810528286
2022-09-12,12914.11644017238
2022-09-13,14467.381152001915
2022-09-14,12388.089921618583
2022-09-15,13411.56033951205
2022-09-16,13597.820851884859
2022-09-19,12506.981250688086
2022-09-20,12965.15832644006
2022-09-21,15424.547499447439
2022-09-22,15644.98584306842
2022-09-23,19522.000470235256
2022-09-26,19975.194886975765
2022-09-27,21144.090444475976
2022-09-28,20063.901423663076
2022-09-29,26040.49645301609
2022-09-30,26525.046061285007
2022-10-03,25061.041943624157
2022-10-04,23523.78368854712
2022-10-05,23500.30440249857
2022-10-06,25387.066888763115
2022-10-07,26123.33761743675
2022-10-10,27509.38990184609
2022-10-11,24744.810252266558
2022-10-12,21979.611404537904
2022-10-13,20447.195357767218
2022-10-14,24049.961221043886
2022-10-17,24166.20642808709
2022-10-18,24721.726017919336
2022-10-19,23499.699220284714
2022-10-20,22146.65336570261
2022-10-21,21446.219960500563
2022-10-24,12861.249239966328
2022-10-25,14733.296472032413
2022-10-26,15547.936914770517
2022-10-27,14610.33798357758
2022-10-28,16039.728075859144
2022-10-31,15082.950539149027
2022-11-01,14269.099104335326
2022-11-02,11872.737432728229
2022-11-03,10790.60260495278
2022-11-04,11222.047077054884
2022-11-07,12566.704190142389
2022-11-08,14121.570233368459
2022-11-09,12830.709509173346
2022-11-10,21951.431668921723
2022-11-11,29846.68759263942
2022-11-14,24426.894551117144
2022-11-15,26204.509803595043
2022-11-16,21862.704014379837
2022-11-17,21256.43000723332
2022-11-18,21235.285386279273
2022-11-21,19798.885209860495
2022-11-22,22744.61093887112
2022-11-23,24815.770063973418
