,snapshot_date,current_portfolio_value,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,avg_vol_ratio,realised_loss,realised_pnl,exception
2021-04-16,2021-04-15,2569691.1478832588,76860.50068728067,87097.8518840924,5,empirical_order_statistic,-1987.2769590547607,22399.1579584852,0.9701176093291237,-12279.007547383662,12279.007547383662,0
2021-04-19,2021-04-16,2581970.1554306424,77552.40322757233,87149.94264149191,5,empirical_order_statistic,-1909.925972152955,22238.479177819943,0.9616016833390625,10133.209235161543,-10133.209235161543,0
2021-04-20,2021-04-19,2571836.946195481,77743.41944042314,87183.6709726532,5,empirical_order_statistic,-1895.3182968867793,22222.89075247529,0.9618824478617034,10968.211773633491,-10968.211773633491,0
2021-04-21,2021-04-20,2560868.7344218474,52502.13175974181,58957.354596169855,5,empirical_order_statistic,7814.793893541004,12342.211235831903,0.9659618920085338,-5529.195322967134,5529.195322967134,0
2021-04-22,2021-04-21,2566397.9297448145,39205.75347728003,46077.32266614931,5,empirical_order_statistic,-1709.3092851824024,12550.715669993178,0.9634942605724222,12814.018349885475,-12814.018349885475,0
2021-04-23,2021-04-22,2553583.911394929,36394.3997746855,43652.69192085778,5,empirical_order_statistic,-1491.3543573337477,11772.33718750026,0.9652192614785283,-5276.97037231084,5276.97037231084,0
2021-04-26,2021-04-23,2558860.88176724,40820.644791435916,46830.34165956024,5,empirical_order_statistic,-1524.7787015100337,12723.868682704857,0.9145693762914572,-5548.245781276841,5548.245781276841,0
2021-04-27,2021-04-26,2564409.1275485167,41813.122509114444,47693.441016380864,5,empirical_order_statistic,-1548.7882498847032,12955.635026442485,0.9068076612964373,291.12232105387375,-291.12232105387375,0
2021-04-28,2021-04-27,2564118.005227463,40178.13978037378,46432.73451463673,5,empirical_order_statistic,-1464.1311055524666,12514.97991941149,0.8998852396197429,-1580.6663591829129,1580.6663591829129,0
2021-04-29,2021-04-28,2565698.6715866458,39348.42294220952,45750.385809017906,5,empirical_order_statistic,-1388.0213535437108,12299.474759640234,0.8937663147267223,-6532.792005144525,6532.792005144525,0
2021-04-30,2021-04-29,2572231.4635917903,41762.333821942564,47269.36982247103,5,empirical_order_statistic,-1412.9137934190621,12745.44370981638,0.8830928847654079,9308.457387486938,-9308.457387486938,0
2021-05-03,2021-04-30,2562923.0062043034,39337.47452857951,45417.079547195324,5,empirical_order_statistic,-1279.310564910044,12127.836493000195,0.8810089476955959,-8214.187856462318,8214.187856462318,0
2021-05-04,2021-05-03,2571137.1940607657,39852.81477846019,45582.224471030946,5,empirical_order_statistic,-1308.2173675516228,12228.812476956595,0.8822556981744962,12329.309351278935,-12329.309351278935,0
2021-05-05,2021-05-04,2558807.8847094867,37661.114284257405,43691.462180413306,5,empirical_order_statistic,-1130.5567265208988,11624.520215332373,0.8790644966539588,124.28952295705676,-124.28952295705676,0
2021-05-06,2021-05-05,2558683.5951865297,37755.40546783013,43659.965806647204,5,empirical_order_statistic,-1114.8418041170305,11638.096462757452,0.8745268293164129,-19522.241785436403,19522.241785436403,0
2021-05-07,2021-05-06,2578205.836971966,41160.44617232587,47047.394112023896,5,empirical_order_statistic,-1390.1668932894943,12696.606268246123,0.8791570250100444,-16462.012386087794,16462.012386087794,0
2021-05-10,2021-05-07,2594667.849358054,44787.00785553362,50163.18179021161,5,empirical_order_statistic,-1678.2526269232324,13823.981011266767,0.8800114485801916,2295.95802744478,-2295.95802744478,0
2021-05-11,2021-05-10,2592371.891330609,39978.263816075865,46515.265010778516,5,empirical_order_statistic,-1300.681061818866,12560.250576259434,0.8937590430502386,8137.612996126991,-8137.612996126991,0
2021-05-12,2021-05-11,2584234.278334482,36649.173681318294,44008.63399515422,5,empirical_order_statistic,-1001.5326695817029,11717.646980696167,0.895037195445652,19185.730793119874,-19185.730793119874,0
2021-05-13,2021-05-12,2565048.5475413622,32675.041268071625,40218.411094531606,5,empirical_order_statistic,-545.0889536888925,10310.421983979302,0.90147204777018,-4245.999530128669,4245.999530128669,0
2021-05-14,2021-05-13,2569294.547071491,34792.79031722201,41751.73509141011,5,empirical_order_statistic,-883.611182584296,11099.659680059536,0.9109842813592279,-14354.869024035987,14354.869024035987,0
2021-05-17,2021-05-14,2583649.416095527,39626.64922631951,46292.57321434319,5,empirical_order_statistic,-1488.079924544124,13009.94747866973,0.9217853412620615,-8766.482475623954,8766.482475623954,0
2021-05-18,2021-05-17,2592415.898571151,38208.2054792312,45725.64878609255,5,empirical_order_statistic,-1394.453912618258,12767.991594705632,0.9228434796102465,6415.810020180419,-6415.810020180419,0
2021-05-19,2021-05-18,2586000.0885509704,36166.05046035396,42921.45371756181,5,empirical_order_statistic,-1060.6441325837075,11679.658476944847,0.9187260565044544,-1597.2293914640322,1597.2293914640322,0
2021-05-20,2021-05-19,2587597.3179424345,35722.0278603062,42343.48861001665,5,empirical_order_statistic,-910.3490514064775,11415.360824831923,0.9218755413938098,-7713.836041666567,7713.836041666567,0
2021-05-21,2021-05-20,2595311.153984101,37720.61077938182,45270.87034958294,5,empirical_order_statistic,-1250.3382829517582,12718.458879954507,0.9269533443682875,1203.1177134783939,-1203.1177134783939,0
2021-05-24,2021-05-21,2594108.0362706226,36261.81286923634,42796.68634540848,5,empirical_order_statistic,-1046.4921096361688,11956.500864504706,0.857843948127075,-7865.264893131796,7865.264893131796,0
2021-05-25,2021-05-24,2601973.3011637544,39177.277528190054,45116.02857667906,5,empirical_order_statistic,-1427.1893198813702,13420.43386880053,0.8309181011019485,-1306.3474529790692,1306.3474529790692,0
2021-05-26,2021-05-25,2603279.6486167335,36539.291356695816,43351.9069581897,5,empirical_order_statistic,-1125.6934360331186,12681.331815858854,0.820612662290832,-405.84827391663566,405.84827391663566,0
2021-05-27,2021-05-26,2603685.49689065,36779.146016962826,43727.64818724785,5,empirical_order_statistic,-1319.7239929098514,13222.421489130487,0.8189526952123504,54.222771724220365,-54.222771724220365,0
2021-05-28,2021-05-27,2603631.274118926,35864.89918027539,42935.19720888687,5,empirical_order_statistic,-1226.1721288535743,13179.25261329257,0.807825045152315,-1073.803960068617,1073.803960068617,0
2021-06-01,2021-05-28,2604705.0780789945,36253.7450273321,43291.173228492305,5,empirical_order_statistic,-1157.141704184195,13594.106269881217,0.7941526429783491,143.83443363197148,-143.83443363197148,0
2021-06-02,2021-06-01,2604561.2436453626,36533.79493761528,42528.121046601605,5,empirical_order_statistic,-652.9364935136018,13468.064705152317,0.7844022551946258,-1418.8498282898217,1418.8498282898217,0
2021-06-03,2021-06-02,2605980.0934736524,8223.005747072399,13159.478006187268,5,empirical_order_statistic,-29567.257056782626,10183.18887681927,0.7775991334146961,-11029.38151400024,11029.38151400024,0
2021-06-04,2021-06-03,2617009.4749876526,32043.579254764132,37938.200433436126,5,empirical_order_statistic,-1075.493874749043,9891.749554759383,0.7707428643799853,-10163.8955932213,10163.8955932213,0
2021-06-07,2021-06-04,2627173.370580874,35868.988660930656,41108.48672261918,5,empirical_order_statistic,-1305.2460717964964,10868.46186874739,0.7840769883849603,-2838.869270737283,2838.869270737283,0
2021-06-08,2021-06-07,2630012.239851611,35212.47431480745,40708.29767038282,5,empirical_order_statistic,-1274.1063644213443,10752.717609059137,0.7831523799873595,3606.588451167103,-3606.588451167103,0
2021-06-09,2021-06-08,2626405.651400444,34746.37692598952,40473.1182381196,5,empirical_order_statistic,-1209.6959804273135,10695.546794213753,0.767631789956967,4314.21129928017,-4314.21129928017,0
2021-06-10,2021-06-09,2622091.440101164,34089.83321266482,39920.91779847191,5,empirical_order_statistic,-1134.484076175306,10498.645297032766,0.7685436689346944,-2328.9802560363896,2328.9802560363896,0
2021-06-11,2021-06-10,2624420.4203572003,36415.62198663363,41758.215067864956,5,empirical_order_statistic,-1312.824912806837,11129.421205308112,0.7739388366369697,7638.203364886809,-7638.203364886809,0
2021-06-14,2021-06-11,2616782.2169923135,37308.773821819574,42565.5259365011,5,empirical_order_statistic,-1315.2397585300328,11389.51133874416,0.7758034567251108,2.56302222982049,-2.56302222982049,0
2021-06-15,2021-06-14,2616779.6539700837,36681.29268890759,42054.49199224403,5,empirical_order_statistic,-1210.4208410704107,11175.993378872077,0.7592272667539901,4794.328994969372,-4794.328994969372,0
2021-06-16,2021-06-15,2611985.3249751143,35833.369864194654,41387.62354283547,5,empirical_order_statistic,-1051.3349682142893,10841.614961186,0.7554970569668119,17249.976740590297,-17249.976740590297,0
2021-06-17,2021-06-16,2594735.348234524,33569.3836565204,40065.16766061373,5,empirical_order_statistic,-857.3141262378022,10431.72746708978,0.7661585755738001,32529.592210438568,-32529.592210438568,0
2021-06-18,2021-06-17,2562205.7560240855,34827.30131020397,41420.26598330457,5,empirical_order_statistic,-798.5468402335467,10816.99289670997,0.7867619935404561,21701.56019125553,-21701.56019125553,0
2021-06-21,2021-06-18,2540504.19583283,31957.080747982953,39025.48874627352,5,empirical_order_statistic,-479.53643602510357,9916.665859559575,0.8011947073042783,-23027.778030560352,23027.778030560352,0
2021-06-22,2021-06-21,2563531.9738633903,35734.203071159776,43042.66566376798,5,empirical_order_statistic,-922.648524444012,11462.663548163784,0.8126788581405041,-680.9566555405036,680.9566555405036,0
2021-06-23,2021-06-22,2564212.930518931,36662.318177246954,44130.274578643126,5,empirical_order_statistic,-1037.572701201097,11885.638389411602,0.8075963634826732,1956.3135887607932,-1956.3135887607932,0
2021-06-24,2021-06-23,2562256.61693017,36098.74070513295,43544.990476417544,5,empirical_order_statistic,-1006.3250371238925,11805.842201443573,0.7992090007698717,-5366.119056135416,5366.119056135416,0
2021-06-25,2021-06-24,2567622.7359863054,39416.306774326134,45433.45707159648,5,empirical_order_statistic,-1138.312582706375,12428.008389163246,0.7933112838693065,-10547.488674395718,10547.488674395718,0
2021-06-28,2021-06-25,2578170.224660701,40420.6416682275,46954.47221572055,5,empirical_order_statistic,-1205.2073368714582,12920.402684433795,0.7911125336559195,624.6863810331561,-624.6863810331561,0
2021-06-29,2021-06-28,2577545.538279668,40090.71712487284,47451.89061677465,5,empirical_order_statistic,-1161.8372233891348,13052.179781594545,0.7835185609108262,7837.279811753891,-7837.279811753891,0
2021-06-30,2021-06-29,2569708.258467914,40047.67967186263,47103.63726561637,5,empirical_order_statistic,-1094.9607233988493,12902.867436767312,0.7787845980300035,-415.29383372841403,415.29383372841403,0
2021-07-01,2021-06-30,2570123.5523016425,40171.984986987896,47863.768365330434,5,empirical_order_statistic,-1156.2293938333662,13152.061529838502,0.7726912399738427,-12600.685358870309,12600.685358870309,0
