forecast_date,exposure_date,portfolio_value_linear,mu_deltaV,sigma_deltaV,VaR_DN_full,VaR_DN_nodrift
2022-12-28,2022-12-27,2496657.9443572205,-219.82212765744032,16500.744195547042,38606.29330706005,38386.47117940261
2022-12-29,2022-12-28,2478953.930132736,-195.3991167373668,16305.454079678571,38127.55755026817,37932.1584335308
2022-12-30,2022-12-29,2503967.565684555,-159.8429541657573,16566.541721719244,38699.38206869621,38539.53911453045
2023-01-02,2022-12-30,2503756.124146304,-116.01703495255663,16524.99084212794,38558.89434908125,38442.877314128695
2023-01-03,2023-01-02,2504773.7596950717,-165.06864978922448,16485.673649677025,38516.48049684648,38351.41184705726
2023-01-04,2023-01-03,2509759.280467633,-162.3092651560422,16484.862829434234,38511.834862265256,38349.52559710921
2023-01-05,2023-01-04,2526041.7565582865,-125.69350151526457,16634.88656614025,38824.226499566175,38698.53299805091
2023-01-06,2023-01-05,2504491.9868371603,-158.00880799801172,16476.326788369865,38487.6766041244,38329.667796126385
2023-01-09,2023-01-06,2547313.596336552,-91.7505834549448,16929.90211248006,39476.59237054247,39384.84178708753
2023-01-10,2023-01-09,2552461.4502631575,-117.59184950851193,16920.06525781127,39479.549690650056,39361.95784114154
2023-01-11,2023-01-10,2561740.2964243637,-102.8404882944873,17014.8081359588,39685.203222595046,39582.36273430056
2023-01-12,2023-01-11,2577717.310777799,-80.60588371629457,17175.364343444428,40036.4782099651,39955.872326248806
2023-01-13,2023-01-12,2595722.08963507,-33.63416391820823,17296.941684257235,40272.33767849843,40238.70351458022
2023-01-16,2023-01-13,2609492.0589191113,-7.785952843818976,17404.012088960124,40495.5724757773,40487.78652293348
2023-01-17,2023-01-16,2608752.0143757607,-8.750644904366354,17403.907788869834,40496.29452954453,40487.54388464017
2023-01-18,2023-01-17,2599952.516977706,5.546678237487086,17337.835611356095,40328.29033671034,40333.83701494783
2023-01-19,2023-01-18,2585591.4786742725,-6.736688254224667,17161.508373289857,39930.37520779117,39923.638519536944
2023-01-20,2023-01-19,2590220.8836930017,15.166631423116947,17151.939145373784,39886.21053509506,39901.37716651818
2023-01-23,2023-01-20,2605054.09391139,45.203976130603735,17352.168728293796,40321.97685493363,40367.18083106423
2023-01-24,2023-01-23,2618906.537540175,66.75596299856656,17506.82916392155,40660.21884368652,40726.97480668509
2023-01-25,2023-01-24,2623552.9972698116,74.57203498368239,17518.426347571793,40679.381855231004,40753.95389021469
2023-01-26,2023-01-25,2628656.8273603525,64.03578560703473,17541.234461533855,40742.97771203418,40807.013497641216
2023-01-27,2023-01-26,2632104.2589983307,169.23051787635868,17486.690890513637,40510.89565927938,40680.12617715573
2023-01-30,2023-01-27,2632231.068332567,215.2520623890204,17475.921988754744,40439.82190305416,40655.07396544318
2023-01-31,2023-01-30,2614201.57582816,130.61761296967717,17301.15989990291,40117.8989386101,40248.51655157978
2023-02-01,2023-01-31,2635273.9676454253,183.12028144678746,17518.342064417022,40570.637536829985,40753.757818276776
2023-02-02,2023-02-01,2661219.282205439,291.0454509604855,17707.790523195665,40903.4353866363,41194.480837596784
2023-02-03,2023-02-02,2662881.944425216,344.29839226905324,17748.38485147795,40944.61897462534,41288.91736689439
2023-02-06,2023-02-03,2622726.801563693,220.38976663595605,17566.74780346495,40645.97663976634,40866.366406402296
2023-02-07,2023-02-06,2611271.450330911,231.2078157479454,17484.660118917545,40444.19408022256,40675.401895970506
2023-02-08,2023-02-07,2624415.464891093,193.10861594108746,17587.17815350325,40720.78589183872,40913.894507779805
2023-02-09,2023-02-08,2615574.9207356656,147.0454590641046,17463.99274421052,40480.27693369472,40627.32239275882
2023-02-10,2023-02-09,2597015.614970876,86.16451356826093,17333.67261719728,40237.98792876857,40324.15244233683
2023-02-13,2023-02-10,2599599.2224955945,93.78167918869207,17365.686187888266,40304.845465265564,40398.62714445426
2023-02-14,2023-02-13,2608319.2634416884,92.17148835239061,17483.952992612445,40581.585385841565,40673.756874193954
2023-02-15,2023-02-14,2607510.345111099,93.2694243993127,17477.612388594567,40565.73699911752,40659.00642351683
2023-02-16,2023-02-15,2601893.3269848987,65.16189573708981,17468.661751771244,40573.0222328345,40638.184128571585
2023-02-17,2023-02-16,2583209.119457381,71.02029568346725,17285.444206124124,40140.936085084955,40211.956380768424
2023-02-20,2023-02-17,2583490.3515034607,71.58217533097553,17270.923427268168,40106.59382241648,40178.17599774745
2023-02-21,2023-02-20,2583878.627216516,55.300219656126586,17266.935844273255,40113.59927286855,40168.89949252468
2023-02-22,2023-02-21,2553622.3554086387,16.45737132365285,17046.92243917521,39640.6144039907,39657.071775314354
2023-02-23,2023-02-22,2547727.441454473,11.938233461829313,17009.031672237066,39556.9864367402,39568.924670202025
2023-02-24,2023-02-23,2553845.7379840855,20.12328059140833,17074.154422423922,39700.2995610595,39720.422841650914
2023-02-27,2023-02-24,2533554.5414275853,-56.35945519800973,16917.80945334483,39413.069510414796,39356.71005521678
2023-02-28,2023-02-27,2540784.8051992394,-18.935282416395964,16972.31188807254,39502.43696079204,39483.501678375644
2023-03-01,2023-02-28,2542222.246607643,18.398136838198454,16933.109081202096,39373.90417511795,39392.30231195615
2023-03-02,2023-03-01,2538484.441059408,-17.436972195505177,16893.069657448483,39316.59365582462,39299.15668362911
2023-03-03,2023-03-02,2546582.1081872247,-48.346282396896775,16947.276916966704,39473.6079089638,39425.261626566906
2023-03-06,2023-03-03,2574737.5079437504,7.235787776326362,17233.833990132218,40084.65727674054,40091.893064516866
2023-03-07,2023-03-06,2571190.2157737697,-28.382818255878256,17207.79027638478,40059.68914466427,40031.30632640839
2023-03-08,2023-03-07,2541372.170390886,-107.6483170292736,16997.98214920598,39650.86795281876,39543.219635789486
2023-03-09,2023-03-08,2539787.16013375,-109.7363196680557,17014.03594345162,39690.30266557118,39580.56634590313
2023-03-10,2023-03-09,2530030.6344400435,-159.591142695652,16837.864086044672,39330.3204626543,39170.72931995865
2023-03-13,2023-03-10,2540501.557337404,-140.93955730630927,16792.665505541725,39206.52125560226,39065.58169829595
2023-03-14,2023-03-13,2565182.6901891623,-79.89087041977949,16929.613551769922,39464.06136491275,39384.170494492966
2023-03-15,2023-03-14,2574473.843515633,-84.78249589787214,17074.567936859286,39806.16731597638,39721.38482007851
2023-03-16,2023-03-15,2580694.642144065,-58.15491704570584,17054.312709103684,39732.41903109675,39674.264114051046
2023-03-17,2023-03-16,2594115.688750013,-87.22724083846128,17214.076592802183,40133.15772608002,40045.93048524156
2023-03-20,2023-03-17,2611769.508883775,-62.78892076044582,17244.941156269862,40180.52111760824,40117.73219684779
2023-03-21,2023-03-20,2621970.148024168,-26.387163351562585,17353.195922514307,40395.957605506905,40369.570442155346
2023-03-22,2023-03-21,2616830.7876516115,-34.76142016706037,17403.728368728993,40521.88791114402,40487.12649097696
2023-03-23,2023-03-22,2619526.264264604,-65.44105407459736,17282.390198955123,40270.29275175811,40204.851697683516
2023-03-24,2023-03-23,2637860.557461786,2.444067411832485,17387.249893945147,40446.34775878429,40448.791826196124
2023-03-27,2023-03-24,2634542.1913950583,-21.1080618962633,17403.100736414915,40506.7744617737,40485.66639987743
2023-03-28,2023-03-27,2621815.580375729,-57.56586141331248,17373.220621018318,40473.72071836177,40416.15485694846
2023-03-29,2023-03-28,2626700.8467365857,-37.823399412691046,17387.104564798574,40486.277139457656,40448.45374004496
2023-03-30,2023-03-29,2638179.580097556,-22.093814043251918,17534.235984733397,40812.826420058205,40790.73260601495
2023-03-31,2023-03-30,2653193.1363909747,2.0392180356732865,17659.44503115723,41079.973186938034,41082.012404973706
2023-04-03,2023-03-31,2668088.645608469,50.25497239843686,17811.992326840005,41386.63550957758,41436.890481976014
2023-04-04,2023-04-03,2678618.919504321,47.59891353997611,17893.45274909529,41578.79684856808,41626.39576210806
2023-04-05,2023-04-04,2693695.4018273964,104.4474439519075,17929.814859275837,41606.53923587031,41710.98667982222
2023-04-06,2023-04-05,2692943.0567574305,94.74251795621068,17899.233136709896,41545.100436590226,41639.84295454644
2023-04-07,2023-04-06,2689979.1904219417,40.575618813263695,17879.110911751784,41552.456040480894,41593.03165929416
2023-04-10,2023-04-07,2690327.9871857977,6.513590012469153,17862.424827349358,41547.70043230605,41554.21402231851
2023-04-11,2023-04-10,2680351.170988735,1.6960461514490248,17830.073384384443,41477.25726560348,41478.95331175493
2023-04-12,2023-04-11,2685059.5201490307,34.78082529320191,17857.148816989196,41507.15936154053,41541.94018683373
2023-04-13,2023-04-12,2687056.579112,109.00133443205954,17767.091029754887,41223.43311052831,41332.434444960374
2023-04-14,2023-04-13,2714122.8269825904,131.6757424863814,18009.999979776294,41765.849421941784,41897.52516442817
2023-04-17,2023-04-14,2694431.4616150004,36.8685796676509,17871.186201140932,41537.72744594457,41574.59602561222
2023-04-18,2023-04-17,2690327.702988138,12.901447559329,17881.93083333686,41586.69033031924,41599.591777878566
2023-04-19,2023-04-18,2693916.9450966897,36.751787207911654,17906.7629675098,41620.60817321177,41657.35996041968
2023-04-20,2023-04-19,2689618.6993147647,32.6092876770941,17880.35123403944,41563.307792734086,41595.91708041118
2023-04-21,2023-04-20,2688932.3806332275,-3.3737241780368947,17824.182799662634,41468.62348668853,41465.24976251049
2023-04-24,2023-04-21,2680452.7381379283,-22.210988784937584,17786.785494467083,41400.4616098589,41378.25062107397
2023-04-25,2023-04-24,2686901.6021049726,-35.04014681108903,17812.277989211438,41472.595178837575,41437.55503202649
2023-04-26,2023-04-25,2679115.609701791,-66.97668354561524,17660.73522324787,41151.990524146495,41085.01384060088
2023-04-27,2023-04-26,2666158.890778384,-94.17026464424337,17589.46217077763,41013.378191154574,40919.20792651033
2023-04-28,2023-04-27,2686882.502098917,-50.36113089422974,17838.665790472878,41549.30336828588,41498.94223739165
2023-05-01,2023-04-28,2699876.5608948525,-35.2843025932301,17957.022992141112,41809.5665644632,41774.28226186997
2023-05-02,2023-05-01,2689032.2337979395,-55.8674758751415,17917.27832685701,41737.68982015698,41681.822344281834
2023-05-03,2023-05-02,2697831.478425731,-33.06954100025974,17893.248448051643,41658.99002780977,41625.92048680951
2023-05-04,2023-05-03,2701366.764409948,-38.71438337155801,17860.68697189631,41588.885549351486,41550.171165979926
2023-05-05,2023-05-04,2700769.302734449,7.0361106985492246,17784.041163833863,41364.830242641154,41371.866353339705
2023-05-08,2023-05-05,2704012.0899613006,-29.414069618623166,17889.66123718034,41646.98945604394,41617.57538642532
2023-05-09,2023-05-08,2702527.4145176504,-37.09795459165536,17891.928732860917,41659.948324772886,41622.85037018123
2023-05-10,2023-05-09,2702778.9694572194,-34.22223822753885,17873.3007528591,41613.73744673386,41579.515208506324
2023-05-11,2023-05-10,2709524.9252760755,-16.728762975328,17931.145914243545,41730.81193969191,41714.08317671658
2023-05-12,2023-05-11,2702005.408810486,-54.848183415077564,17868.891790449416,41624.10661159291,41569.25842817783
2023-05-15,2023-05-12,2694779.3581609055,-50.66644985589506,17836.45423964964,41544.46385069158,41493.79740083568
2023-05-16,2023-05-15,2698339.806584376,-32.38349757671756,17883.96905873377,41636.7168967742,41604.33339919749
2023-05-17,2023-05-16,2678691.587181853,-62.635507631128455,17760.765359886384,41380.35424394102,41317.71873630989
2023-05-18,2023-05-17,2687788.598983676,4.0211099384095625,17856.285452029722,41535.910589657324,41539.931699595734
2023-05-19,2023-05-18,2684223.297981995,52.4942141799781,17861.589748806822,41499.77712494645,41552.271339126426
2023-05-22,2023-05-19,2688016.601197834,101.38848867852451,17863.682262359132,41455.75076490172,41557.139253580244
2023-05-23,2023-05-22,2686624.7945757983,48.76426659087741,17822.266020832,41412.02640156196,41460.79066815284
2023-05-24,2023-05-23,2675183.505416441,17.492764503390042,17699.842305677797,41158.49775416829,41175.99051867168
2023-05-25,2023-05-24,2657944.8994779615,-13.107640787487007,17589.517403155925,40932.44405702364,40919.336416236154
2023-05-26,2023-05-25,2656488.014109139,-28.731394232651237,17640.343000750956,41066.305831380865,41037.574437148214
2023-05-29,2023-05-26,2674825.618265069,-3.229615051396742,17833.14034945275,41489.31775447274,41486.08813942134
2023-05-30,2023-05-29,2674796.9378239317,-11.051916989899695,17832.27824596392,41495.1345037928,41484.0825868029
2023-05-31,2023-05-30,2683655.8612975064,23.575971641158873,17873.091796361587,41555.45313136141,41579.02910300257
2023-06-01,2023-05-31,2680762.3948631724,6.783584752769273,17815.347644790327,41437.912534003706,41444.696118756474
2023-06-02,2023-06-01,2698945.633068976,28.049328870410896,17984.010449596535,41809.015147276754,41837.06447614716
2023-06-05,2023-06-02,2700813.1145552723,-1.414254934360887,18073.352703884244,42046.31989440575,42044.90563947139
2023-06-06,2023-06-05,2702252.552202742,2.1712944379199257,18075.43767457799,42047.584712174306,42049.756006612224
2023-06-07,2023-06-06,2706306.9923250815,1.2190230050876991,18108.03398908362,42124.36735055887,42125.58637356396
2023-06-08,2023-06-07,2688386.32144856,-51.10964562123918,18017.567201323745,41966.238799808714,41915.129154187474
2023-06-09,2023-06-08,2709870.2663753126,12.066279237526516,18179.135926430237,42278.92793511292,42290.99421435045
2023-06-12,2023-06-09,2709651.7071447456,-16.882942569809423,18175.24100216769,42298.81620814253,42281.93326557273
2023-06-13,2023-06-12,2719726.9826665865,-3.4548757652063173,18291.89793851639,42556.77275720485,42553.317881439645
2023-06-14,2023-06-13,2718404.285844396,3.312086406885456,18334.893473882963,42650.028367326035,42653.34045373292
2023-06-15,2023-06-14,2721450.898648821,-12.907846247505361,18347.975551464908,42696.68176335122,42683.77391710371
2023-06-16,2023-06-15,2746921.4184256457,40.66014094705666,18581.904363699436,43187.31357117535,43227.9737121224
2023-06-19,2023-06-16,2741663.5130808987,66.67142578959103,18510.083485648876,42994.221939368144,43060.89336515774
2023-06-20,2023-06-19,2741583.88646755,93.08282322013304,18500.392171603387,42945.26517411122,43038.34799733135
2023-06-21,2023-06-20,2727379.744891718,32.071234821673954,18389.010666253656,42747.164634331864,42779.23586915354
2023-06-22,2023-06-21,2720284.5762144886,9.499326661883018,18319.518031957097,42608.072500434355,42617.57182709624
2023-06-23,2023-06-22,2715240.8305205954,-11.383418105899594,18317.18613168779,42623.53043396816,42612.14701586226
2023-06-26,2023-06-23,2709539.1310543995,-40.707425265507744,18233.330017737433,42457.77594871403,42417.06852344852
2023-06-27,2023-06-26,2706110.012560932,-48.98594602896101,18191.50867953269,42368.76348825533,42319.77754222637
2023-06-28,2023-06-27,2713870.123366354,-29.93269197090943,18310.74022144038,42627.084278232855,42597.15158626194
2023-06-29,2023-06-28,2715303.601493729,-36.703984535157396,18310.900933713867,42634.22944345286,42597.5254589177
2023-06-30,2023-06-29,2713739.4688681876,-64.67809065541007,18336.663048652998,42722.13519089256,42657.457100237145
2023-07-03,2023-06-30,2733572.2267293455,-2.9062581929942013,18535.722703098858,43123.44536235757,43120.53910416457
2023-07-04,2023-07-03,2734829.8614079515,4.690531977540459,18551.341491958956,43152.183308446816,43156.873840424356
2023-07-05,2023-07-04,2734946.093972943,-14.33071649954212,18546.383427955112,43159.6703752692,43145.339658769655
2023-07-06,2023-07-05,2727461.2813867833,-16.762851834494754,18507.658048175203,43072.01380568173,43055.25095384724
2023-07-07,2023-07-06,2711196.823207546,-53.18454318836183,18397.463136284914,42852.08379802951,42798.89925484115
2023-07-10,2023-07-07,2714540.664717028,-2.1996649122868988,18370.18302084849,42737.635881204325,42735.43621629204
2023-07-11,2023-07-10,2722161.2652002526,49.5338006045082,18396.48843107828,42747.09795085137,42796.631751455876
2023-07-12,2023-07-11,2734734.8864757232,73.8553230223367,18506.457673812158,42978.60314247738,43052.458465499716
2023-07-13,2023-07-12,2760457.3165222676,97.13975741078538,18703.592880113225,43413.923776166026,43511.06353357681
2023-07-14,2023-07-13,2777246.0400187164,122.50003838513231,18835.76169289079,43696.03413181126,43818.53417019639
2023-07-17,2023-07-14,2773181.311198966,80.59242331620376,18795.148967533387,43643.462419585994,43724.054842902195
2023-07-18,2023-07-17,2778933.8733381247,73.65217794508712,18843.63124939491,43763.18931829432,43836.8414962394
2023-07-19,2023-07-18,2798705.608656171,135.69005628924498,19008.81410513304,44085.424225224546,44221.114281513794
2023-07-20,2023-07-19,2802974.368485368,173.73816197540378,19032.208053344548,44101.79858122566,44275.53674320106
2023-07-21,2023-07-20,2786216.8968058485,139.0028304781088,18926.859140306537,43891.45569284446,44030.458523322566
2023-07-24,2023-07-21,2782532.4924265053,112.28251184032871,18910.108429168013,43879.20803023646,43991.49054207679
2023-07-25,2023-07-24,2783155.013659603,70.09808146338165,18924.268609349838,43954.33396567543,44024.43204713881
2023-07-26,2023-07-25,2789224.9356516395,81.0560451781572,18984.331903222326,44083.10411796881,44164.16016314697
2023-07-27,2023-07-26,2794855.4089979855,102.41674760821637,19011.095241306288,44124.004250192615,44226.42099780083
2023-07-28,2023-07-27,2768708.9112588265,60.75828887270569,18876.434836975954,43852.39576359677,43913.15405246947
2023-07-31,2023-07-28,2787100.73322136,49.38804476505571,19030.068022194537,44221.17024151979,44270.558286284846
2023-08-01,2023-07-31,2793310.6849745796,56.02548372890804,19070.717597593186,44309.09785586525,44365.12333959416
2023-08-02,2023-08-01,2777671.60739307,26.238107537381623,18993.837247436757,44160.03479291485,44186.27290045223
2023-08-03,2023-08-02,2755386.097872515,-22.053621016735235,18808.08278851083,43776.19703085303,43754.143409836295
2023-08-04,2023-08-03,2746992.2875252697,-43.068919344588274,18763.311929334915,43693.05973611801,43649.990816773425
2023-08-07,2023-08-04,2749180.3054010672,-56.905498932677204,18725.68686896001,43619.36733649228,43562.461837559604
2023-08-08,2023-08-07,2758052.279409192,-39.07889731542522,18834.530454558477,43854.74877883501,43815.669881519585
2023-08-09,2023-08-08,2749476.1309047034,-11.707048056433827,18729.996392434034,43584.19433638797,43572.48728833153
2023-08-10,2023-08-09,2736526.8655912313,-32.37453511551271,18629.15934866777,43370.27978105684,43337.90524594132
2023-08-11,2023-08-10,2733111.7948431317,-36.514549851886194,18622.21207980228,43358.25803163758,43321.7434817857
2023-08-14,2023-08-11,2730177.5786514175,-11.124814396247544,18596.96221731703,43274.12833226956,43263.00351787331
2023-08-15,2023-08-14,2732983.292579716,-17.403042773241182,18654.470222796055,43414.19018693302,43396.787144159774
2023-08-16,2023-08-15,2714776.333377648,-55.0787453361101,18502.68711140881,43098.765571004864,43043.68682566875
2023-08-17,2023-08-16,2699206.275870941,-95.20260490942447,18389.448827852873,42875.45779036779,42780.255185458365
2023-08-18,2023-08-17,2687501.7079664767,-74.80473979072323,18262.63857287698,42560.05515817933,42485.25041838861
2023-08-21,2023-08-18,2689505.7495371895,-40.454611374802276,18260.036178058883,42519.65095411092,42479.19634273612
2023-08-22,2023-08-21,2696981.9030377823,2.3414212327191564,18343.577541799656,42671.201195436224,42673.54261666894
2023-08-23,2023-08-22,2695709.074055299,-8.642868081070446,18314.536356981207,42614.62558618798,42605.98271810691
2023-08-24,2023-08-23,2721209.6110343644,24.952984008169352,18544.031233602327,43114.91465242956,43139.867636437724
2023-08-25,2023-08-24,2702812.6897474816,-13.006743047040654,18374.192095212693,42757.76946096311,42744.76271791607
2023-08-28,2023-08-25,2708733.956664513,-2.0807296942058926,18461.93731693696,42950.96935762577,42948.88862793156
2023-08-29,2023-08-28,2720016.113707672,27.32812743784936,18566.640566379494,43165.13668223952,43192.46480967737
2023-08-30,2023-08-29,2749585.976344148,159.54235570467543,18785.316837055863,43541.63953136384,43701.18188706852
2023-08-31,2023-08-30,2757686.387513047,179.68589454757497,18854.636705490266,43682.75812108211,43862.444015629684
2023-09-01,2023-08-31,2756636.3451816076,179.30345786261333,18830.391570956486,43626.73794058858,43806.04139845119
2023-09-04,2023-09-01,2754885.3906750823,141.52217667367208,18834.019771058738,43672.95967737198,43814.481854045654
2023-09-05,2023-09-04,2753467.591147502,163.17553244789315,18825.608901542888,43631.73971318073,43794.915245628625
2023-09-06,2023-09-05,2738912.1638457114,117.30643127555777,18735.064040025685,43466.969968257195,43584.276399532755
2023-09-07,2023-09-06,2724214.9098669477,72.81077067265332,18631.748305255067,43271.11728892151,43343.92805959416
2023-09-08,2023-09-07,2722749.9850070765,61.7997730463117,18598.28123264479,43204.272233330565,43266.072006376875
2023-09-11,2023-09-08,2724430.7513330933,70.91375744876063,18619.435587470085,43244.37063730264,43315.284394751405
2023-09-12,2023-09-11,2733779.878123361,113.89585120486214,18710.4602914552,43413.14367014752,43527.03952135238
2023-09-13,2023-09-12,2723909.1757016126,87.51535235617328,18622.087406022896,43233.9380948479,43321.453447204076
2023-09-14,2023-09-13,2723985.6320314594,48.20408975472003,18608.779086649884,43242.2895769689,43290.49366672362
2023-09-15,2023-09-14,2733704.565232696,19.06937643058862,18695.098222390985,43472.23262821338,43491.30200464397
2023-09-18,2023-09-15,2720837.239182021,6.349848448159044,18562.921001277016,43177.4619588607,43183.81180730886
2023-09-19,2023-09-18,2727561.8193625393,18.25860575811847,18598.821345645552,43249.06989134982,43267.32849710794
2023-09-20,2023-09-19,2723146.9460340496,-12.26411432537941,18558.267912183597,43185.251217714045,43172.98710338867
2023-09-21,2023-09-20,2711908.6780525167,-59.285937796039725,18437.252709620017,42950.7495819743,42891.46364417826
2023-09-22,2023-09-21,2681868.3053489574,-122.04816604646581,18230.780734145712,42533.18616903106,42411.1380029846
2023-09-25,2023-09-22,2683691.1948338635,-127.33824203834783,18218.529585891938,42509.975812328215,42382.637570289866
2023-09-26,2023-09-25,2680986.2936569117,-158.2894275394513,18233.949917436443,42576.80005333488,42418.51062579543
2023-09-27,2023-09-26,2655342.971925604,-198.6662489118973,18044.16358715398,42175.66784873271,41977.00159982081
2023-09-28,2023-09-27,2643206.7036574013,-221.07297704089396,18000.789078278398,42097.17038035143,41876.09740331054
2023-09-29,2023-09-28,2645791.977769008,-237.09773905923257,18051.210269082072,42230.4923724025,41993.39463334327
2023-10-02,2023-09-29,2635805.004876325,-252.0767741221059,17983.86316904097,42088.798624461946,41836.72185033984
2023-10-03,2023-10-02,2623497.3826247808,-283.29726046219594,17935.435287774006,42007.35901217233,41724.061751710135
2023-10-04,2023-10-03,2600081.3453609925,-336.5660774920414,17771.0519780617,41678.21506612515,41341.64898863311
2023-10-05,2023-10-04,2610972.847322151,-314.4677636955874,17876.52366320407,41901.48058283116,41587.01281913557
2023-10-06,2023-10-05,2610576.9301203834,-350.6064218202838,17848.964036159436,41873.505961171206,41522.899539350925
2023-10-09,2023-10-06,2627047.460332985,-349.6624213244036,18017.225837070502,42263.997443507076,41914.33502218267
2023-10-10,2023-10-09,2655115.059558099,-301.0731751543976,18230.380404196654,42711.27987141309,42410.20669625869
2023-10-11,2023-10-10,2659406.4606450675,-297.55825227489197,18290.296369083084,42847.15032606824,42549.59207379334
2023-10-12,2023-10-11,2673128.9097460266,-262.35995053928184,18389.231860612785,43042.11039471993,42779.750444180645
2023-10-13,2023-10-12,2659585.6668136567,-290.49132428640553,18295.988570037098,42853.32543766773,42562.83411338132
2023-10-16,2023-10-13,2680659.155364668,-269.64902038561615,18388.181086017437,43046.95499732028,42777.305976934666
2023-10-17,2023-10-16,2686367.8620047653,-253.10796998169604,18498.38263080376,43286.781076346044,43033.673106364346
2023-10-18,2023-10-17,2684435.9549208935,-249.1846388339086,18495.357951275404,43275.82128840781,43026.6366495739
2023-10-19,2023-10-18,2678887.3026469117,-267.92375501420935,18378.637106115242,43023.02711459351,42755.103359579305
2023-10-20,2023-10-19,2676084.5113582807,-273.477772934281,18314.699855767816,42879.84084609583,42606.36307316155
2023-10-23,2023-10-20,2667278.5090877684,-276.49149759433885,18179.444497835215,42568.20355637675,42291.71205878241
2023-10-24,2023-10-23,2664344.020170239,-227.8713391003788,18106.35396972745,42349.549403206765,42121.67806410639
2023-10-25,2023-10-24,2675455.2571606515,-190.81004710399216,18206.235631711814,42544.847603223374,42354.03755611938
2023-10-26,2023-10-25,2656992.0090189325,-230.06702557864065,18051.536317280203,42224.22016045447,41994.15313487583
2023-10-27,2023-10-26,2647022.8180934265,-246.71063062818496,17923.18687235595,41942.278307170156,41695.56767654197
2023-10-30,2023-10-27,2652487.6507739923,-189.54974995539655,17898.244872356223,41827.09365782367,41637.543907868276
2023-10-31,2023-10-30,2659759.586713162,-204.65081896966876,18006.256859112273,42093.46818259881,41888.81736362914
2023-11-01,2023-10-31,2662472.2175777704,-148.7123709740497,18019.803216753535,42069.043274902935,41920.33090392889
2023-11-02,2023-11-01,2676151.463146971,-108.7107514029763,18157.000978777724,42348.21137734,42239.50062593702
2023-11-03,2023-11-02,2704283.5819881316,-78.525471811536,18454.768376991382,43010.73665154158,42932.21117973004
2023-11-06,2023-11-03,2722262.2678629295,-41.67653107907742,18614.401397094258,43345.24964775216,43303.573116673084
2023-11-07,2023-11-06,2718157.8059457024,-70.56537811537197,18599.685207104343,43339.90351749144,43269.338139376065
2023-11-08,2023-11-07,2720213.7995072,-120.03282402975945,18588.679335233883,43363.76747677801,43243.73465274825
2023-11-09,2023-11-08,2713721.8694432136,-139.32903969327174,18561.194809172153,43319.1251236688,43179.796083975525
2023-11-10,2023-11-09,2703720.482151537,-134.4509956571142,18464.411916466106,43089.09640294241,42954.645407285294
2023-11-13,2023-11-10,2712782.7675355827,-147.8373263207734,18614.215773991746,43450.97861908396,43303.14129276318
2023-11-14,2023-11-13,2716559.8377825776,-126.69226602059469,18623.416934115492,43451.23865807636,43324.54639205577
2023-11-15,2023-11-14,2754449.162757811,-17.129945291020483,18994.399736763997,44204.711391593846,44187.58144630283
2023-11-16,2023-11-15,2755161.642577526,-59.075916053623594,18978.849016684853,44210.48097776053,44151.40506170691
2023-11-17,2023-11-16,2769039.9869796634,-32.97122008964744,19061.922878365993,44377.63498330684,44344.66376321719
2023-11-20,2023-11-17,2770762.386172283,-2.8029943441097984,19069.698717735144,44365.556064946606,44362.7530706025
2023-11-21,2023-11-20,2780699.2375357,55.39792726526623,19154.34280363045,44504.26673260991,44559.664659875176
2023-11-22,2023-11-21,2788631.8149423273,31.15684561104446,19153.69379646257,44526.997997818886,44558.15484342993
2023-11-23,2023-11-22,2789060.6800100226,-11.213850661692003,19163.06121580385,44591.16057016146,44579.94671949977
2023-11-24,2023-11-23,2788492.470441296,-31.771085574960363,19157.879812473162,44599.66405845184,44567.89297287688
2023-11-27,2023-11-24,2791886.1141495192,-23.344228259323728,19183.390953264083,44650.58498927952,44627.2407610202
2023-11-28,2023-11-27,2799441.861258954,-48.0786648228188,19179.706747514887,44666.748681630845,44618.67001680803
2023-11-29,2023-11-28,2814682.8317982317,-6.198839643517424,19268.35012644991,44831.08419258483,44824.88535294131
2023-11-30,2023-11-29,2818368.170283136,3.0726253653628675,19272.826681866707,44832.226752752846,44835.29937811821
2023-12-01,2023-11-30,2816822.584078947,-10.719265646388884,19299.689283517757,44908.51040000672,44897.791134360334
2023-12-04,2023-12-01,2842051.804622893,38.39282117932434,19500.827141855858,45327.31494231497,45365.7077634943
2023-12-05,2023-12-04,2813933.1444826764,-2.2855216331517383,19360.740959921968,45042.10409360305,45039.818571969896
2023-12-06,2023-12-05,2812359.1014757873,-15.74248045247186,19348.252071686107,45026.50755382574,45010.765073373266
2023-12-07,2023-12-06,2811389.2588006845,41.51197032750448,19270.030952000543,44787.28356756016,44828.795537887665
2023-12-08,2023-12-07,2821278.3039374053,87.05471745279272,19374.872141836153,44985.63789952086,45072.69261697365
2023-12-11,2023-12-08,2812634.5932187876,73.63699781581056,19369.389137767754,44986.30024429996,45059.93724211577
2023-12-12,2023-12-11,2807457.77121592,57.56431515601983,19375.22697893924,45015.95377635802,45073.518091514044
2023-12-13,2023-12-12,2813794.6613327945,24.900482717016523,19414.042700738257,45138.91648068353,45163.816963400546
2023-12-14,2023-12-13,2858226.228957545,102.83288210720578,19819.300270078897,46003.7541661679,46106.587048275105
