,VaR_COPULA,mean_correlation,cvm_pvalue
2016-05-31,13231.475096358698,-0.04200335657184262,0.244
2016-06-01,13024.368932536046,-0.04200335657184262,0.244
2016-06-02,13734.695973292522,-0.04200335657184262,0.244
2016-06-03,13269.866149375239,-0.04200335657184262,0.244
2016-06-06,13426.996394464648,-0.04200335657184262,0.244
2016-06-07,13356.766650827109,-0.04200335657184262,0.244
2016-06-08,13162.96988408361,-0.04200335657184262,0.244
2016-06-09,13249.121389941927,-0.04200335657184262,0.244
2016-06-10,13460.353923542234,-0.04200335657184262,0.244
2016-06-13,13063.290065314932,-0.04200335657184262,0.244
2016-06-14,13486.861655349036,-0.04200335657184262,0.244
2016-06-15,13254.142822121905,-0.04200335657184262,0.244
2016-06-16,13336.64006473446,-0.04200335657184262,0.244
2016-06-17,13249.991960079984,-0.04200335657184262,0.244
2016-06-20,13523.22642780976,-0.04200335657184262,0.244
2016-06-21,13253.762155859768,-0.04200335657184262,0.244
2016-06-22,13501.73213778482,-0.04200335657184262,0.244
2016-06-23,13042.539130549438,-0.04200335657184262,0.244
2016-06-24,13408.098316395175,-0.04200335657184262,0.244
2016-06-27,13072.95957924457,-0.04200335657184262,0.244
2016-06-28,13239.904578485046,-0.04200335657184262,0.244
2016-06-29,13433.519788161802,-0.04200335657184262,0.244
2016-06-30,13550.377320376867,-0.04200335657184262,0.244
2016-07-01,13480.431476641097,-0.04200335657184262,0.244
2016-07-05,13582.221266218738,-0.04200335657184262,0.244
2016-07-06,13689.64835747594,-0.04200335657184262,0.244
2016-07-07,13614.12048091864,-0.04200335657184262,0.244
2016-07-08,13239.146345927003,-0.04200335657184262,0.244
2016-07-11,13518.530280106148,-0.04200335657184262,0.244
2016-07-12,13658.953964928245,-0.04200335657184262,0.244
2016-07-13,13365.464368608167,-0.04200335657184262,0.244
2016-07-14,13524.532920276026,-0.04200335657184262,0.244
2016-07-15,13683.342240547476,-0.04200335657184262,0.244
2016-07-18,13539.319970380906,-0.04200335657184262,0.244
2016-07-19,13375.753357442314,-0.04200335657184262,0.244
2016-07-20,13374.675688251955,-0.04200335657184262,0.244
2016-07-21,13462.77793584505,-0.04200335657184262,0.244
2016-07-22,13284.459635821962,-0.04200335657184262,0.244
2016-07-25,13556.384173555227,-0.04200335657184262,0.244
2016-07-26,13782.92375353926,-0.04200335657184262,0.244
2016-07-27,13910.807851455033,-0.04200335657184262,0.244
2016-07-28,13288.282644663552,-0.04200335657184262,0.244
2016-07-29,13307.687923295336,-0.04200335657184262,0.244
2016-08-01,13820.707382257364,-0.04200335657184262,0.244
2016-08-02,13456.179108124525,-0.04200335657184262,0.244
2016-08-03,13248.7712252825,-0.04200335657184262,0.244
2016-08-04,13335.511880557007,-0.04200335657184262,0.244
2016-08-05,13652.035865062142,-0.04200335657184262,0.244
2016-08-08,13254.223023541374,-0.04200335657184262,0.244
2016-08-09,13339.313113364256,-0.04200335657184262,0.244
2016-08-10,13392.728077503403,-0.04200335657184262,0.244
2016-08-11,13228.093218209331,-0.04200335657184262,0.244
2016-08-12,13538.96531390311,-0.04200335657184262,0.244
2016-08-15,13357.21196446175,-0.04200335657184262,0.244
2016-08-16,13448.073552123398,-0.04200335657184262,0.244
2016-08-17,13436.147776634989,-0.04200335657184262,0.244
2016-08-18,13519.93418266599,-0.04200335657184262,0.244
2016-08-19,13358.235458477751,-0.04200335657184262,0.244
2016-08-22,13600.629931115893,-0.04200335657184262,0.244
2016-08-23,13497.67168856524,-0.04200335657184262,0.244
2016-08-24,13636.1544065671,-0.04200335657184262,0.244
2016-08-25,13477.151468999631,-0.04200335657184262,0.244
2016-08-26,13545.703746681553,-0.04200335657184262,0.244
2016-08-29,13513.720707791364,-0.04200335657184262,0.244
2016-08-30,13662.041249553766,-0.04200335657184262,0.244
2016-08-31,13542.756622474963,-0.04200335657184262,0.244
2016-09-01,13359.622090179977,-0.04200335657184262,0.244
2016-09-02,13722.38801232012,-0.04200335657184262,0.244
2016-09-06,13638.903332696891,-0.04200335657184262,0.244
2016-09-07,13905.546238882756,-0.04200335657184262,0.244
2016-09-08,13449.216721190785,-0.04200335657184262,0.244
2016-09-09,13502.539596522343,-0.04200335657184262,0.244
2016-09-12,13739.508124109441,-0.04200335657184262,0.244
2016-09-13,13308.745149911465,-0.04200335657184262,0.244
2016-09-14,13641.7598475796,-0.04200335657184262,0.244
2016-09-15,13588.00813647092,-0.04200335657184262,0.244
2016-09-16,13697.772901476039,-0.04200335657184262,0.244
2016-09-19,13745.967982596207,-0.04200335657184262,0.244
2016-09-20,13440.69529885717,-0.04200335657184262,0.244
2016-09-21,13657.757417376575,-0.04200335657184262,0.244
2016-09-22,13670.546680530415,-0.04200335657184262,0.244
2016-09-23,13434.403687048603,-0.04200335657184262,0.244
2016-09-26,13396.000106740292,-0.04200335657184262,0.244
2016-09-27,13874.235104051968,-0.04200335657184262,0.244
2016-09-28,13596.360342188937,-0.04200335657184262,0.244
2016-09-29,13218.479829228285,-0.04200335657184262,0.244
2016-09-30,13429.701842274226,-0.04200335657184262,0.244
2016-10-03,13756.804184276118,-0.04200335657184262,0.244
2016-10-04,13235.723985991397,-0.04200335657184262,0.244
2016-10-05,13100.991085806887,-0.04200335657184262,0.244
2016-10-06,13518.843208880124,-0.04200335657184262,0.244
2016-10-07,13382.059507795795,-0.04200335657184262,0.244
2016-10-10,13340.939983490594,-0.04200335657184262,0.244
2016-10-11,12984.210892040746,-0.04200335657184262,0.244
2016-10-12,13053.415358861082,-0.04200335657184262,0.244
2016-10-13,13231.110799165592,-0.04200335657184262,0.244
2016-10-14,13491.249587003067,-0.04200335657184262,0.244
2016-10-17,13227.772826958806,-0.04200335657184262,0.244
2016-10-18,13122.89361357037,-0.04200335657184262,0.244
2016-10-19,13328.973197230196,-0.04200335657184262,0.244
2016-10-20,13266.15021494219,-0.04200335657184262,0.244
2016-10-21,13321.293719129666,-0.04200335657184262,0.244
2016-10-24,13361.63753448448,-0.04200335657184262,0.244
2016-10-25,13172.240293506522,-0.04200335657184262,0.244
2016-10-26,13484.921520460453,-0.04200335657184262,0.244
2016-10-27,13196.06413470917,-0.04200335657184262,0.244
2016-10-28,13270.79932332627,-0.04200335657184262,0.244
2016-10-31,13200.936974745537,-0.04200335657184262,0.244
2016-11-01,13024.162632074733,-0.04200335657184262,0.244
2016-11-02,13320.531703696379,-0.04200335657184262,0.244
2016-11-03,13268.131169272616,-0.04200335657184262,0.244
2016-11-04,13120.630540405902,-0.04200335657184262,0.244
2016-11-07,13460.992105343787,-0.04200335657184262,0.244
2016-11-08,13373.44758037863,-0.04200335657184262,0.244
2016-11-09,13199.29687674775,-0.04200335657184262,0.244
2016-11-10,13207.389732526608,-0.04200335657184262,0.244
2016-11-11,13562.676990840731,-0.04200335657184262,0.244
2016-11-14,13559.223480125416,-0.04200335657184262,0.244
2016-11-15,13384.052364240026,-0.04200335657184262,0.244
2016-11-16,13536.42563974657,-0.04200335657184262,0.244
2016-11-17,13126.492314645317,-0.04200335657184262,0.244
2016-11-18,13305.997770624908,-0.04200335657184262,0.244
2016-11-21,13371.59578192372,-0.04200335657184262,0.244
2016-11-22,13355.764718892713,-0.04200335657184262,0.244
2016-11-23,13117.485643565089,-0.04200335657184262,0.244
2016-11-25,13107.309826616434,-0.04200335657184262,0.244
2016-11-28,13272.416326959346,-0.04200335657184262,0.244
2016-11-29,13771.262044610407,-0.04200335657184262,0.244
2016-11-30,13516.752909054134,-0.04200335657184262,0.244
2016-12-01,13204.271390110394,-0.04200335657184262,0.244
2016-12-02,13251.804964110926,-0.04200335657184262,0.244
2016-12-05,13432.380180614298,-0.04200335657184262,0.244
2016-12-06,13186.95132153105,-0.04200335657184262,0.244
2016-12-07,13205.82155260339,-0.04200335657184262,0.244
2016-12-08,13205.010198720092,-0.04200335657184262,0.244
2016-12-09,12864.50942230822,-0.04200335657184262,0.244
2016-12-12,13250.084951807747,-0.04200335657184262,0.244
2016-12-13,13435.002203025506,-0.04200335657184262,0.244
2016-12-14,13008.447736981077,-0.04200335657184262,0.244
2016-12-15,13398.959877471212,-0.04200335657184262,0.244
2016-12-16,13055.787611336234,-0.04200335657184262,0.244
2016-12-19,13316.796733524428,-0.04200335657184262,0.244
2016-12-20,13333.293552023815,-0.02046998446627849,0.352
2016-12-21,13673.195695500028,-0.02046998446627849,0.352
2016-12-22,13977.655300835717,-0.02046998446627849,0.352
2016-12-23,13852.278342793064,-0.02046998446627849,0.352
2016-12-27,13451.596672842057,-0.02046998446627849,0.352
2016-12-28,13722.486315753946,-0.02046998446627849,0.352
2016-12-29,13477.687125217164,-0.02046998446627849,0.352
2016-12-30,13383.129444001954,-0.02046998446627849,0.352
2017-01-03,13695.607725071477,-0.02046998446627849,0.352
2017-01-04,13835.197808100991,-0.02046998446627849,0.352
2017-01-05,13957.85559732456,-0.02046998446627849,0.352
2017-01-06,13742.558610567356,-0.02046998446627849,0.352
2017-01-09,13430.571490298667,-0.02046998446627849,0.352
2017-01-10,13815.99688378359,-0.02046998446627849,0.352
2017-01-11,14058.41031317333,-0.02046998446627849,0.352
2017-01-12,13933.390647807924,-0.02046998446627849,0.352
2017-01-13,13847.700787784566,-0.02046998446627849,0.352
2017-01-17,13420.719184801805,-0.02046998446627849,0.352
2017-01-18,13516.472579125826,-0.02046998446627849,0.352
2017-01-19,13806.702995188773,-0.02046998446627849,0.352
2017-01-20,13652.982917831236,-0.02046998446627849,0.352
2017-01-23,13586.086175472728,-0.02046998446627849,0.352
2017-01-24,13856.515385142167,-0.02046998446627849,0.352
2017-01-25,13705.982405446732,-0.02046998446627849,0.352
2017-01-26,13605.991626530807,-0.02046998446627849,0.352
2017-01-27,13423.739769219314,-0.02046998446627849,0.352
2017-01-30,13709.68954861488,-0.02046998446627849,0.352
2017-01-31,13522.12266542707,-0.02046998446627849,0.352
2017-02-01,13680.551014123514,-0.02046998446627849,0.352
2017-02-02,13479.962743759123,-0.02046998446627849,0.352
2017-02-03,13860.517001083634,-0.02046998446627849,0.352
2017-02-06,13613.899757901134,-0.02046998446627849,0.352
2017-02-07,13885.064545893129,-0.02046998446627849,0.352
2017-02-08,13625.036623416212,-0.02046998446627849,0.352
2017-02-09,13760.199827963223,-0.02046998446627849,0.352
2017-02-10,13667.344077594424,-0.02046998446627849,0.352
2017-02-13,13665.46675689447,-0.02046998446627849,0.352
2017-02-14,13784.749514566189,-0.02046998446627849,0.352
2017-02-15,13634.64018278027,-0.02046998446627849,0.352
2017-02-16,13717.183094661226,-0.02046998446627849,0.352
2017-02-17,13555.059116366243,-0.02046998446627849,0.352
2017-02-21,13744.671192546833,-0.02046998446627849,0.352
2017-02-22,13485.191065784553,-0.02046998446627849,0.352
2017-02-23,13622.561854938804,-0.02046998446627849,0.352
2017-02-24,13852.087246579174,-0.02046998446627849,0.352
2017-02-27,13976.14623692091,-0.02046998446627849,0.352
2017-02-28,13583.685744348644,-0.02046998446627849,0.352
2017-03-01,13771.431986926407,-0.02046998446627849,0.352
2017-03-02,13729.174872773234,-0.02046998446627849,0.352
2017-03-03,13947.721673648748,-0.02046998446627849,0.352
2017-03-06,13726.989640562539,-0.02046998446627849,0.352
2017-03-07,13503.852713668786,-0.02046998446627849,0.352
2017-03-08,13910.67849397196,-0.02046998446627849,0.352
2017-03-09,13605.425088111017,-0.02046998446627849,0.352
2017-03-10,13740.036993263746,-0.02046998446627849,0.352
2017-03-13,13673.615708787665,-0.02046998446627849,0.352
2017-03-14,13293.073189889892,-0.02046998446627849,0.352
2017-03-15,13551.52481475302,-0.02046998446627849,0.352
2017-03-16,13314.733820229183,-0.02046998446627849,0.352
2017-03-17,13398.193539843338,-0.02046998446627849,0.352
2017-03-20,13176.456596191401,-0.02046998446627849,0.352
2017-03-21,13383.719390180011,-0.02046998446627849,0.352
2017-03-22,13748.822017821045,-0.02046998446627849,0.352
2017-03-23,13468.90337986977,-0.02046998446627849,0.352
2017-03-24,13395.025291895134,-0.02046998446627849,0.352
2017-03-27,13331.488574172372,-0.02046998446627849,0.352
2017-03-28,13609.255384186727,-0.02046998446627849,0.352
2017-03-29,13814.259234477344,-0.02046998446627849,0.352
2017-03-30,13235.110133941558,-0.02046998446627849,0.352
2017-03-31,13531.122933931716,-0.02046998446627849,0.352
2017-04-03,13537.915700225429,-0.02046998446627849,0.352
2017-04-04,13409.572305881868,-0.02046998446627849,0.352
2017-04-05,13692.502538254148,-0.02046998446627849,0.352
2017-04-06,13350.928194685252,-0.02046998446627849,0.352
2017-04-07,13455.476954585232,-0.02046998446627849,0.352
2017-04-10,13461.598894129147,-0.02046998446627849,0.352
2017-04-11,13568.964710868346,-0.02046998446627849,0.352
2017-04-12,13497.016755699016,-0.02046998446627849,0.352
2017-04-13,13457.083497442174,-0.02046998446627849,0.352
2017-04-17,13525.746671037059,-0.02046998446627849,0.352
2017-04-18,13540.111623151892,-0.02046998446627849,0.352
2017-04-19,13868.345003261848,-0.02046998446627849,0.352
2017-04-20,13725.698309888045,-0.02046998446627849,0.352
2017-04-21,13660.674141197302,-0.02046998446627849,0.352
2017-04-24,13641.427184746059,-0.02046998446627849,0.352
2017-04-25,13557.57567723476,-0.02046998446627849,0.352
2017-04-26,13612.671875530752,-0.02046998446627849,0.352
2017-04-27,13491.866867065146,-0.02046998446627849,0.352
2017-04-28,13759.040437453148,-0.02046998446627849,0.352
2017-05-01,13560.152408777914,-0.02046998446627849,0.352
2017-05-02,13289.26527331356,-0.02046998446627849,0.352
2017-05-03,13567.998987837398,-0.02046998446627849,0.352
2017-05-04,13317.757749308568,-0.02046998446627849,0.352
2017-05-05,13565.15047615658,-0.02046998446627849,0.352
2017-05-08,13711.625537432932,-0.02046998446627849,0.352
2017-05-09,13526.380397755911,-0.02046998446627849,0.352
2017-05-10,13558.696486141167,-0.02046998446627849,0.352
2017-05-11,13661.074402467211,-0.02046998446627849,0.352
2017-05-12,13421.499120808225,-0.02046998446627849,0.352
2017-05-15,13227.251861114819,-0.02046998446627849,0.352
2017-05-16,13502.120894538612,-0.02046998446627849,0.352
2017-05-17,13266.7391285056,-0.02046998446627849,0.352
2017-05-18,13523.176490693635,-0.02046998446627849,0.352
2017-05-19,13207.905497486621,-0.02046998446627849,0.352
2017-05-22,13306.184667601696,-0.02046998446627849,0.352
2017-05-23,13266.532782020395,-0.02046998446627849,0.352
2017-05-24,13402.675178967005,-0.02046998446627849,0.352
2017-05-25,13484.945014378985,-0.02046998446627849,0.352
2017-05-26,13428.101771158854,-0.02046998446627849,0.352
2017-05-30,13098.261251884833,-0.02046998446627849,0.352
2017-05-31,13427.392857932393,-0.02046998446627849,0.352
2017-06-01,13458.542999167286,-0.02046998446627849,0.352
2017-06-02,13651.883707343088,-0.02046998446627849,0.352
2017-06-05,13299.53582379281,-0.02046998446627849,0.352
2017-06-06,13544.953121669174,-0.02046998446627849,0.352
2017-06-07,13432.535165899002,-0.02046998446627849,0.352
2017-06-08,13206.11896015847,-0.02046998446627849,0.352
2017-06-09,13465.411862220199,-0.02046998446627849,0.352
2017-06-12,13418.106881201857,-0.02046998446627849,0.352
2017-06-13,13248.689043023365,-0.02046998446627849,0.352
2017-06-14,13412.096423045357,-0.02046998446627849,0.352
2017-06-15,13214.16108851719,-0.02046998446627849,0.352
2017-06-16,13615.53565664108,-0.02046998446627849,0.352
2017-06-19,13400.83922784373,-0.02046998446627849,0.352
2017-06-20,13233.66772916629,-0.02046998446627849,0.352
2017-06-21,13537.36035229576,-0.02046998446627849,0.352
2017-06-22,13547.005137472552,-0.02046998446627849,0.352
2017-06-23,13432.75178702333,-0.02046998446627849,0.352
2017-06-26,13379.018820404208,-0.02046998446627849,0.352
2017-06-27,13218.70865654094,-0.02046998446627849,0.352
2017-06-28,13363.259918005264,-0.02046998446627849,0.352
2017-06-29,13056.330091760672,-0.02046998446627849,0.352
2017-06-30,13324.40260094667,-0.02046998446627849,0.352
2017-07-03,13382.899550678558,-0.02046998446627849,0.352
2017-07-05,13357.381729688715,-0.02046998446627849,0.352
2017-07-06,13285.320732704851,-0.02046998446627849,0.352
2017-07-07,12958.055278652788,-0.02046998446627849,0.352
2017-07-10,12946.90292748398,-0.02046998446627849,0.352
2017-07-11,13162.843184559864,-0.02046998446627849,0.352
2017-07-12,13165.71558751608,-0.02046998446627849,0.352
2017-07-13,12835.827658270122,-0.02046998446627849,0.352
2017-07-14,13262.14804127558,-0.02046998446627849,0.352
2017-07-17,13653.758141207003,-0.02046998446627849,0.352
2017-07-18,13101.539495600033,-0.02046998446627849,0.352
2017-07-19,12724.537470939977,-0.02046998446627849,0.352
2017-07-20,13159.053018304234,-0.02046998446627849,0.352
2017-07-21,13467.467694349521,-0.02046998446627849,0.352
2017-07-24,13313.558797291236,-0.02046998446627849,0.352
2017-07-25,13172.276591020911,-0.02046998446627849,0.352
2017-07-26,12948.875215674318,-0.02046998446627849,0.352
2017-07-27,12971.25517446897,-0.02046998446627849,0.352
2017-07-28,13178.148636232158,-0.02046998446627849,0.352
2017-07-31,13391.044379151866,-0.02046998446627849,0.352
2017-08-01,13001.795698241756,-0.02046998446627849,0.352
2017-08-02,13125.16353825959,-0.02046998446627849,0.352
2017-08-03,13187.995319068466,-0.02046998446627849,0.352
2017-08-04,13167.589865753296,-0.02046998446627849,0.352
2017-08-07,13383.469784584222,-0.02046998446627849,0.352
2017-08-08,13116.208052230375,-0.02046998446627849,0.352
2017-08-09,13317.76550891904,-0.02046998446627849,0.352
2017-08-10,13060.562208083526,-0.02046998446627849,0.352
2017-08-11,13055.165436111509,-0.02046998446627849,0.352
2017-08-14,13281.077705668076,-0.02046998446627849,0.352
2017-08-15,12994.730147577497,-0.02046998446627849,0.352
2017-08-16,13071.175867801083,-0.02046998446627849,0.352
2017-08-17,13051.928016933596,-0.02046998446627849,0.352
2017-08-18,13188.786760001753,-0.02046998446627849,0.352
2017-08-21,13429.711694873426,-0.02046998446627849,0.352
2017-08-22,13314.406904125175,-0.02046998446627849,0.352
2017-08-23,12888.676347655191,-0.02046998446627849,0.352
2017-08-24,12989.776017620701,-0.02046998446627849,0.352
2017-08-25,13330.60249418045,-0.02046998446627849,0.352
2017-08-28,13004.380417301869,-0.02046998446627849,0.352
2017-08-29,13048.805230049713,-0.02046998446627849,0.352
2017-08-30,13058.54820837399,-0.02046998446627849,0.352
2017-08-31,12977.93230739695,-0.02046998446627849,0.352
2017-09-01,13188.823024628597,-0.02046998446627849,0.352
2017-09-05,13300.341259721537,-0.02046998446627849,0.352
2017-09-06,13208.010927248233,-0.02046998446627849,0.352
2017-09-07,13016.599145059621,-0.02046998446627849,0.352
2017-09-08,13339.784501178,-0.02046998446627849,0.352
2017-09-11,13210.787287852152,-0.02046998446627849,0.352
2017-09-12,13002.8780620624,-0.02046998446627849,0.352
2017-09-13,12841.873401694638,-0.02046998446627849,0.352
2017-09-14,12982.520311990162,-0.02046998446627849,0.352
2017-09-15,12940.067284253271,-0.02046998446627849,0.352
2017-09-18,13104.361602284565,-0.02046998446627849,0.352
2017-09-19,12754.835251103354,-0.02046998446627849,0.352
2017-09-20,12867.111702550523,-0.02046998446627849,0.352
2017-09-21,12945.358425542026,-0.02046998446627849,0.352
2017-09-22,13209.400393339123,-0.02046998446627849,0.352
2017-09-25,13088.998347866624,-0.02046998446627849,0.352
2017-09-26,13330.236894023385,-0.02046998446627849,0.352
2017-09-27,13354.26553506263,-0.02046998446627849,0.352
2017-09-28,13023.757574268542,-0.02046998446627849,0.352
2017-09-29,13068.862896752808,-0.02046998446627849,0.352
2017-10-02,13035.878995860947,-0.02046998446627849,0.352
2017-10-03,13085.562873264234,-0.02046998446627849,0.352
2017-10-04,12619.686876318325,-0.02046998446627849,0.352
2017-10-05,12802.05704365438,-0.02046998446627849,0.352
2017-10-06,12978.928429048245,-0.02046998446627849,0.352
2017-10-09,12616.57352091872,-0.02046998446627849,0.352
2017-10-10,13201.568131822467,-0.02046998446627849,0.352
2017-10-11,12813.66096975938,-0.02046998446627849,0.352
2017-10-12,12639.13855036543,-0.02046998446627849,0.352
2017-10-13,12492.889640907175,-0.02046998446627849,0.352
2017-10-16,12865.013718478964,-0.02046998446627849,0.352
2017-10-17,13033.800053951214,-0.02046998446627849,0.352
2017-10-18,13195.138682961213,-0.02046998446627849,0.352
2017-10-19,12723.633224209503,-0.02046998446627849,0.352
2017-10-20,12856.3525740295,-0.02046998446627849,0.352
2017-10-23,12924.962193877509,-0.02046998446627849,0.352
2017-10-24,12690.010631504885,-0.02046998446627849,0.352
2017-10-25,13162.784194402377,-0.02046998446627849,0.352
2017-10-26,12737.599033232767,-0.02046998446627849,0.352
2017-10-27,13041.752375969174,-0.02046998446627849,0.352
2017-10-30,12767.059327381558,-0.02046998446627849,0.352
2017-10-31,12987.931635648532,-0.02046998446627849,0.352
2017-11-01,12986.310863729943,-0.02046998446627849,0.352
2017-11-02,13114.492439638825,-0.02046998446627849,0.352
2017-11-03,13356.352967455718,-0.02046998446627849,0.352
2017-11-06,12866.089536369172,-0.02046998446627849,0.352
2017-11-07,12838.81521610014,-0.02046998446627849,0.352
2017-11-08,12674.85532395614,-0.02046998446627849,0.352
2017-11-09,12511.747075267429,-0.02046998446627849,0.352
2017-11-10,12917.25524692336,-0.02046998446627849,0.352
2017-11-13,12903.046606313994,-0.02046998446627849,0.352
2017-11-14,12874.804064517308,-0.02046998446627849,0.352
2017-11-15,12729.006836634728,-0.02046998446627849,0.352
2017-11-16,12733.887881703648,-0.02046998446627849,0.352
2017-11-17,13033.63028358859,-0.02046998446627849,0.352
2017-11-20,12619.254622674142,-0.02046998446627849,0.352
2017-11-21,12987.136628801038,-0.02046998446627849,0.352
2017-11-22,12750.532977282428,-0.02046998446627849,0.352
2017-11-24,12885.29172214429,-0.02046998446627849,0.352
2017-11-27,12741.514702857252,-0.02046998446627849,0.352
2017-11-28,12850.687994622396,-0.02046998446627849,0.352
2017-11-29,13067.07151517962,-0.02046998446627849,0.352
2017-11-30,13234.050413422507,-0.02046998446627849,0.352
2017-12-01,13080.445114867365,-0.02046998446627849,0.352
2017-12-04,13099.830551352647,-0.02046998446627849,0.352
2017-12-05,12970.557896017557,-0.02046998446627849,0.352
2017-12-06,13318.639662341193,-0.02046998446627849,0.352
2017-12-07,13256.278548583168,-0.02046998446627849,0.352
2017-12-08,13106.638209893581,-0.02046998446627849,0.352
2017-12-11,12923.70204611046,-0.02046998446627849,0.352
2017-12-12,13053.135132663452,-0.02046998446627849,0.352
2017-12-13,12871.30519114366,-0.02046998446627849,0.352
2017-12-14,12836.041557112318,-0.02046998446627849,0.352
2017-12-15,13194.183407784663,-0.02046998446627849,0.352
2017-12-18,11379.757941524482,-0.006277346921062539,0.036
2017-12-19,11523.95184014145,-0.006277346921062539,0.036
2017-12-20,11297.974448409725,-0.006277346921062539,0.036
2017-12-21,11260.811640131735,-0.006277346921062539,0.036
2017-12-22,11058.653488356975,-0.006277346921062539,0.036
2017-12-26,11242.104803299475,-0.006277346921062539,0.036
2017-12-27,11134.051664691007,-0.006277346921062539,0.036
2017-12-28,11404.661098800332,-0.006277346921062539,0.036
2017-12-29,11305.356025847932,-0.006277346921062539,0.036
2018-01-02,11064.38322017838,-0.006277346921062539,0.036
2018-01-03,11215.007555567172,-0.006277346921062539,0.036
2018-01-04,11439.473938236946,-0.006277346921062539,0.036
2018-01-05,11599.567431370064,-0.006277346921062539,0.036
2018-01-08,11262.9299215665,-0.006277346921062539,0.036
2018-01-09,11072.521937240655,-0.006277346921062539,0.036
2018-01-10,11219.393479819573,-0.006277346921062539,0.036
2018-01-11,11349.347820650351,-0.006277346921062539,0.036
2018-01-12,10967.94689328812,-0.006277346921062539,0.036
2018-01-16,11416.334257858774,-0.006277346921062539,0.036
2018-01-17,11100.38377339686,-0.006277346921062539,0.036
2018-01-18,11137.119112182781,-0.006277346921062539,0.036
2018-01-19,11112.82493033248,-0.006277346921062539,0.036
2018-01-22,11218.169982047657,-0.006277346921062539,0.036
2018-01-23,11289.771436659827,-0.006277346921062539,0.036
2018-01-24,11397.772305395863,-0.006277346921062539,0.036
2018-01-25,11171.962032557694,-0.006277346921062539,0.036
2018-01-26,11295.191894382435,-0.006277346921062539,0.036
2018-01-29,10822.774470884693,-0.006277346921062539,0.036
2018-01-30,11266.37550203987,-0.006277346921062539,0.036
2018-01-31,11063.897144910155,-0.006277346921062539,0.036
2018-02-01,10995.76106701221,-0.006277346921062539,0.036
2018-02-02,10800.944775588265,-0.006277346921062539,0.036
2018-02-05,11013.374746296891,-0.006277346921062539,0.036
2018-02-06,10983.50936822329,-0.006277346921062539,0.036
2018-02-07,11127.088833688787,-0.006277346921062539,0.036
2018-02-08,10938.382561319893,-0.006277346921062539,0.036
2018-02-09,11123.254450552327,-0.006277346921062539,0.036
2018-02-12,11135.317405258045,-0.006277346921062539,0.036
2018-02-13,11259.906743042377,-0.006277346921062539,0.036
2018-02-14,11361.082810380503,-0.006277346921062539,0.036
2018-02-15,11501.302798745897,-0.006277346921062539,0.036
2018-02-16,10982.635266971016,-0.006277346921062539,0.036
2018-02-20,11171.340397303598,-0.006277346921062539,0.036
2018-02-21,11225.12456857503,-0.006277346921062539,0.036
2018-02-22,11468.499454150406,-0.006277346921062539,0.036
2018-02-23,11176.104809087987,-0.006277346921062539,0.036
2018-02-26,11257.993712209018,-0.006277346921062539,0.036
2018-02-27,11276.409650956724,-0.006277346921062539,0.036
2018-02-28,11158.929480039846,-0.006277346921062539,0.036
2018-03-01,11178.17950387765,-0.006277346921062539,0.036
2018-03-02,11301.89845776617,-0.006277346921062539,0.036
2018-03-05,11010.100639968221,-0.006277346921062539,0.036
2018-03-06,11072.133146628334,-0.006277346921062539,0.036
2018-03-07,11400.371617745552,-0.006277346921062539,0.036
2018-03-08,11246.10371986339,-0.006277346921062539,0.036
2018-03-09,11275.763220101968,-0.006277346921062539,0.036
2018-03-12,11343.485782092723,-0.006277346921062539,0.036
2018-03-13,11305.032852428634,-0.006277346921062539,0.036
2018-03-14,11444.116092585495,-0.006277346921062539,0.036
2018-03-15,11459.430233235498,-0.006277346921062539,0.036
2018-03-16,11349.935446500318,-0.006277346921062539,0.036
2018-03-19,11287.770415258374,-0.006277346921062539,0.036
2018-03-20,11179.028625930336,-0.006277346921062539,0.036
2018-03-21,11281.13544265743,-0.006277346921062539,0.036
2018-03-22,11147.709054732404,-0.006277346921062539,0.036
2018-03-23,11116.904343479278,-0.006277346921062539,0.036
2018-03-26,11364.572318659291,-0.006277346921062539,0.036
2018-03-27,11284.855049648904,-0.006277346921062539,0.036
2018-03-28,11347.210876307643,-0.006277346921062539,0.036
2018-03-29,11218.330131418508,-0.006277346921062539,0.036
2018-04-02,11315.689832690095,-0.006277346921062539,0.036
2018-04-03,11139.669645073216,-0.006277346921062539,0.036
2018-04-04,11018.6853582931,-0.006277346921062539,0.036
2018-04-05,10926.440429273836,-0.006277346921062539,0.036
2018-04-06,11304.12616365213,-0.006277346921062539,0.036
2018-04-09,11326.17966733949,-0.006277346921062539,0.036
2018-04-10,11174.709508253403,-0.006277346921062539,0.036
2018-04-11,11080.33173956311,-0.006277346921062539,0.036
2018-04-12,11069.93037841687,-0.006277346921062539,0.036
2018-04-13,10896.996233586755,-0.006277346921062539,0.036
2018-04-16,11136.050298412885,-0.006277346921062539,0.036
2018-04-17,11035.128301989267,-0.006277346921062539,0.036
2018-04-18,10991.870601214245,-0.006277346921062539,0.036
2018-04-19,11122.54487211207,-0.006277346921062539,0.036
2018-04-20,11090.037599659221,-0.006277346921062539,0.036
2018-04-23,11184.234222735113,-0.006277346921062539,0.036
2018-04-24,11172.878932264675,-0.006277346921062539,0.036
2018-04-25,11123.165889076008,-0.006277346921062539,0.036
2018-04-26,11229.56518703414,-0.006277346921062539,0.036
