,snapshot_date,current_portfolio_value,VaR_HistSim,ES_HistSim,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,realised_loss,realised_pnl,exception
2023-02-15,2023-02-14,2706322.475671894,35680.945580678526,38345.080199715216,5,empirical_order_statistic,-617.544610770681,14399.289106805378,4645.183159289416,-4645.183159289416,0
2023-02-16,2023-02-15,2701677.2925126045,36544.143466664944,39145.79435938634,5,empirical_order_statistic,-674.0065722847926,14826.50034135803,10734.460714319255,-10734.460714319255,0
2023-02-17,2023-02-16,2690942.8317982852,32360.95731567871,34932.84143083533,5,empirical_order_statistic,-387.617160657404,13056.516546066769,3434.1931326547638,-3434.1931326547638,0
2023-02-21,2023-02-17,2687508.6386656305,31488.56847692281,34006.497990822514,5,empirical_order_statistic,-356.474828747686,12751.827212390117,10475.415960133076,-10475.415960133076,0
2023-02-22,2023-02-21,2677033.2227054974,29475.066278458107,30588.28875769889,5,empirical_order_statistic,-118.8888619886646,10960.220395775945,8431.780882853549,-8431.780882853549,0
2023-02-23,2023-02-22,2668601.441822644,28708.879027541727,29895.050247349125,5,empirical_order_statistic,-185.7490902863685,10657.509873688794,1985.8483900702558,-1985.8483900702558,0
2023-02-24,2023-02-23,2666615.5934325736,29132.902487036772,30197.646424117218,5,empirical_order_statistic,-226.00928496453724,10907.277372720055,10386.878815452568,-10386.878815452568,0
2023-02-27,2023-02-24,2656228.714617121,26938.715068897232,28287.923515484574,5,empirical_order_statistic,-178.123109649078,10044.311660580153,-1945.697903551627,1945.697903551627,0
2023-02-28,2023-02-27,2658174.4125206727,27069.567819142714,28359.808246202207,5,empirical_order_statistic,-243.63276899633556,10134.990167391461,-2441.837957445532,2441.837957445532,0
2023-03-01,2023-02-28,2660616.250478118,26184.38220273098,27545.098486464936,5,empirical_order_statistic,-290.8418599467883,9782.609156376575,-4664.522266615648,4664.522266615648,0
2023-03-02,2023-03-01,2665280.772744734,25421.314153680112,26852.460127121863,5,empirical_order_statistic,-304.17160870464517,9482.230221821315,-7927.4536398388445,7927.4536398388445,0
2023-03-03,2023-03-02,2673208.2263845727,25879.224505304825,27235.561228196042,5,empirical_order_statistic,-384.7793789731339,9761.082848048589,-10289.156817497686,10289.156817497686,0
2023-03-06,2023-03-03,2683497.3832020704,28438.03874323843,29375.594245507848,5,empirical_order_statistic,-459.5345519907922,10988.283012993701,3763.8200854375027,-3763.8200854375027,0
2023-03-07,2023-03-06,2679733.563116633,28146.790463093203,29075.88294678377,5,empirical_order_statistic,-424.55196772397403,10922.114644354673,22416.45584810665,-22416.45584810665,0
2023-03-08,2023-03-07,2657317.107268526,24386.576466037426,26139.769758346305,5,empirical_order_statistic,-298.9830144627392,9396.413798927686,2526.1761060468853,-2526.1761060468853,0
2023-03-09,2023-03-08,2654790.9311624793,23918.99736483069,25788.681848162225,5,empirical_order_statistic,-320.68230616813713,9303.202489113,611.3407886098139,-611.3407886098139,0
2023-03-10,2023-03-09,2654179.5903738695,22569.119644881226,24828.28270536801,5,empirical_order_statistic,-260.87771848913656,8635.294235867863,-2832.3905080314726,2832.3905080314726,0
2023-03-13,2023-03-10,2657011.980881901,21997.60894337902,24560.689363943973,5,empirical_order_statistic,-341.9280218242351,8484.573123266106,-13760.783514028415,13760.783514028415,0
2023-03-14,2023-03-13,2670772.7643959294,22082.862352945376,24826.16345719723,5,empirical_order_statistic,-373.53168456300625,8595.566593987094,-4352.532127642073,4352.532127642073,0
2023-03-15,2023-03-14,2675125.2965235715,22198.56332581537,24839.76203280082,5,empirical_order_statistic,-422.6947011117265,8618.848115136632,-483.8431699075736,483.8431699075736,0
2023-03-16,2023-03-15,2675609.139693479,22081.47487610439,24802.665628946386,5,empirical_order_statistic,-459.4088043986,8582.102659136806,-4457.868902999442,4457.868902999442,0
2023-03-17,2023-03-16,2680067.0085964785,31456.015225919895,35234.67583403839,5,empirical_order_statistic,-9114.038991387637,14354.308497447959,-16961.70654476201,16961.70654476201,0
2023-03-20,2023-03-17,2697028.7151412405,37819.868187373504,40411.04538927553,5,empirical_order_statistic,-336.1194666477507,14317.403751196496,-13947.974769936875,13947.974769936875,0
2023-03-21,2023-03-20,2710976.6899111774,39960.120257170405,43041.16830190104,5,empirical_order_statistic,-482.63847976319215,15341.668375498353,-739.4945906512439,739.4945906512439,0
2023-03-22,2023-03-21,2711716.1845018286,43832.56112860283,47427.30241495902,5,empirical_order_statistic,-717.2909598024822,17054.8230537842,8222.669864444528,-8222.669864444528,0
2023-03-23,2023-03-22,2703493.514637384,39098.48755411897,42253.9540222845,5,empirical_order_statistic,-501.7685575006055,15197.816026703618,-10302.95991044119,10302.95991044119,0
2023-03-24,2023-03-23,2713796.4745478253,39984.82256908994,43175.35096458821,5,empirical_order_statistic,-523.7578707651645,15516.310943388353,4807.0689990757965,-4807.0689990757965,0
2023-03-27,2023-03-24,2708989.4055487495,42139.01509335218,45260.129359826635,5,empirical_order_statistic,-645.6583509922996,16294.06510745804,2983.243219851516,-2983.243219851516,0
2023-03-28,2023-03-27,2706006.162328898,42943.60985946655,46183.776004064086,5,empirical_order_statistic,-687.2813343270151,16713.20451410755,-4168.716390209738,4168.716390209738,0
2023-03-29,2023-03-28,2710174.8787191077,42628.43688769406,45752.123938946424,5,empirical_order_statistic,-687.2952393701319,16623.589288560142,-14808.278669267893,14808.278669267893,0
2023-03-30,2023-03-29,2724983.1573883756,46861.70420364523,51519.155661327575,5,empirical_order_statistic,-813.4647238877398,18662.79612454805,-14746.287742533255,14746.287742533255,0
2023-03-31,2023-03-30,2739729.445130909,49130.426514315885,54266.430529723686,5,empirical_order_statistic,-869.9929237919375,19578.68487347155,-14807.764760144055,14807.764760144055,0
2023-04-03,2023-03-31,2754537.209891053,56268.5616931892,60838.99344339156,5,empirical_order_statistic,-953.7775787066352,21496.17823266577,-7857.903334650677,7857.903334650677,0
2023-04-04,2023-04-03,2762395.1132257036,58619.54972494021,63072.95478883041,5,empirical_order_statistic,-947.9834737804672,22127.83897081178,-5266.626116624102,5266.626116624102,0
2023-04-05,2023-04-04,2767661.7393423277,56005.224329015706,60837.91102973446,5,empirical_order_statistic,-928.1257141892947,21550.611025801692,6817.759780190885,-6817.759780190885,0
2023-04-06,2023-04-05,2760843.979562137,55088.41086335527,59966.4275552826,5,empirical_order_statistic,-915.1776961804796,21353.980783248215,2073.0326314107515,-2073.0326314107515,0
2023-04-10,2023-04-06,2758770.946930726,58066.169893562794,62670.047590461836,5,empirical_order_statistic,-924.9988994911332,22152.753570986373,45.833547573536634,-45.833547573536634,0
2023-04-11,2023-04-10,2758725.1133831525,58602.38513781084,63155.85566476546,5,empirical_order_statistic,-905.4487639565262,22261.041267454602,-6020.56526288297,6020.56526288297,0
2023-04-12,2023-04-11,2764745.6786460355,59193.94505024934,63805.68033513613,5,empirical_order_statistic,-848.2312189249723,22426.176174348802,2653.8280256483704,-2653.8280256483704,0
2023-04-13,2023-04-12,2762091.850620387,57648.25186786661,62456.56115872665,5,empirical_order_statistic,-821.4082916616751,22141.02935146791,-37548.4678390529,37548.4678390529,0
2023-04-14,2023-04-13,2799640.31845944,66243.08280205866,70631.4623402642,5,empirical_order_statistic,-900.7012676824043,24211.895222749226,16370.055255117826,-16370.055255117826,0
2023-04-17,2023-04-14,2783270.263204322,66434.61800455814,70726.84107798543,5,empirical_order_statistic,-885.8795711008553,24280.72222965606,-4603.5617427169345,4603.5617427169345,0
2023-04-18,2023-04-17,2787873.824947039,68624.44685508078,73191.4209274903,5,empirical_order_statistic,-786.3882915838435,24754.349573756183,-2155.24732161453,2155.24732161453,0
2023-04-19,2023-04-18,2790029.0722686537,69758.14436626807,74433.9687486155,5,empirical_order_statistic,-804.0329687818643,24980.863000987152,3121.1578100933693,-3121.1578100933693,0
2023-04-20,2023-04-19,2786907.9144585603,70728.4614255256,75495.78600464799,5,empirical_order_statistic,-728.1319338238957,25159.064819103194,9852.567233223002,-9852.567233223002,0
2023-04-21,2023-04-20,2777055.3472253373,69130.01996018365,73559.49382584877,5,empirical_order_statistic,-723.5861008819332,24855.136996605226,5771.038819055539,-5771.038819055539,0
2023-04-24,2023-04-21,2771284.3084062818,70641.43892720994,75244.47884232039,5,empirical_order_statistic,-660.0982118433369,25128.333579461512,-3016.8710083635524,3016.8710083635524,0
2023-04-25,2023-04-24,2774301.1794146453,72065.40758771775,76860.64914022293,5,empirical_order_statistic,-612.444257608368,25365.233556118455,29768.95817501517,-29768.95817501517,0
2023-04-26,2023-04-25,2744532.22123963,63891.405034413096,68599.97953276997,5,empirical_order_statistic,-644.0551100639058,24223.110978566958,14050.960218958557,-14050.960218958557,0
2023-04-27,2023-04-26,2730481.2610206716,62475.379185962025,67423.62987499758,5,empirical_order_statistic,-632.2845287453719,24184.552278617262,-43773.3671970428,43773.3671970428,0
2023-04-28,2023-04-27,2774254.6282177144,75376.60617550509,81021.53110841876,5,empirical_order_statistic,-479.12553375178015,25838.328836704724,-12352.68075072905,12352.68075072905,0
2023-05-01,2023-04-28,2786607.3089684434,57975.78136396082,63011.364445823805,5,empirical_order_statistic,14637.644631974175,15514.326260483225,13303.60120006511,-13303.60120006511,0
2023-05-02,2023-05-01,2773303.7077683783,39947.796643030364,42903.578960569575,5,empirical_order_statistic,-898.1939818461519,15951.7506583285,298.3682787497528,-298.3682787497528,0
2023-05-03,2023-05-02,2773005.3394896286,36302.35372301377,39297.30507245576,5,empirical_order_statistic,-651.032827465401,14440.497142094067,197.06500833993778,-197.06500833993778,0
2023-05-04,2023-05-03,2772808.2744812886,34356.34366405057,37331.42990829768,5,empirical_order_statistic,-542.431617338704,13678.70826081838,-2514.923945502378,2514.923945502378,0
2023-05-05,2023-05-04,2775323.198426791,34363.58133499604,36127.811014805084,5,empirical_order_statistic,-395.0969275840605,13009.208956750661,-501.712068347726,501.712068347726,0
2023-05-08,2023-05-05,2775824.9104951387,37506.44862476783,40439.10780231813,5,empirical_order_statistic,-718.124570354511,14989.551474482098,-3913.5856095622294,3913.5856095622294,0
2023-05-09,2023-05-08,2779738.496104701,37559.75861178804,40482.93399248803,5,empirical_order_statistic,-787.097418290182,15030.569633775034,-2014.6837629191577,2014.6837629191577,0
