,VaR_MC,mean_pnl_sim,std_pnl_sim
2023-04-21,11238.285436449187,628.6768226910781,5325.078952572584
2023-04-24,11146.160043461592,610.3539867478877,5321.093337485124
2023-04-25,11277.796334723565,361.5334316868117,5059.101405183586
2023-04-26,11471.187591794016,346.8272825281788,5133.479830380284
2023-04-27,11340.146447067926,622.175400879586,5342.855379585981
2023-04-28,12083.362462667543,909.7979879799649,6001.701161741426
2023-05-01,11883.890245805856,752.6191820909735,5976.3907143528
2023-05-02,11484.2289445106,476.14355067091043,5275.524884743069
2023-05-03,11330.812822732605,453.8167780346607,5131.60942549823
2023-05-04,11768.46086165497,237.068302933482,5171.163965882265
2023-05-05,11889.97303124976,549.1311958811539,5477.596537186032
2023-05-08,11211.618773643937,665.0076507110532,5407.510405329161
2023-05-09,11217.07627406117,517.374413941489,5291.28087908378
2023-05-10,11247.22412131083,751.5507210925039,5520.77500845728
2023-05-11,11635.384986144993,566.6885055874246,5460.268335249801
2023-05-12,11379.85982860304,580.6078141295172,5450.141063780895
2023-05-15,11748.341513752734,585.1788266781704,5606.661653877161
2023-05-16,11848.537048789416,399.5311170164287,5289.004038111715
2023-05-17,12316.060467906274,757.2426336843624,6377.272067798537
2023-05-18,14773.943659524251,842.9105652844272,8029.309246260758
2023-05-19,14299.842383040037,897.5707312019894,7973.656026200951
2023-05-22,14843.306368307178,782.8675892835364,8184.715004292175
2023-05-23,11739.308840837331,589.7997721679642,6180.2984980735955
2023-05-24,12124.453101391988,185.92451429347906,5584.384497542384
2023-05-25,13101.830404607497,416.7649035254795,6796.008279064187
2023-05-26,18655.385838526516,715.0048224629993,10827.137228947468
2023-05-30,16647.787570659482,2385.370238207541,10831.718803778
2023-05-31,12120.061555697002,621.159098016764,5617.841591958148
2023-06-01,12905.323502957272,800.8585474927386,6494.30734845541
2023-06-02,15727.508291979024,1017.9004066323953,8406.060829785305
2023-06-05,15365.340871149698,969.4256613802254,8147.27306772314
2023-06-06,16481.969628473238,1077.098454485142,8617.332467825527
2023-06-07,15541.710151178646,887.6410428880265,8233.920653661418
2023-06-08,16897.409177174,1011.0146543175094,9173.21378548233
2023-06-09,17757.210052031485,1059.8294491504826,9514.30162778257
2023-06-12,19210.209167278703,974.9729641176131,10231.232704057044
2023-06-13,21466.29970721094,829.497270288854,11218.86099410228
2023-06-14,23383.317381131263,1022.2763397213236,11771.443932728296
2023-06-15,26172.858976704934,623.5963770791344,12755.249348490364
2023-06-16,26384.422815629776,952.9373876213139,12832.078095220924
2023-06-20,24309.458880257156,745.7821324162626,12439.913721956473
2023-06-21,24248.669503642912,879.2939410314287,12279.654497791076
2023-06-22,25445.137794819995,823.604540500774,12851.67038665662
2023-06-23,23375.368202086116,796.7513790809872,12051.414549382775
2023-06-26,21752.800874967248,1102.6826206222909,11401.897870361068
2023-06-27,25866.19622630431,870.1410705830621,12993.023941962383
2023-06-28,26994.315435177065,834.0443018031219,13168.653319180821
2023-06-29,29065.21670600539,663.450493791772,13637.760361033761
2023-06-30,31015.34525114894,313.63284948624505,14232.592302198755
2023-07-03,32036.781702114808,500.1024340023898,14413.508555241278
2023-07-05,31671.55168839061,553.9631631024956,14324.170348230868
2023-07-06,30736.4097004687,481.45221835710004,14142.181149597016
2023-07-07,30372.28872477377,516.1924270393152,14103.666325534938
2023-07-10,31730.8887570678,608.2888095530808,14191.671321616775
2023-07-11,32651.444027317302,749.1804142793395,14420.918168254597
2023-07-12,32069.283146455284,554.795165590433,14534.956426355278
2023-07-13,33117.82107028598,604.0661804819986,14572.093822097035
2023-07-14,11528.575187071045,1161.9787709427699,5954.347524190657
2023-07-17,12025.89007879943,1158.835438009387,6281.4882712968565
2023-07-18,13437.440796199879,1215.8367167035274,7275.219131974994
2023-07-19,13802.404711545898,1155.0078334112304,7394.314620604256
2023-07-20,12338.355650341595,1295.4181307291847,6621.814062489766
2023-07-21,12470.26757590478,1249.1075091908683,6658.435781041783
2023-07-24,13444.31168690937,1117.622209602143,7293.695980131028
2023-07-25,13941.289363764241,1235.657694666825,7661.688901727152
2023-07-26,14082.252482650192,1327.7577581889268,7793.458220202416
2023-07-27,12562.911946008058,1076.7555211256706,6681.326024332268
2023-07-28,14609.231682966541,1522.544784133831,8566.534392935915
2023-07-31,15635.984056095522,1332.8621732957072,8601.010721212628
2023-08-01,14569.44136376536,1416.7321126946392,8325.32154639969
2023-08-02,11951.039973466548,945.0776118574944,6038.517772957815
2023-08-03,11316.481740075704,932.4412471878331,5745.843952516837
2023-08-04,10966.824527332623,885.5864034272762,5391.121090884524
2023-08-07,12185.471255207245,1126.183303766629,6353.134680522696
2023-08-08,11313.535666080423,969.9390815772437,5871.266261024081
2023-08-09,10764.320338406587,864.3203651583946,5347.046380786036
2023-08-10,11186.569439120669,944.7648649684496,5379.745637701502
2023-08-11,10851.369802196981,1279.2756150014911,5488.391445606551
2023-08-14,11416.28100651536,1296.910866010946,5994.571210038569
2023-08-15,10788.445550737142,861.2326537900184,5415.263401015654
2023-08-16,12519.016371235266,681.1879147620656,6040.98646944014
