,VaR_MC_GARCH_COPULA_V3
2018-08-10,23251.740530219024
2018-08-13,23279.296183038496
2018-08-14,26079.490377480735
2018-08-15,25267.784430616888
2018-08-16,28961.199467910832
2018-08-17,30024.80653990944
2018-08-20,31451.725266826354
2018-08-21,33101.97248247958
2018-08-22,23139.48261452879
2018-08-23,23034.620270741983
2018-08-24,22823.438116989055
2018-08-27,23749.62706517421
2018-08-28,24722.492043976123
2018-08-29,23141.115151085363
2018-08-30,24164.271971028684
2018-08-31,24225.705450921894
2018-09-04,22718.865957592356
2018-09-05,22656.80496581604
2018-09-06,23218.314145701377
2018-09-07,22330.46739985526
2018-09-10,22987.09448353174
2018-09-11,23174.198154793798
2018-09-12,22869.67230129716
2018-09-13,22980.667341947195
2018-09-14,23654.82052591038
2018-09-17,22326.645364400247
2018-09-18,22568.168083811273
2018-09-19,22726.415260522775
2018-09-20,23266.187392338255
2018-09-21,24628.038588070587
2018-09-24,23407.227818116644
2018-09-25,23577.159384442217
2018-09-26,22460.97101860459
2018-09-27,24396.566559030452
2018-09-28,23610.437049117172
2018-10-01,23919.03626844427
2018-10-02,25526.367039490855
2018-10-03,24518.666515064608
2018-10-04,26309.65428819611
2018-10-05,23076.304069976657
2018-10-08,20390.280250057604
2018-10-09,20905.31489322933
2018-10-10,21579.43383982888
2018-10-11,31335.012276684574
2018-10-12,32079.31013441014
2018-10-15,31258.65680136212
2018-10-16,28611.63907050652
2018-10-17,30606.988155466806
2018-10-18,29582.482906000398
2018-10-19,30333.305671882805
2018-10-22,29910.376176351863
2018-10-23,28543.597876733857
2018-10-24,27594.697751721968
2018-10-25,32973.65808299281
2018-10-26,31793.172431815532
2018-10-29,31923.632261934883
2018-10-30,32079.54351326914
2018-10-31,30917.385848692138
2018-11-01,29447.18843247908
2018-11-02,30378.224454111107
2018-11-05,29769.355644071708
2018-11-06,27736.381065218022
2018-11-07,26809.026394539876
2018-11-08,29550.126417210293
2018-11-09,29004.36906778335
2018-11-12,30431.853211753318
2018-11-13,33805.288348878974
2018-11-14,30791.777874095864
2018-11-15,27081.65069588397
2018-11-16,26981.498467101286
2018-11-19,26030.54574651562
2018-11-20,27054.744620825764
2018-11-21,29090.770735741273
2018-11-23,27642.96414318252
2018-11-26,27257.88568833347
2018-11-27,27528.53708541295
2018-11-28,26257.156371383415
2018-11-29,29910.38580963939
2018-11-30,28657.003861520454
2018-12-03,29624.976198042015
2018-12-04,28053.170973240143
2018-12-06,33220.40287746687
2018-12-07,30648.123337425754
2018-12-10,31829.753227262012
2018-12-11,30594.339026335874
2018-12-12,29407.104637868968
2018-12-13,28622.65989829756
2018-12-14,26232.845947911068
2018-12-17,39583.05422140267
2018-12-18,33923.06745061117
2018-12-19,32494.00770403958
2018-12-20,34359.22347985596
2018-12-21,29789.20446573571
2018-12-24,30506.937922134122
2018-12-26,35198.39675306034
2018-12-27,46800.62415898836
2018-12-28,44766.92657633287
2018-12-31,41513.16030797265
2019-01-02,37827.22132327679
2019-01-03,34390.73279955193
2019-01-04,37114.96474736408
2019-01-07,40955.653757530876
2019-01-08,39584.15230983975
2019-01-09,37813.18205574747
2019-01-10,38907.14150712518
2019-01-11,34358.853664257185
2019-01-14,30928.18918662663
2019-01-15,31822.730799646586
2019-01-16,30287.204418397134
2019-01-17,29704.63956446426
2019-01-18,30690.210136867507
2019-01-22,28723.67843283197
2019-01-23,28959.16319456937
2019-01-24,28504.92036022295
2019-01-25,28585.839498758713
2019-01-28,29204.70190573413
2019-01-29,28118.628446995455
2019-01-30,31419.219012997564
2019-01-31,35749.49133199211
2019-02-01,36254.06960695134
2019-02-04,36447.52626171468
2019-02-05,36798.3411673582
2019-02-06,35503.204120118775
2019-02-07,35143.351076327905
2019-02-08,35376.89044871446
2019-02-11,34967.43862303168
2019-02-12,34302.78116716412
2019-02-13,35662.11983749511
2019-02-14,23330.02463092049
2019-02-15,22019.165014867387
2019-02-19,24473.05228508624
2019-02-20,24927.865256774785
2019-02-21,22801.470828000634
2019-02-22,24178.801381637073
2019-02-25,24780.243668723666
2019-02-26,23394.421283580523
2019-02-27,23213.288446997787
2019-02-28,23357.521778999548
2019-03-01,33028.22468801973
2019-03-04,19223.809780950898
2019-03-05,19540.464369056976
2019-03-06,17857.836172771185
2019-03-07,18817.736200932144
2019-03-08,20271.137344063674
2019-03-11,19774.63727409994
2019-03-12,22862.945070589147
2019-03-13,24858.68913953692
2019-03-14,25636.249334602726
2019-03-15,26467.65274534213
2019-03-18,28578.72265239501
2019-03-19,27896.82151694053
2019-03-20,26189.636885123102
2019-03-21,30674.4040207001
2019-03-22,25422.362335297385
2019-03-25,31270.75381823015
2019-03-26,32759.106536023082
2019-03-27,31103.003336137685
2019-03-28,32422.886356949282
2019-03-29,22852.682948574184
2019-04-01,23090.325176537608
2019-04-02,23560.446510411322
2019-04-03,22677.709041977116
2019-04-04,22039.222019370343
2019-04-05,23005.63792977281
2019-04-08,23280.22577372585
2019-04-09,21217.466274195864
2019-04-10,21141.96794503009
2019-04-11,21681.108952374558
2019-04-12,23301.41558560265
2019-04-15,23254.831926153714
2019-04-16,22709.4941866448
2019-04-17,22200.06959067978
2019-04-18,22398.97732588324
2019-04-22,23170.0889653197
2019-04-23,24899.100396879694
2019-04-24,24944.131195300393
2019-04-25,24790.436634537156
2019-04-26,27286.120837529048
2019-04-29,29157.509628619384
2019-04-30,29038.448452716315
2019-05-01,25300.08993261322
2019-05-02,27980.740000292346
2019-05-03,32979.147172310426
2019-05-06,33519.16319689499
2019-05-07,26679.556901503256
2019-05-08,32978.5979153433
2019-05-09,29331.049691135588
2019-05-10,30270.85389075932
2019-05-13,28402.913710597935
2019-05-14,20332.69616631205
2019-05-15,20018.81158172535
2019-05-16,20497.022764908597
2019-05-17,20272.676503460523
2019-05-20,22017.190779668003
2019-05-21,25075.404306735687
2019-05-22,22797.81941642706
2019-05-23,19610.294410737053
2019-05-24,20522.722037132862
2019-05-28,19163.785311710297
2019-05-29,21003.61140015739
2019-05-30,20640.168276078897
2019-05-31,20776.78867784231
2019-06-03,20723.895329792456
2019-06-04,20241.746661958143
2019-06-05,27589.76287352462
2019-06-06,26856.763292439824
2019-06-07,28646.526517587565
2019-06-10,30808.148038332216
2019-06-11,30039.5540376727
2019-06-12,29214.88036627725
2019-06-13,28645.34320473348
2019-06-14,27982.154939239008
2019-06-17,28561.67237428107
2019-06-18,32466.4372896806
2019-06-19,35634.53500240391
2019-06-20,36514.5507542915
2019-06-21,40726.82458768216
2019-06-24,38708.656151303505
2019-06-25,25537.817781956128
2019-06-26,25161.14048966833
2019-06-27,25562.108798114794
2019-06-28,25164.707409903862
2019-07-01,26016.51438547158
2019-07-02,25575.806124493036
2019-07-03,26706.35861737565
2019-07-05,26365.90881229203
2019-07-08,26297.431391785583
2019-07-09,26813.18219003538
2019-07-10,27132.90380873617
2019-07-11,28265.896273314604
2019-07-12,28792.615628906515
2019-07-15,29245.588559184776
2019-07-16,27420.20961918205
2019-07-17,26521.545989058945
2019-07-18,27702.584998615293
2019-07-19,25398.58599105543
2019-07-22,27335.757207244973
2019-07-23,29245.669464535786
2019-07-24,21046.430171369873
2019-07-25,27339.248568140505
2019-07-26,37829.396023776055
2019-07-29,37830.96478925497
2019-07-30,34073.46592536988
2019-07-31,28894.216330737898
2019-08-01,30720.1522348325
2019-08-02,27725.479510031968
2019-08-05,29191.922711358882
2019-08-06,30485.64982031271
2019-08-07,32908.39592832582
2019-08-08,33667.30016851553
2019-08-09,33661.09218549974
2019-08-12,33084.455113543205
2019-08-13,33788.62353489481
2019-08-14,33529.179515591124
2019-08-15,38270.84863899562
2019-08-16,35401.749383735536
2019-08-19,36110.84508679547
2019-08-20,34026.7454502034
2019-08-21,33568.519307141534
2019-08-22,32813.939730083555
2019-08-23,28548.897900922817
2019-08-26,31238.454437206903
2019-08-27,31012.78104707278
2019-08-28,29170.120470095033
2019-08-29,30543.74173362279
2019-08-30,28802.733129171727
2019-09-03,25671.77344079639
2019-09-04,27862.87061282123
2019-09-05,34484.65183705495
2019-09-06,34495.35860248166
2019-09-09,32982.51143254001
2019-09-10,32674.389337673423
2019-09-11,34388.178071662485
2019-09-12,36821.50451044361
2019-09-13,37275.042581640504
2019-09-16,37882.030536448925
2019-09-17,37900.8937890217
2019-09-18,37538.6359911917
2019-09-19,20827.52237894544
2019-09-20,20918.836728674785
2019-09-23,20111.580979146638
2019-09-24,20628.570113570444
2019-09-25,20024.04772114694
2019-09-26,20150.05609680792
2019-09-27,20008.136892352766
2019-09-30,20431.148578862634
2019-10-01,21295.998010203155
2019-10-02,24042.783654944742
2019-10-03,9405.473689825396
2019-10-04,23683.268565220536
2019-10-07,27690.78785664679
2019-10-08,31695.846137015822
2019-10-09,28730.736613040863
2019-10-10,27861.392034401928
2019-10-11,25289.8290664443
2019-10-14,24254.386661405377
2019-10-15,23458.23797703163
2019-10-16,22416.773368120983
2019-10-17,21997.90774835747
2019-10-18,22697.879803188367
2019-10-21,21287.703674919172
2019-10-22,20913.62676990131
2019-10-23,20458.553436764258
2019-10-24,20851.45825644885
2019-10-25,21539.853802321388
2019-10-28,24201.86623561403
2019-10-29,24315.225314601135
2019-10-30,25115.877878924544
2019-10-31,21125.57612073075
2019-11-01,22356.799904422605
2019-11-04,23914.040647645954
2019-11-05,22590.171450732367
2019-11-06,26506.99606853553
2019-11-07,26159.063033988226
2019-11-08,26964.778060844208
2019-11-11,25510.918638678126
2019-11-12,26652.538576253966
2019-11-13,26920.69215708379
2019-11-14,26491.287144845977
2019-11-15,29035.385478642416
2019-11-18,29489.871756427674
2019-11-19,28914.25171484329
2019-11-20,28388.415319572854
2019-11-21,27119.855388712123
2019-11-22,28867.61178317858
2019-11-25,31049.286070807706
2019-11-26,32700.230738716495
2019-11-27,32980.68538071142
2019-11-29,31707.992957506376
2019-12-02,27602.824171581557
2019-12-03,28400.21602062816
2019-12-04,30617.646026593266
2019-12-05,30837.170143374395
2019-12-06,34282.839429274514
2019-12-09,33090.02293630377
2019-12-10,33709.043405431825
2019-12-11,35304.77741576372
2019-12-12,38178.914032449895
2019-12-13,8085.884671609517
2019-12-16,19890.900248570477
2019-12-17,20006.152577780555
2019-12-18,19607.089325246332
2019-12-19,19825.705100908275
2019-12-20,22937.953063519282
2019-12-23,23978.410682053538
2019-12-24,23257.653799388954
2019-12-26,23952.08781620788
2019-12-27,26799.8812819052
2019-12-30,25602.563396958427
2019-12-31,26469.58676789423
2020-01-02,28294.001607863298
2020-01-03,31834.771544193154
2020-01-06,30672.392986578816
2020-01-07,30279.419803132056
2020-01-08,30634.86023898423
2020-01-09,33189.7370492514
2020-01-10,32366.7884635299
2020-01-13,33820.62744490564
2020-01-14,32785.27072412114
2020-01-15,32856.49497930008
2020-01-16,36188.994970389285
2020-01-17,38642.092516503486
2020-01-21,37591.708380936616
2020-01-22,37606.59190063179
2020-01-23,38023.21486862728
2020-01-24,36497.04156995314
2020-01-27,31493.66069558961
2020-01-28,38605.03973726179
2020-01-29,24901.759946099715
2020-01-30,23477.559834116553
2020-01-31,23698.90010063295
2020-02-03,27268.982029915598
2020-02-04,25521.0873290399
2020-02-05,28087.718191523953
2020-02-06,28703.028098744497
2020-02-07,25672.836532625133
2020-02-10,26453.64080434428
2020-02-11,26735.00994846882
2020-02-12,27224.20328085357
2020-02-13,26564.497213205188
2020-02-14,26504.991029650493
2020-02-18,25138.928148329695
2020-02-19,26271.238571456248
2020-02-20,25327.80429921365
2020-02-21,22454.501353676536
2020-02-24,20848.362416723565
2020-02-25,37323.55774032271
2020-02-26,48063.61680819813
2020-02-27,38464.73794077539
2020-02-28,61305.576025549075
2020-03-02,59558.9022831408
2020-03-03,71238.08932171082
2020-03-04,67685.42225691285
2020-03-05,71725.99805322726
2020-03-06,69727.36544332784
2020-03-09,62112.36276258086
2020-03-10,93637.84194862982
2020-03-11,86308.33006463156
2020-03-12,85758.56453987924
2020-03-13,119518.24299622551
2020-03-16,116128.3895749336
2020-03-17,139991.0967590097
2020-03-18,124922.89532180554
2020-03-19,124484.96886602542
2020-03-20,102901.3133810662
2020-03-23,97535.9586031018
2020-03-24,96635.60071312383
2020-03-25,114412.0680342621
2020-03-26,108951.59475429525
2020-03-27,108813.91389214442
2020-03-30,104457.42033692989
2020-03-31,95088.6906422138
2020-04-01,87673.01834495671
2020-04-02,90473.12973096779
2020-04-03,81197.32461094022
2020-04-06,86224.4410976319
2020-04-07,100642.86692525414
2020-04-08,100952.16952477
2020-04-09,98575.59913593072
2020-04-13,93050.46613028104
2020-04-14,95652.74553527596
2020-04-15,89272.09316501321
2020-04-16,86204.89539224554
2020-04-17,87684.46915272881
2020-04-20,85608.5433577949
2020-04-21,75635.949342131
2020-04-22,83210.46735566687
2020-04-23,83482.8409767184
2020-04-24,62349.437378457405
2020-04-27,58895.092033395435
2020-04-28,56278.69412313155
2020-04-29,54147.60404771713
2020-04-30,57235.50162934457
2020-05-01,54130.22286036344
2020-05-04,57426.769078258774
2020-05-05,54157.510456623866
2020-05-06,49352.76049519268
2020-05-07,51192.62974514243
2020-05-08,64722.56457932599
2020-05-11,53513.4127991626
2020-05-12,49135.04824806134
2020-05-13,50029.62241532649
2020-05-14,43789.94085253175
2020-05-15,47271.8798779893
2020-05-18,48752.08429622253
2020-05-19,47908.00360880754
2020-05-20,49312.05347602994
2020-05-21,47657.78580412807
2020-05-22,51672.875992299465
2020-05-26,49509.642418507414
2020-05-27,53338.25180987293
2020-05-28,54017.49609771979
2020-05-29,53436.248053318406
2020-06-01,52676.92290877279
2020-06-02,52205.58412679236
2020-06-03,54713.226982875785
2020-06-04,54613.8866551672
2020-06-05,52279.257559065554
2020-06-08,35755.788663868414
2020-06-09,37778.447837811655
2020-06-10,35864.163017142295
2020-06-11,37022.83941914877
2020-06-12,75564.4174382945
2020-06-15,67741.17353212163
2020-06-16,65454.01520942427
2020-06-17,60160.94399681435
2020-06-18,53958.93022969565
2020-06-19,51289.621497838954
2020-06-22,45070.110178915485
2020-06-23,43684.32827847919
2020-06-24,40886.815203377715
2020-06-25,52791.74280502733
2020-06-26,48492.249324753604
2020-06-29,50613.03195615686
2020-06-30,48105.47429030286
2020-07-01,45375.96756614003
2020-07-02,44606.66109922763
2020-07-06,39624.95894892303
2020-07-07,41032.66567562246
2020-07-08,40282.86493310271
2020-07-09,38557.31338101091
2020-07-10,35107.85635973885
2020-07-13,35463.93486635114
2020-07-14,35826.3844782691
2020-07-15,37286.19749661488
2020-07-16,36687.30729612498
2020-07-17,35642.532869307135
2020-07-20,33542.169930541604
2020-07-21,49032.851857646034
2020-07-22,41994.41024978201
2020-07-23,46643.479799278604
2020-07-24,40907.15482316783
2020-07-27,38649.93911585421
2020-07-28,42945.74979064501
2020-07-29,38939.87413557644
2020-07-30,40500.07296309132
2020-07-31,41470.090313176996
2020-08-03,41478.307274611056
2020-08-04,40097.80093171351
2020-08-05,43784.317830636515
2020-08-06,46114.456565266744
2020-08-07,45882.79090540325
2020-08-10,49029.03092066719
2020-08-11,43709.103519939934
2020-08-12,70575.36572001941
2020-08-13,70818.93775473155
2020-08-14,69751.09955985207
2020-08-17,68453.63563304352
2020-08-18,70664.83749789718
2020-08-19,66120.84250712776
2020-08-20,71585.05222568334
2020-08-21,70766.49065084122
2020-08-24,70063.3495873504
2020-08-25,73028.13416152592
2020-08-26,76681.30945587877
2020-08-27,74482.81165626201
2020-08-28,74556.19490955057
2020-08-31,74893.31965762592
2020-09-01,53228.55120675696
2020-09-02,53125.94382708321
2020-09-03,56087.91379121142
2020-09-04,73900.54932129977
2020-09-08,67458.68801654532
2020-09-09,73738.36322596115
2020-09-10,69715.80839951943
2020-09-11,70248.55511242386
2020-09-14,62271.34057835219
2020-09-15,61714.91534395934
2020-09-16,55396.838080352245
2020-09-17,53098.590844472645
2020-09-18,54672.10997336378
2020-09-21,56055.40312352708
2020-09-22,58735.42137027125
2020-09-23,56220.24939364333
2020-09-24,67884.29283994778
2020-09-25,62109.901067692655
2020-09-28,61031.69216853245
2020-09-29,65236.23106905337
2020-09-30,18476.72392793066
2020-10-01,16958.461598848935
2020-10-02,43018.852613775896
2020-10-05,44457.61749861004
2020-10-06,48705.79255706313
2020-10-07,53639.253260169346
2020-10-08,52617.59126530364
2020-10-09,49142.65818821613
2020-10-12,52659.66306293722
2020-10-13,47681.390527484844
2020-10-14,53777.57770551043
2020-10-15,52813.953883104914
2020-10-16,47565.59522857778
2020-10-19,44943.12320087979
2020-10-20,49528.059448255146
2020-10-21,46777.886326831824
2020-10-22,44886.82327379893
2020-10-23,43211.269509749094
2020-10-26,40583.0264429984
2020-10-27,46148.94694859359
2020-10-28,46608.72162777318
2020-10-29,66976.79971911012
2020-10-30,67469.1032985033
2020-11-02,61274.98200121854
2020-11-03,58739.43174765371
2020-11-04,61034.91431071129
2020-11-05,66450.88044213523
2020-11-06,67025.04862544319
2020-11-09,62907.51036628762
2020-11-10,68886.01819340972
2020-11-11,65620.89539132205
2020-11-12,59964.10836320733
2020-11-13,62886.58326824324
2020-11-16,68485.39469848633
2020-11-17,62349.28244990022
2020-11-18,60020.491399446015
2020-11-19,64320.92507058282
2020-11-20,55308.1127449612
2020-11-23,58355.50794866898
2020-11-24,64213.14028106371
2020-11-25,48201.8817187009
2020-11-27,46528.773624833215
2020-11-30,44655.35251717661
2020-12-01,43354.18908743953
2020-12-02,47640.103547837294
2020-12-03,46466.86636458123
2020-12-04,42520.14862050124
2020-12-07,42980.256337695166
2020-12-08,42100.13381531112
2020-12-09,41180.07630396272
2020-12-10,62638.08565477771
2020-12-11,56683.281953947815
2020-12-14,51095.62553361986
2020-12-15,53378.483889003066
2020-12-16,57924.524993331535
2020-12-17,55484.878864530845
2020-12-18,53490.21323602662
2020-12-21,51362.85333808232
2020-12-22,47460.81877117727
2020-12-23,47266.24049443419
2020-12-24,47746.64169758894
2020-12-28,50106.32024653837
2020-12-29,48567.58053121696
2020-12-30,47907.32032338701
2020-12-31,49008.91655958535
2021-01-04,42352.399670636005
2021-01-05,44652.996004756315
2021-01-06,44374.39067623054
2021-01-07,56964.02351185054
2021-01-08,59007.218513472864
2021-01-11,46363.76106499382
2021-01-12,45849.44701081624
2021-01-13,44510.393683237555
2021-01-14,42790.667159145094
2021-01-15,42587.388206974065
2021-01-19,44390.69830323558
2021-01-20,43123.5414869672
2021-01-21,49319.37059230879
2021-01-22,47149.00126829902
2021-01-25,44973.985842443544
2021-01-26,43304.61782818608
2021-01-27,43339.412846134735
2021-01-28,59499.552139531304
2021-01-29,55700.59259568127
2021-02-01,62299.45453207365
2021-02-02,63047.68614276257
2021-02-03,58013.48266518193
2021-02-04,57098.40336584918
2021-02-05,57984.16865991992
2021-02-08,56667.411868444346
2021-02-09,52071.21309611689
2021-02-10,50229.13776069717
2021-02-11,50249.21169190887
2021-02-12,50002.651438797635
2021-02-16,47781.90010140312
2021-02-17,51344.30887611906
2021-02-18,51165.992909072746
2021-02-19,50463.890961378944
2021-02-22,46543.78571121577
2021-02-23,48253.94250866146
2021-02-24,41375.87170276828
2021-02-25,30406.59448310852
2021-02-26,79054.43957618841
2021-03-01,74006.5073733523
2021-03-02,77896.44596147853
2021-03-03,70576.835211761
2021-03-04,75463.48234903603
2021-03-05,76415.11297743765
2021-03-08,69692.10674196169
2021-03-09,71158.19604034499
2021-03-10,70857.25453102475
2021-03-11,69288.55134247216
2021-03-12,65439.97144739467
2021-03-15,59514.55589110184
2021-03-16,55347.38817915055
2021-03-17,52271.736251701586
2021-03-18,48598.35831455115
2021-03-19,55743.560228191796
2021-03-22,53908.02460180316
2021-03-23,51232.66948626007
2021-03-24,52808.53362120888
2021-03-25,49985.92154043982
2021-03-26,48119.20437099667
2021-03-29,53000.40956499234
2021-03-30,51476.23725674846
2021-03-31,51626.28731493721
2021-04-01,57449.38310277747
2021-04-05,69213.94924476634
2021-04-06,71282.55081358503
2021-04-07,68628.7819763874
2021-04-08,48868.788655640215
2021-04-09,45172.65132100886
2021-04-12,45332.70723486038
2021-04-13,46045.02506779521
2021-04-14,45595.39764898266
2021-04-15,43850.4033931926
2021-04-16,52907.9744379913
2021-04-19,49643.42417053794
2021-04-20,47832.82860140887
2021-04-21,49161.488649497995
2021-04-22,48421.98112719489
2021-04-23,53115.61374124176
2021-04-26,54538.4118946106
2021-04-27,50821.86442314907
2021-04-28,47737.7558754583
2021-04-29,48804.76890530547
2021-04-30,45364.82088973961
2021-05-03,49266.12896970876
2021-05-04,45148.33362260714
2021-05-05,46757.55012832127
2021-05-06,23644.001539059973
2021-05-07,59152.278287298446
2021-05-10,55240.29867706334
2021-05-11,50654.08012837103
2021-05-12,52466.589174227796
2021-05-13,71442.15114538619
2021-05-14,70221.49835110742
2021-05-17,71093.33313050315
2021-05-18,66541.995023385
2021-05-19,63274.78513488002
2021-05-20,56901.61869270554
2021-05-21,56912.72261143027
2021-05-24,51878.39468182862
2021-05-25,52893.07811527902
2021-05-26,51511.40851226749
2021-05-27,46705.91570221016
2021-05-28,45984.51681178224
2021-06-01,44525.711912096376
2021-06-02,43914.904446942106
2021-06-03,39993.3780841367
2021-06-04,47410.26737745286
2021-06-07,50371.836415572594
2021-06-08,51650.868251181986
2021-06-09,47605.9560252263
2021-06-10,47477.003360406045
2021-06-11,48126.51385477233
2021-06-14,47813.98544529003
2021-06-15,46754.991983903135
2021-06-16,45133.05800943248
2021-06-17,52978.00187950284
2021-06-18,54507.96725700301
2021-06-21,64050.028437275774
2021-06-22,67736.39704926277
2021-06-23,62797.56219654466
2021-06-24,63985.63419058438
2021-06-25,62233.83027480363
2021-06-28,61566.84839234921
2021-06-29,63181.51867971658
2021-06-30,63018.7579213848
2021-07-01,64829.40360155982
2021-07-02,45896.88129210818
2021-07-06,47275.79830480051
2021-07-07,46242.42249569425
2021-07-08,44707.581253398836
2021-07-09,46137.20286580384
2021-07-12,49630.22735473231
2021-07-13,45410.90494540931
2021-07-14,43680.15947328198
2021-07-15,44204.135542655786
2021-07-16,41857.382084022785
2021-07-19,59248.06891925495
2021-07-20,56731.30954695524
2021-07-21,53695.6052667292
2021-07-22,50214.695068972505
2021-07-23,47810.7351786249
2021-07-26,44940.80780502638
2021-07-27,41184.284522372254
2021-07-28,40606.68717739445
2021-07-29,39843.968022733265
2021-07-30,38655.22348817996
2021-08-02,41078.471222567845
2021-08-03,38841.919394383694
2021-08-04,40121.357010976695
2021-08-05,42531.1894881697
2021-08-06,41807.233549170924
2021-08-09,46559.26493671497
2021-08-10,50598.47231713958
2021-08-11,52950.1281589316
2021-08-12,55878.32948351324
2021-08-13,56434.32008884231
2021-08-16,42863.12957257053
2021-08-17,41859.1722211671
2021-08-18,45495.2476745161
2021-08-19,50838.244348537744
2021-08-20,47033.898809562976
2021-08-23,45510.74211954712
2021-08-24,47013.334433277494
2021-08-25,44192.92310231946
2021-08-26,42892.38911113931
2021-08-27,44374.16781923747
2021-08-30,48780.57855181789
2021-08-31,46525.34909956461
2021-09-01,43294.887563507415
2021-09-02,43556.10235200385
2021-09-03,41104.5417319671
2021-09-07,40450.02121108569
2021-09-08,47991.26233014356
2021-09-09,45554.112912606965
2021-09-10,45854.1979435349
2021-09-13,51049.86631778033
2021-09-14,45434.05854152567
2021-09-15,47561.62796926177
2021-09-16,45234.262006452416
2021-09-17,48939.899114667125
2021-09-20,54796.85299581007
2021-09-21,59746.83070624354
2021-09-22,53607.7203024972
2021-09-23,51507.89020338279
2021-09-24,50140.93965958407
2021-09-27,45464.76045292845
2021-09-28,29904.217669493817
2021-09-29,78051.7071981099
2021-09-30,71375.67194428624
2021-10-01,63698.30566873442
2021-10-04,60075.30887823083
2021-10-05,60678.51175737285
2021-10-06,55642.29016045202
2021-10-07,50687.58551966913
2021-10-08,47363.722371348595
2021-10-11,43857.69481657295
2021-10-12,46982.25089093532
2021-10-13,43723.31868212926
2021-10-14,45805.48723122209
2021-10-15,58209.65413805264
2021-10-18,59114.43224916217
2021-10-19,54588.75329646373
2021-10-20,57278.389234206305
2021-10-21,56890.437474163286
2021-10-22,54838.56470905047
2021-10-25,59289.06441864954
2021-10-26,59234.273035588514
2021-10-27,54623.51038401592
2021-10-28,59623.60686668337
2021-10-29,63277.32115723563
2021-11-01,61180.25635174317
2021-11-02,62783.80114667034
2021-11-03,63022.37426626847
2021-11-04,64714.3879474087
2021-11-05,69754.40062970603
2021-11-08,69944.90394331183
2021-11-09,39217.37665785399
2021-11-10,40095.2150283864
2021-11-11,41706.61940501135
2021-11-12,40454.09694123647
2021-11-15,40695.01730560759
2021-11-16,37537.99846313547
2021-11-17,36675.5535869475
2021-11-18,36769.23223445002
2021-11-19,34779.53930742902
2021-11-22,34915.81906441742
2021-11-23,45569.34241547601
2021-11-24,45778.89705608103
2021-11-26,46373.267955394804
2021-11-29,61951.87752968583
2021-11-30,62285.06613110075
2021-12-01,72151.57552601615
2021-12-02,65633.13683422256
2021-12-03,65521.920023787985
2021-12-06,59638.13217706793
2021-12-07,55295.63234250874
2021-12-08,68312.04740218364
2021-12-09,64000.44581527636
2021-12-10,58303.835046797205
2021-12-13,56127.26838753685
2021-12-14,53394.88399856605
2021-12-15,56322.73871006399
2021-12-16,59697.45068094858
2021-12-17,53916.56211129873
2021-12-20,58748.744469882986
2021-12-21,56430.46023434419
2021-12-22,63699.34428842595
2021-12-23,63107.78594359458
2021-12-27,59100.013405455786
2021-12-28,61186.64221343262
2021-12-29,55994.44731996657
2021-12-30,52197.04121869747
2021-12-31,49358.55069820872
2022-01-03,45737.72934160503
2022-01-04,47064.2310626184
2022-01-05,42405.003131941216
2022-01-06,63263.613252751114
2022-01-07,56997.82938508074
2022-01-10,53804.149591880196
2022-01-11,48092.8879212761
2022-01-12,51676.006552579856
2022-01-13,48135.0074157309
2022-01-14,56199.63969193265
2022-01-18,51573.25651402649
2022-01-19,68479.8828858456
2022-01-20,66314.17497000535
2022-01-21,71514.83008242109
2022-01-24,76579.68365047054
2022-01-25,72923.08804219136
2022-01-26,77367.7822119493
2022-01-27,79082.52713353942
2022-01-28,67187.65207287736
2022-01-31,75907.01140190785
2022-02-01,74942.29816579199
2022-02-02,68328.91549531977
2022-02-03,69908.15144226581
2022-02-04,76197.80129352355
2022-02-07,68245.68350315707
2022-02-08,58959.41149189521
2022-02-09,59038.6675360512
2022-02-10,59148.411856857354
2022-02-11,72382.41346062283
2022-02-14,72264.72447184376
2022-02-15,66716.07796795342
2022-02-16,64604.55067052789
2022-02-17,58884.33273682203
2022-02-18,30733.358375613625
2022-02-22,33723.705832828615
2022-02-23,39191.48379418053
2022-02-24,42195.11731863081
2022-02-25,41220.75687246372
2022-02-28,44408.093642140186
2022-03-01,44752.14237174881
2022-03-02,43996.76095147081
2022-03-03,43131.65429708888
2022-03-04,42024.3207105321
2022-03-07,43739.79721275323
2022-03-08,55266.50673226789
2022-03-09,52664.811889583616
2022-03-10,55573.68643891751
2022-03-11,51449.601412200056
2022-03-14,54508.29524097532
2022-03-15,55986.48592696688
2022-03-16,52965.72283766319
2022-03-17,56273.162648038306
2022-03-18,49405.91575110625
2022-03-21,50256.32671725426
2022-03-22,45268.44770070087
2022-03-23,45019.69261460362
2022-03-24,43715.19720809101
2022-03-25,42609.796021207316
2022-03-28,42466.27306344156
2022-03-29,44033.9991248236
2022-03-30,42026.351000658564
2022-03-31,38366.95124557824
2022-04-01,42582.54065408119
2022-04-04,42261.65129025687
2022-04-05,39042.7773366985
2022-04-06,45814.916315951195
2022-04-07,46310.26581361785
2022-04-08,43314.05711331255
2022-04-11,41419.95505253543
2022-04-12,47789.52518233796
2022-04-13,44580.43360326292
2022-04-14,44486.73708283749
2022-04-18,48114.54359119404
2022-04-19,45918.97454607695
2022-04-20,44504.59715653936
2022-04-21,43637.94520443805
2022-04-22,51775.05372770318
