,pnl_irs,pnl_straddle
2010-12-23,4818.28173224919,11.332045747678876
2010-12-27,-4818.28173224919,243.76630832566804
2010-12-28,13479.457381732303,-76.27989356331
2010-12-29,-14443.673180342601,-166.54824122187506
2010-12-30,2892.087781322174,-291.2977026475758
2010-12-31,-7715.9670138664005,-104.04180337017266
2011-01-03,5788.095031154524,1086.9540747475205
2011-01-04,0.0,-280.57991780813654
2011-01-05,13479.457381732303,592.5195244210038
2011-01-06,-5772.442471726281,-407.71689356401805
2011-01-07,-9635.63311759993,-489.7588259943362
2011-01-10,-1929.3648658237107,-311.66756341426805
2011-01-11,4822.012315812699,409.6883785632084
2011-01-12,2890.968931159223,1551.4604661584492
2011-01-13,-5783.616381148211,-372.3351877025003
2011-01-14,964.4024089836093,1362.9271188810553
2011-01-18,3855.744073676884,298.15603779638167
2011-01-19,-1927.4990326715051,-1974.8170703945523
2011-01-20,9630.04373189852,178.6417915782721
2011-01-21,-2887.0580642875793,138.2811430577533
2011-01-24,-962.7248635528595,-407.23919639788164
2011-01-25,-7708.505845063461,-174.8531739590078
2011-01-26,9633.769448464373,-441.3838543353563
2011-01-27,-2888.174644649378,-243.2129411378412
2011-01-28,-5781.379005204697,1045.7965154182175
2011-01-31,5781.379005204697,-298.3169693549854
2011-02-01,5774.674661557314,-204.3132611539562
2011-02-02,3846.064229123309,-460.20680457345975
2011-02-03,5763.526642638622,-246.27829018666603
2011-02-04,9591.053852333396,-198.20243610034538
2011-02-07,0.0,613.220501275599
2011-02-08,6702.736873419592,267.20138293310214
2011-02-09,-9578.109834417271,-431.97520387452926
2011-02-10,4791.3640082970305,-52.85257611247829
2011-02-11,-5750.191580007522,595.2474623928374
2011-02-14,-1918.2103417833569,281.25622274417594
2011-02-15,-959.3828772436755,-558.126248066781
2011-02-16,959.3828772436755,916.4302651516393
2011-02-17,-3838.642977841868,370.2665781692307
2011-02-18,959.938665324793,249.42515944077036
2011-02-22,-12493.67688388181,-2722.0727346155195
2011-02-23,2885.9421313125495,-721.2200350401048
2011-02-24,-2885.9421313125495,-588.4773704208683
2011-02-25,-3850.5273147622283,809.8761896916428
2011-02-28,0.0,822.8537039120898
2011-03-01,-963.0972729555069,-2814.188677265042
2011-03-02,4813.624587717735,-75.39227095474743
2011-03-03,11533.738218557017,3098.9359986566765
2011-03-04,-8647.796087244467,-141.05118309490194
2011-03-07,1923.032060706486,613.2813197975224
2011-03-08,4804.330532119442,-551.6682150609995
2011-03-09,-7689.157377343392,-9.670018836843042
2011-03-10,-10592.02442436693,752.1790048056687
2011-03-11,2890.968931159223,-1240.1477354701883
2011-03-14,-3854.9981735543042,441.45202631486313
2011-03-15,-2893.207281129664,1712.0598629625476
2011-03-16,-10622.81518553655,3042.447149698397
2011-03-17,2899.376164969828,-2336.8556100368564
2011-03-18,2897.691786872372,-1250.27352216037
2011-03-21,5790.336307230107,-2527.63201617212
2011-03-22,0.0,-259.35442706605727
2011-03-23,1928.6182075939068,-753.7994160265669
2011-03-24,5781.379005204697,-938.5480918007545
2011-03-25,3850.5273147622283,-284.73220266600663
2011-03-28,962.1666543266765,359.40677343648986
2011-03-29,2885.3844074387016,-731.591817518364
2011-03-30,-2885.3844074387016,-239.0944027619213
2011-03-31,0.0,-307.33125736111333
2011-04-01,-962.1666543266765,-192.38324759811576
2011-04-04,-962.3526701128503,-204.74190859931696
2011-04-05,4809.903731878228,-373.48397459909677
2011-04-06,5765.753662373099,-159.86049500551758
2011-04-07,1920.4334944185393,-468.4257325326513
2011-04-08,959.938665324793,-417.14416698047785
2011-04-11,0.0,-814.9993677444911
2011-04-12,-6723.465307963415,-443.22721338703275
2011-04-13,-2884.269444605845,-559.7451423392528
2011-04-14,1923.032060706486,-777.6758095803444
2011-04-15,-7696.590465532798,-614.0738635980796
2011-04-18,-2889.291872898859,689.5466377001895
2011-04-19,-963.4698984877177,-780.1455917720546
2011-04-20,3852.7617713865766,-206.81209943263923
2011-04-21,-962.9110412484661,-51.33998408769003
2011-04-25,-2889.8507301381105,301.3025424356357
2011-04-26,-4820.146482660493,392.3359409923748
2011-04-27,4820.146482660493,366.8917323382743
2011-04-28,-4820.146482660493,-40.615235680746764
2011-04-29,-1929.3648658237107,203.46184812187573
2011-05-02,-964.9625652610084,71.42621268722138
2011-05-03,-2896.008876145388,-331.93535308772937
2011-05-04,-2897.691786872372,-697.8638953227119
2011-05-05,-6767.833734694341,-421.7871744780268
2011-05-06,967.3955575805558,128.00875394673028
2011-05-09,-1934.9786494361724,-357.3755553006137
2011-05-10,5802.686627007308,335.56256309493904
2011-05-11,-3867.7079775711354,-1023.5243271266938
2011-05-12,2901.062012143957,-19.8629283944598
2011-05-13,-3868.4575697245127,-661.6724636928382
2011-05-16,-2903.312096560603,-320.2696428022236
2011-05-17,-2905.0013782304086,-507.00179973675574
2011-05-18,5808.313474791012,57.09701234103193
2011-05-19,-967.5830918556167,-132.5896466530878
2011-05-20,-1935.7290047049864,-688.1256080573407
2011-05-23,-1936.4797965229664,-709.1687743040254
2011-05-24,-968.5215817074422,-535.1154420541917
2011-05-25,968.5215817074422,-566.4917434159804
2011-05-26,-5813.94851105111,-411.0185583253241
2011-05-27,0.0,-81.28093004615167
2011-05-31,-1939.4873360656438,-373.14648077052937
2011-06-01,-8737.017470641906,1647.8639385578333
2011-06-02,7766.991462643622,-223.79401342870153
2011-06-03,-4852.955632790707,348.7577905075341
2011-06-06,1941.7475911183217,977.4140626656305
2011-06-07,0.0,-234.59021339532882
2011-06-08,-2912.904220372103,584.6311955110436
2011-06-09,2912.904220372103,-1284.0432415433086
2011-06-10,-1941.7475911183217,1813.8373773284186
2011-06-13,970.9680551509458,25.137537235728757
2011-06-14,10668.218407525947,-1989.5128350313057
2011-06-15,-12610.343091930674,2903.0914731929724
2011-06-16,-4858.613681474955,-14.953022968150265
2011-06-17,972.1003243020659,-758.5141001046693
2011-06-20,2915.1680988758767,-1272.3952793982605
2011-06-21,1942.501887550794,-2031.183068074327
2011-06-22,1941.7475911183217,435.90199329205603
2011-06-23,-7771.517901847058,409.2257385747615
2011-06-24,-4863.336284198076,1856.422706245688
2011-06-27,6807.34808378347,-1503.08680616509
2011-06-28,9708.740151932332,-2142.7511456643097
2011-06-29,8721.769621653068,-1603.6202276985491
2011-06-30,3871.458118547256,-1308.1780783046142
2011-07-01,3868.4575697245127,-1098.5550627197895
2011-07-05,-5803.8113422476035,-265.88307345345186
2011-07-06,-3872.959702267921,-297.32872263352306
2011-07-07,4840.730382935395,-128.50030802931656
2011-07-08,-13565.884964061386,-778.4634356605835
2011-07-11,-8740.411311498981,1062.6961571627617
2011-07-12,-1944.3895526703309,470.5323561201204
2011-07-13,0.0,-108.22290486422048
2011-07-14,5830.90290984322,222.63070564592624
2011-07-15,-3886.5133571728898,-824.4852192409553
2011-07-18,0.0,511.0810940504962
2011-07-19,-2916.8677401734094,-856.9316881953739
2011-07-20,4860.501896747165,-277.30590797150967
2011-07-21,6796.777154925225,-164.61350113991102
2011-07-22,-3882.7413250723102,-146.1540375477881
2011-07-25,3882.7413250723102,238.98926446301516
2011-07-26,-3882.7413250723102,-17.028139559158717
2011-07-27,1941.7475911183217,631.7327819712091
2011-07-28,-2912.904220372103,111.3698435373891
2011-07-29,-15564.19704288568,531.4614924891004
2011-08-01,-4873.750278158652,-753.3826224451872
2011-08-02,-10738.961698038154,2092.607647547375
2011-08-03,-1955.0115030599336,-1174.51010067321
2011-08-04,-16648.410146238995,7647.963097055421
2011-08-05,10778.80161911487,101.58008521638706
2011-08-08,-17650.096266328714,11777.318515120392
2011-08-09,-19684.136497064566,-8373.547622431694
2011-08-10,-2959.267266271054,7693.205306268577
2011-08-11,16746.241119208178,-7400.059035783126
2011-08-12,-9843.985634432785,-1412.628391548953
2011-08-15,4924.398718485929,-3870.0598369752834
2011-08-16,-5909.856499790709,1415.8259191233035
2011-08-17,-5916.797703470613,-203.89570855915196
2011-08-18,-8888.238086194178,7920.609110057324
2011-08-19,-988.5495632261736,2892.9293941852948
2011-08-22,2965.0677594748704,-100.16673498363815
2011-08-23,4937.9093850481,-5673.405400036301
2011-08-24,13800.464708158703,-367.0077117349706
2011-08-25,-5909.856499790709,1471.002550661126
2011-08-26,-3943.7598027438653,-2238.961287542267
2011-08-29,8869.121728858358,-926.7447562845064
2011-08-30,-8869.121728858358,134.02338521268575
2011-08-31,3943.7598027438653,-572.9302257988422
2011-09-01,-7890.608208367994,-804.5603014099925
2011-09-02,-12848.631889383163,-171.48124800787912
2011-09-06,-3960.0155309502297,943.8601570729332
2011-09-07,6927.98993452423,-1296.036321645687
2011-09-08,-4947.593932232339,-304.91466241228693
2011-09-09,-6934.786079643309,1154.8098428845606
2011-09-12,991.2668237949983,-424.80322211041255
2011-09-13,5943.51925584831,-1030.3558957615878
2011-09-14,2969.1382580670906,-1002.1070545007689
2011-09-15,5933.041479534644,-511.1161796619825
2011-09-16,-988.3559008570301,-260.51790777109574
2011-09-19,-10884.70916057122,-505.01021251921685
2011-09-20,-1981.561569594909,-437.078217344407
2011-09-21,-6941.592229884001,135.4382210735281
2011-09-22,-15902.372402374443,1648.1713462136868
2011-09-23,11931.46381839583,-882.9541459312723
2011-09-26,6947.044366966424,-1938.3882596525339
2011-09-27,8917.903340317614,-989.1809847767661
2011-09-28,2969.1382580670906,380.2652767916328
2011-09-29,-3959.239171459223,-1449.3240057333878
2011-09-30,-6936.146508653619,1360.3969465540615
2011-10-03,-11912.729426060876,2908.371489354522
2011-10-04,993.8000385555788,-3745.765230989356
2011-10-05,10918.929387505297,-3293.4406115645525
2011-10-06,8916.154217035059,-951.981592407364
2011-10-07,8900.435238004095,-412.2634472713429
2011-10-10,0.0,-894.4603765720132
2011-10-11,7898.335387475658,-304.4803869755981
2011-10-12,5915.639987245217,-472.56987852372134
2011-10-13,-4929.217584048645,-639.1971852685926
2011-10-14,6899.554939471753,122.22260297998133
2011-10-17,-7885.977342668324,281.73141713639893
2011-10-18,986.4224031965714,437.59845899474925
2011-10-19,-986.4224031965714,-172.7930095742778
2011-10-20,1972.6517687408777,118.2341576387742
2011-10-21,2957.530437199559,294.48228448050884
2011-10-24,1970.7228080312489,701.2864731029076
2011-10-25,-10848.526137240042,-1798.1962538100156
2011-10-26,8877.803329208793,224.60576066071525
2011-10-27,18690.791521688858,4373.7584022210885
2011-10-28,-7861.348105951292,-227.90757693553942
2011-10-31,-16746.241119208178,-3545.7415943325614
2011-11-01,-15812.155127949576,-2675.631368761415
2011-11-02,1979.2314630777837,984.3756591901708
2011-11-03,5933.041479534644,2028.0087785837893
2011-11-04,-2965.648746604522,-1246.5852837636291
2011-11-07,-1978.0679507438763,801.0213516423086
2011-11-08,5931.878992740065,2066.155644662054
2011-11-09,-9890.342032993402,-5804.507567147276
2011-11-10,3958.4630402533367,691.3555229346695
2011-11-11,0.0,3058.284661281773
2011-11-14,0.0,-1894.8752853905653
2011-11-15,1978.0679507438763,868.6970132375045
2011-11-16,-4946.624196007906,-3135.296975664373
2011-11-17,-4951.475730134975,-202.80747140215283
2011-11-18,4951.475730134975,-1593.0347995041814
2011-11-21,-3960.7921188158216,147.6872874527544
2011-11-22,-2972.6339320217958,-675.4397522855555
2011-11-23,-4958.279877781009,1377.4887045347768
2011-11-25,7930.913809802805,23.818185413261972
2011-11-28,0.0,-2260.754946030211
2011-11-29,2970.8853238265147,-1005.603530846841
2011-11-30,7913.823836744705,-724.3090739456051
2011-12-01,2964.486943056356,-450.723385889205
2011-12-02,-5930.716847568721,-288.5707600106855
2011-12-05,-989.1308919790026,565.8110854107931
2011-12-06,3955.360796491368,-159.832943064238
2011-12-07,-5934.204308086366,196.8978310185534
2011-12-08,-2969.7204420504713,-1057.1150314039314
2011-12-09,7915.375186910664,-766.4100872483104
2011-12-12,-3956.1360154514405,-1568.107911712424
2011-12-13,-6930.707193212758,-816.1661417177299
2011-12-14,-3964.678486900084,-316.134434405285
2011-12-15,0.0,-630.5263496693385
2011-12-16,-5952.856153411529,-593.2670333815082
2011-12-19,-3972.468402774204,-181.74025489656742
2011-12-20,11908.052722383174,85.46892751097346
2011-12-21,3963.1232535564195,-553.645526562626
2011-12-22,-990.4893215346237,692.9717424789139
2011-12-23,5940.023581893605,1074.015445779045
2011-12-27,-989.5187294087518,20.62899234786464
2011-12-28,-8914.405608301648,-2273.456402945261
2011-12-29,-1983.1172606743057,1412.2856122132728
2011-12-30,-1983.8957933117053,-1061.1895673995964
2012-01-03,7930.913809802805,-395.33231478147
2012-01-04,2970.8853238265147,-580.6248993055476
2012-01-05,1979.6195286583388,-531.3446033479323
2012-01-06,-3960.0155309502297,-705.6202603110364
2012-01-09,0.0,80.0648285496095
2012-01-10,1980.396002291891,-72.68372302443993
2012-01-11,-6934.786079643309,-12.719728620666615
2012-01-12,991.2668237949983,-356.79081907694865
2012-01-13,-4958.279877781009,-274.2596986548449
2012-01-17,-1984.6747844939528,527.7964863197724
2012-01-18,4960.226496077521,-58.56594046861119
2012-01-19,8916.154217035059,-124.95572546920641
2012-01-20,3957.6871372430323,-331.20367062859657
2012-01-23,3954.5858053693955,-362.1315217946588
2012-01-24,-988.3559008570301,-251.28552340571275
2012-01-25,-6923.917041755398,664.188031071987
2012-01-26,-4951.475730134975,-796.2498320453974
2012-01-27,-2973.217144497641,-270.15448124078745
2012-01-30,-5951.687838479964,-409.1206004850463
2012-01-31,-3971.6883785149257,-271.05935711889373
2012-02-01,3971.6883785149257,767.1010478949398
2012-02-02,-992.6296573340078,-27.602033613256083
2012-02-03,10908.218251630766,2294.815528709817
2012-02-06,-3963.900755816794,-194.14642496452927
2012-02-07,6934.786079643309,409.4918894929069
2012-02-08,989.906794989307,544.2062101412812
2012-02-09,2968.5562452640297,205.0655336470495
2012-02-10,-7920.031975399004,-1581.7296742077501
2012-02-13,2971.468021753535,1488.4283042977966
2012-02-14,-6936.146508653619,-304.545407483106
2012-02-15,991.4613424024428,606.6157607965295
2012-02-16,5944.685166251176,-909.4922014557056
2012-02-17,1980.0077083814394,-821.6613214973165
2012-02-21,3957.6871372430323,59.96592198995643
2012-02-22,-3957.6871372430323,-364.63134319262736
2012-02-23,-1980.0077083814394,-627.9592780294081
2012-02-24,-990.2950888997584,220.44188390067632
2012-02-27,-5945.851419753861,347.9005795922774
2012-02-28,1982.7281661974412,-64.88456784060759
2012-02-29,3963.1232535564195,-306.17341121703134
2012-03-01,4949.534260358982,-266.3151470650149
2012-03-02,-3959.239171459223,-460.7578300119215
2012-03-05,990.1009133921325,-219.93603209111967
2012-03-06,-3961.5689351456676,303.8589504805742
2012-03-07,1981.1729328537767,-803.2349087332591
2012-03-08,4949.534260358982,-56.328413017595835
2012-03-09,989.324782186246,-162.8388232136686
2012-03-12,0.0,-666.3388336889255
2012-03-13,9882.593256947366,2273.377430681794
2012-03-14,14787.659828999502,-245.55088977450623
2012-03-15,0.0,948.0975637219444
2012-03-16,1968.4117876180098,83.43950372770159
2012-03-19,7865.957290963954,749.2615312029365
2012-03-20,-982.572390162306,-668.1189155501972
2012-03-21,-6883.384900801648,-449.87994635266307
2012-03-22,-1968.4117876180098,-1569.7449051832634
2012-03-23,-3939.13369175946,557.8354641385292
2012-03-26,985.0723286966386,2993.0405687861903
2012-03-27,-5913.325573927446,-730.1897805734648
2012-03-28,986.0363845510874,-1136.8056991432934
2012-03-29,-2958.688153291965,-196.56928580849353
2012-03-30,4930.182205940437,-20.77989790545587
2012-04-02,-985.6505924535159,274.83347615186915
2012-04-03,7879.809193862995,-378.56145371591765
2012-04-04,-4923.43579337823,-36.873717312559506
2012-04-05,-5914.482610775114,-42.36995192377435
2012-04-09,-12838.568832668418,1027.7758395504577
2012-04-10,-4946.624196007906,1374.46105984219
2012-04-11,3957.6871372430323,-846.7816466428246
2012-04-12,2966.2299045123655,-2036.1123691620833
2012-04-13,-5934.204308086366,1341.467805625271
2012-04-16,-1979.6195286583388,-179.2915496974672
2012-04-17,2969.1382580670906,-1233.42773805841
2012-04-18,-2969.1382580670906,-90.4761287709448
2012-04-19,-1980.396002291891,-109.03060609125248
2012-04-20,990.2950888997584,-683.8613731040084
2012-04-23,-2971.468021753535,900.503045576869
2012-04-24,3961.5689351456676,-823.2246193748125
2012-04-25,989.906794989307,-1363.1135238379811
2012-04-26,-2970.302797281198,-515.5448826181299
2012-04-27,-1981.1729328537767,-223.97848885375993
2012-04-30,-990.8779582757561,-52.00599830948249
2012-05-01,2972.050891129533,-399.57224111155654
2012-05-02,-1981.1729328537767,-327.45659913143754
2012-05-03,0.0,-103.37304508848888
2012-05-04,-4956.334405171947,1345.1465009935575
2012-05-07,991.6559182718629,-439.1237562243049
2012-05-08,-3967.7917012596736,343.1780814155338
2012-05-09,-992.4347948178474,967.5315628567827
2012-05-10,1984.6747844939528,-496.94957127727514
2012-05-11,-4963.148573654718,356.18249583367856
2012-05-14,-5962.215069793776,859.3180123012303
2012-05-15,-1988.9674485973665,-80.8825593881295
2012-05-16,0.0,44.42976417384159
2012-05-17,-5971.596074284345,1566.4732975586446
2012-05-18,995.755278928933,622.7844137955642
2012-05-21,3981.0638571822637,-2709.619975511835
2012-05-22,3977.9350124177436,-70.83617340482817
2012-05-23,-5968.075604740603,-320.2261938703259
2012-05-24,3979.49897354524,-681.4528770865138
2012-05-25,-1989.3583812223806,32.75180620998697
2012-05-29,-994.9724909426295,-1043.2746340045185
2012-05-30,-10957.620392477795,1712.5858549103014
2012-05-31,-3990.4725723923475,-158.69910817848165
2012-06-01,-11990.294496863266,2946.8092598783714
2012-06-04,5998.690130682284,-325.9988196956982
2012-06-05,3995.189442816627,-1494.6781336562083
2012-06-06,8977.681136047962,-3144.6128599826225
2012-06-07,0.0,-460.8779799234455
2012-06-08,-996.735063658969,-980.0018596496259
2012-06-11,-4986.618433640193,1366.8137279914206
2012-06-12,6979.892488357771,-1657.9181428866932
2012-06-13,-5982.176193151579,732.1610986128633
2012-06-14,2991.970944302011,-1832.836325649666
2012-06-15,-3989.6872395082028,-998.7835550778783
2012-06-18,-997.9127153844456,-1164.7217815966542
2012-06-19,4987.599954892648,-293.9866116816603
2012-06-20,996.9311941319902,-796.1901995733882
2012-06-21,-1994.058576632291,1121.6797513880508
2012-06-22,5979.82262704309,-1718.330765391407
2012-06-25,-5979.82262704309,431.3180156205334
2012-06-26,2990.79364029126,-431.92996725653643
2012-06-27,-996.735063658969,50.989042528428286
2012-06-28,-4986.618433640193,-204.26401276898787
2012-06-29,6979.892488357771,613.4881042879315
2012-07-02,-5982.176193151579,114.22094267298633
2012-07-03,3988.9021384340012,719.7290805993646
2012-07-05,-2991.3822054192715,-502.0147159079613
2012-07-06,-4989.563866969722,-1498.8473331743107
2012-07-09,-3995.189442816627,23.38874731531604
2012-07-10,0.0,-728.3050502950204
2012-07-11,999.0924554532394,-509.6398429765685
2012-07-12,-3997.5510148637695,-439.08214438958737
2012-07-13,1999.1692772324313,901.1296671549972
2012-07-16,-1999.1692772324313,-367.73027501975264
2012-07-17,2998.45855941053,586.3394720176274
2012-07-18,-999.2892821780988,971.9947438773816
2012-07-19,1998.3817376313382,228.46581326748526
2012-07-20,-4997.431126326119,-1603.105965351995
2012-07-23,-2000.3514598094043,-1123.8158322995132
2012-07-24,-3002.0061561916955,-679.265417516973
2012-07-25,-1001.0633430896851,-596.5550814342038
2012-07-26,2001.9293351014203,1556.4705133833243
2012-07-27,12993.325467471062,3286.025918583663
2012-07-30,-4993.495172608818,-39.310773467851945
2012-07-31,-1998.7754492507665,-1512.5645532261237
2012-08-01,4995.462567999901,-294.01124340052576
2012-08-02,-4995.462567999901,-1572.30579442027
2012-08-03,8988.292530816194,4169.432518377459
2012-08-06,-997.9127153844456,383.673457692872
2012-08-07,6981.266212683608,-55.658767102244155
2012-08-08,1992.8819673668477,-529.639532485163
2012-08-09,996.1470193849818,-159.31917009157814
2012-08-10,-3985.7640504107985,-415.01955988118766
2012-08-13,0.0,-757.1851681726969
2012-08-14,7968.393714465274,478.20014964214863
2012-08-15,6962.070908064561,-243.75636270181644
2012-08-16,2980.8145514684293,58.41051306609302
2012-08-17,-1987.0145129128505,-471.2445441668649
2012-08-20,993.6048313195643,109.15634914192651
2012-08-21,-1987.404869875143,78.80531199091934
2012-08-22,-8952.994172923965,-121.64903894591816
2012-08-23,-2987.8534185800527,-187.8079555329748
2012-08-24,0.0,-309.8422489625108
2012-08-27,-2989.6170310258167,301.6540044836944
2012-08-28,-996.9311941319902,-224.3351051590281
2012-08-29,1993.6662577909592,27.51715246822073
2012-08-30,-2990.79364029126,-218.20197802792052
2012-08-31,-5986.887495756702,-271.60093070924063
2012-09-04,1996.4149233643548,-139.06722926066095
2012-09-05,997.9127153844456,-421.8283438694357
2012-09-06,7976.23546466601,855.0922265196874
2012-09-07,-996.3429763082386,172.52154385098706
2012-09-10,996.3429763082386,-767.0934905921279
2012-09-11,1992.0981396511197,188.8578007698669
2012-09-12,6966.177517333577,272.20551267055623
2012-09-13,-1989.3583812223806,3005.7335865267305
2012-09-14,12916.868040542904,965.3194101920803
2012-09-17,-2977.8890293989534,-831.8293936367418
2012-09-18,-2979.643825527106,-232.95437173401723
2012-09-19,-2981.400173199101,-325.00898211715423
2012-09-20,993.9953033239581,-30.970065240836675
2012-09-21,-2982.571934519321,-220.1386797167828
2012-09-24,-2984.33087216501,-86.65165587540002
2012-09-25,-3981.846645168567,623.9805254601123
2012-09-26,-5978.646364808927,789.9993246401635
2012-09-27,1993.6662577909592,-1527.3315847133802
2012-09-28,-996.735063658969,414.6764587245997
2012-10-01,-996.9311941319902,67.30939894373478
2012-10-02,0.0,-534.3688677934608
2012-10-03,0.0,-384.1081930249146
2012-10-04,5978.646364808927,-561.5203870561061
2012-10-05,4976.819136111197,-303.5543309702149
2012-10-08,0.0,105.67631653502474
2012-10-09,-994.9724909426295,492.7159010608335
2012-10-10,-1990.53187088891,65.1498794370724
2012-10-11,-1991.3147742796573,-527.3652204283081
2012-10-12,-995.9511202661379,252.6148329891953
2012-10-15,995.9511202661379,-1115.7406199775153
2012-10-16,4976.819136111197,-537.2636641311175
2012-10-17,7952.744867210131,-267.68947078525684
2012-10-18,2979.058721180918,-346.3181925305463
2012-10-19,-6953.868575973305,1058.719772396344
2012-10-22,3974.8098547923873,-416.1754274239371
2012-10-23,-3974.8098547923873,1996.678587477888
2012-10-24,993.9953033239581,205.6701040607969
2012-10-25,5959.873272649347,-714.7119775414233
2012-10-26,-7948.059201620534,-64.49741841292678
2012-10-31,-5969.248748602055,-71.97582743201458
2012-11-01,2985.5043618315394,-2339.1962901632714
2012-11-02,0.0,43.916819064520496
2012-11-05,-2985.5043618315394,366.81594007248464
2012-11-06,5969.248748602055,-377.32064124111275
2012-11-07,-9952.661662532832,287.5488775775352
2012-11-08,-5980.999236445088,-100.17452290466622
2012-11-09,-997.5199330147298,-161.8080270404363
2012-11-12,0.0,-1213.9107474948078
2012-11-13,-1995.6290105906373,48.70028425887085
2012-11-14,0.0,1621.3104702556934
2012-11-15,-998.1091935721633,69.70349232190642
2012-11-16,0.0,-1288.996786052536
2012-11-19,2993.7382041628007,-2330.2070340556893
2012-11-20,4985.63720209297,-269.4127651663507
2012-11-21,2989.0289867518295,-173.4392378151739
2012-11-23,995.9511202661379,-532.2884378828832
2012-11-26,-3984.9801070179674,-71.55337580209675
2012-11-27,-1993.6662577909592,14.19618743543083
2012-11-28,-997.1273825003009,-456.5979973219356
2012-11-29,-997.3236287869804,-307.46498200456074
2012-11-30,0.0,53.118276710151235
2012-12-03,997.3236287869804,-119.8521621627151
2012-12-04,-997.3236287869804,-148.5456039389419
2012-12-05,-1995.2362282209215,-530.5232086381011
2012-12-06,-997.9127153844456,-236.38304372829566
2012-12-07,4987.599954892648,-421.2741715715822
2012-12-10,-997.1273825003009,-315.22896028117486
2012-12-11,2990.79364029126,121.66703448848892
2012-12-12,5976.294881297625,-259.3467323522205
2012-12-13,1990.53187088891,-1108.7946211125795
2012-12-14,-1990.53187088891,-968.4338811128441
2012-12-17,5969.248748602055,-512.3857578561513
2012-12-18,5962.215069793776,-163.11681194854089
2012-12-19,-1986.6242709474463,527.6553632274528
2012-12-20,-993.6048313195643,232.73065649586044
2012-12-21,-3976.3719730749,-435.742896870039
2012-12-24,1988.576631195363,-254.61497438273284
2012-12-26,-1988.576631195363,688.131116644243
2012-12-27,-2984.33087216501,-224.87607883884664
2012-12-28,-995.1681013802299,1705.9204447900242
2012-12-31,4973.884979093375,-2918.753408475325
2013-01-02,7948.059201620534,-295.149428087214
2013-01-03,5952.856153411529,-481.6241540641002
2013-01-04,991.4613424024428,73.06281608750709
2013-01-07,-991.4613424024428,-535.9918580085292
2013-01-08,-2975.5517115835682,-585.6166718934119
2013-01-09,-992.2399896761053,196.81733938600843
2013-01-10,2976.1357829878107,896.4946706446071
2013-01-11,-1983.8957933117053,-197.20839535737156
2013-01-14,0.0,-234.1013190769914
2013-01-15,-2977.3044418279605,-35.84786936542983
2013-01-16,-1985.8441318267578,-206.4605917058593
2013-01-17,4963.148573654718,1118.1063669030884
2013-01-18,-1984.6747844939528,261.48729146383863
2013-01-22,-992.6296573340078,1131.1563816622047
2013-01-23,0.0,309.80704720817084
2013-01-24,1985.0644521518552,7.629429781244923
2013-01-25,9913.643121013534,1281.873906160696
2013-01-28,1980.396002291891,-332.53722109492753
2013-01-29,2969.1382580670906,893.8386038174606
2013-01-30,0.0,-984.5769276964287
2013-01-31,-989.5187294087518,-263.804425909143
2013-02-01,1978.8435115949978,-518.4290177562332
2013-02-04,-3958.4630402533367,415.9203197068422
2013-02-05,3958.4630402533367,-319.23506226037546
2013-02-06,-3958.4630402533367,-293.94151478703634
2013-02-07,-990.1009133921325,-198.53211786313807
2013-02-08,0.0,-3.149764762795826
2013-02-11,0.0,-220.39827260145728
2013-02-12,2969.7204420504713,-154.89125380561575
2013-02-13,2967.9744035740005,88.89198756369865
2013-02-14,-4947.593932232339,-214.97013185312142
2013-02-15,989.906794989307,-384.29267994193594
2013-02-19,1979.2314630777837,730.120925119003
2013-02-20,-989.5187294087518,-554.821236509632
2013-02-21,-2969.7204420504713,-325.8587260213517
2013-02-22,-1980.7844104343822,-14.058171779211648
2013-02-25,-8923.15379947891,1045.653337958413
2013-02-26,0.0,-1147.7742664204982
2013-02-27,2976.1357829878107,-345.4061956962704
2013-02-28,-1983.8957933117053,-159.4644314127862
2013-03-01,-2977.3044418279605,5.477139922930974
2013-03-04,1985.0644521518552,60.24114115147938
2013-03-05,1984.285231562244,1288.397151162684
2013-03-06,4957.306998321757,133.49821103348347
2013-03-07,4952.446893421424,221.4311797823072
2013-03-08,5936.530990997213,876.4573333225165
2013-03-11,988.7432825213182,851.345572316573
2013-03-12,-3956.1360154514405,-605.6637770549127
2013-03-13,989.324782186246,300.1681124395308
2013-03-14,0.0,1274.342524695779
2013-03-15,-2968.5562452640297,-181.56799878337893
2013-03-18,-4951.475730134975,1141.6202735702825
2013-03-19,-3964.678486900084,523.6664919520848
2013-03-20,3964.678486900084,-1216.659838947578
2013-03-21,-990.8779582757561,642.9514347029937
2013-03-22,-1982.339186221885,-411.503685509345
2013-03-25,0.0,-110.14321276515204
2013-03-26,-991.4613424024428,-605.6329476653559
2013-03-27,-4960.226496077521,47.66109934350027
2013-03-28,0.0,-291.3540748451311
2013-04-01,-992.6296573340078,132.34448030974022
2013-04-02,1985.0644521518552,-398.08223668076437
2013-04-03,-4964.123173332773,249.45570337163758
2013-04-04,-4969.000480439616,-326.6701197747608
2013-04-05,-5969.248748602055,-245.12137854519267
2013-04-08,3980.281300004688,-464.6528015650375
2013-04-09,1988.9674485973665,-214.80306074268185
2013-04-10,5962.215069793776,808.7567637067891
2013-04-11,-1986.6242709474463,265.3454813572864
2013-04-12,-6959.335185616845,-624.9860867028474
