,VaR_full,VaR_no_drift,mu_deltaV,sigma_deltaV
2019-01-03,9236.126978409942,9324.600559632445,88.47358122250313,4008.257175843489
2019-01-04,9274.588912693043,9349.339748139037,74.75083544599296,4018.891521971448
2019-01-07,9382.490752571819,9482.892434469193,100.4016818973748,4076.300255987731
2019-01-08,9381.064788013638,9485.840570448683,104.77578243504394,4077.56753678111
2019-01-09,9377.998826061466,9491.795533562086,113.79670750061949,4080.127327249188
2019-01-10,9384.62884300728,9506.23353795564,121.60469494836119,4086.3336236310256
2019-01-11,9381.080495782484,9507.704317472595,126.62382169011157,4086.9658504503095
2019-01-14,9397.285973196029,9513.48580509396,116.1998318979321,4089.4510710339896
2019-01-15,9405.754198804187,9516.792459529344,111.03826072515758,4090.872463970223
2019-01-16,9401.852728855492,9522.38537208446,120.53264322896744,4093.2766239918287
2019-01-17,9401.9960231443,9522.229008755123,120.23298561082323,4093.2094099130222
2019-01-18,9402.472598694701,9517.628574542492,115.15597584779103,4091.231874969101
2019-01-21,9410.226009314067,9536.135775894398,125.90976658033122,4099.187349538672
2019-01-22,9409.345994543091,9535.890072877408,126.54407833431662,4099.081732051394
2019-01-23,9455.213004101057,9560.05902985902,104.84602575796256,4109.4709594112865
2019-01-24,9453.849319577082,9560.285709184192,106.43638960711068,4109.568399406268
2019-01-25,9453.864248239011,9561.200940628645,107.33669238963337,4109.96181926177
2019-01-28,9468.756359955127,9590.144795995693,121.3884360405661,4122.40357644264
2019-01-29,9465.053724144145,9588.655230181124,123.60150603697977,4121.763274176934
2019-01-30,9461.832124524874,9588.958716984589,127.12659245971481,4121.893730505865
2019-01-31,9470.191895851598,9601.025603064247,130.83370721264814,4127.080781941426
2019-02-01,9429.046648666175,9577.138674110025,148.09202544384945,4116.81278667693
2019-02-04,9438.604830787144,9579.739634175665,141.1348033885207,4117.930831013576
2019-02-05,9433.932103674564,9578.752271754804,144.82016808024025,4117.50640505739
2019-02-06,9417.6322227023,9577.72671755306,160.09449485075965,4117.065562046253
2019-02-07,9425.260238693614,9583.010407419828,157.75016872621407,4119.33680012106
2019-02-08,9481.640905288157,9623.49542442823,141.85451914007308,4136.739621711144
2019-02-11,9488.595327372432,9616.389205455122,127.79387808268983,4133.684954327815
2019-02-12,9492.927766433439,9614.20837078377,121.28060435033102,4132.747504389356
2019-02-13,9489.110350527153,9632.931594200043,143.82124367289077,4140.795837841632
2019-02-14,9461.069800143221,9586.763700543781,125.69390040056061,4120.950184415746
2019-02-15,9464.006037379248,9582.904328429235,118.89829104998628,4119.291201183869
2019-02-18,9489.690150650435,9623.602958695916,133.91280804548143,4136.785846211307
2019-02-19,9490.015297444661,9623.6054212517,133.59012380703862,4136.786904761411
2019-02-20,9483.062619011378,9629.980654634886,146.91803562350785,4139.527351903615
2019-02-21,9482.835969473048,9628.547303731651,145.71133425860302,4138.911214085523
2019-02-22,9498.4326647013,9636.731763394537,138.29909869323635,4142.429372205473
2019-02-25,9498.96099794686,9638.671410814504,139.71041286764293,4143.2631457960915
2019-02-26,9498.892004339881,9635.663112788334,136.77110844845257,4141.9700038461115
2019-02-27,9499.125921664176,9636.386595718044,137.26067405386854,4142.280999006286
2019-02-28,9512.098796127493,9642.87868364466,130.77988751716737,4145.071677046772
2019-03-01,9505.383702346207,9638.46908689156,133.08538454535227,4143.176175173511
2019-03-04,9500.52760550032,9636.660379843228,136.13277434290768,4142.39868739169
2019-03-05,9511.009897042646,9638.855557621937,127.84566057929018,4143.3423028342495
2019-03-06,9510.350344485054,9638.795983497641,128.44563901258638,4143.316694400979
2019-03-07,9512.96122333023,9640.391436051692,127.43021272146201,4144.002512963136
2019-03-08,9542.91778171773,9660.78997427114,117.87219255341012,4152.77099443019
2019-03-11,9540.096386144854,9660.316484055433,120.22009791057815,4152.567460719264
2019-03-12,9539.570412997262,9673.410499448208,133.84008645094616,4158.1960322406985
2019-03-13,9537.144545142908,9668.03787102442,130.8933258815116,4155.886563186762
2019-03-14,9540.846428472063,9679.206933511909,138.36050503984592,4160.687677677041
2019-03-15,9549.329062138051,9684.332799606302,135.00373746825053,4162.891073889445
2019-03-18,9551.23911123636,9698.47144181335,147.23233057698994,4168.968686943286
2019-03-19,9550.679284220823,9694.040871248424,143.36158702760093,4167.06416930241
2019-03-20,9550.325781083651,9696.049836320715,145.7240552370639,4167.927739662935
2019-03-21,9543.729003216918,9694.814171783291,151.08516856637348,4167.396578974883
2019-03-22,9542.844333899679,9691.785229428933,148.94089552925422,4166.094562888571
2019-03-25,9607.005917817349,9736.934670298408,129.92875248105943,4185.502425905657
2019-03-26,9555.505203817856,9664.325861803038,108.82065798518173,4154.290925121276
2019-03-27,9554.494235407994,9668.647425911402,114.15319050340858,4156.148585429344
2019-03-28,9565.195734461022,9671.61126304694,106.41552858591837,4157.4226154953585
2019-03-29,9572.524859383375,9675.366166296564,102.8413069131891,4159.036691915969
2019-04-01,9567.671104599514,9675.479620476657,107.80851587714244,4159.085461139763
2019-04-02,9570.886283114382,9685.874045532062,114.98776241768012,4163.553591281172
2019-04-03,9571.81985425936,9684.945741527132,113.12588726777192,4163.154552076722
2019-04-04,9562.254250905906,9686.410736739339,124.15648583343251,4163.784292464458
2019-04-05,9561.398161748963,9687.556845911815,126.15868416285291,4164.2769570333585
2019-04-08,9553.592448848389,9669.475838123039,115.88338927465063,4156.504685314869
2019-04-09,9540.256356107615,9662.6246696612,122.36831355358466,4153.55965351705
2019-04-10,9534.046403263528,9659.096837616566,125.0504343530374,4152.043185544224
2019-04-11,9528.65714214494,9662.092383427791,133.43524128285043,4153.330845848451
2019-04-12,9537.303990332417,9666.473670434143,129.16968010172636,4155.2141785414
2019-04-15,9537.218509765682,9666.228012233678,129.00950246799542,4155.108580318878
2019-04-16,9536.238755255292,9658.910069550879,122.67131429558692,4151.962901736385
2019-04-17,9538.21424415244,9653.536462406648,115.32221825420928,4149.653011971318
2019-04-18,9538.405398063147,9653.50706212793,115.101664064784,4149.640374016761
2019-04-19,9538.328379960054,9653.573718860956,115.24533890090247,4149.669026968355
2019-04-22,9539.281774751864,9643.99378133148,104.71200657961508,4145.551011070398
2019-04-23,9540.855511327578,9639.469255855416,98.61374452783757,4143.606106128816
2019-04-24,9537.421056938038,9641.7615409161,104.34048397806316,4144.591463944928
2019-04-25,9544.924998964043,9644.327314195814,99.40231523177138,4145.694382948722
2019-04-26,9550.662962272798,9644.11928435875,93.45632208595245,4145.6049595914565
2019-04-29,9551.98656883292,9652.573421637577,100.58685280465772,4149.239040879626
2019-04-30,9549.168896850559,9652.833934986646,103.66503813608774,4149.351024711441
2019-05-01,9546.189444465088,9653.539836788845,107.35039232375652,4149.654462477597
2019-05-02,9563.235531596176,9658.446294261548,95.210762665373,4151.763544067437
2019-05-03,9566.564675925314,9648.887882080366,82.3232061550509,4147.654781019639
2019-05-06,9555.450506746538,9634.308029138081,78.85752239154264,4141.387509858271
2019-05-07,9566.07131199208,9640.063291170638,73.9919791785587,4143.861457154279
2019-05-08,9621.64249329456,9678.59355381245,56.95106051789083,4160.424011306976
2019-05-09,9620.955206713756,9678.43202403567,57.47681732191439,4160.354576387726
2019-05-10,9618.192650533496,9676.927450612116,58.73480007862082,4159.707822976363
2019-05-13,9600.58310221068,9674.871623833802,74.28852162312276,4158.824108721391
2019-05-14,9678.98858780445,9733.654137916965,54.66555011251513,4184.092261751771
2019-05-15,9683.182998007462,9741.508308085342,58.32531007787986,4187.468442182918
2019-05-16,9682.6711275658,9745.753571928597,63.082444362797645,4189.2933041868455
2019-05-17,9651.583377886685,9730.431475723457,78.84809783677152,4182.706973579925
2019-05-20,9676.138008021997,9742.578458131316,66.44045010931929,4187.928455088948
2019-05-21,9697.826441645122,9750.974364939822,53.14792329470009,4191.537505524695
2019-05-22,9683.234501217623,9750.729272763454,67.49477154583037,4191.432150612343
2019-05-23,9690.633651926679,9753.594782273938,62.9611303472595,4192.663913730173
2019-05-24,9705.633572134155,9759.316809671527,53.683237537372904,4195.123574841668
2019-05-27,9709.31804358501,9771.173262677525,61.855219092514325,4200.220169868707
2019-05-28,9706.721993172938,9770.84854943247,64.12655625953204,4200.080589177152
2019-05-29,9720.911532171076,9780.039381983313,59.127849812238274,4204.031345060828
2019-05-30,9732.324775004958,9770.979722540906,38.654947535947535,4200.136975029801
2019-05-31,9693.209048383462,9751.786600391992,58.57755200852939,4191.886651695494
2019-06-03,9705.117306279559,9757.019459642226,51.90215336266755,4194.136039806631
2019-06-04,9693.797018357238,9765.151941617549,71.35492326031151,4197.6318548848785
2019-06-05,9720.262916572565,9811.702194489988,91.43927791742382,4217.6418686028965
2019-06-06,9720.061810797366,9812.11938464908,92.05757385171522,4217.8212012658005
2019-06-07,9700.10298987774,9803.791583040791,103.68859316305091,4214.241426417328
2019-06-10,9716.512379325226,9833.297157811548,116.78477848632232,4226.924643360075
2019-06-11,9717.300053703333,9833.298122135318,115.99806843198485,4226.925057882675
2019-06-12,9716.964640799248,9830.051618241667,113.0869774424195,4225.529521157545
2019-06-13,9717.53852115583,9815.674342946866,98.13582179103732,4219.3493296843635
2019-06-14,9712.870709362804,9817.057489710354,104.18678034755068,4219.943886835047
2019-06-17,9722.58235463777,9814.250164454004,91.66780981623454,4218.737134703229
2019-06-18,9725.694103578118,9814.160618936672,88.46651535855398,4218.698642817157
2019-06-19,9740.035031154575,9838.384104585772,98.34907343119619,4229.111309778707
2019-06-20,9740.981209626052,9840.885294782964,99.90408515691082,4230.186467206839
2019-06-21,9776.428365940028,9892.900469449998,116.47210350997071,4252.545623052557
2019-06-24,9780.410044198805,9892.401474816665,111.99143061786013,4252.3311260553955
2019-06-25,9780.763819914542,9900.995413514976,120.23159360043442,4256.025302147548
2019-06-26,9784.273137750373,9903.054682350898,118.78154460052428,4256.9104959996375
2019-06-27,9792.832875992503,9899.71886605382,106.88599006131702,4255.476567594388
2019-06-28,9790.342902238759,9902.08981280496,111.74691056620036,4256.495738792985
2019-07-01,9792.279478617927,9907.729274697696,115.4497960797684,4258.91990843488
2019-07-02,9793.02935100637,9906.825732781808,113.79638177543883,4258.531513420545
2019-07-03,9792.46422984063,9905.794139728696,113.32990988806507,4258.088074558875
2019-07-04,9790.617686596881,9913.010024291389,122.39233769450765,4261.189882608829
2019-07-05,9792.326898238021,9912.64451835037,120.31762011234872,4261.032766837324
2019-07-08,9821.120916886164,9930.687303923583,109.56638703741892,4268.788608418262
2019-07-09,9840.955656212102,9943.639275693853,102.6836194817514,4274.35612130608
2019-07-10,9844.079863006384,9944.875477954156,100.79561494777144,4274.887513138788
2019-07-11,9843.713992893652,9953.156705501187,109.44271260753506,4278.44726773931
2019-07-12,9823.017555093567,9939.793960376395,116.77640528282826,4272.703180505451
2019-07-15,9822.983905059178,9939.227660382785,116.24375532360594,4272.459751738873
2019-07-16,9821.09535177308,9933.40078400422,112.30543223114084,4269.95502042006
2019-07-17,9829.3461023433,9938.910737105027,109.56463476172682,4272.323519629611
2019-07-18,9830.575134304712,9934.944464229367,104.36932992465528,4270.618584215644
2019-07-19,9811.980784400768,9930.053393671356,118.07260927058738,4268.516116819176
2019-07-22,9828.85343272555,9938.562122287494,109.70868956194565,4272.173664648151
2019-07-23,9828.48506608249,9938.721235066823,110.23616898433279,4272.2420606009255
2019-07-24,9828.135701160632,9937.898538886913,109.76283772628112,4271.888417799223
2019-07-25,9826.427445626028,9939.80753729877,113.38009167274116,4272.7090166585585
2019-07-26,9861.083537086517,9964.268694649354,103.18515756283695,4283.2238487795585
2019-07-29,9860.369387002187,9962.196951927333,101.82756492514667,4282.333292923688
2019-07-30,9855.286818853912,9948.423616219025,93.13679736511166,4276.412709909427
2019-07-31,9868.973187333024,9957.189361042356,88.21617370933168,4280.180738294667
2019-08-01,9889.561072411108,9968.620096793255,79.05902438214596,4285.094335215597
2019-08-02,9887.65886579169,9964.492434675154,76.83356888346486,4283.320025292236
2019-08-05,9905.269273578228,9973.760842905886,68.49156932765804,4287.3041277277125
2019-08-06,9961.323772626069,10013.557924412129,52.23415178606126,4304.411234515279
2019-08-07,9984.209392023673,10051.923289898721,67.71389787504772,4320.902906253071
2019-08-08,9986.46245846852,10056.50337397187,70.04091550334883,4322.871693520124
2019-08-09,9991.0206343633,10063.191714844459,72.17108048115992,4325.7467325232
2019-08-12,10015.440258121585,10075.53374444435,60.09348632276569,4331.052056691444
2019-08-13,10024.533084842762,10078.167085496587,53.634000653824614,4332.184020264743
2019-08-14,10027.119442274838,10089.198543612512,62.079101337675354,4336.925984370379
2019-08-15,10135.511065600793,10176.438419213204,40.92735361241046,4374.426771150456
2019-08-16,10133.663925124229,10179.992925415745,46.32900029151655,4375.954705232115
2019-08-19,10136.305179075478,10190.381317654,54.07613857852305,4380.420242116851
2019-08-20,10132.235431258503,10189.639631622242,57.40420036373951,4380.101422201723
2019-08-21,10135.615134576834,10187.485066589947,51.86993201311281,4379.175264486303
2019-08-22,10130.665140734847,10193.21775292444,62.552612189593596,4381.63950743056
2019-08-23,10118.080364532694,10185.439750915813,67.35938638311926,4378.2960685169655
2019-08-26,10137.251026595099,10191.195484747717,53.94445815261872,4380.77021861985
2019-08-27,10146.725275167108,10213.071174302233,66.34589913512515,4390.173665885249
2019-08-28,10132.396760612392,10206.956983676904,74.56022306451284,4387.545430145635
2019-08-29,10125.816908135854,10204.62373474812,78.80682661226558,4386.5424636698035
2019-08-30,10126.723975062456,10210.95825211373,84.23427705127465,4389.265408692901
2019-09-02,10128.568731277483,10208.626410775867,80.0576794983847,4388.263047281745
2019-09-03,10129.846525810468,10209.047675912956,79.20115010248806,4388.444131607863
2019-09-04,10130.369878831321,10208.564503081441,78.19462425012007,4388.236435743927
2019-09-05,10141.777016157725,10231.636109129568,89.85909297184293,4398.153957669851
2019-09-06,10141.276822596468,10231.621571664818,90.34474906834983,4398.147708619607
2019-09-09,10140.461160295623,10231.547516476683,91.08635618106025,4398.115875380494
2019-09-10,10141.770771038233,10230.039926586298,88.26915554806455,4397.467825315752
2019-09-11,10145.681010503098,10225.27620604886,79.59519554576134,4395.42010038579
2019-09-12,10146.04844398784,10225.997284716073,79.94884072823402,4395.730062053715
2019-09-13,10144.669553932297,10228.17584577794,83.50629184564285,4396.6665346622085
2019-09-16,10144.914312589133,10221.636550856343,76.72223826720926,4393.855564301943
2019-09-17,10143.939792074287,10221.304118632605,77.3643265583176,4393.712665543142
2019-09-18,10136.683689292198,10220.244807484936,83.5611181927383,4393.2573118277805
2019-09-19,10136.48368799025,10220.202061824582,83.71837383433203,4393.238937249829
2019-09-20,10135.781412387065,10221.124020632877,85.34260824581263,4393.635248918682
2019-09-23,10132.286663052177,10221.285759072991,88.99909602081381,4393.704773533603
2019-09-24,10128.416222415179,10219.80792194806,91.39169953288226,4393.069512942777
2019-09-25,10132.396922283931,10219.616612498483,87.21969021455153,4392.987276983266
2019-09-26,10136.851143858576,10222.348714805301,85.49757094672584,4394.161693904013
2019-09-27,10138.406027136814,10222.251632940939,83.84560580412396,4394.1199624564315
2019-09-30,10156.486547578954,10229.381666975862,72.89511939690725,4397.184866942336
2019-10-01,10157.594431864127,10229.283013175587,71.6885813114606,4397.142459785017
2019-10-02,10174.135494213662,10234.900096029987,60.764601816325495,4399.557009610982
2019-10-03,10204.901419959098,10247.568420002579,42.66700004348024,4405.002594131662
2019-10-04,10209.679465221447,10260.491904506944,50.81243928549787,4410.55786153108
2019-10-07,10218.362291457246,10281.07854883266,62.71625737541342,4419.407201973856
2019-10-08,10235.565682215472,10288.725276570412,53.15959435494054,4422.694211549286
2019-10-09,10249.47044759439,10296.396169648715,46.92572205432392,4425.991608797522
2019-10-10,10252.821171289499,10304.548427552016,51.727256262516484,4429.495924723042
2019-10-11,10240.886459240659,10298.799803532562,57.91334429190195,4427.024830832226
2019-10-14,10237.713794371446,10315.045803068195,77.33200869674818,4434.008308977055
