,VaR_EVT,VaR_EVT_raw,VaR_EVT_mle_raw,xi,xi_raw,xi_clamped,sigma_gpd,N_u,f_u_hat,threshold_u,ks_pvalue,fallback_type,ES_EVT,ES_EVT_raw,ES_EVT_mle_raw,ES_fallback_type
2020-02-11,16788.890785883643,16788.890785883643,16788.890785883643,-0.197077191112881,-0.197077191112881,False,4299.403532254686,50,0.9,8830.867181538883,0.8244394806475874,none,19070.329788962004,19070.329788962004,19070.329788962004,none
2020-02-12,16788.890785883643,16788.890785883643,16788.890785883643,-0.197077191112881,-0.197077191112881,False,4299.403532254686,50,0.9,8830.867181538883,0.8244394806475874,none,19070.329788962004,19070.329788962004,19070.329788962004,none
2020-02-13,16788.890785883643,16788.890785883643,16788.890785883643,-0.197077191112881,-0.197077191112881,False,4299.403532254686,50,0.9,8830.867181538883,0.8244394806475874,none,19070.329788962004,19070.329788962004,19070.329788962004,none
2020-02-14,16788.890785883643,16788.890785883643,16788.890785883643,-0.197077191112881,-0.197077191112881,False,4299.403532254686,50,0.9,8830.867181538883,0.8244394806475874,none,19070.329788962004,19070.329788962004,19070.329788962004,none
2020-02-18,16835.3105917584,16835.3105917584,16835.3105917584,-0.22262367138172756,-0.22262367138172756,False,4514.814742135479,50,0.9,8701.606258414731,0.8111097444917228,none,19046.996562517576,19046.996562517576,19046.996562517576,none
2020-02-19,16835.3105917584,16835.3105917584,16835.3105917584,-0.22262367138172756,-0.22262367138172756,False,4514.814742135479,50,0.9,8701.606258414731,0.8111097444917228,none,19046.996562517576,19046.996562517576,19046.996562517576,none
2020-02-20,16835.3105917584,16835.3105917584,16835.3105917584,-0.22262367138172756,-0.22262367138172756,False,4514.814742135479,50,0.9,8701.606258414731,0.8111097444917228,none,19046.996562517576,19046.996562517576,19046.996562517576,none
2020-02-21,16835.3105917584,16835.3105917584,16835.3105917584,-0.22262367138172756,-0.22262367138172756,False,4514.814742135479,50,0.9,8701.606258414731,0.8111097444917228,none,19046.996562517576,19046.996562517576,19046.996562517576,none
2020-02-24,16835.3105917584,16835.3105917584,16835.3105917584,-0.22262367138172756,-0.22262367138172756,False,4514.814742135479,50,0.9,8701.606258414731,0.8111097444917228,none,19046.996562517576,19046.996562517576,19046.996562517576,none
2020-02-25,16797.80961714836,16797.80961714836,16797.80961714836,-0.200689117256554,-0.200689117256554,False,4320.791092181874,50,0.9,8830.867181538883,0.810363226189287,none,19064.76815656188,19064.76815656188,19064.76815656188,none
2020-02-26,18033.008062772693,18033.008062772693,18033.008062772693,0.030654295580926937,0.030654295580926937,False,3824.4089216207967,50,0.9,8908.755255636992,0.6284345092273063,none,22266.90154929247,22266.90154929247,22266.90154929247,none
2020-02-27,18073.330198974807,18073.330198974807,18073.330198974807,0.021005044947422932,0.021005044947422932,False,3917.6639546700153,50,0.9,8830.867181538883,0.5537359274313,none,22273.354197622815,22273.354197622815,22273.354197622815,none
2020-02-28,18091.708234272395,18091.708234272395,18091.708234272395,0.01820882732559452,0.01820882732559452,False,3905.0846123540036,50,0.9,8908.755255636992,0.4581494679473812,none,22239.53063360001,22239.53063360001,22239.53063360001,none
2020-03-02,19478.08186194601,19478.08186194601,19478.08186194601,0.13906790146559475,0.13906790146559475,False,3879.290335674515,50,0.9,8949.840578351834,0.3775505409500769,none,25684.646544809744,25684.646544809744,25684.646544809744,none
2020-03-03,19478.08186194601,19478.08186194601,19478.08186194601,0.13906790146559475,0.13906790146559475,False,3879.290335674515,50,0.9,8949.840578351834,0.3775505409500769,none,25684.646544809744,25684.646544809744,25684.646544809744,none
2020-03-04,19478.08186194601,19478.08186194601,19478.08186194601,0.13906790146559475,0.13906790146559475,False,3879.290335674515,50,0.9,8949.840578351834,0.3775505409500769,none,25684.646544809744,25684.646544809744,25684.646544809744,none
2020-03-05,19478.08186194601,19478.08186194601,19478.08186194601,0.13906790146559475,0.13906790146559475,False,3879.290335674515,50,0.9,8949.840578351834,0.3775505409500769,none,25684.646544809744,25684.646544809744,25684.646544809744,none
2020-03-06,19478.08186194601,19478.08186194601,19478.08186194601,0.13906790146559475,0.13906790146559475,False,3879.290335674515,50,0.9,8949.840578351834,0.3775505409500769,none,25684.646544809744,25684.646544809744,25684.646544809744,none
2020-03-09,19832.00337825004,19832.00337825004,19832.00337825004,0.10741542776003064,0.10741542776003064,False,4156.388893358187,50,0.9,8974.09958288519,0.3809885354103527,none,25795.242537489696,25795.242537489696,25795.242537489696,none
2020-03-10,20972.786574537284,20972.786574537284,20972.786574537284,0.14934378458001304,0.14934378458001304,False,4349.2035128257485,50,0.9,9020.93932879524,0.38756105731887247,none,28183.851987370974,28183.851987370974,28183.851987370974,none
2020-03-11,20972.786574537284,20972.786574537284,20972.786574537284,0.14934378458001304,0.14934378458001304,False,4349.2035128257485,50,0.9,9020.93932879524,0.38756105731887247,none,28183.851987370974,28183.851987370974,28183.851987370974,none
2020-03-12,21221.206439915626,21221.206439915626,21221.206439915626,0.11804965829512762,0.11804965829512762,False,4599.393016634161,50,0.9,9051.580630147031,0.35691187010526504,none,28065.144130771176,28065.144130771176,28065.144130771176,none
2020-03-13,22845.63311841886,22845.63311841886,22845.63311841886,0.20390930634700066,0.20390930634700066,False,4671.117898788405,50,0.9,9118.716319860458,0.3275212456144777,none,32229.192103623554,32229.192103623554,32229.192103623554,none
2020-03-16,22845.63311841886,22845.63311841886,22845.63311841886,0.20390930634700066,0.20390930634700066,False,4671.117898788405,50,0.9,9118.716319860458,0.3275212456144777,none,32229.192103623554,32229.192103623554,32229.192103623554,none
2020-03-17,24352.322174980232,24352.322174980232,24352.322174980232,0.23336958710186745,0.23336958710186745,False,4991.46659070985,50,0.9,9134.895576545763,0.3078072933596395,none,35495.568006364454,35495.568006364454,35495.568006364454,none
2020-03-18,24352.322174980232,24352.322174980232,24352.322174980232,0.23336958710186745,0.23336958710186745,False,4991.46659070985,50,0.9,9134.895576545763,0.3078072933596395,none,35495.568006364454,35495.568006364454,35495.568006364454,none
2020-03-19,24596.63723238321,24596.63723238321,24596.63723238321,0.21686623053386356,0.21686623053386356,False,5177.340735486426,50,0.9,9134.895576545763,0.37143440012930384,none,35489.37446128798,35489.37446128798,35489.37446128798,none
2020-03-20,24916.681958465546,24916.681958465546,24916.681958465546,0.18380127820239245,0.18380127820239245,False,5491.103190931361,50,0.9,9176.40837499153,0.33976958396499857,none,35188.9175929,35188.9175929,35188.9175929,none
2020-03-23,24839.392522710976,24839.392522710976,24839.392522710976,0.19589084885162136,0.19589084885162136,False,5320.649945484089,50,0.9,9358.316419708095,0.3340023125882998,none,35227.59799519973,35227.59799519973,35227.59799519973,none
2020-03-24,24935.218849422763,24935.218849422763,24935.218849422763,0.18140164519477459,0.18140164519477459,False,5513.843166904752,50,0.9,9176.40837499153,0.3465053229792753,none,35163.08855393904,35163.08855393904,35163.08855393904,none
2020-03-25,24893.469701667054,24893.469701667054,24893.469701667054,0.1926125394302134,0.1926125394302134,False,5438.027546544509,50,0.9,9134.895576545763,0.4661367774551377,none,35388.215954728264,35388.215954728264,35388.215954728264,none
2020-03-26,27916.079814584096,27916.079814584096,27916.079814584096,0.33147640087714025,0.33147640087714025,False,5423.967948074594,50,0.9,9176.40837499153,0.3522603238195463,none,45321.18982978415,45321.18982978415,45321.18982978415,none
2020-03-27,27916.079814584096,27916.079814584096,27916.079814584096,0.33147640087714025,0.33147640087714025,False,5423.967948074594,50,0.9,9176.40837499153,0.3522603238195463,none,45321.18982978415,45321.18982978415,45321.18982978415,none
2020-03-30,28700.078493867128,28700.078493867128,28700.078493867128,0.3376844063126519,0.3376844063126519,False,5553.317578710744,50,0.9,9358.316419708095,0.4350662291029984,none,46946.25771257417,46946.25771257417,46946.25771257417,none
2020-03-31,28700.078493867128,28700.078493867128,28700.078493867128,0.3376844063126519,0.3376844063126519,False,5553.317578710744,50,0.9,9358.316419708095,0.4350662291029984,none,46946.25771257417,46946.25771257417,46946.25771257417,none
2020-04-01,29993.293569785485,29993.293569785485,29993.293569785485,0.40163737450572756,0.40163737450572756,False,5367.72911748631,50,0.9,9660.706791441573,0.6373440465207558,none,52611.778266871195,52611.778266871195,52611.778266871195,none
2020-04-02,30938.689670486605,30938.689670486605,30938.689670486605,0.40651807170365895,0.40651807170365895,False,5538.131780398747,50,0.9,9824.2892257846,0.7341186233386097,none,54733.04036772745,54733.04036772745,54733.04036772745,none
2020-04-03,30938.689670486605,30938.689670486605,30938.689670486605,0.40651807170365895,0.40651807170365895,False,5538.131780398747,50,0.9,9824.2892257846,0.7341186233386097,none,54733.04036772745,54733.04036772745,54733.04036772745,none
2020-04-06,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-07,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-08,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-09,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-13,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-14,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-15,30875.448531951653,30875.448531951653,30875.448531951653,0.43917213276840594,0.43917213276840594,False,5217.430035669393,50,0.9,10097.265327047546,0.9024386457413793,none,56449.47918705997,56449.47918705997,56449.47918705997,none
2020-04-16,32113.26650406731,32113.26650406731,32113.26650406731,0.44859329062810094,0.44859329062810094,False,5423.429333938608,50,0.9,10239.463433715731,0.90677247317037,none,59744.1791731817,59744.1791731817,59744.1791731817,none
2020-04-17,32113.26650406731,32113.26650406731,32113.26650406731,0.44859329062810094,0.44859329062810094,False,5423.429333938608,50,0.9,10239.463433715731,0.90677247317037,none,59744.1791731817,59744.1791731817,59744.1791731817,none
2020-04-20,32113.26650406731,32113.26650406731,32113.26650406731,0.44859329062810094,0.44859329062810094,False,5423.429333938608,50,0.9,10239.463433715731,0.90677247317037,none,59744.1791731817,59744.1791731817,59744.1791731817,none
2020-04-21,32128.838724387097,32128.838724387097,32128.838724387097,0.56095703345052,0.56095703345052,False,4564.748675897153,50,0.9,10655.866633183427,0.8919941744472767,none,69961.49899927298,69961.49899927298,69961.49899927298,none
2020-04-22,33919.33359946988,33919.33359946988,33919.33359946988,0.5835345291261962,0.5835345291261962,False,4770.286513034151,50,0.9,10760.393731523915,0.8143355878357997,none,77822.91952119052,77822.91952119052,77822.91952119052,none
2020-04-23,33919.33359946988,33919.33359946988,33919.33359946988,0.5835345291261962,0.5835345291261962,False,4770.286513034151,50,0.9,10760.393731523915,0.8143355878357997,none,77822.91952119052,77822.91952119052,77822.91952119052,none
2020-04-24,33919.33359946988,33919.33359946988,33919.33359946988,0.5835345291261962,0.5835345291261962,False,4770.286513034151,50,0.9,10760.393731523915,0.8143355878357997,none,77822.91952119052,77822.91952119052,77822.91952119052,none
2020-04-27,33919.33359946988,33919.33359946988,33919.33359946988,0.5835345291261962,0.5835345291261962,False,4770.286513034151,50,0.9,10760.393731523915,0.8143355878357997,none,77822.91952119052,77822.91952119052,77822.91952119052,none
2020-04-28,33919.33359946988,33919.33359946988,33919.33359946988,0.5835345291261962,0.5835345291261962,False,4770.286513034151,50,0.9,10760.393731523915,0.8143355878357997,none,77822.91952119052,77822.91952119052,77822.91952119052,none
2020-04-29,33811.322111862224,33811.322111862224,33811.322111862224,0.5540395075424591,0.5540395075424591,False,4943.879128643496,50,0.9,10777.610082900796,0.8167267616805527,none,73513.1923391443,73513.1923391443,73513.1923391443,none
2020-04-30,33811.322111862224,33811.322111862224,33811.322111862224,0.5540395075424591,0.5540395075424591,False,4943.879128643496,50,0.9,10777.610082900796,0.8167267616805527,none,73513.1923391443,73513.1923391443,73513.1923391443,none
2020-05-01,34325.677000393625,34325.677000393625,34325.677000393625,0.48204001607859,0.48204001607859,False,5575.250464964086,50,0.9,10798.561010332654,0.8781827214225167,none,66985.07610498281,66985.07610498281,66985.07610498281,none
2020-05-04,34963.103079453766,34963.103079453766,34963.103079453766,0.4463655664480912,0.4463655664480912,False,5982.377446229029,50,0.9,10907.165844931873,0.8215784890099068,none,65163.75261110622,65163.75261110622,65163.75261110622,none
2020-05-05,34963.103079453766,34963.103079453766,34963.103079453766,0.4463655664480912,0.4463655664480912,False,5982.377446229029,50,0.9,10907.165844931873,0.8215784890099068,none,65163.75261110622,65163.75261110622,65163.75261110622,none
2020-05-06,34963.103079453766,34963.103079453766,34963.103079453766,0.4463655664480912,0.4463655664480912,False,5982.377446229029,50,0.9,10907.165844931873,0.8215784890099068,none,65163.75261110622,65163.75261110622,65163.75261110622,none
2020-05-07,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-08,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-11,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-12,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-13,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-14,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-15,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-18,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-19,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-20,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-21,34935.97515179412,34935.97515179412,34935.97515179412,0.41152938239020476,0.41152938239020476,False,6245.948267927392,50,0.9,10963.817713149921,0.8803618139010728,none,62314.054755245874,62314.054755245874,62314.054755245874,none
2020-05-22,34944.06940390254,34944.06940390254,34944.06940390254,0.37056759518260285,0.37056759518260285,False,6587.3813589481415,50,0.9,10993.936448812994,0.9355623529527339,none,59509.8915860399,59509.8915860399,59509.8915860399,none
2020-05-26,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-05-27,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-05-28,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-05-29,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-01,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-02,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-03,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-04,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-05,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-08,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-09,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-10,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-11,34795.888488371565,34795.888488371565,34795.888488371565,0.42979133341995857,0.42979133341995857,False,6059.971321630828,50,0.9,10963.817713149921,0.9045803733189202,none,63386.805732846144,63386.805732846144,63386.805732846144,none
2020-06-12,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-15,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-16,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-17,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-18,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-19,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-22,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-23,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-24,38335.64461384102,38335.64461384102,38335.64461384102,0.5459736465505856,0.5459736465505856,False,5941.1422174811405,50,0.9,10963.817713149921,0.9020357499776953,none,84336.14261253225,84336.14261253225,84336.14261253225,none
2020-06-25,38645.51068108193,38645.51068108193,38645.51068108193,0.477107731500726,0.477107731500726,False,6596.69803795438,50,0.9,10993.936448812994,0.9119273906411501,none,76491.69637652716,76491.69637652716,76491.69637652716,none
2020-06-26,38645.51068108193,38645.51068108193,38645.51068108193,0.477107731500726,0.477107731500726,False,6596.69803795438,50,0.9,10993.936448812994,0.9119273906411501,none,76491.69637652716,76491.69637652716,76491.69637652716,none
2020-06-29,38618.35648664268,38618.35648664268,38618.35648664268,0.48403726933402075,0.48403726933402075,False,6485.5399510531915,50,0.9,11175.425895710376,0.9425771837531889,none,76933.02528315508,76933.02528315508,76933.02528315508,none
2020-06-30,38618.35648664268,38618.35648664268,38618.35648664268,0.48403726933402075,0.48403726933402075,False,6485.5399510531915,50,0.9,11175.425895710376,0.9425771837531889,none,76933.02528315508,76933.02528315508,76933.02528315508,none
2020-07-01,38618.35648664268,38618.35648664268,38618.35648664268,0.48403726933402075,0.48403726933402075,False,6485.5399510531915,50,0.9,11175.425895710376,0.9425771837531889,none,76933.02528315508,76933.02528315508,76933.02528315508,none
2020-07-02,38618.35648664268,38618.35648664268,38618.35648664268,0.48403726933402075,0.48403726933402075,False,6485.5399510531915,50,0.9,11175.425895710376,0.9425771837531889,none,76933.02528315508,76933.02528315508,76933.02528315508,none
2020-07-06,38618.35648664268,38618.35648664268,38618.35648664268,0.48403726933402075,0.48403726933402075,False,6485.5399510531915,50,0.9,11175.425895710376,0.9425771837531889,none,76933.02528315508,76933.02528315508,76933.02528315508,none
2020-07-07,38618.35648664268,38618.35648664268,38618.35648664268,0.48403726933402075,0.48403726933402075,False,6485.5399510531915,50,0.9,11175.425895710376,0.9425771837531889,none,76933.02528315508,76933.02528315508,76933.02528315508,none
2020-07-08,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-09,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-10,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-13,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-14,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-15,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-16,38678.573558660835,38678.573558660835,38678.573558660835,0.4519749823827282,0.4519749823827282,False,6832.987064744639,50,0.9,10993.936448812994,0.958964523319938,none,73979.42628040824,73979.42628040824,73979.42628040824,none
2020-07-17,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-20,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-21,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-22,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-23,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-24,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-27,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-28,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-29,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-30,38613.20074689435,38613.20074689435,38613.20074689435,0.47407344617549485,0.47407344617549485,False,6572.707324786146,50,0.9,11175.425895710376,0.9627638800713701,none,75843.16691134842,75843.16691134842,75843.16691134842,none
2020-07-31,38565.75950428725,38565.75950428725,38565.75950428725,0.45463249459058247,0.45463249459058247,False,6730.674240529668,50,0.9,11197.786945537731,0.9356619183293161,none,73721.9499384918,73721.9499384918,73721.9499384918,none
2020-08-03,38565.75950428725,38565.75950428725,38565.75950428725,0.45463249459058247,0.45463249459058247,False,6730.674240529668,50,0.9,11197.786945537731,0.9356619183293161,none,73721.9499384918,73721.9499384918,73721.9499384918,none
2020-08-04,38565.75950428725,38565.75950428725,38565.75950428725,0.45463249459058247,0.45463249459058247,False,6730.674240529668,50,0.9,11197.786945537731,0.9356619183293161,none,73721.9499384918,73721.9499384918,73721.9499384918,none
2020-08-05,38565.75950428725,38565.75950428725,38565.75950428725,0.45463249459058247,0.45463249459058247,False,6730.674240529668,50,0.9,11197.786945537731,0.9356619183293161,none,73721.9499384918,73721.9499384918,73721.9499384918,none
2020-08-06,38565.75950428725,38565.75950428725,38565.75950428725,0.45463249459058247,0.45463249459058247,False,6730.674240529668,50,0.9,11197.786945537731,0.9356619183293161,none,73721.9499384918,73721.9499384918,73721.9499384918,none
2020-08-07,38565.75950428725,38565.75950428725,38565.75950428725,0.45463249459058247,0.45463249459058247,False,6730.674240529668,50,0.9,11197.786945537731,0.9356619183293161,none,73721.9499384918,73721.9499384918,73721.9499384918,none
2020-08-10,38563.83664892653,38563.83664892653,38563.83664892653,0.4310129758138729,0.4310129758138729,False,6947.215997863594,50,0.9,11197.786945537731,0.888520480579204,none,71503.67133777622,71503.67133777622,71503.67133777622,none
