Date,EURUSD,GLD,IEF,SPY
2016-07-05,1.1146035194396973,129.47000122070312,91.2196273803711,177.98377990722656
2016-07-06,1.1065007448196411,130.22999572753906,91.23567199707031,179.05120849609375
2016-07-07,1.1099025011062622,129.74000549316406,91.11530303955078,178.9402313232422
2016-07-08,1.1065741777420044,130.52000427246094,91.29180908203125,181.6046905517578
2016-07-11,1.1043988466262817,129.2899932861328,90.81048583984375,182.24525451660156
2016-07-12,1.1058032512664795,127.1500015258789,90.27303314208984,183.5689697265625
2016-07-13,1.1062926054000854,128.32000732421875,90.50565338134766,183.5433349609375
2016-07-14,1.1094961166381836,127.33000183105469,90.1286392211914,184.56820678710938
2016-07-15,1.1106051206588745,126.83999633789062,89.78366088867188,184.32046508789062
2016-07-18,1.1053143739700317,127.04000091552734,89.75958251953125,184.8157958984375
2016-07-19,1.1071866750717163,127.20999908447266,90.00025177001953,184.62789916992188
2016-07-20,1.1013579368591309,125.38999938964844,89.81572723388672,185.3965301513672
2016-07-21,1.1019526720046997,127.30000305175781,90.01628875732422,184.69625854492188
2016-07-22,1.1032899618148804,126.3499984741211,89.94413757324219,185.52468872070312
2016-07-25,1.097044587135315,125.47000122070312,89.87191772460938,185.02073669433594
2016-07-26,1.0991184711456299,126.0,89.92808532714844,185.10617065429688
2016-07-27,1.0987803936004639,128.02999877929688,90.3131332397461,184.90977478027344
2016-07-28,1.1073460578918457,127.66000366210938,90.36128234863281,185.12322998046875
2016-07-29,1.108438491821289,128.97999572753906,90.70621490478516,185.42214965820312
2016-08-01,1.1168068647384644,129.22000122070312,90.39130401611328,185.26840209960938
2016-08-02,1.1168068647384644,130.27000427246094,90.17440032958984,184.0813751220703
2016-08-03,1.1219062805175781,129.64999389648438,90.22257995605469,184.61936950683594
2016-08-04,1.1151504516601562,129.8699951171875,90.43950653076172,184.8157958984375
2016-08-05,1.1134741306304932,127.55000305175781,89.87715148925781,186.32742309570312
2016-08-08,1.1089547872543335,127.44000244140625,89.82894134521484,186.21636962890625
2016-08-09,1.1083648204803467,127.95999908447266,90.15029907226562,186.32742309570312
2016-08-10,1.111580491065979,128.55999755859375,90.39130401611328,185.86624145507812
2016-08-11,1.1186434030532837,127.66999816894531,89.95748138427734,186.728759765625
2016-08-12,1.113908290863037,127.4000015258789,90.27881622314453,186.56654357910156
2016-08-15,1.1166945695877075,127.83999633789062,90.01370239257812,187.1045684814453
2016-08-16,1.1184055805206299,128.47000122070312,89.86106872558594,186.13951110839844
2016-08-17,1.1275991201400757,128.5,90.00569915771484,186.48963928222656
2016-08-18,1.1298924684524536,129.11000061035156,90.16636657714844,186.90811157226562
2016-08-19,1.1349449157714844,127.97000122070312,89.86106872558594,186.63485717773438
2016-08-22,1.1298158168792725,127.77999877929688,90.0619125366211,186.6262969970703
2016-08-23,1.1319260597229004,127.76000213623047,90.05388641357422,187.00205993652344
2016-08-24,1.1300839185714722,126.33999633789062,90.02175903320312,186.04559326171875
2016-08-25,1.1263798475265503,126.2300033569336,89.87715148925781,185.91748046875
2016-08-26,1.1290504932403564,126.05000305175781,89.5317153930664,185.56735229492188
2016-08-29,1.1199462413787842,126.30000305175781,89.9012451171875,186.48114013671875
2016-08-30,1.1192818880081177,125.02999877929688,89.8931884765625,186.17364501953125
2016-08-31,1.1153244972229004,124.77999877929688,89.78882598876953,185.64418029785156
2016-09-01,1.116071343421936,125.29000091552734,89.9295654296875,185.6527557373047
2016-09-02,1.1200717687606812,126.56999969482422,89.69627380371094,186.48963928222656
2016-09-05,1.1161960363388062,126.56999969482422,89.69627380371094,186.48963928222656
2016-09-06,1.1153244972229004,128.7100067138672,90.11463165283203,187.05331420898438
2016-09-07,1.1253657341003418,128.27000427246094,90.16288757324219,187.03619384765625
2016-09-08,1.1241008043289185,127.58999633789062,89.7204360961914,186.60923767089844
2016-09-09,1.1271415948867798,126.75,89.29405975341797,182.14276123046875
2016-09-12,1.1241133213043213,126.58999633789062,89.37451934814453,184.75604248046875
2016-09-13,1.1243535280227661,125.75,89.04466247558594,182.10006713867188
2016-09-14,1.12186861038208,126.18000030517578,89.24581146240234,182.03173828125
2016-09-15,1.1247328519821167,125.37000274658203,89.2699203491211,183.8507537841797
2016-09-16,1.124593734741211,125.05999755859375,89.36644744873047,183.14010620117188
2016-09-19,1.1158473491668701,125.31999969482422,89.21361541748047,183.17440795898438
2016-09-20,1.118067979812622,125.44000244140625,89.35035705566406,183.1829376220703
2016-09-21,1.1153992414474487,127.2699966430664,89.49513244628906,185.24293518066406
2016-09-22,1.1193194389343262,127.56999969482422,89.76062774658203,186.41024780273438
2016-09-23,1.1210134029388428,127.6500015258789,89.80085754394531,185.38888549804688
2016-09-26,1.123923897743225,127.55000305175781,90.05826568603516,183.88685607910156
2016-09-27,1.124985933303833,126.62000274658203,90.21113586425781,185.02835083007812
2016-09-28,1.121956706047058,126.22000122070312,90.1708755493164,185.94679260253906
2016-09-29,1.1224982738494873,126.06999969482422,90.22720336914062,184.2644805908203
2016-09-30,1.121956706047058,125.63999938964844,90.00194549560547,185.65493774414062
2016-10-03,1.1234692335128784,125.31999969482422,89.79254150390625,185.2086181640625
2016-10-04,1.121038556098938,120.97000122070312,89.38175201416016,184.2644805908203
2016-10-05,1.121076226234436,120.77999877929688,89.1803207397461,185.07992553710938
2016-10-06,1.120824933052063,119.66000366210938,88.99507904052734,185.2086181640625
2016-10-07,1.1144545078277588,119.73999786376953,89.12396240234375,184.57345581054688
2016-10-10,1.1196954250335693,120.16000366210938,88.89035034179688,185.53477478027344
2016-10-11,1.1140819787979126,119.55000305175781,88.86619567871094,183.1916046142578
2016-10-12,1.1061947345733643,119.73999786376953,88.86619567871094,183.43191528320312
2016-10-13,1.1011881828308105,120.02999877929688,89.05146789550781,182.83108520507812
2016-10-14,1.1049723625183105,119.36000061035156,88.77761840820312,182.9254913330078
2016-10-17,1.0967799425125122,119.68000030517578,88.97090911865234,182.2903289794922
2016-10-18,1.1015641689300537,120.41999816894531,89.14810180664062,183.43191528320312
2016-10-19,1.0976948738098145,121.11000061035156,89.18840789794922,183.92117309570312
2016-10-20,1.0975141525268555,120.73999786376953,89.10784149169922,183.57778930664062
2016-10-21,1.0930395126342773,120.83000183105469,89.20453643798828,183.66366577148438
2016-10-24,1.0882576704025269,120.55999755859375,89.08367919921875,184.4447479248047
2016-10-25,1.0875475406646729,121.47000122070312,89.06759643554688,183.82675170898438
2016-10-26,1.0887316465377808,120.79000091552734,88.87423706054688,183.45767211914062
2016-10-27,1.091202735900879,121.01000213623047,88.56813049316406,182.96839904785156
2016-10-28,1.0900371074676514,121.58000183105469,88.58425903320312,182.42767333984375
2016-10-31,1.0984665155410767,121.94000244140625,88.6567611694336,182.43624877929688
2016-11-01,1.0973334312438965,122.7300033569336,88.65995025634766,181.11448669433594
2016-11-02,1.1057054996490479,123.63999938964844,88.9261474609375,180.02438354492188
2016-11-03,1.1097548007965088,124.30000305175781,88.86967468261719,179.2003936767578
2016-11-04,1.1102476119995117,124.38999938964844,89.14397430419922,179.00299072265625
2016-11-07,1.1101243495941162,122.1500015258789,88.77291107177734,182.95123291015625
2016-11-08,1.1052166223526,121.63999938964844,88.45828247070312,183.77525329589844
2016-11-09,1.1019041538238525,121.55999755859375,87.11116790771484,185.72364807128906
2016-11-10,1.0920606851577759,119.75,86.58687591552734,186.18711853027344
2016-11-11,1.0889687538146973,117.0999984741211,86.40938568115234,185.75791931152344
2016-11-14,1.0824854373931885,116.11000061035156,85.90924072265625,185.9038848876953
2016-11-15,1.0750375986099243,117.12000274658203,85.90924072265625,187.3544158935547
2016-11-16,1.0727311372756958,116.7699966430664,85.98994445800781,187.00250244140625
2016-11-17,1.0706638097763062,116.16999816894531,85.6108169555664,187.96380615234375
2016-11-18,1.062304139137268,115.1500015258789,85.23164367675781,187.54327392578125
2016-11-21,1.0584250688552856,115.58000183105469,85.30427551269531,188.95953369140625
2016-11-22,1.0638864040374756,115.54000091552734,85.38494110107422,189.32859802246094
2016-11-23,1.0633772611618042,113.25,85.07841491699219,189.43162536621094
2016-11-24,1.0545185804367065,113.25,85.07841491699219,189.43162536621094
2016-11-25,1.0561892986297607,112.61000061035156,85.0057601928711,190.13540649414062
2016-11-28,1.0612331628799438,113.80000305175781,85.39301300048828,189.2427520751953
2016-11-29,1.062134861946106,113.2699966430664,85.4817123413086,189.61181640625
2016-11-30,1.0648492574691772,111.75,84.90898895263672,189.15699768066406
2016-12-01,1.0592098236083984,111.54000091552734,84.58502197265625,188.461669921875
2016-12-02,1.0663141012191772,112.13999938964844,84.96478271484375,188.5560760498047
2016-12-05,1.0582010746002197,111.54000091552734,84.93245697021484,189.68902587890625
2016-12-06,1.0757315158843994,111.43000030517578,84.96478271484375,190.28990173339844
2016-12-07,1.0720411539077759,111.83000183105469,85.24751281738281,192.77906799316406
2016-12-08,1.0761945247650146,111.56999969482422,84.9242935180664,193.2510986328125
2016-12-09,1.062134861946106,110.4000015258789,84.48812103271484,194.41844177246094
2016-12-12,1.0547411441802979,110.81999969482422,84.50430297851562,194.1952667236328
2016-12-13,1.0641694068908691,110.44999694824219,84.55277252197266,195.4913330078125
2016-12-14,1.062925100326538,108.83000183105469,83.8499755859375,193.877685546875
2016-12-15,1.051414132118225,107.33999633789062,83.61566162109375,194.67588806152344
2016-12-16,1.0418837070465088,108.05000305175781,83.72071838378906,194.2952117919922
2016-12-19,1.0449975728988647,108.58999633789062,84.10845184326172,194.71820068359375
2016-12-20,1.0405826568603516,107.79000091552734,83.93077087402344,195.4694061279297
2016-12-21,1.039047360420227,107.8499984741211,84.06806945800781,194.92543029785156
2016-12-22,1.0428615808486938,107.58999633789062,84.03166198730469,194.58872985839844
2016-12-23,1.0437650680541992,107.93000030517578,84.11260223388672,194.87362670898438
2016-12-26,1.045478343963623,107.93000030517578,84.11260223388672,194.87362670898438
2016-12-27,1.0456969738006592,108.55999755859375,83.9911880493164,195.35714721679688
2016-12-28,1.046233057975769,108.86000061035156,84.29867553710938,193.7426300048828
2016-12-29,1.0416991710662842,110.29000091552734,84.5575942993164,193.69947814941406
2016-12-30,1.0575296878814697,109.61000061035156,84.80835723876953,192.9915008544922
2017-01-02,1.052698016166687,109.61000061035156,84.80835723876953,192.9915008544922
2017-01-03,1.0460032224655151,110.47000122070312,84.7679443359375,194.4678955078125
2017-01-04,1.0419923067092896,110.86000061035156,84.86502838134766,195.6248016357422
2017-01-05,1.0500892400741577,112.58000183105469,85.41520690917969,195.4694061279297
2017-01-06,1.0605915784835815,111.75,85.02688598632812,196.16876220703125
2017-01-09,1.0531858205795288,112.66999816894531,85.35047149658203,195.5211639404297
2017-01-10,1.0588620901107788,113.1500015258789,85.31001281738281,195.5211639404297
2017-01-11,1.0552419424057007,113.5,85.4071273803711,196.07373046875
2017-01-12,1.0597710609436035,113.91000366210938,85.45563507080078,195.58163452148438
2017-01-13,1.0616837739944458,114.20999908447266,85.26953125,196.03053283691406
2017-01-16,1.0628687143325806,114.20999908447266,85.26953125,196.03053283691406
2017-01-17,1.0602991580963135,115.8499984741211,85.69839477539062,195.33985900878906
2017-01-18,1.0696789026260376,114.87000274658203,85.0915756225586,195.77151489257812
2017-01-19,1.062778353691101,114.7699966430664,84.7679443359375,195.0463104248047
2017-01-20,1.0659730434417725,115.05000305175781,84.80835723876953,195.762939453125
2017-01-23,1.0713750123977661,115.79000091552734,85.25338745117188,195.2534942626953
2017-01-24,1.0760787725448608,115.2699966430664,84.92975616455078,196.5054473876953
2017-01-25,1.0728693008422852,114.31999969482422,84.50902557373047,198.206298828125
2017-01-26,1.0751993656158447,113.26000213623047,84.62226867675781,197.9990997314453
2017-01-27,1.068296194076538,113.48999786376953,84.72745513916016,197.68824768066406
2017-01-30,1.0713980197906494,113.97000122070312,84.70320892333984,196.4622344970703
2017-01-31,1.0708587169647217,115.55000305175781,84.9944839477539,196.44497680664062
2017-02-01,1.0803803205490112,115.19999694824219,84.83158874511719,196.522705078125
